label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north9_active	80	2881	1655	2082	1405	557	327	487	148	127	246	88	241	52	43	54	48	44	23	51	16	26	11	20	16	5	14	13	4	5	1	5	7	4	3	7	6	1	1	2	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6246	3272	3565	2449	1036	662	849	382	264	478	163	403	124	98	104	92	75	44	103	28	48	24	35	30	16	25	11	7	10	4	4	10	4	3	10	9	1	2	3	2	0	3	0	2	3	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2946	1736	2255	1542	569	346	509	150	111	284	75	260	52	45	55	51	42	24	67	9	22	9	19	15	7	11	7	5	7	2	3	7	3	1	7	6	0	1	2	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	6214	3272	3574	2503	1039	715	863	372	231	602	227	371	141	84	108	83	84	37	73	32	58	26	40	29	12	44	19	12	9	14	6	23	6	4	10	8	1	5	3	3	1	1	1	3	1	0	0	0	2	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	3011	1723	2194	1607	590	360	508	187	102	376	119	243	73	35	62	50	42	20	53	15	31	12	29	12	7	24	11	4	4	5	4	18	5	2	10	6	0	4	1	3	1	0	1	3	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	6026	3167	3340	2329	1014	693	784	374	241	562	203	362	142	84	96	72	86	38	62	28	54	24	39	19	13	38	16	12	8	7	5	24	4	3	11	6	0	4	3	1	2	1	0	4	1	3	0	0	2	2	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north12_active	80	2912	1608	2005	1491	578	334	434	176	107	362	106	231	78	37	45	44	41	21	42	15	29	13	24	9	7	15	10	4	4	4	2	17	3	1	8	5	0	3	1	1	2	0	0	4	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	5838	3041	3088	2132	987	660	706	368	243	474	184	338	127	87	82	83	91	47	65	31	47	23	29	20	18	48	14	19	6	7	3	17	3	2	11	6	0	7	3	1	1	0	0	4	1	3	0	0	0	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0
0.03	north13_active	80	2719	1560	1821	1317	567	295	389	178	101	290	99	226	72	45	40	54	44	25	42	19	23	11	16	13	8	20	11	9	4	5	0	10	3	0	8	4	0	5	1	1	1	0	0	4	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north14_all	80	5779	2917	2813	1968	973	635	669	366	277	369	179	328	122	98	83	85	96	47	62	33	47	23	27	24	15	45	16	16	8	5	4	14	2	2	9	10	1	10	0	1	2	0	0	4	1	3	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0
0.03	north14_active	80	2623	1461	1690	1181	535	282	373	184	120	217	97	220	62	48	40	43	48	24	35	16	19	12	10	16	7	22	9	8	7	3	1	8	2	0	5	6	1	7	0	1	2	0	0	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_all	80	5828	2862	2827	1985	961	610	674	344	299	354	173	350	115	103	77	95	87	42	61	39	45	23	30	22	13	32	17	15	8	6	6	11	3	3	4	8	3	10	1	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
0.03	north15_active	80	2599	1433	1723	1183	524	269	382	168	129	205	94	230	57	51	43	44	48	20	28	21	18	10	11	13	4	12	8	7	6	4	2	7	2	2	3	5	1	7	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_all	80	5905	2904	3075	2056	963	605	741	342	283	379	186	371	106	95	79	98	78	34	61	43	49	24	26	25	18	28	15	11	9	9	6	20	3	4	8	7	4	7	1	1	2	3	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2695	1472	1903	1236	528	290	458	171	117	226	100	234	49	43	48	48	36	16	30	22	26	10	12	13	9	16	7	6	6	5	3	15	1	2	7	4	1	4	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6175	3006	3333	2177	994	598	809	339	273	401	191	408	111	96	90	78	82	37	72	36	42	18	29	23	18	25	17	12	8	8	8	23	6	5	10	6	4	5	2	1	1	4	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2918	1552	2037	1326	542	293	496	167	114	252	92	249	54	44	52	39	45	13	40	23	25	8	16	9	8	17	11	7	4	4	4	18	1	2	8	4	1	3	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6227	3145	3458	2308	1030	625	783	371	240	462	191	444	115	81	103	91	94	51	82	33	49	21	28	17	17	36	19	15	7	7	6	22	6	4	6	6	3	4	1	2	1	5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3010	1712	2126	1437	588	323	488	168	107	271	89	263	56	40	60	53	46	19	48	20	31	9	20	7	9	27	13	9	3	3	3	17	0	1	5	5	1	2	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6274	3214	3546	2434	1072	643	797	393	236	468	191	448	125	76	112	98	99	63	93	28	42	24	39	24	11	36	17	15	5	4	4	18	5	3	9	9	3	6	1	3	0	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3052	1732	2189	1519	608	318	486	186	120	297	89	272	58	35	62	50	55	25	59	21	26	7	27	15	6	23	11	10	3	1	2	14	0	0	7	7	2	3	1	2	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6167	3245	3481	2478	1049	669	816	397	244	493	201	423	122	80	125	105	98	56	94	31	45	30	45	27	8	30	17	15	6	10	4	12	6	4	7	8	4	6	2	3	1	2	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2961	1726	2118	1577	572	333	514	183	129	293	100	279	50	42	74	55	52	25	59	18	28	11	30	17	5	16	11	12	5	6	3	11	3	2	4	4	3	4	1	2	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9481	6557	2592	1194	1324	586	478	448	373	242	180	223	234	110	123	92	128	79	74	49	40	22	17	33	17	12	16	12	6	11	11	5	10	7	1	3	1	8	13	1	3	3	4	6	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5661	4285	1557	547	814	265	224	252	230	103	76	130	144	57	85	61	94	40	49	27	22	9	6	15	7	4	12	5	3	5	8	2	5	4	0	1	1	7	9	1	2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9594	6810	2670	1163	1333	570	499	431	398	233	178	229	234	131	144	89	158	77	104	46	42	21	21	26	15	11	21	12	9	12	9	6	10	5	1	3	1	9	12	0	2	5	4	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5686	4464	1619	551	821	254	225	223	236	105	76	136	145	67	96	57	121	47	76	23	23	8	8	11	7	3	16	6	3	4	6	3	8	3	0	1	0	7	7	0	1	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9815	6770	2544	1136	1328	512	481	445	388	225	184	206	212	128	132	92	156	69	107	38	46	18	25	27	13	13	21	11	12	7	8	5	13	4	0	1	1	7	13	1	3	5	5	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5795	4329	1559	539	794	220	225	231	229	103	70	111	133	70	82	63	106	48	72	18	25	2	13	14	7	4	14	6	3	3	6	4	10	2	0	1	0	5	9	1	1	3	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9914	6618	2504	1157	1246	521	441	404	397	211	186	211	239	134	126	94	163	58	112	44	30	23	27	21	12	11	27	8	8	12	6	4	7	7	2	1	4	2	3	2	1	6	5	7	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	5804	4224	1512	579	753	254	215	201	220	90	82	113	154	75	68	62	105	39	74	22	14	5	17	14	6	4	12	5	2	7	3	3	5	5	1	0	3	1	2	2	0	4	2	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10152	6631	2484	1189	1263	520	432	433	425	200	192	217	232	132	124	90	160	60	109	39	39	26	26	17	16	12	27	5	7	11	8	4	9	6	3	2	3	2	3	2	2	2	1	9	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	5950	4226	1470	607	745	250	200	231	244	74	93	125	155	74	67	55	90	36	66	23	20	5	17	11	9	5	11	1	1	7	4	3	6	4	2	0	3	2	2	2	1	2	1	9	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9893	6366	2590	1204	1266	547	404	452	395	222	186	232	214	133	119	87	167	68	88	39	37	28	23	22	19	14	26	4	10	18	7	1	6	4	5	3	5	4	1	2	4	1	3	17	1	1	2	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5789	4109	1569	607	752	285	201	234	223	87	91	137	142	72	58	50	102	33	51	25	21	8	14	12	11	7	9	2	5	11	4	0	2	3	3	0	5	4	0	2	2	1	1	9	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9445	6007	2563	1191	1263	554	427	455	386	207	184	208	188	128	123	75	163	67	75	44	41	24	24	19	21	16	21	10	13	20	6	3	5	3	6	2	6	5	2	3	4	1	5	15	1	1	1	1	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5471	3826	1492	565	749	269	210	236	223	83	84	128	123	70	62	37	105	31	47	24	23	11	12	8	11	6	14	4	6	11	4	1	2	0	3	0	5	5	1	2	2	1	2	7	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9003	5516	2485	1176	1253	567	444	431	358	217	169	191	181	134	129	87	134	61	72	53	36	29	20	24	17	15	26	11	13	19	4	4	5	5	6	2	6	4	6	4	4	5	5	17	1	0	1	1	0	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5143	3493	1437	542	716	275	218	208	188	99	80	108	112	67	64	55	86	29	46	24	21	16	7	8	9	5	16	5	7	10	4	2	2	0	3	1	5	4	2	2	2	1	2	9	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8583	5312	2330	1140	1175	569	448	411	364	195	178	163	185	127	133	99	128	49	74	47	33	37	18	30	17	14	30	11	13	19	3	6	3	4	8	1	5	3	9	4	1	5	6	17	3	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	4793	3347	1285	528	672	257	215	194	191	96	80	90	121	59	62	64	83	22	51	20	20	23	10	13	9	3	15	5	6	12	2	2	2	0	4	1	4	3	6	2	1	1	2	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8733	5418	2348	1149	1153	549	434	410	399	195	184	174	210	119	128	99	126	49	63	53	33	31	20	32	18	9	26	10	12	19	5	7	4	5	5	1	4	2	9	3	2	7	1	11	4	1	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	4884	3438	1320	523	661	242	204	204	204	94	86	96	132	51	69	67	81	24	43	26	21	15	8	17	9	1	12	4	5	11	2	3	2	2	3	1	4	1	5	2	1	1	0	9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9577	6344	2563	1087	1325	573	433	458	366	215	159	213	219	104	174	124	126	72	81	34	46	35	14	24	15	9	18	8	9	13	8	4	11	3	6	3	4	4	4	1	6	1	3	3	5	1	1	2	0	1	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5520	4069	1512	563	776	254	186	234	208	93	82	128	140	57	99	52	80	46	50	16	25	20	6	14	9	5	6	3	5	8	4	2	7	1	5	2	2	1	3	1	1	0	2	0	2	0	1	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9998	6788	2695	1144	1380	571	468	491	369	212	162	221	207	112	158	128	129	80	87	36	41	31	21	27	11	10	15	9	10	18	7	4	7	1	9	5	2	6	7	4	8	1	2	7	4	1	2	2	0	1	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5839	4476	1630	566	831	264	214	256	217	94	72	135	133	64	94	55	91	54	51	16	23	19	9	16	7	4	10	4	5	11	3	2	5	0	6	2	1	4	4	4	3	0	2	4	2	0	1	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10145	6755	2658	1150	1365	534	452	487	368	209	158	189	179	129	160	126	124	81	91	44	41	33	20	26	10	11	18	13	11	21	5	5	7	3	8	4	2	8	11	4	6	1	3	7	4	1	3	1	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5966	4397	1589	533	835	255	209	261	218	95	74	109	112	72	102	61	90	50	61	21	22	16	8	14	4	5	10	7	6	11	4	3	4	2	4	1	1	6	8	4	2	0	3	4	2	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10259	6687	2705	1194	1364	536	457	497	414	207	159	195	200	117	149	131	124	78	97	44	32	29	26	29	8	10	17	11	9	23	2	4	5	3	6	5	1	7	11	4	5	0	4	6	2	1	3	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	6068	4346	1578	552	826	262	219	266	247	94	73	123	121	62	94	75	94	44	59	24	16	12	11	18	2	4	10	5	5	13	2	2	3	2	2	2	1	6	8	4	3	0	3	5	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10058	6549	2662	1197	1401	527	450	472	426	216	159	204	198	111	143	120	135	81	92	52	37	33	23	29	7	11	27	7	8	18	2	4	6	3	3	3	2	8	8	4	4	0	4	4	1	0	5	1	0	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	5953	4243	1571	567	843	254	221	262	246	99	70	132	114	54	90	74	95	45	48	33	16	12	12	17	2	6	16	4	4	8	1	2	1	2	1	2	0	7	7	4	3	0	3	4	1	0	3	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9598	6224	2522	1174	1336	535	452	434	395	224	172	203	210	98	136	110	136	78	92	55	35	28	17	25	9	12	28	5	8	27	1	5	6	3	3	4	2	2	4	3	5	4	3	4	1	1	2	1	0	3	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	5598	3975	1455	586	775	251	235	238	216	107	80	125	124	43	84	69	90	45	46	28	16	11	9	15	3	7	17	2	6	16	0	2	1	2	1	1	0	2	3	2	2	0	2	4	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9187	5747	2292	1105	1305	550	447	413	365	213	168	198	224	89	132	98	137	73	74	46	34	25	13	26	12	11	28	6	8	21	3	7	8	3	3	2	4	3	1	5	4	4	3	4	0	3	3	2	0	3	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5219	3643	1285	541	750	247	220	218	198	104	81	117	141	40	84	59	85	43	39	24	16	8	8	17	3	7	21	3	5	13	1	3	4	3	1	0	2	2	0	3	2	0	1	4	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8729	5408	2181	1085	1221	557	457	400	332	204	167	193	200	92	122	105	118	64	66	41	33	22	16	30	14	13	25	6	8	18	5	8	9	3	3	2	4	6	5	5	4	4	5	0	0	3	2	3	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4883	3300	1243	522	712	252	214	209	170	99	87	106	131	45	77	53	67	34	40	25	16	8	10	16	4	7	20	2	4	12	2	4	5	3	1	0	3	3	4	3	2	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8619	5297	2217	1110	1242	563	436	421	366	207	150	213	208	89	124	104	118	50	66	43	36	18	27	29	16	11	25	6	9	23	7	7	11	3	1	3	4	6	6	6	3	4	4	0	0	3	1	2	0	1	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	4848	3243	1269	513	745	266	196	218	189	109	74	114	138	45	75	51	76	26	39	22	19	6	15	15	5	4	20	2	3	10	4	5	6	2	0	2	3	3	4	4	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9004	5614	2426	1152	1294	536	452	449	398	204	167	214	205	98	136	104	112	51	71	45	44	21	25	34	14	13	39	6	8	29	10	10	9	12	3	2	3	8	6	4	2	1	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	5198	3419	1419	549	808	246	214	255	220	90	69	122	128	48	81	53	65	27	45	29	29	10	13	19	6	4	34	2	3	15	6	6	5	6	2	2	2	3	5	3	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
