label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north12_all	80	23357	4018	4094	1828	1921	886	684	617	452	346	342	310	193	358	145	141	102	91	115	51	76	46	31	19	50	33	14	17	17	11	9	17	12	12	10	5	5	3	2	1	2	2	2	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	15451	1896	2488	901	1095	431	312	333	229	187	192	175	90	253	68	77	59	53	72	16	44	25	19	9	26	19	3	11	5	8	4	12	5	12	9	2	0	0	2	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	23239	4048	4149	1807	1913	876	709	635	446	352	309	300	189	372	152	133	115	103	113	56	60	45	35	21	42	34	14	17	17	8	8	15	10	9	10	2	6	4	5	4	1	2	3	1	0	1	1	1	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	15147	1907	2524	882	1120	421	316	324	228	182	173	160	87	261	74	68	66	59	75	20	35	20	21	9	26	20	6	8	5	6	2	11	3	9	10	0	1	2	5	4	1	1	0	1	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	23203	4057	4172	1783	1945	898	716	630	454	370	311	332	181	353	145	120	114	93	122	51	67	42	31	24	39	27	15	15	14	9	11	17	7	11	14	4	5	6	6	6	1	2	3	1	0	1	1	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	14917	1951	2536	893	1165	424	330	310	239	192	167	191	87	236	71	54	63	57	86	21	43	17	18	7	24	15	6	7	5	7	2	12	3	10	14	1	2	5	4	5	1	1	0	1	0	0	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	23070	4053	4119	1701	1976	892	718	622	442	364	322	315	187	356	127	116	115	111	131	51	61	40	29	30	36	31	18	11	15	13	10	11	9	10	19	4	4	7	6	10	3	1	2	0	0	1	1	0	0	2	0	2	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	14972	1919	2456	857	1198	416	326	313	220	188	180	180	84	208	62	48	57	65	91	24	45	18	16	9	23	18	9	4	5	9	3	8	6	8	18	1	3	5	4	5	3	1	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	23022	4021	4095	1642	1992	910	728	591	422	383	318	301	194	347	130	115	106	107	137	46	66	39	28	26	33	30	19	11	12	20	9	13	9	9	15	3	7	10	4	11	4	0	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	15059	1940	2441	840	1218	432	328	302	204	201	179	174	87	191	61	53	47	61	86	24	48	19	17	8	19	15	11	6	7	16	4	9	6	6	13	1	5	6	2	3	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	23168	4006	4065	1721	1994	885	726	564	425	366	324	292	187	325	128	121	118	109	150	45	80	38	37	21	38	30	17	9	11	27	13	15	11	7	13	4	6	13	3	8	4	0	3	0	0	1	0	1	1	1	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	15219	1885	2414	880	1252	409	347	302	202	189	181	168	82	178	58	55	55	62	105	17	55	18	21	7	26	18	11	5	6	19	6	12	7	4	9	2	4	8	2	0	3	0	1	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	22745	4068	4076	1781	1948	876	710	580	447	380	320	284	190	340	131	124	111	103	147	40	79	41	36	17	41	28	20	12	9	24	11	16	8	7	9	3	7	13	4	4	7	0	4	1	0	2	0	2	1	3	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	15000	1927	2424	897	1200	410	342	299	212	191	183	163	81	207	58	59	52	51	102	18	41	22	19	6	26	18	10	3	5	14	6	15	6	4	6	2	3	7	2	1	6	0	1	0	0	1	0	1	1	2	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	21117	4058	4008	1712	1793	865	679	611	471	347	325	289	172	319	130	118	109	92	146	46	80	43	34	21	38	16	20	15	7	15	10	20	6	6	14	3	7	11	3	4	8	2	3	2	0	2	2	2	1	2	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	13734	1883	2382	814	1040	409	335	307	231	161	187	167	82	203	64	52	50	44	95	18	40	20	13	7	27	9	11	4	3	7	5	16	4	3	10	2	4	7	1	1	8	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	19830	4147	3854	1711	1725	855	658	599	474	340	302	266	174	328	134	115	102	85	136	40	65	42	33	26	34	20	24	19	8	12	6	22	5	8	11	1	8	10	4	2	8	3	2	4	1	2	5	1	1	2	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12697	1948	2239	802	984	393	308	296	232	143	173	142	80	221	64	51	49	35	92	18	36	18	12	10	21	12	15	7	4	4	3	17	3	4	10	1	4	6	1	2	8	1	1	1	1	2	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	22954	3991	4217	1793	1985	856	682	622	477	345	380	344	192	397	142	105	104	86	133	55	83	39	44	35	33	37	16	14	9	12	9	19	12	9	14	3	9	3	4	8	5	2	0	1	2	1	1	1	1	0	2	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	14844	1854	2532	902	1220	400	317	331	224	165	212	218	101	233	76	55	53	42	79	21	45	21	24	15	20	17	8	9	4	10	2	11	5	6	8	1	4	2	1	4	2	2	0	0	1	1	1	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	22945	3974	4137	1750	2026	871	676	629	468	350	375	340	204	351	157	98	102	81	146	54	81	48	54	37	42	37	19	12	8	14	6	24	12	8	5	2	8	4	4	7	2	3	0	1	1	1	2	1	2	0	2	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	14851	1861	2495	864	1226	408	311	334	241	175	207	211	102	210	77	54	51	38	94	19	46	27	25	13	29	15	9	7	3	11	1	12	6	7	4	1	3	2	2	5	0	2	0	0	0	1	0	1	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	23084	4024	4171	1724	1943	850	690	633	468	367	404	315	198	355	147	98	95	90	136	55	77	56	42	32	47	37	18	17	8	16	9	16	15	8	4	3	9	4	5	6	1	3	1	1	1	2	2	1	3	0	2	1	0	1	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	15001	1900	2524	827	1157	393	321	326	251	174	228	189	93	217	74	52	51	44	86	22	48	32	19	12	30	21	5	10	5	13	2	8	9	5	3	1	7	2	2	5	0	2	0	0	0	1	0	1	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	23046	4113	4056	1662	1951	873	697	671	479	366	415	309	183	370	152	100	88	92	137	62	81	57	37	33	58	32	18	19	10	16	9	19	14	6	5	3	10	4	3	6	2	4	2	0	1	1	4	0	3	1	2	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	15020	1928	2452	777	1141	386	342	352	274	183	240	178	82	237	74	53	50	47	85	27	52	32	17	12	37	17	4	9	6	10	3	11	9	3	2	1	7	3	1	5	0	2	0	0	0	0	2	0	1	0	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	23114	4168	4135	1705	1919	856	712	640	488	358	394	287	175	361	152	119	90	93	109	71	74	56	26	30	53	33	13	21	9	17	11	14	8	7	10	3	9	3	3	1	3	4	4	1	0	1	4	0	2	1	0	6	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	15108	1956	2513	804	1139	383	373	338	274	172	234	158	81	232	77	61	55	45	70	32	48	34	14	13	31	22	2	14	6	9	4	8	4	3	5	0	7	3	2	0	2	2	1	1	0	0	2	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	22774	4176	4110	1738	1905	847	670	643	463	364	378	320	162	343	153	119	84	100	109	79	67	43	28	35	50	29	21	15	11	14	10	18	3	8	11	4	7	7	4	1	3	6	3	1	2	0	2	0	2	2	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	14921	1954	2464	836	1110	398	362	324	250	184	223	180	67	222	82	61	47	55	71	36	40	26	18	17	26	16	6	8	7	8	4	9	0	3	6	1	5	6	3	0	2	2	1	1	1	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	22040	4151	3906	1765	1904	862	688	599	445	362	362	309	162	322	142	127	98	94	107	70	62	45	29	34	44	27	19	17	14	19	7	14	5	7	11	3	4	10	5	0	3	5	3	2	2	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	14264	1940	2279	837	1108	408	367	319	235	180	192	181	72	199	69	64	47	48	73	34	40	24	16	18	25	16	6	11	8	13	4	6	3	3	6	1	4	9	4	0	3	1	2	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	20713	4150	3834	1789	1850	848	680	618	419	363	347	305	182	322	132	106	105	99	99	58	58	40	29	37	32	24	20	18	16	19	6	16	4	8	13	1	5	13	5	0	3	4	2	1	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13354	1967	2190	854	1069	389	340	315	212	179	190	183	80	200	62	46	54	55	63	26	33	19	13	20	18	15	7	11	6	11	3	8	4	4	10	1	3	11	4	0	2	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	20779	4111	3880	1765	1855	836	694	581	462	356	345	309	179	314	122	107	108	114	110	55	58	37	31	35	26	19	19	21	18	20	11	13	6	9	10	3	7	11	2	0	3	2	3	1	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	13289	1974	2240	858	1086	377	326	302	248	176	183	174	87	200	56	47	57	59	77	29	32	17	17	18	19	10	9	12	7	11	8	6	5	4	6	1	5	10	2	0	2	0	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	21325	4057	3950	1776	1830	862	682	584	450	352	348	307	189	325	134	123	113	111	107	51	69	34	32	41	29	22	16	26	18	19	9	9	7	10	12	2	5	9	2	10	3	2	3	1	1	3	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
0.03	south30_active	80	13653	1908	2316	880	1057	379	316	300	238	178	191	171	95	207	65	55	64	62	72	26	35	21	19	21	20	10	9	15	8	9	7	4	4	6	7	0	3	8	2	9	1	0	3	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	23175	4155	4086	1784	1837	843	722	579	527	355	357	372	190	387	132	133	88	125	107	50	90	43	28	25	43	25	21	18	12	15	6	19	3	17	17	7	16	6	4	9	4	4	4	2	2	0	2	1	0	1	0	0	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	15107	1959	2400	857	1117	387	366	307	281	177	198	210	96	252	71	59	49	60	61	23	48	22	16	17	25	20	12	7	7	9	3	14	0	10	10	3	14	4	2	7	1	2	1	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	23121	4077	4150	1711	1886	873	713	564	466	387	358	355	171	336	131	147	92	111	114	48	83	41	31	27	45	29	21	19	19	18	8	18	5	15	18	4	16	8	4	4	4	2	5	1	1	1	1	3	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south32_active	80	15115	1879	2447	834	1123	392	347	315	252	184	205	189	79	221	65	64	45	60	69	28	47	17	19	17	26	18	11	8	9	9	3	15	1	7	5	3	15	5	2	2	1	1	3	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	23121	4038	4094	1735	1963	873	682	581	455	382	351	354	176	285	122	138	103	105	140	44	85	41	25	28	38	24	18	21	16	21	10	19	5	11	18	5	9	6	4	9	5	2	3	2	0	3	2	2	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south33_active	80	15070	1840	2396	854	1166	370	320	327	232	172	199	197	82	177	59	63	60	62	76	24	52	17	12	15	22	13	7	12	7	10	3	17	1	6	6	3	8	4	2	7	2	1	2	0	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	22908	4024	4120	1751	2020	861	710	583	457	380	368	332	200	312	118	127	97	98	148	49	78	37	28	34	36	21	17	18	19	26	11	14	9	11	18	3	4	4	6	9	2	2	2	4	1	3	1	2	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	14998	1830	2346	866	1210	380	321	330	232	187	213	186	90	206	55	63	54	60	89	32	50	15	13	15	13	11	8	10	9	13	4	12	4	7	8	1	4	3	5	7	1	1	2	1	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	22741	4048	4152	1785	2013	861	717	610	459	375	373	330	198	347	125	117	106	93	130	42	87	37	31	33	35	18	18	26	17	23	8	17	7	10	17	4	2	2	6	11	3	1	1	5	1	3	1	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	14854	1881	2387	864	1196	374	317	325	228	188	212	179	85	237	59	63	59	52	72	24	61	17	13	15	12	9	9	14	8	12	3	15	3	6	7	0	1	1	5	7	1	0	1	2	1	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	21427	4055	4013	1724	1886	850	717	633	457	365	364	342	201	337	134	110	97	94	120	45	88	42	33	30	36	29	18	21	17	16	7	22	7	9	9	5	7	2	6	11	1	1	1	6	1	2	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	13889	1923	2347	828	1119	370	313	319	232	178	188	189	88	237	61	55	49	59	70	27	63	20	14	15	9	15	13	12	10	8	2	18	3	5	7	1	6	0	4	8	0	0	1	3	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	20207	4091	3849	1681	1784	821	703	650	441	349	356	329	197	324	132	96	100	97	115	48	99	41	36	33	36	28	17	21	17	21	6	16	5	9	11	5	10	2	3	6	1	1	1	5	0	3	1	1	0	2	1	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	12967	1921	2233	808	1025	352	296	327	229	176	177	180	83	215	62	45	51	60	65	26	73	21	15	20	15	15	12	13	7	13	3	12	3	5	7	1	7	0	1	2	0	0	1	3	0	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	18918	4038	3592	1631	1693	810	669	626	442	325	346	291	202	300	107	97	94	81	111	53	92	36	37	25	29	26	24	16	18	22	8	10	5	10	10	2	11	6	4	8	4	1	2	6	1	2	3	1	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	11911	1892	2063	754	965	360	288	292	231	164	171	159	88	195	54	43	49	57	65	29	64	19	19	18	15	12	13	10	8	13	4	7	1	6	5	1	8	1	1	5	3	0	2	4	0	1	2	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	19930	4080	3624	1656	1731	816	674	622	464	335	329	292	200	330	110	113	100	97	131	57	79	44	34	23	30	22	26	17	17	22	10	11	10	10	9	2	11	12	3	6	9	0	2	5	4	1	4	1	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	12696	1881	2132	781	980	376	314	314	233	174	162	176	93	200	63	53	55	65	79	28	43	22	18	15	20	7	11	11	6	15	4	6	5	7	6	0	8	3	2	4	7	0	1	3	3	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	21041	4068	3889	1710	1848	816	681	593	486	357	343	286	206	327	107	127	114	92	123	62	71	38	33	21	32	23	25	17	15	23	13	12	8	11	7	3	4	11	4	5	9	2	2	4	4	1	3	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
0.03	south40_active	80	13588	1864	2389	813	1072	373	335	305	246	195	191	172	105	212	57	64	61	61	79	30	33	16	19	12	24	8	11	9	6	15	7	9	5	7	5	1	2	3	3	4	7	0	1	2	3	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
