label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north18_active	80	23832	5716	6266	1444	488	1762	266	227	204	551	130	213	504	207	169	61	100	51	35	31	41	16	28	12	61	15	24	26	21	19	18	5	1	16	6	12	6	5	1	3	1	1	0	0	1	0	0	1	0	1	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	28290	8417	7538	2589	1769	2155	934	737	583	752	392	375	601	284	255	151	161	105	97	86	67	50	48	36	73	35	31	35	26	28	24	11	11	15	7	19	12	12	4	5	4	4	1	0	0	2	0	1	1	1	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	23484	5726	6241	1348	509	1682	258	215	173	535	133	192	511	207	178	67	107	54	39	35	51	16	26	13	49	9	22	30	18	23	21	2	7	12	5	12	10	6	2	2	1	1	0	0	0	2	0	1	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	30549	8713	7893	2681	1736	2279	966	707	572	713	370	378	653	287	268	166	160	113	89	105	81	60	58	43	66	31	33	35	26	23	35	10	13	23	9	15	28	12	4	1	1	2	5	1	1	2	2	1	1	1	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	25796	6069	6677	1454	481	1822	265	209	152	532	119	194	561	214	188	72	105	68	33	44	66	17	37	11	56	9	24	31	19	22	31	3	8	19	8	9	25	6	2	1	0	0	1	1	0	2	2	1	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	32299	8872	8346	2866	1745	2540	1000	788	600	746	404	381	508	314	249	168	197	117	107	96	105	71	49	42	61	24	46	29	41	37	34	8	26	15	11	12	18	0	3	13	1	2	2	0	0	3	3	2	0	3	0	1	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	27757	6286	7106	1621	449	2079	278	192	193	533	113	212	415	206	172	77	137	61	48	47	70	21	30	20	45	3	33	23	33	29	31	5	15	12	7	8	15	0	2	12	0	2	1	0	0	1	3	2	0	3	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	32229	8753	8330	2902	1742	2518	1046	786	605	739	422	364	535	318	235	187	193	108	109	95	87	69	50	43	62	25	36	30	36	43	17	10	24	16	7	11	20	3	4	11	4	3	3	1	0	3	3	3	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	27734	6157	7088	1666	457	2056	312	195	181	542	124	209	448	208	159	77	132	52	52	51	61	27	33	22	45	3	30	22	31	34	16	3	13	11	5	6	17	2	2	10	1	3	0	1	0	1	3	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	32325	8647	8092	2862	1682	2654	1029	779	593	734	428	349	555	328	246	187	162	100	104	87	88	56	54	35	68	26	36	22	33	32	22	14	16	8	7	10	9	6	3	2	4	3	6	3	0	3	7	4	0	3	0	0	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	27802	6088	6850	1651	441	2210	298	194	167	525	133	193	465	221	175	80	112	44	54	43	65	24	34	20	54	7	29	18	30	25	20	3	8	3	5	5	7	4	0	1	1	3	0	2	0	1	7	4	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	32478	8641	8131	2957	1664	2604	1005	750	574	745	404	353	660	318	262	178	171	97	101	77	80	43	61	37	63	32	33	23	35	26	26	18	16	8	9	8	13	7	2	0	3	2	7	3	2	2	15	5	1	3	1	1	1	1	1	0	1	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	27919	6086	6872	1736	433	2173	294	189	161	545	134	200	573	208	190	73	122	52	45	42	57	20	41	22	48	14	30	19	34	22	20	2	11	3	5	5	11	5	0	0	1	2	0	2	1	0	15	5	0	3	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	32447	8773	8038	2943	1690	2540	965	761	579	772	370	361	690	325	305	169	167	92	96	78	86	42	67	37	61	29	34	27	54	26	39	18	16	17	9	7	8	6	3	1	1	0	5	4	2	1	13	4	1	5	2	2	1	1	2	0	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	27882	6166	6771	1678	446	2123	256	182	164	564	119	204	596	217	231	66	124	49	41	40	61	16	42	16	52	16	29	21	52	23	34	4	13	13	6	5	6	3	0	1	0	0	0	2	1	0	13	4	0	4	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	32484	8669	7917	2922	1732	2425	936	761	604	754	357	366	679	315	299	161	156	95	99	73	97	47	64	41	63	30	37	29	46	27	40	13	17	17	7	8	14	5	3	3	2	0	4	2	2	1	13	3	1	5	2	2	1	0	2	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	27912	6088	6700	1662	454	1987	255	183	177	530	112	208	581	207	215	60	119	59	42	36	68	13	39	18	52	16	29	20	40	19	33	3	13	14	4	7	11	3	0	2	0	0	0	1	1	0	13	3	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	31956	8818	8122	2885	1738	2457	919	774	620	753	363	379	639	315	314	187	166	106	99	67	99	47	72	45	53	31	36	39	59	21	39	14	19	17	8	13	11	5	2	5	4	3	2	4	1	0	1	2	0	4	1	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	27349	6135	6919	1637	468	2001	260	192	188	530	132	205	536	211	225	77	125	55	39	31	62	11	46	20	41	14	28	27	53	12	35	7	15	15	6	11	8	2	0	4	0	0	0	1	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	31679	8661	8047	2871	1732	2548	948	778	596	782	375	379	600	274	290	173	173	129	100	75	101	58	68	52	62	23	47	44	47	25	34	15	11	11	4	14	10	5	3	6	7	3	0	5	2	0	2	1	3	3	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	27000	5977	6808	1626	495	2087	270	188	188	559	135	221	500	185	205	77	130	76	43	29	64	10	41	26	46	10	35	34	39	13	31	9	8	10	3	10	8	2	0	4	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	31616	8642	8017	2871	1645	2524	946	810	595	779	373	396	595	256	291	175	179	137	99	84	101	55	75	53	51	20	39	50	37	32	30	15	15	16	9	13	13	8	3	4	9	4	1	4	3	0	2	3	3	2	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	26901	5942	6753	1635	481	2071	268	203	201	575	134	225	506	174	220	81	132	76	43	33	72	12	52	28	33	9	28	39	30	24	27	9	7	15	9	10	12	4	0	3	0	0	0	1	0	0	1	1	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	31556	8585	8022	2828	1654	2496	923	787	568	785	388	385	592	277	268	153	171	147	95	93	105	57	65	51	57	26	40	49	30	41	37	16	14	25	9	12	16	9	4	25	7	3	2	4	4	1	2	3	3	0	2	0	0	1	0	1	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	26908	5920	6777	1585	475	2058	244	204	183	588	131	214	502	188	206	70	115	86	44	39	77	12	50	26	42	9	29	37	25	35	33	7	7	24	9	10	15	5	1	24	1	0	0	3	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	32166	8782	8185	2855	1753	2529	932	791	576	752	385	366	609	315	258	142	174	124	80	76	85	44	46	46	94	28	35	26	26	24	17	9	5	21	13	8	10	4	10	11	4	3	4	5	1	2	0	5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	27425	6182	6934	1629	474	2045	244	189	193	562	128	197	513	204	172	63	119	72	30	30	61	10	27	11	82	13	28	18	20	16	14	5	3	13	11	7	9	2	3	9	4	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	32008	8879	8300	2859	1719	2447	911	759	570	724	371	387	651	320	266	156	174	115	91	82	92	42	53	42	98	28	40	33	38	32	25	12	1	24	9	4	10	5	8	22	7	3	4	4	1	4	0	5	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
0.03	south32_active	80	27281	6250	7048	1642	451	1973	231	167	189	547	130	217	552	211	175	64	124	58	36	35	62	9	34	12	83	14	30	19	31	20	21	4	1	16	8	3	8	1	2	18	4	0	1	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south33_all	80	31995	8905	8620	2806	1687	2506	927	757	603	722	370	374	615	321	291	161	186	108	90	87	74	36	74	41	97	28	45	35	37	25	31	14	3	17	12	5	11	4	7	21	4	4	3	2	1	3	0	5	3	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south33_active	80	27274	6286	7310	1569	477	2046	228	179	189	546	131	192	518	214	206	65	129	51	41	39	49	10	50	18	81	13	33	24	30	15	27	4	1	9	9	3	7	1	2	16	1	1	1	1	0	0	0	4	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	31572	8843	8563	2819	1686	2546	928	740	628	724	354	389	629	301	269	172	173	108	97	88	86	42	83	31	81	29	45	40	47	22	35	15	5	14	16	4	19	5	4	23	6	4	3	1	0	2	2	6	3	0	2	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
0.03	south34_active	80	26940	6219	7243	1569	453	2080	245	175	194	561	116	207	542	203	198	66	126	57	52	43	48	13	56	14	67	15	28	29	40	13	30	4	1	9	13	2	14	1	1	19	1	2	1	1	0	0	1	4	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south35_all	80	31573	8808	8517	2828	1662	2523	995	711	622	768	341	395	608	289	277	169	189	108	96	79	72	48	95	35	72	36	37	34	39	16	51	14	6	22	23	6	20	2	3	34	9	4	2	2	0	0	2	4	2	0	1	3	1	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	27015	6205	7188	1572	439	2068	279	177	190	566	115	206	529	194	202	71	133	59	51	36	36	14	65	19	59	21	21	26	31	10	42	3	1	17	19	3	16	0	0	31	2	2	0	1	0	0	1	3	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	31449	8734	8436	2853	1698	2407	1013	701	599	776	364	397	587	265	304	169	191	115	95	77	78	51	84	37	51	34	41	36	41	18	36	13	7	21	23	6	27	1	3	21	6	2	2	1	0	1	3	1	0	0	2	2	1	2	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	26928	6127	7165	1593	442	1969	287	175	182	571	112	209	513	185	227	76	137	64	49	37	42	13	57	16	38	18	24	27	34	13	28	3	3	18	19	4	24	0	0	21	2	1	0	0	0	0	2	0	0	0	2	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	31946	8714	8350	2927	1699	2418	1006	729	583	787	385	372	593	289	330	157	174	117	86	79	73	49	76	36	43	39	38	33	35	24	41	16	9	22	32	7	24	2	6	18	4	4	2	3	1	1	3	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	27370	6127	7116	1651	447	1975	281	189	170	566	128	199	519	189	233	74	126	70	42	37	44	10	48	12	31	18	24	22	24	19	31	3	5	19	28	6	22	0	1	18	2	3	0	2	0	0	3	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	32085	8609	8423	2921	1669	2479	968	733	564	776	390	362	568	277	330	150	173	129	87	89	80	51	60	38	55	35	43	29	31	21	15	18	11	16	35	7	20	3	9	5	1	4	1	2	1	2	3	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	27511	6020	7228	1646	457	2026	276	189	153	563	138	205	492	181	237	70	123	75	37	41	43	14	37	13	36	11	28	20	23	16	11	5	5	13	31	5	17	1	1	5	1	2	0	2	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	32076	8602	8286	2881	1667	2446	932	752	600	759	423	368	584	286	315	156	161	124	82	96	85	57	56	39	56	33	49	21	32	28	20	17	12	17	21	6	12	3	8	4	0	4	2	2	2	1	2	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	27414	5995	7074	1628	454	1990	263	213	163	557	154	206	497	187	229	63	116	73	36	45	48	21	30	15	33	13	34	14	24	21	16	5	5	14	19	4	10	1	1	4	0	2	0	2	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	32018	8621	8405	2851	1675	2523	951	764	620	784	401	401	597	272	283	139	169	113	80	93	92	61	43	39	66	33	48	22	36	23	32	14	14	20	10	6	16	6	8	4	0	5	2	1	3	2	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0
