label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north18_all	80	5232	1713	1717	602	413	337	236	744	558	377	220	136	98	49	51	61	42	53	45	24	45	20	17	17	21	10	10	9	6	9	4	3	9	8	12	4	4	12	2	0	2	4	2	1	2	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north18_active	80	3074	937	1071	308	170	170	111	528	345	259	144	79	60	29	23	28	24	29	25	8	31	9	8	6	14	3	4	0	2	5	1	1	7	4	5	2	2	5	1	0	1	3	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north19_all	80	5190	1701	1749	600	375	334	242	764	559	385	200	136	105	52	44	60	32	47	44	26	40	23	13	16	24	12	8	11	8	11	4	4	8	5	10	5	2	11	3	0	1	1	2	1	1	3	3	2	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0
0.03	north19_active	80	2967	941	1095	301	162	180	112	515	369	258	130	84	57	28	22	26	16	19	25	9	29	7	4	7	15	6	1	1	1	9	1	0	7	2	4	2	1	6	1	0	0	0	0	1	1	2	2	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north20_all	80	5139	1716	1716	606	355	356	222	707	590	406	193	153	107	55	52	74	27	49	41	20	37	17	17	13	22	11	6	12	6	17	4	4	7	2	10	4	0	14	2	0	1	0	2	1	1	3	6	2	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north20_active	80	3007	959	1074	317	156	191	101	473	404	266	117	95	57	25	25	36	15	21	22	7	23	5	6	4	14	6	3	2	1	11	1	0	5	1	5	0	0	6	0	0	0	0	0	1	1	2	5	1	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south21_all	80	3338	1337	1311	751	589	401	521	371	466	168	114	195	76	68	49	69	99	53	93	36	65	30	47	18	23	18	10	6	5	4	7	10	2	4	3	9	1	7	5	1	1	4	4	4	2	2	3	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	1707	630	772	393	332	226	353	226	316	95	62	127	36	38	21	53	71	40	56	18	49	14	30	13	11	10	6	5	1	0	3	7	0	4	0	5	1	6	4	1	1	4	0	4	0	2	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3355	1266	1308	767	597	410	538	385	399	159	102	203	79	60	60	63	110	56	78	29	47	33	47	18	24	18	9	7	8	7	4	15	3	6	2	7	1	7	5	2	0	3	4	6	5	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	1713	583	788	419	351	247	359	246	289	87	53	129	43	36	31	45	75	44	36	13	30	18	28	11	14	9	4	4	4	1	2	13	1	5	0	4	1	5	5	1	0	3	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3347	1284	1294	748	578	421	518	383	417	171	110	200	77	69	59	55	107	82	77	30	46	28	53	17	27	21	6	6	8	9	9	12	4	4	1	6	0	4	5	2	1	2	2	7	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	1709	609	764	426	327	256	328	251	272	89	62	130	42	44	32	33	65	65	39	16	28	15	33	11	16	8	3	3	4	2	6	12	2	3	0	3	0	3	5	0	0	2	0	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3340	1292	1277	744	574	426	489	386	425	157	110	210	79	78	48	52	104	87	72	30	48	31	52	14	24	21	5	7	12	10	8	13	4	4	3	7	1	2	3	2	1	2	2	4	5	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1692	615	754	417	327	266	280	248	274	79	58	138	39	53	31	28	63	63	40	14	26	17	29	6	17	11	3	3	6	3	7	12	2	2	2	4	0	0	3	0	0	2	1	1	4	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3331	1347	1252	790	562	429	487	357	470	154	120	202	83	66	45	61	93	95	79	22	40	31	50	15	28	19	10	6	9	10	8	3	8	4	3	4	2	11	5	2	1	0	1	2	3	1	4	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	1666	652	733	445	332	247	293	223	310	83	68	138	40	44	31	32	47	64	50	10	22	16	31	7	23	12	7	2	4	4	6	1	6	1	3	2	0	8	4	0	0	0	1	0	3	1	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3343	1362	1189	799	584	453	481	372	492	169	128	220	80	70	34	61	93	90	87	21	41	30	49	10	34	16	10	9	10	8	5	7	9	6	5	4	3	11	5	0	0	0	1	1	1	1	4	0	4	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	1684	674	677	438	355	248	304	236	307	89	71	140	36	48	22	35	55	50	59	7	21	13	32	6	24	11	6	4	5	4	3	4	7	3	5	2	0	9	3	0	0	0	1	0	1	1	4	0	4	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3358	1376	1247	802	578	467	479	364	499	187	118	191	75	62	50	69	77	85	90	29	40	22	46	9	34	13	10	10	13	6	4	9	10	5	3	1	2	11	4	0	0	0	1	1	0	1	4	1	3	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	1632	663	692	439	349	245	322	234	333	96	66	109	35	39	29	42	47	49	52	11	23	12	39	5	20	10	5	5	8	3	2	5	7	3	3	1	0	9	2	0	0	0	1	0	0	1	4	0	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3313	1367	1251	784	582	460	497	385	522	181	132	183	59	71	60	71	87	71	104	26	46	20	39	10	35	11	9	10	10	2	6	11	6	3	4	1	1	10	4	0	0	0	0	3	0	2	1	1	3	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	1626	676	707	418	332	253	329	258	343	100	62	93	28	40	33	47	55	39	53	11	28	13	27	5	17	8	6	5	7	1	4	9	3	3	2	1	0	8	2	0	0	0	0	2	0	1	1	0	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3349	1312	1277	764	564	458	477	366	532	191	140	206	62	74	60	65	83	77	103	28	54	22	41	15	25	6	11	6	9	6	6	9	7	8	2	1	0	9	8	0	0	2	0	2	0	4	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	1639	617	731	417	332	255	310	235	346	104	63	117	30	42	32	42	56	48	55	15	38	16	27	8	12	4	4	4	6	4	4	5	2	6	0	0	0	8	6	0	0	0	0	2	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	3346	1298	1302	786	570	458	500	382	558	175	136	196	70	66	59	67	85	79	103	19	46	25	38	15	23	11	15	7	8	6	3	12	7	8	2	1	1	9	8	0	0	2	0	3	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0
0.03	south30_active	80	1647	585	753	442	329	243	326	253	380	95	57	122	35	33	32	39	59	49	70	11	29	18	24	6	11	7	8	5	4	4	2	5	2	5	0	0	1	7	5	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0
0.03	south31_all	80	3283	1364	1218	771	553	407	505	374	505	133	113	199	84	68	51	63	77	65	100	29	51	21	47	14	35	11	11	2	7	5	8	5	3	1	2	7	4	2	10	4	0	0	2	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	1637	641	733	428	321	212	325	238	328	71	64	113	41	47	30	45	51	49	76	16	37	12	23	6	26	8	6	2	3	3	4	2	0	0	0	5	3	0	4	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3284	1362	1217	723	537	418	506	351	467	134	114	201	82	63	54	61	79	61	93	30	49	22	35	10	30	14	9	3	6	3	4	6	5	2	3	6	3	3	9	5	0	0	2	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	1636	619	722	399	309	215	329	202	297	71	61	125	38	38	32	38	51	44	72	14	35	12	20	6	22	10	7	1	2	1	2	1	1	0	0	3	2	1	2	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3158	1285	1180	726	515	426	441	327	404	134	118	165	72	64	55	52	73	49	96	26	45	22	32	10	32	17	7	7	4	0	4	5	5	3	3	6	2	4	8	4	1	1	2	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south33_active	80	1505	596	676	395	299	227	280	188	266	69	67	106	32	36	28	32	41	30	66	10	34	12	18	6	19	11	5	0	0	0	2	0	1	1	0	3	2	1	1	3	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	3105	1258	1201	673	529	401	408	313	374	135	108	179	63	69	49	59	65	58	72	23	45	22	29	10	16	18	6	8	3	2	5	4	6	3	6	4	1	4	4	3	1	1	2	2	0	0	2	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0
0.03	south34_active	80	1475	576	696	344	299	204	254	179	256	67	57	128	29	35	26	34	37	41	45	11	31	12	21	3	6	11	4	0	0	0	2	2	2	1	2	3	0	2	3	2	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	3203	1244	1229	712	583	397	430	319	423	155	123	187	69	73	43	51	93	69	87	37	59	24	36	13	16	21	6	7	6	6	6	5	5	5	5	0	2	4	3	4	5	1	1	1	0	0	2	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	1546	573	712	369	333	214	265	185	296	82	67	137	33	37	20	30	51	45	53	21	42	10	24	3	4	14	3	0	2	2	3	4	1	4	2	0	0	3	3	2	3	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	3318	1274	1222	718	634	389	458	342	412	157	108	210	63	71	41	58	98	82	79	42	59	26	31	18	14	16	7	8	8	8	4	6	8	3	4	0	4	3	4	1	4	1	1	2	0	0	2	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1642	567	713	394	362	198	281	201	274	83	54	150	31	38	15	36	58	54	48	23	40	11	18	4	6	12	2	2	4	3	2	4	5	3	2	0	1	3	3	0	2	0	1	1	0	0	1	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3401	1320	1264	768	630	419	494	366	471	158	112	245	68	78	61	59	84	90	81	40	47	30	43	13	17	10	9	8	13	7	5	8	7	3	2	3	3	5	1	1	4	2	0	1	0	0	2	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1711	604	739	436	361	218	304	212	306	88	63	157	33	47	25	33	46	55	53	22	31	16	27	4	11	7	2	3	10	3	3	5	5	3	1	2	1	4	0	0	2	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3353	1337	1270	784	590	405	507	353	484	159	104	229	65	72	59	58	64	81	56	30	53	30	37	12	24	8	8	11	11	4	2	11	9	0	7	4	3	2	1	0	3	3	0	1	0	0	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1682	619	749	460	329	205	323	209	323	84	64	142	33	40	25	33	30	43	37	12	42	19	23	3	19	4	2	5	9	3	1	9	4	0	3	3	2	1	0	0	2	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3267	1355	1227	794	554	394	530	351	518	181	100	203	72	77	59	59	65	63	67	26	45	23	56	14	34	8	9	9	11	6	8	10	9	0	10	5	2	2	1	1	0	5	2	1	1	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1623	627	719	480	300	204	337	218	346	103	63	107	40	46	29	30	30	34	42	12	31	17	29	2	28	3	1	3	9	4	6	8	4	0	4	4	2	1	0	0	0	3	1	0	1	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3319	1345	1254	779	588	390	526	353	552	165	102	183	85	78	46	58	69	65	91	29	46	22	61	16	32	9	7	8	7	7	9	7	5	0	12	5	1	3	1	2	2	3	2	2	2	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1620	630	735	459	328	207	344	219	388	104	64	100	48	45	24	31	25	28	62	16	31	15	35	5	27	4	2	4	2	4	5	6	1	0	4	3	1	3	0	0	2	3	1	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
