label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north9_all	80	17804	4983	2587	4821	2410	936	994	1407	875	436	388	432	211	192	151	132	181	130	98	58	53	39	163	47	57	41	23	29	21	46	27	25	16	12	10	21	12	10	0	6	2	3	5	2	4	3	1	0	1	2	1	0	2	1	0	1	2	1	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north9_active	80	14106	2843	617	4320	1960	248	677	1180	731	244	226	331	62	86	62	46	134	102	38	14	15	12	148	31	47	24	9	19	14	41	18	18	9	9	8	16	11	5	0	4	1	1	2	1	4	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north10_all	80	17683	5104	2586	4757	2367	937	1006	1346	876	454	365	448	194	192	152	126	206	133	104	66	58	45	161	48	61	43	18	31	27	40	23	31	12	15	9	25	16	10	2	9	1	2	7	2	6	1	2	0	1	3	4	0	2	2	1	1	3	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	14015	2983	583	4232	1906	246	688	1147	709	244	225	352	57	88	64	44	149	109	41	18	14	14	147	35	51	23	7	20	20	35	15	24	5	10	7	20	15	5	1	3	1	0	6	0	6	0	1	0	1	2	2	0	1	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	17516	4953	2527	4835	2338	936	1053	1303	937	423	367	438	186	197	157	127	174	165	74	80	47	36	122	67	88	50	34	29	30	48	12	38	10	11	11	18	10	4	5	7	9	3	8	8	6	1	4	3	0	2	1	2	4	0	1	1	5	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	14001	2816	579	4277	1901	266	752	1119	764	235	213	334	58	90	63	57	130	123	30	24	12	14	104	50	77	37	23	16	19	44	8	30	4	7	7	11	2	2	2	2	6	1	5	8	5	1	2	0	0	2	1	1	3	0	1	1	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	17748	5021	2524	4888	2398	962	1073	1333	956	410	372	453	195	205	152	122	190	176	72	85	42	38	133	58	63	45	34	27	20	39	16	38	14	16	16	28	9	3	3	8	9	4	1	7	7	0	2	1	0	2	1	2	4	0	1	3	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	north12_active	80	14211	2894	591	4353	1918	273	779	1151	783	229	218	350	67	96	57	51	140	128	30	31	11	17	113	40	52	30	22	15	11	35	10	26	5	9	10	22	2	1	1	2	5	2	1	7	7	0	0	0	0	1	1	1	3	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	north13_all	80	17781	5023	2529	5030	2465	974	1098	1441	964	433	398	443	189	200	157	119	210	174	77	80	48	37	107	67	63	37	29	28	15	28	20	25	18	25	11	26	8	3	1	7	7	5	4	7	7	0	1	2	1	1	0	2	3	0	1	2	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
0.03	north13_active	80	14282	2879	590	4487	2001	283	805	1242	792	243	241	343	61	90	67	49	163	129	38	27	18	15	90	50	53	21	19	16	9	26	13	16	7	16	7	22	2	2	0	1	4	2	3	6	7	0	0	0	1	0	0	1	3	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	north14_all	80	17654	5127	2472	4942	2507	943	1090	1425	957	442	381	434	207	211	157	118	193	171	89	66	58	44	121	68	39	27	28	25	19	26	18	25	20	30	12	27	7	4	2	7	7	4	5	3	5	0	1	2	7	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0
0.03	north14_active	80	14207	2931	568	4416	2048	257	795	1217	806	256	231	310	70	87	63	44	147	129	45	26	23	21	103	53	29	15	17	13	13	24	11	15	5	22	8	26	3	3	1	2	4	1	4	2	5	0	1	1	7	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	north15_all	80	17695	5120	2511	5000	2433	916	1107	1381	1003	468	383	440	194	188	153	112	186	153	82	57	67	43	128	56	28	36	23	29	19	43	14	27	16	27	5	17	5	6	2	6	7	3	9	3	5	0	1	2	8	1	2	1	0	0	1	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	14244	2940	579	4460	1996	234	791	1170	845	265	236	315	57	84	66	40	140	118	40	24	27	19	113	43	21	21	13	18	14	40	11	17	3	20	3	15	2	3	1	3	4	0	7	0	5	0	1	1	8	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	17824	5048	2482	4920	2512	891	1068	1318	943	474	336	434	207	189	138	117	169	148	91	61	74	55	130	36	45	39	25	26	28	43	16	23	9	17	9	16	5	6	5	7	7	5	6	3	3	1	1	3	7	2	2	1	1	0	1	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	14301	2877	563	4393	2059	237	754	1100	787	268	209	319	58	83	60	47	122	104	41	26	32	27	114	27	33	25	10	17	23	39	13	17	1	13	5	13	4	3	2	3	3	0	4	0	3	0	1	1	7	1	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	17642	5057	2483	4988	2470	889	1070	1290	1005	449	358	408	191	197	141	122	157	129	93	62	60	55	111	30	59	53	26	24	29	42	15	27	8	10	10	12	9	5	4	7	6	4	5	2	4	3	2	2	2	2	3	1	1	0	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	14118	2887	573	4445	1988	231	746	1068	829	247	213	307	57	97	66	52	104	88	43	25	25	23	100	20	46	36	12	16	20	35	11	21	2	6	5	8	8	1	2	4	1	0	3	0	4	0	1	1	2	1	2	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	17596	4932	2481	5158	2525	913	1065	1370	912	428	382	399	201	188	148	135	149	134	98	74	54	64	110	37	68	50	27	28	32	42	23	21	9	16	10	11	10	6	8	6	7	7	8	3	5	5	3	1	1	1	1	1	2	1	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
0.03	north18_active	80	13973	2792	561	4630	2033	258	734	1149	737	247	228	295	63	92	63	63	101	94	48	26	20	26	94	24	54	34	11	18	19	32	17	17	5	11	6	7	7	2	5	3	1	2	6	2	3	1	1	0	1	0	0	1	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
0.03	north19_all	80	17601	4949	2533	5082	2510	910	1033	1360	976	431	380	419	206	190	164	131	172	122	110	66	44	66	102	40	55	47	24	21	35	35	27	18	10	17	9	9	10	8	9	4	4	7	6	3	3	4	3	0	1	1	1	1	8	1	8	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north19_active	80	13958	2816	604	4532	1999	262	722	1155	813	254	216	308	63	97	69	60	129	84	60	20	15	27	88	27	42	30	10	12	24	24	21	14	5	12	5	5	7	5	5	3	1	3	6	2	1	1	1	0	1	0	0	1	8	0	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north20_all	80	17423	4922	2505	5167	2475	892	1064	1343	919	425	400	440	197	176	167	133	178	121	108	71	43	60	109	48	45	46	30	28	32	43	29	14	12	10	8	7	6	9	10	3	5	7	6	3	2	2	1	1	0	1	0	1	8	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north20_active	80	13843	2821	581	4655	2002	268	749	1144	754	248	245	327	61	82	62	63	143	82	53	25	13	22	91	34	31	30	11	16	22	30	23	12	5	7	4	5	3	5	5	2	2	3	6	2	0	1	0	0	0	0	0	1	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south21_all	80	17478	5017	2517	5240	2422	929	1070	1263	954	430	362	440	192	165	151	144	142	141	95	61	58	50	113	38	41	38	32	26	26	39	17	27	14	12	12	21	8	7	6	6	3	5	1	6	2	2	1	0	2	1	1	0	3	0	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	13953	2846	591	4719	1970	230	756	1061	777	248	211	350	57	67	61	55	102	100	42	27	18	22	102	17	32	26	20	19	17	34	13	20	6	11	3	20	4	5	3	4	2	0	1	6	2	0	0	0	2	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	17530	4977	2482	5300	2391	913	1032	1313	899	409	363	416	189	176	143	147	133	145	98	60	64	53	103	43	37	33	29	28	26	43	18	28	18	12	9	16	7	8	7	5	3	3	0	6	2	2	0	1	0	1	1	0	0	0	2	0	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	14068	2834	601	4791	1910	251	735	1117	742	237	197	334	61	69	52	52	94	100	48	28	18	21	93	26	30	20	18	21	16	38	14	21	8	10	2	14	5	5	4	3	1	0	0	6	2	1	0	1	0	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	17508	5053	2530	5232	2466	905	1057	1383	903	416	372	398	223	190	135	139	146	145	88	43	60	49	114	41	34	40	26	28	27	23	22	31	18	12	10	22	6	7	6	5	4	3	4	5	6	3	0	1	0	1	1	0	1	0	2	1	4	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	14058	2908	651	4726	1997	269	747	1183	719	237	204	309	61	77	42	57	109	103	41	16	18	16	100	26	26	26	16	18	17	19	16	25	10	9	2	18	3	5	3	2	2	0	4	5	5	2	0	1	0	0	1	0	1	0	2	1	4	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	17594	5047	2436	5152	2427	916	1078	1328	915	424	388	420	229	182	140	136	151	159	83	42	52	54	121	52	42	39	30	31	13	38	28	22	15	14	7	19	10	7	7	7	5	1	4	2	6	3	1	3	1	2	0	0	1	0	1	3	5	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	14020	2961	608	4625	1973	284	745	1131	735	241	226	328	69	76	50	56	112	119	45	13	13	17	106	29	32	21	17	18	9	31	23	16	7	9	1	15	4	5	3	1	3	0	4	2	5	2	1	1	1	0	0	0	1	0	1	3	4	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	17639	4991	2476	4935	2518	908	1082	1323	964	445	382	434	234	193	140	136	178	184	77	54	43	52	114	40	37	44	31	38	13	38	22	21	15	16	3	22	11	6	7	9	3	1	5	3	4	3	1	4	1	1	0	1	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	14077	2877	623	4396	2058	263	734	1133	768	249	219	327	74	85	56	59	137	145	40	15	15	18	97	21	27	22	17	26	12	31	17	15	7	11	1	19	6	3	3	2	2	0	5	3	3	2	1	2	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	17760	5069	2443	5001	2551	876	1077	1281	979	461	369	452	226	188	152	120	210	201	71	70	37	50	96	45	44	42	35	27	13	48	22	15	9	15	3	24	12	5	6	10	5	3	3	4	3	1	2	5	5	2	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	14083	2924	594	4450	2086	242	742	1087	796	260	204	344	74	78	66	43	161	151	33	30	14	17	82	25	33	15	17	21	10	43	19	9	4	9	2	22	5	2	1	2	3	0	3	4	1	0	1	1	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	17712	5078	2426	4887	2474	855	1072	1246	976	501	379	441	197	183	140	125	212	181	72	70	44	49	100	43	37	45	36	31	16	37	23	17	9	12	6	22	10	6	5	7	3	4	4	6	6	1	1	3	4	1	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south27_active	80	14148	2951	596	4350	2003	237	732	1058	798	284	202	338	63	77	65	45	156	135	32	32	18	22	88	26	27	22	17	23	10	31	18	12	4	7	1	21	6	2	1	2	2	0	3	6	5	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	17538	5141	2459	4951	2477	878	1055	1255	961	478	363	398	204	176	154	124	196	162	79	75	49	47	104	45	41	36	32	34	17	38	24	13	9	16	7	17	11	5	6	9	4	5	6	6	8	1	4	3	5	1	3	2	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0
0.03	south28_active	80	13966	2956	606	4409	2006	247	722	1053	783	275	189	308	67	64	62	49	142	122	36	36	20	22	93	29	31	20	17	22	7	33	18	9	5	10	2	16	5	2	2	3	3	0	4	5	7	0	2	1	5	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	17622	5001	2472	4883	2520	893	1002	1257	980	481	378	409	210	183	149	109	179	158	79	70	57	45	104	44	45	37	35	33	28	33	22	20	13	15	9	22	14	9	8	6	4	6	7	6	7	2	4	2	1	0	3	1	0	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0
0.03	south29_active	80	14121	2869	597	4323	2031	262	674	1065	801	277	195	309	61	74	65	47	136	120	41	30	24	19	93	31	27	22	20	19	18	24	16	17	7	8	4	19	10	3	3	1	4	1	5	4	7	0	2	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	17536	4951	2476	5053	2483	926	1046	1303	955	477	398	413	224	197	154	107	188	157	82	73	66	50	101	40	61	30	26	35	24	47	27	22	13	14	4	22	17	4	10	6	2	7	9	2	7	1	6	2	2	1	3	2	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	14014	2801	606	4486	2001	257	697	1122	778	268	216	308	69	73	63	48	147	122	37	28	29	15	84	31	44	15	16	20	17	37	23	16	7	8	3	19	11	1	5	2	2	2	7	0	6	0	3	0	1	0	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	17509	4928	2587	5255	2478	918	1018	1363	837	450	338	459	214	213	160	129	170	163	87	61	46	55	120	44	75	34	25	27	26	28	22	36	13	7	7	20	6	6	7	7	5	3	4	3	3	1	1	1	1	3	4	2	1	1	1	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13940	2764	585	4695	1996	261	675	1171	666	250	199	349	72	99	77	54	121	129	37	22	20	18	106	20	64	20	20	18	15	20	15	34	7	5	4	17	3	2	4	3	4	1	4	2	3	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	17445	4991	2512	5200	2448	928	1073	1412	863	448	334	455	224	185	169	139	182	179	96	60	60	57	129	40	72	28	30	30	28	31	19	39	10	7	7	34	11	4	8	6	6	4	5	3	2	3	1	3	2	3	3	2	0	1	2	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13876	2845	575	4630	2000	274	744	1196	698	242	180	351	75	84	83	60	131	142	50	26	22	21	115	24	62	16	22	21	16	22	14	34	5	4	4	29	7	0	4	2	5	1	5	0	2	2	1	0	1	1	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	17324	4983	2493	5159	2382	943	1091	1362	842	452	356	457	207	180	171	128	179	161	108	60	66	49	116	45	75	25	19	35	21	40	17	34	13	6	7	25	11	3	8	4	5	3	5	4	1	2	2	6	3	3	2	1	0	1	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	13745	2869	567	4602	1967	285	769	1144	689	245	186	356	76	85	71	65	132	125	58	21	25	20	102	32	66	16	11	25	13	34	12	28	4	4	2	20	8	0	5	1	4	0	5	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	17571	5043	2469	5193	2371	948	1129	1326	843	424	369	438	205	174	164	128	188	169	112	63	68	51	110	52	64	31	18	32	24	39	14	33	16	7	9	27	8	5	7	5	4	2	5	6	0	3	2	8	2	1	2	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	14009	2932	567	4635	1977	293	828	1128	683	235	192	341	72	74	60	64	142	136	59	19	23	20	96	37	56	20	8	22	13	35	9	24	4	2	5	22	6	1	4	2	3	0	4	2	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	17623	4998	2459	5097	2389	922	1086	1388	887	413	407	417	211	174	165	128	181	134	107	70	60	51	93	47	72	31	26	25	18	36	14	19	17	8	9	10	5	6	5	8	2	2	2	7	2	2	3	9	1	0	3	0	0	2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	14121	2901	562	4556	1976	280	804	1194	708	231	216	320	72	76	63	62	141	103	54	15	20	14	83	35	61	20	15	16	9	32	7	13	4	2	4	8	5	2	4	3	1	0	1	5	2	1	1	3	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	17761	5024	2471	5190	2458	921	1105	1340	880	382	384	409	220	174	162	121	182	141	94	68	53	55	72	43	65	36	37	23	25	39	17	21	13	10	8	13	4	5	3	6	5	1	2	6	2	6	2	7	0	0	3	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	14280	2928	573	4638	2000	290	821	1118	717	211	216	301	78	79	70	50	137	111	44	17	23	14	64	29	53	18	21	12	15	37	4	17	3	3	4	11	4	2	2	3	1	0	1	5	2	3	1	3	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	17397	5013	2452	5213	2510	887	1090	1418	916	389	352	439	222	181	171	113	172	128	85	72	55	50	92	48	58	53	37	18	28	36	16	35	15	14	5	16	5	5	4	4	7	2	1	6	2	7	2	3	1	0	1	1	11	4	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	13916	2940	597	4662	2052	278	805	1175	740	226	207	319	81	84	80	46	125	91	34	20	24	15	85	28	45	28	21	11	14	31	5	31	6	7	1	16	4	4	4	2	2	1	1	5	2	3	1	2	1	0	1	0	11	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
