label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124
0.03	north6_all	80	8259	3824	2903	4473	1272	2480	866	579	1196	724	549	289	755	401	269	164	346	193	127	303	82	97	102	73	62	52	48	77	41	41	39	76	18	34	37	65	18	20	44	26	13	19	12	10	13	17	24	11	6	12	5	9	5	4	9	3	5	3	1	4	2	2	2	1	2	2	7	3	1	3	5	0	3	1	4	1	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	3762	1757	1907	3961	595	2183	451	149	1022	565	373	70	661	301	169	67	281	118	32	248	28	43	50	33	21	15	12	48	13	17	11	67	5	13	23	51	5	1	40	22	5	9	3	6	5	12	18	5	4	9	2	4	1	2	8	2	3	2	0	1	2	1	1	1	0	1	6	0	1	3	5	0	2	1	3	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	8252	3788	2814	4468	1263	2444	848	563	1243	750	533	302	765	381	256	164	309	175	122	289	93	99	98	75	63	56	48	68	47	33	41	74	21	31	33	64	20	18	57	21	16	15	10	10	14	19	27	11	5	2	6	6	5	4	14	3	5	2	3	6	5	3	4	2	2	4	11	3	3	5	3	0	2	1	4	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	3718	1722	1831	3953	591	2132	468	156	1063	556	359	70	668	283	151	65	254	100	32	227	31	47	50	40	25	15	15	45	14	14	11	61	7	10	20	50	6	4	52	15	7	5	5	4	5	15	23	6	3	1	3	2	1	1	13	2	3	1	2	1	3	1	3	1	0	3	10	0	3	5	3	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	8223	3796	2876	4588	1263	2294	828	567	1214	742	495	293	798	410	256	183	289	173	122	264	110	105	97	84	62	55	46	79	47	40	36	61	24	30	31	61	21	20	66	16	21	11	10	13	16	18	37	9	5	8	4	4	4	4	11	3	5	3	4	4	6	2	5	1	3	4	12	3	3	5	1	0	2	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	3709	1699	1878	4053	607	1996	466	152	1021	542	336	67	687	291	154	79	234	104	31	212	39	53	53	43	22	13	18	50	15	21	12	45	9	9	23	52	7	6	54	10	14	3	5	7	5	10	31	4	4	6	3	1	0	1	9	2	3	1	3	1	3	1	4	0	0	3	11	0	3	5	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	8217	3767	2920	4645	1261	2311	812	582	1234	760	488	263	841	409	286	188	295	183	137	262	120	99	101	81	57	55	49	77	48	36	33	60	27	33	34	47	22	20	65	13	26	9	11	13	14	25	36	8	6	10	8	5	4	5	10	2	1	2	4	3	7	2	3	2	4	5	11	2	4	2	1	3	0	2	3	0	1	0	0	0	0	0	0	1	1	0	0	1	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_active	80	3671	1691	1876	4115	592	2009	456	174	1056	562	322	65	738	286	182	77	243	109	36	215	43	54	56	41	17	8	16	48	20	16	9	46	12	11	26	39	9	7	54	7	17	3	5	8	3	18	33	6	6	7	7	2	0	1	8	1	0	1	3	0	3	1	3	0	0	5	11	0	3	2	1	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	8140	3707	2963	4491	1284	2399	809	601	1219	751	513	292	770	423	309	196	269	189	131	250	123	93	103	99	57	49	58	74	52	44	30	62	28	31	35	44	26	23	45	18	27	10	6	10	12	26	36	7	5	14	8	4	6	5	7	1	1	2	2	3	5	1	3	1	4	8	5	2	2	1	1	3	1	2	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3649	1605	1879	3990	600	2101	418	171	1039	546	346	75	675	303	208	85	209	118	34	209	47	47	52	52	18	11	20	43	18	16	7	51	13	9	24	34	8	11	34	9	18	3	2	6	3	17	32	6	5	11	6	2	0	1	6	0	0	1	2	0	1	1	3	0	0	7	5	0	1	1	1	2	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8071	3739	2965	4665	1301	2471	903	558	1065	661	557	337	738	351	271	183	304	191	114	283	123	93	93	85	79	61	49	63	49	45	38	67	38	24	34	39	31	16	69	19	26	10	12	10	6	22	43	11	12	16	5	8	6	4	18	6	9	4	5	2	2	4	1	1	5	1	3	2	2	1	1	0	1	2	1	1	0	0	2	1	2	0	0	1	1	7	5	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	north11_active	80	3724	1755	1901	4170	605	2172	513	160	892	461	380	98	659	254	167	57	228	109	30	248	46	33	46	45	21	9	18	43	25	16	11	58	13	12	18	33	18	7	59	11	13	2	2	5	2	15	38	10	2	12	2	5	2	1	18	1	8	3	5	1	0	1	1	1	0	0	3	1	0	1	1	0	0	1	1	1	0	0	0	0	2	0	0	0	0	7	2	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	8109	3614	2984	4798	1263	2522	860	574	1087	664	558	337	796	349	291	188	341	187	112	311	129	109	96	91	79	56	47	59	40	50	43	98	34	32	30	39	35	15	80	22	24	12	10	7	6	13	34	8	11	16	5	5	5	5	20	4	7	3	2	1	4	3	2	2	5	1	0	2	2	1	2	2	3	2	1	1	0	0	2	1	0	0	0	0	1	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	3781	1645	1933	4283	586	2197	466	161	906	468	382	95	710	254	183	65	268	108	32	277	40	40	40	50	25	10	13	39	22	16	15	89	13	12	18	32	18	6	68	14	14	2	4	4	2	7	28	5	4	10	2	3	1	2	20	2	6	2	2	0	2	1	2	1	0	0	0	0	0	1	2	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_all	80	8008	3658	2978	4802	1251	2528	837	590	1120	664	548	316	792	372	287	179	338	174	112	298	115	93	93	94	91	65	52	61	44	32	37	90	26	37	32	49	34	10	69	26	21	13	11	6	8	16	37	8	10	14	7	4	2	7	7	3	5	3	3	1	3	1	1	1	4	2	2	3	1	1	1	2	3	2	1	1	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3722	1654	1958	4292	555	2214	447	166	939	481	374	80	695	275	190	60	275	104	29	263	25	35	39	49	34	9	14	39	20	14	14	77	11	12	17	41	20	5	61	15	14	3	4	2	1	12	33	5	3	7	3	3	0	3	6	1	3	2	2	0	2	1	1	0	0	2	2	1	0	1	1	2	3	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8059	3705	2855	4789	1276	2608	850	616	1191	705	524	294	796	378	279	177	325	173	113	271	101	95	73	90	76	53	52	72	38	37	32	108	29	34	34	56	23	14	47	28	20	13	10	12	7	23	24	7	8	9	6	4	5	5	13	3	4	7	2	1	2	4	2	2	0	2	2	3	2	1	1	4	3	3	3	1	0	0	0	2	1	0	0	1	3	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3701	1686	1847	4286	570	2307	475	174	1023	535	351	84	701	277	182	63	257	105	26	238	24	36	33	51	30	11	17	49	18	13	12	92	13	10	19	49	12	6	39	16	14	4	4	4	1	17	21	2	3	4	3	2	2	2	11	2	1	6	0	0	2	1	1	1	0	2	2	1	0	1	1	4	3	1	3	0	0	0	0	0	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	8016	3800	2765	4693	1231	2455	854	617	1270	696	523	307	758	387	278	181	319	183	115	245	87	93	76	81	68	53	54	67	38	45	36	101	29	32	32	58	19	17	36	20	20	17	11	15	7	24	18	12	6	10	7	4	3	4	12	3	5	9	2	1	1	5	2	2	2	4	3	3	1	1	0	4	0	4	3	3	0	0	0	1	1	0	1	1	3	1	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	3671	1766	1779	4176	551	2159	474	174	1101	530	350	88	659	285	183	62	259	117	21	214	23	38	41	38	22	10	16	45	12	19	12	86	13	12	18	52	10	5	29	9	15	4	3	6	1	17	17	6	0	6	4	2	2	3	10	2	2	7	0	0	1	0	1	1	0	3	3	1	0	0	0	3	0	1	3	1	0	0	0	0	1	0	1	1	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	8066	3886	2843	4694	1238	2382	874	623	1239	713	534	310	787	390	276	170	315	196	114	234	103	100	83	80	61	58	56	61	44	45	39	90	35	32	28	50	17	21	35	19	19	13	9	19	10	24	16	14	7	7	6	3	4	2	12	4	5	9	2	1	2	5	1	1	2	3	8	1	2	1	0	3	0	4	3	2	0	1	0	1	1	0	1	1	3	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	3681	1819	1839	4201	571	2091	479	156	1088	539	361	94	698	277	183	59	252	124	21	199	35	50	46	42	19	18	16	41	19	20	14	77	13	13	17	43	5	6	29	9	13	3	3	8	1	18	15	9	0	6	3	1	2	2	9	3	2	6	0	0	2	0	0	1	0	2	7	0	1	0	0	2	0	0	3	1	0	0	0	0	1	0	1	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	8104	3800	2933	4681	1183	2332	884	593	1230	736	516	310	814	395	262	167	354	197	124	235	109	101	80	85	61	69	64	60	49	42	47	95	29	29	27	49	16	23	27	14	15	15	11	22	11	16	16	10	9	5	8	3	5	3	13	7	6	5	3	1	2	3	0	1	3	6	6	1	1	1	0	3	0	2	2	2	0	2	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3739	1742	1902	4173	544	2032	486	147	1065	547	355	92	728	281	179	56	291	125	28	198	40	52	43	47	20	15	21	42	18	17	16	76	12	14	20	39	3	6	21	9	10	2	4	8	1	11	14	7	1	4	5	1	2	2	11	4	2	2	2	0	2	1	0	0	1	2	5	0	1	0	0	2	0	0	2	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	8049	3777	3025	4735	1170	2344	872	603	1174	759	475	329	865	393	264	149	393	182	127	217	107	106	76	83	71	70	63	68	58	42	48	67	27	22	27	54	16	21	33	17	22	10	11	19	12	9	29	11	8	4	10	4	6	4	14	6	4	4	3	0	2	3	1	1	3	4	6	1	2	1	0	0	0	1	3	2	0	2	0	0	0	0	1	0	0	1	1	0	2	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3711	1699	1962	4235	563	2037	469	154	1005	560	323	92	783	283	175	55	318	112	34	177	32	55	38	52	28	17	20	49	27	9	15	49	11	7	21	40	4	7	27	11	13	2	3	7	1	7	27	8	1	3	5	0	1	2	12	4	1	2	2	0	1	1	1	0	2	1	4	1	2	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	8003	3689	3008	4684	1229	2476	875	614	1210	730	476	325	879	381	269	162	348	174	133	239	101	101	71	77	73	64	55	79	68	45	45	79	29	28	28	60	13	18	46	25	21	14	14	16	10	15	34	10	10	8	8	5	8	7	16	6	5	2	4	3	1	4	1	2	4	3	11	1	2	1	1	2	0	1	3	0	0	2	1	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3635	1676	1938	4208	589	2173	492	161	1020	531	314	93	787	277	171	64	284	109	35	199	29	50	36	51	30	13	19	53	33	15	14	63	11	11	21	47	3	8	37	17	10	3	5	7	2	9	31	6	3	5	2	1	2	3	14	4	1	1	3	1	0	2	1	0	2	0	9	1	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7975	3773	2915	4603	1244	2555	892	630	1216	736	448	339	845	367	286	171	360	176	130	238	92	91	82	85	72	59	45	81	56	44	39	105	33	31	27	70	13	19	44	24	27	13	11	10	10	11	37	14	12	11	5	8	7	6	12	2	5	2	3	3	1	4	1	1	5	2	8	1	2	3	4	2	1	1	3	0	1	0	3	0	2	0	0	0	1	1	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3643	1714	1855	4107	605	2248	501	180	1011	535	293	106	757	274	194	78	288	115	33	198	22	41	41	48	30	16	18	48	28	16	11	90	14	12	23	58	5	9	35	14	17	3	6	7	2	6	35	9	5	7	1	1	1	2	11	2	1	1	1	1	0	1	1	0	3	0	7	1	2	1	3	1	0	0	3	0	0	0	2	0	2	0	0	0	0	1	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8282	8034	3679	4867	2201	1309	998	607	1222	443	454	901	251	330	210	185	484	148	335	111	94	307	124	188	123	81	36	64	45	36	35	28	40	79	27	40	26	22	13	21	13	18	35	8	9	8	12	7	15	2	2	16	14	3	7	4	13	5	16	2	8	4	1	2	6	0	2	0	5	4	1	2	1	2	0	0	0	0	7	0	0	1	1	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	4201	6826	2815	4394	1723	881	649	158	1041	173	275	786	83	212	89	46	435	38	301	29	23	269	91	156	96	49	13	44	11	11	10	11	26	65	7	32	12	4	12	8	3	6	27	3	2	0	8	2	12	1	1	12	11	1	2	1	8	4	16	1	7	4	0	0	1	0	0	0	3	2	1	1	0	2	0	0	0	0	7	0	0	1	1	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8164	7731	3538	4639	2116	1235	975	596	1088	439	419	878	250	330	211	188	439	146	291	116	89	288	149	179	112	94	35	68	54	50	34	30	39	51	23	36	30	21	17	20	16	18	28	9	5	11	8	10	16	5	3	10	13	2	7	5	13	5	7	3	8	4	2	2	5	2	2	1	7	2	2	1	1	0	1	0	0	0	8	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	3986	6476	2649	4150	1624	827	613	157	912	166	252	766	75	210	89	48	387	37	258	27	17	249	115	146	84	51	9	45	11	17	11	13	26	35	7	27	16	4	16	8	2	9	19	4	0	1	6	4	11	3	1	9	9	0	2	2	11	2	7	1	8	4	0	0	1	1	0	0	6	1	1	1	0	0	1	0	0	0	8	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8067	7361	3329	4251	1932	1143	975	614	999	455	418	786	263	307	196	180	406	145	316	125	84	239	137	166	102	86	39	77	54	55	29	37	36	46	26	36	22	23	18	19	19	14	25	10	10	13	10	11	15	6	2	13	8	7	8	3	12	5	5	3	3	1	3	2	4	2	2	1	7	1	2	5	0	0	2	0	0	0	6	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	3716	6018	2401	3737	1421	735	597	157	814	157	255	679	77	200	73	46	355	35	283	30	16	205	111	128	77	50	8	47	15	18	6	14	23	31	8	28	11	4	13	8	5	8	16	4	2	3	9	5	9	4	0	12	3	5	3	2	10	0	5	1	2	0	1	0	1	1	1	0	6	0	1	3	0	0	2	0	0	0	6	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7877	7101	3295	3929	1831	1129	907	609	867	428	388	749	261	286	205	184	346	136	288	117	86	208	126	149	106	93	53	70	56	60	30	31	36	35	26	33	24	16	20	12	17	9	18	11	12	9	10	11	16	13	4	7	7	8	4	4	10	5	4	2	9	3	3	3	3	3	5	1	5	0	2	5	2	0	2	0	0	0	3	0	0	0	3	0	0	1	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
