label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north6_active	80	3623	1292	819	420	342	380	136	99	127	53	75	43	39	57	52	36	3	6	7	25	7	8	4	9	3	2	0	5	0	0	1	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6809	2504	1615	845	632	671	314	211	266	135	153	85	58	105	82	63	18	25	12	33	13	15	6	11	6	7	1	4	2	1	2	10	0	1	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0
0.03	north7_active	80	3862	1338	862	425	343	413	161	95	146	58	88	34	39	68	50	36	6	8	2	22	7	10	4	7	3	3	0	3	0	0	1	8	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	7151	2651	1670	824	678	678	347	213	290	129	153	69	63	107	82	62	25	25	10	36	16	13	8	11	5	7	0	0	2	1	2	12	1	0	1	0	1	0	1	4	2	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	4107	1455	906	404	388	425	170	103	170	59	88	27	35	78	53	36	9	12	1	26	10	7	4	7	2	3	0	0	0	0	1	8	0	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	7399	2742	1740	812	735	707	359	200	316	121	160	99	71	102	64	70	31	22	11	32	13	17	8	13	4	7	0	0	2	1	0	12	2	0	2	0	1	0	1	4	2	0	0	0	0	1	1	0	0	0
0.03	north9_active	80	4308	1504	961	414	440	446	168	84	194	56	98	50	34	78	40	46	18	8	3	23	7	9	2	9	2	4	0	0	1	0	0	9	0	0	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7602	2756	1774	783	794	728	339	206	343	126	151	110	75	95	77	65	36	23	9	36	13	15	8	10	6	6	1	3	2	0	1	5	4	0	1	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0
0.03	north10_active	80	4378	1481	979	396	475	447	162	96	220	57	84	63	38	69	53	44	24	11	4	20	8	6	0	6	3	3	0	2	1	0	1	3	1	0	1	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7494	2890	1802	833	740	737	355	200	344	130	141	105	66	132	107	84	26	23	16	38	14	9	8	5	3	7	1	0	2	2	2	2	1	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0	0	0
0.03	north11_active	80	4350	1582	1059	418	382	455	204	89	229	59	76	57	44	87	77	56	13	11	8	18	2	5	4	4	2	2	1	0	1	2	1	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0
0.03	north12_all	80	7446	2894	1789	829	717	706	328	202	311	135	132	109	66	141	105	84	32	19	13	38	13	16	11	5	3	6	2	2	2	4	0	3	1	0	1	0	0	0	1	0	0	0	1	2	1	0	1	0	0	0
0.03	north12_active	80	4301	1563	1048	423	364	430	181	86	185	69	66	60	37	100	74	59	15	9	6	19	2	11	5	4	2	1	1	2	1	4	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0
0.03	north13_all	80	7135	2746	1640	807	715	708	304	210	308	128	134	104	71	118	87	76	28	16	15	36	14	13	11	7	3	5	3	2	1	4	0	3	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0
0.03	north13_active	80	4071	1444	924	397	385	434	159	92	185	61	72	58	38	77	62	49	11	6	7	27	3	8	7	5	1	1	2	2	1	4	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_all	80	6792	2755	1621	809	668	682	297	220	274	133	119	103	82	101	76	70	30	14	13	26	7	12	12	9	3	2	5	2	1	4	0	2	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0
0.03	north14_active	80	3799	1444	897	388	359	418	153	102	164	60	57	51	41	70	47	50	10	7	8	19	3	9	8	7	1	1	3	2	1	4	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	6490	2563	1570	795	673	642	318	221	267	117	119	103	78	81	67	65	30	17	15	34	10	8	9	9	3	2	5	0	1	1	0	2	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	3603	1324	858	379	357	388	161	98	158	56	66	60	35	53	38	39	14	8	10	23	6	8	6	6	1	0	2	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north16_all	80	6709	2534	1700	786	669	637	327	202	267	136	128	93	78	100	69	80	31	21	14	32	11	6	9	6	3	1	5	3	1	0	0	3	3	2	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	3770	1368	959	389	374	399	158	95	159	70	73	51	36	73	37	45	16	9	9	19	6	5	6	4	0	0	1	2	1	0	0	3	2	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	7047	2582	1770	814	694	673	320	189	289	138	137	96	79	110	63	82	30	20	16	34	12	6	7	3	2	2	4	3	2	2	0	6	3	2	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	4024	1407	1017	410	371	386	163	78	169	78	80	59	33	80	37	44	16	10	8	18	8	5	3	2	0	1	0	2	1	2	0	3	2	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	7398	2627	1759	844	715	737	312	179	313	140	141	91	81	107	67	84	26	24	14	46	14	14	5	3	3	3	4	3	2	2	2	5	4	2	3	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0
0.03	north18_active	80	4288	1437	1034	438	394	427	167	75	183	75	83	51	44	78	35	46	15	12	4	32	10	10	2	2	0	2	1	2	1	2	1	2	2	1	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	7531	2693	1737	864	740	780	301	186	333	126	128	98	83	100	67	94	24	22	10	50	13	17	3	1	5	4	5	1	1	2	2	3	2	1	3	0	0	0	2	0	1	1	1	0	0	1	1	0	0	0
0.03	north19_active	80	4365	1480	1046	451	400	451	162	73	195	67	86	53	40	72	41	61	12	11	2	36	9	12	1	1	1	3	4	0	0	2	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
0.03	north20_all	80	7415	2733	1670	866	744	754	303	193	331	111	131	95	79	93	77	109	26	22	13	44	15	18	4	3	6	3	5	2	0	1	2	3	1	0	3	0	0	0	2	0	1	1	1	0	0	1	1	0	0	0
0.03	north20_active	80	4240	1499	981	451	412	438	159	72	197	60	77	55	35	56	49	65	12	9	4	34	7	11	1	1	1	2	4	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
0.03	south21_all	80	8061	4961	2666	798	503	484	356	393	241	277	146	76	76	55	41	35	18	57	40	23	29	15	5	7	12	9	7	7	3	6	1	0	2	0	3	2	0	0	0	2	0	0	2	0	0	0	0	1	0	0
0.03	south21_active	80	4793	3153	1664	394	249	277	201	214	150	190	98	43	35	38	11	18	10	29	21	11	14	7	1	4	9	6	4	4	2	4	1	0	2	0	1	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0
0.03	south22_all	80	8287	5029	2759	819	518	496	356	424	262	304	151	66	66	52	43	31	19	68	41	19	31	16	4	9	29	12	7	4	4	4	1	0	1	2	1	2	0	0	0	0	0	0	2	0	1	0	0	1	0	0
0.03	south22_active	80	4976	3196	1737	419	261	275	206	236	158	208	97	37	28	35	14	16	9	35	21	11	15	9	1	4	22	8	4	3	2	2	1	0	1	1	1	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0
0.03	south23_all	80	8202	5062	2816	821	555	485	366	439	271	289	144	74	65	56	42	37	26	71	35	22	28	12	7	10	28	15	6	0	3	5	1	0	1	2	1	0	1	0	0	0	1	0	3	0	1	0	0	1	0	0
0.03	south23_active	80	4893	3208	1771	427	277	271	210	257	170	191	88	40	35	38	15	17	13	44	20	12	16	6	1	4	19	10	4	0	0	2	1	0	1	1	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0
0.03	south24_all	80	8122	5005	2814	862	565	493	378	425	245	286	151	68	71	54	37	33	31	60	37	28	26	16	9	17	26	13	2	2	4	4	1	0	0	3	1	0	1	0	2	0	1	0	3	0	1	0	0	1	0	1
0.03	south24_active	80	4849	3064	1787	432	273	281	227	264	147	181	87	37	34	38	11	16	15	37	21	17	14	10	2	10	17	8	0	1	1	2	1	0	0	2	1	0	1	0	2	0	1	0	2	0	1	0	0	0	0	0
0.03	south25_all	80	7740	4694	2722	822	572	464	363	386	229	277	147	69	68	59	38	32	28	59	33	26	27	15	10	15	12	16	2	2	3	4	1	3	1	1	2	1	1	0	3	1	1	0	1	0	0	0	0	0	0	1
0.03	south25_active	80	4542	2887	1731	397	265	267	210	254	136	180	88	35	36	40	13	15	13	39	22	15	18	10	4	8	8	9	0	1	1	3	1	2	1	1	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7943	5018	2884	844	584	489	358	432	246	308	162	61	77	59	37	42	23	48	28	23	30	13	7	18	8	10	4	3	2	3	1	3	1	1	2	1	0	0	3	1	0	0	0	0	0	0	0	0	4	1
0.03	south26_active	80	4728	3146	1842	419	278	272	219	278	142	203	95	34	44	35	13	23	9	32	18	13	21	9	4	12	4	4	1	2	1	2	1	2	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	4	0
0.03	south27_all	80	8328	5520	3030	879	589	509	399	460	271	312	153	63	86	66	36	36	25	51	34	16	30	15	5	11	5	12	6	3	4	3	1	4	3	1	5	1	0	0	2	1	0	0	0	0	0	0	0	0	4	0
0.03	south27_active	80	5036	3539	1986	449	287	290	244	298	149	213	91	33	54	33	15	23	11	39	20	8	20	8	3	6	3	5	3	1	1	2	1	2	1	1	3	1	0	0	2	0	0	0	0	0	0	0	0	0	4	0
0.03	south28_all	80	8776	5938	3217	895	596	537	382	529	311	286	155	72	94	61	30	36	26	43	47	18	27	18	7	18	4	15	5	3	2	5	2	2	2	0	5	0	2	0	1	0	0	0	0	0	2	0	0	0	4	0
0.03	south28_active	80	5329	3833	2103	455	299	291	236	343	174	189	92	39	58	28	11	21	13	29	35	11	19	10	6	13	3	8	3	1	0	2	2	1	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0
0.03	south29_all	80	9169	6187	3286	901	601	561	417	567	314	320	141	79	88	49	36	30	29	51	44	21	20	21	9	23	4	19	5	3	2	4	2	2	2	0	3	1	3	0	0	0	0	1	0	0	2	0	0	0	4	0
0.03	south29_active	80	5597	4058	2153	467	293	308	248	378	181	206	87	41	58	22	13	16	17	37	29	13	16	11	7	20	2	12	4	1	0	1	1	1	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south30_all	80	9183	6085	3296	925	582	587	393	521	327	296	156	84	95	50	35	37	30	51	46	20	17	24	10	21	3	16	3	3	1	3	2	2	2	1	3	2	3	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south30_active	80	5641	4026	2174	479	295	320	212	348	200	188	87	42	59	24	16	18	16	39	27	12	8	11	8	19	1	9	3	3	0	0	1	1	1	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7868	4684	2616	848	564	496	357	475	274	269	139	72	69	63	37	31	24	51	34	9	18	23	7	8	11	11	7	5	9	1	1	2	0	0	1	3	1	1	0	0	0	2	0	0	0	1	1	0	0	0
0.03	south31_active	80	4748	2931	1605	401	279	274	181	302	165	181	79	33	36	33	17	16	11	25	21	2	10	13	3	1	6	8	6	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7810	4670	2684	845	537	496	364	426	291	281	129	85	81	62	46	30	24	44	27	10	18	21	6	18	5	14	7	1	6	2	1	3	0	1	1	3	1	1	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south32_active	80	4686	2916	1663	432	261	264	186	263	177	191	69	42	44	39	18	16	11	19	17	7	12	11	2	7	0	10	6	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7979	4664	2654	840	542	528	397	414	285	286	130	66	86	70	46	32	21	45	33	14	17	19	5	22	10	11	8	2	5	2	1	3	0	1	0	0	2	0	0	0	0	2	0	0	1	0	1	0	0	0
0.03	south33_active	80	4782	2967	1624	425	268	279	207	254	169	191	62	33	52	43	20	18	12	28	17	12	13	12	2	8	4	9	8	1	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8385	5080	2892	839	571	575	415	426	262	317	121	58	91	72	43	39	29	46	34	15	18	15	7	19	20	12	5	3	4	4	1	1	0	1	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south34_active	80	4988	3241	1817	425	284	320	226	254	158	194	61	29	60	44	20	25	16	35	18	14	13	9	3	8	13	10	5	2	2	1	0	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8627	5468	3042	863	545	609	416	471	293	325	126	60	90	78	40	36	26	39	40	22	22	17	7	11	30	6	6	4	2	3	1	1	0	1	2	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0
0.03	south35_active	80	5131	3503	1930	428	263	354	232	273	181	197	64	33	53	48	19	22	14	32	22	16	12	13	3	6	24	5	5	2	2	0	0	1	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	9050	5841	3294	915	585	617	436	521	286	342	146	66	94	61	42	35	40	45	44	25	28	17	6	3	26	7	5	3	3	3	2	0	0	1	2	3	1	0	0	2	0	0	1	0	0	0	0	1	0	0
0.03	south36_active	80	5437	3782	2123	460	275	377	246	318	171	220	83	37	55	36	19	20	22	33	25	14	12	14	3	2	22	6	4	1	2	1	1	0	0	1	2	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	9119	5884	3346	914	594	590	427	539	311	368	153	64	92	55	35	31	44	49	43	30	23	17	8	4	20	7	3	2	3	3	2	0	0	1	2	3	1	0	1	2	0	0	1	0	0	0	0	1	0	0
0.03	south37_active	80	5486	3841	2164	448	281	368	241	346	187	244	91	33	50	36	13	16	25	31	28	16	8	15	6	4	17	6	1	0	2	3	1	0	0	1	2	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	9258	5926	3295	896	595	574	399	564	302	403	149	70	101	50	32	21	40	59	51	26	18	16	4	9	10	11	4	3	1	3	1	1	1	1	0	3	2	0	1	1	0	0	1	0	0	0	0	1	0	0
0.03	south38_active	80	5651	3877	2121	449	286	347	218	347	178	273	92	37	54	32	11	12	22	32	41	11	8	10	4	8	8	10	3	1	0	3	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	9138	6009	3256	903	599	560	383	523	298	426	144	69	95	43	37	22	41	49	59	24	16	10	4	12	10	13	4	2	1	3	0	1	1	1	2	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5573	3882	2088	457	303	325	198	338	178	284	88	33	58	27	14	11	22	27	48	12	12	5	4	8	8	9	3	1	1	2	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9022	6022	3183	905	623	606	380	500	325	397	145	78	82	43	43	31	29	54	55	17	14	8	7	19	12	15	4	1	3	1	1	1	3	2	3	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	5469	3887	2050	474	325	339	195	321	193	259	84	35	48	24	18	14	17	31	45	5	9	2	6	9	10	11	4	1	1	0	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
