label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	north6_all	80	21629	4526	4666	2196	1760	1521	824	1296	524	1018	405	373	863	210	198	271	168	224	151	155	109	78	58	168	54	80	51	34	51	34	20	28	48	27	17	11	11	14	18	6	8	8	17	6	19	3	3	3	8	3	2	1	2	1	2	7	4	3	4	0	3	0	3	0	4	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	18376	1991	3655	1246	1094	1003	341	1060	145	832	122	202	773	94	97	194	75	172	66	126	41	29	20	149	14	53	20	19	37	23	6	25	39	21	9	1	4	9	15	2	2	6	14	4	17	0	1	2	1	1	0	1	1	0	0	3	2	2	2	0	0	0	3	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	21602	4597	4619	2109	1728	1516	796	1257	533	1030	408	374	870	220	213	256	165	209	138	148	90	91	72	152	50	77	45	34	48	40	26	25	58	18	12	13	9	9	22	8	8	14	12	6	19	3	2	7	9	4	2	0	3	2	4	6	3	12	4	0	2	0	4	2	1	2	0	1	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	18322	1975	3634	1187	1069	1010	315	1021	134	841	130	214	777	99	106	182	69	157	61	123	33	32	29	128	11	45	15	20	32	28	9	21	51	14	7	3	4	5	16	4	1	11	8	5	17	0	1	6	0	0	0	0	2	0	2	2	2	11	2	0	0	0	4	2	1	1	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	21415	4593	4629	2139	1747	1501	797	1275	515	1100	399	388	875	234	220	257	163	216	136	166	87	88	82	119	61	74	37	40	49	62	21	23	54	20	16	15	8	7	18	8	13	15	10	6	21	2	2	12	6	5	2	0	3	5	4	3	2	12	2	0	2	1	1	2	2	2	1	2	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	18112	1975	3668	1210	1079	1014	320	1033	140	908	122	224	772	103	119	188	73	167	58	143	30	25	34	97	21	46	12	22	34	45	9	18	46	16	10	2	5	3	13	4	4	13	4	5	18	0	1	7	0	1	0	0	2	3	2	2	1	11	0	0	1	1	1	2	1	1	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	21383	4588	4651	2091	1742	1497	806	1244	545	1005	390	360	829	237	232	247	164	232	109	197	81	88	87	102	53	71	38	40	56	63	30	35	50	20	16	14	5	10	24	13	10	13	11	6	9	4	3	13	4	4	2	0	4	9	5	1	2	9	2	2	2	1	1	2	1	2	1	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	18057	1967	3669	1178	1064	1021	322	1005	151	834	137	209	704	103	129	176	70	186	49	165	28	25	33	84	20	43	13	20	41	45	8	26	41	14	10	3	2	3	20	8	5	10	5	4	6	0	0	7	0	1	0	0	1	6	3	0	0	9	0	0	1	1	1	2	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	21462	4561	4799	2143	1750	1544	842	1189	517	1043	376	372	831	242	238	241	168	235	128	203	95	78	81	118	55	64	40	40	73	59	26	44	56	21	18	14	7	12	31	11	15	10	9	6	14	6	3	10	1	2	4	0	5	8	10	1	2	7	0	4	1	1	1	2	2	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	18097	1932	3772	1233	1067	1043	315	958	146	873	137	214	728	95	135	176	80	188	54	171	30	19	32	97	19	37	15	19	57	45	6	31	44	17	14	4	3	4	27	6	8	8	5	3	12	1	0	4	0	1	3	0	2	7	9	0	0	7	0	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	16235	4313	3928	1924	1537	1351	860	964	561	789	385	326	576	245	225	219	190	193	114	158	106	66	72	110	50	61	44	39	46	34	36	41	40	23	17	10	18	11	10	8	11	9	14	3	1	4	2	9	6	3	2	1	5	9	6	1	1	0	4	2	4	7	6	0	0	2	0	0	1	0	0	4	0	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	12325	1506	2681	849	803	789	260	649	173	591	114	150	447	80	92	139	64	139	39	107	40	22	17	89	15	35	8	19	32	16	13	27	31	13	9	3	5	5	2	2	8	2	8	1	0	1	0	5	1	0	1	0	1	8	5	1	1	0	4	0	0	5	6	0	0	1	0	0	1	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	14103	4288	3415	1885	1448	1272	809	930	561	690	400	299	471	253	225	186	173	170	108	130	92	72	58	75	48	62	45	41	43	30	33	36	36	17	11	12	18	14	10	9	13	9	13	4	2	7	4	4	4	3	2	1	5	5	9	3	1	1	4	1	4	2	0	1	0	4	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	10045	1335	2179	793	701	677	220	601	186	489	101	112	346	82	84	114	48	117	37	84	27	21	12	61	12	31	8	18	30	14	12	23	26	5	4	5	3	4	3	2	8	2	7	1	0	4	0	3	0	0	0	0	2	3	7	2	1	1	4	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	13650	4214	3374	1870	1397	1254	803	903	547	688	382	329	448	261	206	184	145	167	101	123	74	70	61	65	46	56	47	34	43	30	30	32	30	24	17	11	14	12	7	12	12	8	13	2	2	5	9	4	2	2	2	2	4	7	9	3	1	1	4	1	1	4	0	3	1	3	0	0	4	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north13_active	80	9492	1216	2125	750	634	662	220	570	176	480	84	122	330	80	79	104	46	114	32	74	24	20	14	50	12	25	13	18	25	13	9	18	21	6	8	5	3	4	3	3	7	2	8	1	1	4	2	2	0	0	1	0	1	4	8	2	1	1	4	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north14_all	80	15113	4222	3646	1969	1475	1258	813	947	540	765	359	348	485	249	187	185	144	183	104	148	81	76	74	76	51	66	45	37	43	33	35	28	40	28	21	14	14	18	10	13	7	10	7	2	6	6	10	4	0	1	3	1	4	3	6	2	1	2	5	1	1	4	1	3	1	3	0	0	4	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north14_active	80	11175	1362	2422	875	739	690	243	638	171	552	81	149	387	78	71	108	51	131	32	101	28	18	24	62	13	32	14	17	27	20	10	15	31	9	12	6	3	8	8	5	4	5	4	0	4	3	2	0	0	0	2	0	1	1	5	1	1	2	5	0	0	3	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north15_all	80	17882	4325	4202	2074	1566	1398	833	1069	531	850	363	368	651	228	192	205	145	190	113	166	87	79	78	92	50	67	45	40	38	33	37	29	45	27	29	15	12	15	16	14	7	10	10	7	9	8	8	5	0	1	5	2	3	4	2	2	2	2	1	2	0	4	4	2	2	1	0	0	4	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	14096	1572	3026	1017	847	839	259	790	149	659	106	182	565	81	92	127	55	137	39	117	36	18	23	73	10	35	20	21	27	20	8	19	38	14	13	5	7	7	15	5	2	6	8	1	7	2	3	0	0	0	2	1	1	2	2	2	1	1	1	0	0	3	3	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_all	80	20320	4475	4603	2164	1642	1465	832	1139	541	1009	364	383	745	216	196	233	157	215	117	159	90	76	73	109	48	78	40	40	39	38	32	39	55	20	27	18	13	20	34	16	5	12	11	12	12	6	8	7	1	1	4	2	3	4	7	1	4	2	1	1	1	5	6	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	16848	1807	3469	1124	980	937	284	878	144	838	123	204	654	88	103	157	68	161	41	116	40	17	28	84	8	45	16	21	31	29	8	29	53	14	15	7	7	11	32	8	0	7	8	3	11	0	4	1	0	1	1	1	1	2	7	1	3	1	1	0	0	4	5	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	21766	4531	4994	2138	1683	1581	840	1272	576	1068	372	391	843	227	208	263	155	229	121	125	99	76	77	118	46	77	37	38	36	35	32	40	54	18	28	16	17	14	49	14	7	10	10	12	19	10	9	17	2	2	3	3	3	3	7	3	4	2	1	2	2	4	5	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	18401	1904	3914	1179	1034	1069	306	1042	135	911	137	223	761	93	101	177	72	178	49	94	45	17	35	94	10	53	19	18	28	28	7	33	51	16	17	6	9	9	46	10	2	5	7	4	19	2	5	13	0	1	0	2	2	1	7	3	3	1	1	1	0	2	5	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	21604	4507	4964	2170	1678	1596	847	1254	578	1109	405	385	798	246	216	280	146	217	124	142	86	77	83	119	40	73	29	34	48	37	29	35	66	19	26	15	20	14	50	11	8	11	8	10	18	7	9	18	3	4	1	3	5	3	6	4	4	0	2	2	2	3	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	18215	1878	3839	1193	1062	1100	309	1006	138	952	159	221	702	106	108	190	74	177	52	107	39	21	42	93	10	48	14	15	37	29	6	25	59	13	19	6	8	7	47	9	4	5	5	6	17	2	5	13	1	1	0	1	3	0	6	2	3	0	1	2	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	21583	4557	4884	2218	1711	1580	856	1308	549	1073	414	390	835	262	205	277	153	240	127	146	83	71	91	114	44	63	27	35	57	45	35	29	53	23	27	12	19	16	41	14	15	9	7	6	17	7	8	19	2	3	1	6	3	3	4	8	1	0	2	2	2	2	4	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	18117	1921	3787	1222	1058	1106	308	1064	130	917	159	235	729	108	102	183	75	192	55	112	38	19	40	101	14	43	18	15	40	38	9	22	43	13	20	2	7	6	37	8	9	4	4	5	15	3	2	13	1	0	0	3	2	0	4	4	0	0	1	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	21716	4538	4905	2246	1729	1488	889	1253	542	1036	424	381	801	253	202	266	170	252	128	166	87	77	95	126	45	66	36	34	60	48	26	29	51	29	24	11	15	13	29	14	16	9	7	6	9	4	6	8	2	3	1	8	2	3	5	8	1	3	6	1	2	1	2	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	18265	1936	3767	1236	1064	1031	309	1009	147	879	166	220	695	113	99	176	75	197	56	125	37	22	40	108	9	46	18	18	43	36	7	21	38	14	18	2	6	4	24	5	10	5	5	5	7	2	1	2	1	0	0	3	1	1	5	3	0	3	5	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	19209	4463	4573	2115	1644	1420	802	1130	526	1045	377	332	756	256	221	202	154	186	124	176	89	76	64	111	53	83	40	40	59	26	31	28	34	9	18	24	6	14	19	12	12	10	19	9	10	7	5	4	2	3	2	7	4	6	9	3	2	4	0	0	3	4	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south21_active	80	15746	1738	3427	1104	955	949	271	884	150	877	142	180	654	101	103	123	62	138	53	129	39	15	22	91	10	50	15	22	45	16	9	18	27	5	14	5	2	6	14	3	7	3	14	6	6	1	3	2	1	3	0	3	3	5	6	3	1	4	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	17893	4424	4295	2055	1606	1353	794	1054	533	982	377	324	678	245	222	203	160	158	118	141	86	81	66	89	57	72	41	39	60	20	34	34	38	17	20	21	9	11	23	9	11	11	12	8	9	4	4	4	2	1	2	4	3	4	6	1	1	4	0	0	4	3	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	14279	1676	3091	1013	871	849	259	795	145	812	124	183	580	91	106	115	58	113	48	96	41	20	19	71	12	49	16	19	47	11	9	19	30	8	16	3	2	5	16	3	8	5	8	5	7	1	2	2	0	0	0	1	2	2	3	1	0	4	0	0	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16803	4335	4134	2032	1551	1302	835	956	526	832	372	347	607	246	210	209	150	173	110	130	92	78	62	98	59	56	45	33	50	25	28	35	32	18	19	20	8	8	26	12	5	10	11	7	8	6	5	6	2	1	3	3	1	4	6	1	0	2	1	0	4	3	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	12985	1535	2846	939	808	786	248	678	141	658	113	175	500	83	83	108	50	116	40	76	41	18	16	75	11	38	16	13	33	15	5	21	26	7	15	2	2	0	20	4	4	5	6	4	6	1	1	1	0	0	0	0	1	2	4	1	0	2	1	0	3	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	17284	4334	4213	1995	1613	1370	830	1040	510	839	361	345	630	257	212	209	153	192	112	128	94	70	74	93	60	54	47	31	47	31	29	34	33	24	18	15	13	14	24	9	5	15	4	13	9	5	5	7	2	4	3	2	0	4	2	0	0	4	1	1	1	1	3	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	13437	1546	2953	957	871	849	258	758	132	642	105	171	517	91	92	116	54	128	43	74	41	17	27	69	15	36	19	12	28	16	3	24	26	11	14	3	3	3	17	3	2	8	2	9	8	0	1	3	0	1	0	1	0	1	1	0	0	3	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	18962	4290	4353	2078	1671	1452	859	1143	511	923	365	355	654	242	208	212	144	235	112	145	93	80	71	100	52	60	45	32	51	40	29	35	38	23	21	12	15	16	28	8	6	11	9	11	9	3	4	8	2	5	1	5	0	4	1	1	2	3	4	2	1	0	2	0	0	0	1	0	1	2	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
0.03	south25_active	80	15221	1642	3234	1053	954	950	281	869	137	731	103	179	560	95	101	128	56	166	48	101	40	23	27	75	14	42	18	16	37	28	5	25	32	12	17	3	1	3	24	4	2	6	6	8	6	0	0	4	0	1	0	4	0	1	1	0	1	1	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south26_all	80	20303	4395	4419	2089	1725	1513	825	1229	541	1013	366	361	725	270	229	208	151	250	118	161	86	84	71	121	46	58	48	36	52	42	31	46	40	28	18	11	15	18	22	7	8	9	11	8	8	3	3	7	2	5	3	8	0	4	1	1	3	5	3	2	1	0	10	0	0	0	1	0	0	3	0	1	1	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
0.03	south26_active	80	16699	1822	3369	1119	1033	1023	294	980	140	853	113	190	623	115	121	133	63	181	50	126	33	28	28	94	12	36	20	18	41	30	5	34	30	16	13	4	1	3	18	4	3	4	8	7	6	0	0	6	0	1	0	6	0	1	1	0	2	3	3	0	1	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south27_all	80	21680	4512	4625	2145	1722	1515	819	1297	564	1100	369	349	811	270	226	251	159	223	125	185	81	85	62	117	36	60	44	41	66	50	35	42	35	23	26	9	15	12	26	10	6	7	16	7	7	4	3	7	4	5	3	7	1	2	0	1	4	4	3	4	4	6	11	1	0	0	1	1	0	3	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
0.03	south27_active	80	18143	1963	3644	1205	1073	1041	322	1059	141	957	119	189	714	116	116	155	64	171	57	148	28	29	20	94	10	36	15	25	59	37	9	30	27	15	18	4	5	1	23	6	3	4	13	3	5	1	0	7	1	2	1	5	0	1	0	0	2	3	3	0	4	6	10	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south28_all	80	21771	4623	4576	2117	1738	1521	829	1278	571	1062	347	366	796	267	237	253	186	219	120	173	88	84	66	132	43	59	40	39	74	49	39	40	44	25	25	9	9	14	28	12	7	4	14	5	7	9	3	10	4	4	3	4	1	1	0	0	2	2	4	3	7	6	10	6	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south28_active	80	18296	1989	3564	1158	1072	1053	316	1038	139	936	127	207	713	121	122	162	79	172	53	132	33	24	27	110	14	28	13	19	63	35	11	30	36	16	16	4	5	3	23	5	4	2	10	1	6	2	0	10	1	1	1	3	0	1	0	0	1	2	4	0	5	6	9	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south29_all	80	21529	4604	4690	2164	1733	1458	848	1332	565	1061	337	377	804	252	214	249	183	199	120	163	82	78	69	135	51	67	33	37	61	41	36	20	62	22	21	9	11	13	40	14	5	8	9	10	9	8	2	10	4	5	2	3	1	1	0	1	1	0	2	3	8	6	10	6	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	18076	1950	3649	1198	1072	1028	339	1072	135	918	124	225	720	115	104	163	76	154	49	124	26	19	30	109	13	39	10	16	49	30	12	12	53	11	13	5	6	4	35	6	3	5	6	3	7	2	0	9	2	2	1	3	0	1	0	1	0	0	2	0	6	6	9	5	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	21371	4595	4740	2150	1808	1484	857	1227	555	1028	344	378	750	248	203	272	175	210	119	154	84	70	68	122	55	65	33	36	49	34	30	17	61	20	20	15	12	13	34	14	7	11	4	10	11	8	1	9	2	6	1	3	1	0	1	1	0	0	3	4	5	0	1	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
