label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	north9_all	80	3209	1523	862	546	1577	1108	363	301	224	196	144	160	104	69	55	73	63	51	54	66	29	40	23	32	25	23	34	24	12	16	13	11	7	7	10	4	7	11	5	8	6	4	1	2	2	2	6	1	2	3	2	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	1516	765	400	247	1025	703	189	170	101	115	70	94	49	32	30	35	36	22	30	33	10	22	13	22	12	9	28	18	8	12	8	6	2	5	7	1	3	8	4	4	4	2	1	0	1	1	1	1	1	2	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	3219	1520	887	557	1687	1093	372	309	224	214	146	145	110	68	53	75	69	43	48	62	41	36	32	26	23	19	46	22	14	24	12	14	6	7	10	5	4	11	6	10	5	6	1	3	2	3	4	1	3	7	3	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	1521	753	395	249	1123	707	184	184	114	109	65	87	52	29	34	32	34	19	26	34	16	22	22	18	11	6	41	16	8	18	7	10	1	3	7	2	1	8	5	6	3	3	1	1	1	1	1	1	2	5	1	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	3131	1584	880	565	1596	1136	402	269	204	209	141	162	94	70	68	85	61	56	36	51	45	32	28	26	17	24	41	19	16	18	13	10	4	19	7	7	3	7	4	4	3	2	1	1	3	2	6	3	1	2	1	2	0	0	4	2	3	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1
0.03	north11_active	80	1548	779	417	267	1075	750	208	149	96	114	62	87	44	30	32	45	22	36	15	37	24	15	18	17	10	12	30	13	9	16	8	8	2	16	2	2	2	3	0	1	1	1	1	0	2	2	1	1	0	0	1	2	0	0	1	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3147	1595	878	566	1661	1065	376	286	190	189	125	145	97	77	80	74	61	68	35	68	42	44	33	29	20	20	36	21	17	13	13	7	5	22	5	9	4	6	5	9	2	6	2	0	2	1	5	2	1	2	1	2	0	0	3	2	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1
0.03	north12_active	80	1540	756	402	260	1155	689	191	157	98	102	58	91	46	30	40	39	29	38	17	47	20	23	21	21	12	11	24	12	9	11	8	5	2	16	2	4	2	3	1	6	0	5	2	0	1	1	1	0	0	0	1	2	0	0	1	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3189	1576	860	537	1761	1041	389	292	200	154	141	146	87	74	87	62	64	63	43	63	43	54	34	31	20	21	46	23	13	16	12	7	7	28	6	7	5	3	2	10	1	8	1	0	4	1	1	2	2	0	0	1	1	0	2	2	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
0.03	north13_active	80	1539	743	378	233	1196	647	204	165	121	85	69	86	40	31	44	30	34	33	24	41	21	25	23	21	13	11	27	11	6	12	9	5	4	20	3	4	3	0	1	7	0	6	1	0	2	0	1	1	1	0	0	1	0	0	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3193	1557	861	546	1653	1035	378	296	215	149	135	148	93	75	100	62	69	75	47	55	38	47	26	30	15	19	39	18	10	15	12	8	7	26	2	4	4	3	2	9	3	7	1	2	4	1	1	3	2	0	0	0	1	3	3	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_active	80	1552	729	363	248	1133	636	203	166	127	89	66	88	38	37	50	34	42	44	26	31	17	21	14	20	9	10	23	9	5	10	9	7	3	10	2	3	3	2	1	7	2	5	1	1	2	0	1	1	1	0	0	0	0	2	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3210	1538	848	567	1689	1045	387	293	223	169	144	151	97	68	92	80	62	75	45	44	40	38	28	33	11	16	42	12	8	18	11	14	8	19	4	2	6	5	2	7	4	4	0	3	3	1	4	2	2	0	0	0	1	3	3	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
0.03	north15_active	80	1558	724	356	264	1169	656	214	151	118	101	64	82	40	34	46	40	37	48	25	26	19	17	15	19	4	8	27	7	6	13	9	7	5	6	2	0	2	2	0	4	2	2	0	2	1	0	4	1	1	0	0	0	0	2	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	3086	1538	881	551	1566	1082	381	277	204	171	120	168	97	69	85	79	61	70	40	48	37	33	31	35	11	19	41	14	18	19	10	19	9	17	8	4	7	6	1	3	5	2	1	5	3	2	7	2	1	0	0	0	6	3	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	1466	738	389	256	1085	642	216	141	110	100	54	88	34	37	37	43	35	51	20	27	15	14	19	19	3	7	29	9	12	13	7	7	4	3	5	1	2	2	0	1	2	1	1	3	2	0	7	1	1	0	0	0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	3146	1559	891	581	1565	1093	367	285	188	186	112	153	89	76	80	82	57	78	43	49	32	37	31	37	16	17	37	19	16	18	11	21	9	14	8	7	8	6	1	3	3	5	3	4	4	1	14	0	2	0	0	0	6	2	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0
0.03	north17_active	80	1460	755	406	258	1069	684	213	153	90	104	47	89	36	34	41	41	30	58	24	29	17	18	20	18	7	4	23	14	10	13	6	9	4	3	5	2	2	1	0	1	0	2	1	3	3	0	12	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0
0.03	north18_all	80	3062	1580	882	581	1615	1069	388	275	199	192	113	172	79	82	65	76	59	65	48	53	38	36	27	37	20	17	42	27	13	18	11	21	6	11	9	10	7	10	1	3	3	7	3	3	5	1	15	1	2	3	1	0	7	2	2	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0
0.03	north18_active	80	1394	799	399	246	1053	682	212	153	107	103	44	101	38	38	28	42	30	47	25	32	18	21	18	21	11	4	25	22	8	14	7	12	3	6	6	4	1	2	1	1	0	3	1	2	3	0	13	1	0	3	0	0	0	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
0.03	north19_all	80	3067	1571	876	576	1566	1097	357	296	198	189	132	162	73	84	72	76	50	72	46	51	37	30	24	30	21	15	43	36	7	17	13	22	5	11	8	11	6	8	3	8	1	6	2	3	4	1	16	1	2	5	1	0	1	3	2	1	1	1	0	1	3	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0
0.03	north19_active	80	1419	818	403	236	1025	730	195	156	110	104	56	105	34	39	39	40	27	49	16	27	19	17	13	16	13	5	24	26	3	11	7	12	3	5	5	5	2	2	2	4	0	2	0	2	2	1	13	1	0	5	0	0	0	1	2	1	1	1	0	1	3	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
0.03	north20_all	80	3088	1538	871	593	1526	1113	357	305	201	215	135	166	80	82	79	61	47	76	48	49	39	36	21	28	16	17	54	30	8	21	16	25	4	7	7	10	5	9	4	9	2	3	0	3	4	1	8	3	0	5	2	1	1	3	3	1	1	0	1	2	3	3	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	1437	825	392	254	996	714	205	154	105	113	52	103	42	38	47	30	23	50	20	25	23	23	10	15	9	6	36	21	6	16	8	15	3	4	4	6	2	3	3	5	2	1	0	1	2	1	6	3	0	5	1	1	0	1	1	1	1	0	1	2	3	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	5456	1629	843	1283	445	314	695	248	233	429	120	110	119	69	95	96	55	63	37	48	49	20	30	22	42	10	18	55	15	17	19	10	10	5	5	6	18	6	2	10	3	7	2	5	1	1	0	4	8	2	1	0	1	0	2	0	0	0	0	1	1	0	0	2	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3296	831	426	773	218	123	480	117	130	271	57	54	68	32	55	61	29	32	11	25	28	10	13	12	26	4	7	23	8	10	10	7	8	4	4	2	14	2	0	9	2	4	1	2	0	0	0	2	5	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5171	1545	865	1194	424	316	691	263	213	404	117	103	132	80	95	92	58	65	40	42	44	22	28	22	42	14	17	43	13	8	11	16	8	6	4	2	17	5	2	2	3	6	3	7	1	2	0	2	7	2	1	0	0	0	1	0	1	0	0	2	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3081	753	422	717	199	131	468	126	109	242	51	46	76	42	59	46	28	36	14	22	23	14	15	10	27	5	8	23	6	6	7	10	6	5	2	1	14	0	0	2	2	4	1	4	0	1	0	0	4	1	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5106	1598	867	1204	429	307	707	251	245	446	126	84	126	81	91	94	63	58	35	40	32	16	28	23	33	13	14	25	8	13	10	17	11	5	4	3	12	3	5	3	3	0	5	8	1	2	0	2	2	2	0	0	0	0	1	1	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3007	790	416	706	207	133	474	117	130	245	50	44	73	46	50	50	26	28	12	21	15	9	15	10	23	4	4	12	2	11	5	11	8	2	1	0	9	0	1	3	2	0	2	5	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5409	1642	890	1314	459	325	750	278	255	494	135	81	140	75	87	104	62	48	29	37	29	16	31	27	29	10	17	28	12	14	12	18	6	4	4	2	23	3	4	10	1	4	7	5	0	2	1	0	1	1	0	0	2	0	0	1	2	1	5	1	1	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3240	796	433	831	222	154	477	125	139	298	56	38	89	38	47	69	26	25	11	23	14	10	17	14	23	4	9	21	5	10	6	10	3	1	1	0	19	0	1	7	0	3	3	4	0	1	1	0	0	1	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5744	1668	909	1441	507	332	772	246	262	609	142	94	155	74	85	108	62	42	35	35	27	25	26	31	30	6	20	29	13	21	10	16	9	8	2	3	22	2	5	11	1	12	4	3	0	4	2	0	1	1	0	0	3	0	1	1	2	1	5	0	3	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	3447	822	431	935	251	159	497	111	148	398	60	50	96	29	42	66	29	22	17	18	14	16	13	19	24	1	9	21	6	16	6	10	5	3	0	0	18	1	1	7	1	4	2	1	0	3	1	0	0	1	0	0	1	0	0	0	0	1	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_all	80	5929	1710	890	1530	482	320	830	252	262	684	137	103	151	73	109	112	67	58	46	36	25	22	27	27	30	6	19	38	13	23	12	17	8	10	2	4	26	2	4	9	1	18	2	1	0	11	3	0	3	0	0	0	6	1	1	0	1	0	4	0	3	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	3622	873	428	1015	242	157	543	115	155	449	59	52	96	29	53	73	39	35	22	22	16	13	11	18	26	2	9	25	7	13	7	9	4	4	1	0	19	1	1	5	1	4	1	0	0	10	1	0	2	0	0	0	4	1	0	0	0	0	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_all	80	5967	1668	931	1499	474	322	895	236	283	583	136	98	150	65	102	92	71	62	55	41	33	29	19	28	44	5	17	46	16	32	9	17	10	8	1	4	12	7	4	7	2	18	2	1	1	12	4	0	3	0	0	0	4	1	1	0	2	0	1	0	3	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	3693	852	421	980	244	150	608	108	169	411	61	46	85	24	48	57	45	40	27	25	22	15	6	16	35	2	10	34	7	22	4	9	7	4	1	1	5	5	2	6	1	5	1	0	0	10	2	0	2	0	0	0	4	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_all	80	5846	1648	929	1451	456	323	912	221	253	571	146	96	141	55	114	71	67	69	50	47	39	31	21	25	54	13	12	53	15	28	8	14	9	11	4	5	7	10	4	5	5	12	2	1	1	9	2	0	3	0	1	1	5	1	0	0	3	0	1	0	1	0	0	1	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	3624	844	435	910	243	137	641	118	147	399	68	48	74	26	50	38	36	44	26	28	26	14	8	12	44	4	7	39	2	19	3	6	4	6	3	3	1	6	3	2	4	5	1	1	0	7	1	0	3	0	0	1	5	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	5917	1613	942	1375	500	351	932	226	252	551	139	96	127	60	100	67	66	59	40	48	44	26	24	22	60	15	13	46	14	23	10	9	11	13	4	6	11	12	3	6	5	8	2	2	1	2	3	0	4	0	3	1	3	2	1	0	2	0	1	0	0	0	0	1	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3635	812	444	871	258	148	651	118	153	368	59	44	64	32	46	42	31	34	18	28	23	11	9	8	48	5	7	38	3	15	4	5	6	9	3	5	3	7	2	3	4	5	1	1	0	1	2	0	3	0	2	1	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5744	1626	900	1433	515	355	883	220	238	527	153	103	131	69	99	74	64	55	40	50	44	27	19	27	50	17	13	42	12	18	8	10	8	16	4	5	9	7	3	9	10	3	2	3	0	1	2	0	7	1	5	1	4	3	1	1	1	0	1	0	0	0	2	2	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3438	834	423	874	250	150	604	118	132	366	69	48	72	36	46	44	33	30	18	30	22	10	7	15	40	8	7	34	2	8	3	6	2	11	3	5	6	3	2	4	9	3	0	2	0	0	1	0	6	1	4	1	2	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5839	1656	905	1417	479	369	849	242	232	511	119	114	124	67	119	73	90	48	25	31	31	24	16	15	83	13	17	41	13	22	11	11	8	9	10	4	12	3	6	16	34	11	3	3	1	4	4	5	1	1	0	3	15	1	0	0	0	2	4	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	3550	862	427	939	223	177	557	125	121	323	60	57	80	26	75	42	50	27	11	12	14	13	6	7	52	7	5	25	7	7	6	6	0	5	7	3	9	0	3	12	26	10	0	2	1	3	3	2	0	1	0	0	6	0	0	0	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	5773	1685	910	1382	476	377	883	245	241	522	115	113	114	79	108	82	70	53	28	42	28	23	12	17	63	14	16	48	15	15	14	10	5	9	11	5	14	1	5	13	13	11	2	0	0	2	4	6	1	1	1	3	9	2	0	0	0	1	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	3485	876	458	898	225	178	603	121	125	323	52	61	68	36	74	46	43	30	13	19	11	11	3	10	46	9	4	34	10	4	9	4	0	5	7	3	9	0	3	9	9	9	0	0	0	2	3	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	5836	1681	904	1372	487	357	853	253	241	520	108	107	105	76	116	80	79	53	31	39	26	26	14	15	45	15	11	39	16	10	18	9	7	9	7	6	16	0	4	5	10	11	2	2	0	4	7	4	1	1	1	3	0	2	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	3538	865	464	856	237	162	591	122	122	332	48	59	57	33	77	51	46	27	12	19	11	11	4	10	28	8	2	27	9	2	11	5	2	4	3	2	11	0	3	3	8	9	0	1	0	4	6	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	5777	1661	879	1396	489	343	877	248	233	540	114	98	103	76	109	73	69	56	40	51	27	26	17	21	42	13	14	46	15	10	16	13	11	13	8	5	14	1	4	4	10	2	3	2	0	3	3	3	2	1	1	2	2	3	1	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3499	835	436	842	229	147	608	128	128	351	48	51	54	33	69	41	39	31	15	28	11	16	7	13	24	5	5	35	6	5	9	9	4	6	3	2	9	1	4	2	7	0	1	1	0	3	3	1	0	0	0	0	2	3	1	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
