label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north6_all	80	4834	2315	1114	739	1485	348	793	382	173	132	101	134	179	175	124	64	64	10	22	24	27	15	40	6	6	7	6	7	5	4	2	1	0	3	1	0	0	1	0	0	1	7	0	0	7	0	0	0	2	0	0	0	0	1
0.03	north6_active	80	2005	1200	299	274	1269	116	692	298	98	39	23	92	156	149	110	40	54	6	13	11	23	11	35	0	4	3	2	4	2	2	0	0	0	3	1	0	0	0	0	0	0	7	0	0	6	0	0	0	2	0	0	0	0	0
0.03	north7_all	80	4846	2337	1108	729	1510	348	806	363	178	113	115	128	172	187	119	88	82	16	25	24	27	14	33	5	7	6	8	11	2	4	3	0	1	4	0	0	0	2	0	0	1	2	0	0	6	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1999	1218	291	285	1275	117	700	283	101	31	27	89	146	162	102	61	72	9	17	15	22	11	28	0	3	3	5	8	0	2	0	0	1	4	0	0	0	1	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4760	2302	1071	751	1428	373	785	338	178	105	109	118	174	171	113	79	66	18	23	27	36	11	46	6	6	7	5	12	3	4	4	0	1	3	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1977	1204	294	291	1209	135	679	253	106	24	32	83	147	151	93	60	60	8	15	17	30	8	38	0	2	3	4	9	0	2	1	0	1	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4805	2260	1039	783	1417	404	832	325	164	114	122	101	185	197	105	82	84	24	19	20	48	11	55	5	6	5	4	12	3	6	3	0	2	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2022	1179	296	309	1201	152	727	240	91	24	32	77	169	178	87	62	78	10	12	12	42	9	46	1	1	3	4	9	0	2	1	0	2	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4790	2262	1060	783	1340	414	844	313	174	118	109	104	190	170	117	68	78	25	26	22	41	11	53	6	5	4	3	7	3	6	3	0	3	3	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2057	1213	296	288	1147	161	740	217	95	23	29	82	170	150	101	53	71	10	17	11	36	9	46	1	1	2	3	5	0	2	2	0	2	3	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4732	2252	1081	735	1199	376	747	321	187	121	108	119	172	154	93	46	99	31	27	18	54	20	28	3	6	3	6	7	3	2	2	2	8	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1878	1146	267	228	1017	119	640	202	96	24	31	81	148	137	86	32	82	19	18	5	51	12	27	0	1	0	3	4	1	1	1	0	6	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4802	2295	1064	748	1287	415	796	321	203	133	98	120	213	184	119	51	90	28	35	19	47	23	29	3	6	5	5	8	2	3	2	1	8	1	1	2	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2032	1228	300	248	1108	150	708	213	110	29	23	82	182	165	109	38	80	19	29	7	44	15	27	0	1	0	3	5	0	2	1	0	6	1	0	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4742	2304	1112	776	1309	405	848	305	209	128	83	143	184	156	114	41	84	23	39	18	39	23	27	5	5	4	6	7	2	4	4	2	9	0	2	2	0	0	2	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2007	1262	308	235	1130	143	750	206	114	25	17	94	158	140	103	29	77	16	28	5	36	14	24	1	1	0	5	4	0	2	1	0	7	0	0	1	0	0	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4772	2329	1124	768	1326	374	858	299	199	133	82	143	186	160	121	44	82	20	37	15	27	18	35	9	6	3	9	4	2	4	3	2	5	0	2	0	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2063	1272	299	252	1134	128	746	202	106	30	15	98	161	143	106	31	73	15	29	5	25	12	32	2	1	0	7	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4832	2329	1142	748	1341	361	889	289	191	133	81	137	189	175	123	40	59	23	35	14	28	17	36	8	6	4	7	3	1	2	2	2	6	5	1	1	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2076	1246	307	245	1138	112	773	201	108	37	10	88	160	160	104	28	48	17	25	8	26	14	34	2	2	0	5	2	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4853	2357	1177	764	1356	377	876	297	170	119	90	126	175	153	128	48	84	25	35	13	25	17	37	10	7	2	9	5	1	1	1	4	6	5	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	2082	1237	302	255	1147	113	766	198	100	32	11	80	148	137	109	36	66	18	28	9	22	14	34	2	2	0	7	4	0	0	0	1	6	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	4882	2337	1157	782	1327	380	872	326	160	119	99	139	184	185	109	57	69	28	34	17	27	21	35	9	5	2	8	3	0	2	1	3	6	5	1	1	2	0	0	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	2066	1227	298	259	1116	125	759	229	92	35	12	93	159	173	94	43	54	20	27	14	24	17	32	1	1	0	7	2	0	0	0	1	6	5	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	4791	2368	1145	807	1290	394	809	353	154	111	110	123	188	175	106	64	64	30	34	20	37	28	38	7	3	5	5	4	0	2	2	3	3	0	1	0	2	0	3	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	1994	1240	293	277	1095	141	693	261	92	30	14	83	170	162	92	46	47	17	23	16	32	20	33	0	1	2	5	3	0	0	1	1	3	0	1	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	4780	2322	1147	839	1317	368	780	359	189	129	101	132	186	182	97	64	82	24	28	20	44	23	44	6	4	5	3	5	4	3	3	5	4	0	2	0	0	1	3	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	2001	1256	304	301	1109	144	672	260	108	36	13	99	165	162	82	48	68	12	21	13	39	15	39	1	0	2	3	5	0	0	1	1	3	0	2	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	4764	2321	1141	817	1300	350	789	335	207	139	99	122	180	191	97	58	115	28	28	18	45	18	45	7	4	7	2	3	4	2	3	3	1	0	1	0	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2014	1268	308	305	1106	119	682	226	114	34	13	87	158	163	80	41	107	11	22	11	41	11	42	1	0	2	1	3	0	0	1	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4796	2285	1151	757	1343	366	851	356	194	129	82	130	256	195	86	57	92	25	28	12	45	14	37	3	5	3	4	1	0	2	1	0	2	7	0	3	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	2020	1242	314	259	1180	127	727	258	102	28	11	87	230	176	78	39	81	17	19	5	38	10	36	2	1	0	2	0	0	1	1	0	1	7	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4685	2190	1157	738	1336	377	749	331	201	127	77	113	205	172	61	50	106	22	30	18	41	16	42	4	7	2	8	1	0	1	1	0	5	8	1	2	0	6	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
0.03	south22_active	80	1953	1130	307	254	1169	129	626	227	104	26	13	74	188	150	51	29	97	13	19	7	35	11	39	3	4	0	5	0	0	1	1	0	5	7	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4761	2175	1192	776	1272	382	646	301	184	123	91	109	177	165	51	48	82	20	30	18	37	15	27	5	7	4	6	2	3	0	0	0	4	3	2	3	2	6	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0
0.03	south23_active	80	1858	1042	284	258	1080	124	531	205	98	25	16	71	160	135	41	28	69	10	19	7	31	10	22	2	3	2	4	0	3	0	0	0	4	2	2	1	2	6	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4664	2161	1183	774	1146	365	530	288	170	105	91	124	129	132	61	43	62	22	26	17	39	19	22	5	7	5	9	2	7	3	2	0	4	3	2	2	2	4	1	1	2	0	2	1	2	0	1	0	0	1	0	0	0	0
0.03	south24_active	80	1706	997	285	246	920	108	433	189	81	19	15	75	106	108	50	27	51	9	17	4	35	14	15	2	3	2	7	1	4	2	0	0	4	2	2	1	2	4	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4594	2112	1198	783	993	362	514	266	164	122	99	108	111	128	73	32	67	24	21	13	29	16	13	6	5	9	8	5	10	4	3	0	8	1	1	2	2	0	4	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	1567	904	269	228	728	90	396	174	77	25	18	59	86	103	54	22	47	11	12	4	24	12	8	0	0	6	7	3	6	2	0	0	7	1	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4554	2133	1162	766	955	380	520	260	168	132	105	112	112	143	77	48	53	29	20	12	21	19	16	6	4	7	4	10	7	5	4	1	9	2	1	1	0	0	4	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	1532	906	251	222	710	91	405	149	76	36	24	65	82	124	56	33	38	14	11	5	17	9	11	1	0	4	4	8	3	2	0	0	8	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4551	2139	1194	731	1016	374	564	262	161	130	111	103	140	134	79	49	71	29	25	12	22	13	21	8	5	10	3	9	5	3	2	1	9	1	1	0	0	1	4	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	1540	897	252	200	782	88	441	160	63	38	26	63	108	115	57	32	54	13	13	5	18	5	18	1	0	5	2	7	2	0	0	0	8	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4591	2171	1202	729	1182	379	642	286	179	124	118	104	163	137	79	59	95	33	26	12	23	19	23	7	3	8	4	7	3	2	1	1	1	1	1	1	2	1	2	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	1669	967	272	220	960	109	513	185	78	34	27	69	137	119	62	42	72	19	15	6	19	8	20	2	0	3	3	6	0	0	0	0	1	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4679	2252	1163	715	1277	375	724	337	181	122	110	109	185	142	107	57	91	29	26	14	30	20	26	7	4	7	5	7	4	1	2	2	1	0	1	1	2	2	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1850	1123	279	233	1072	117	607	233	88	29	25	74	165	126	86	43	76	18	16	7	28	8	24	1	0	2	3	6	0	0	1	2	1	0	0	0	2	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4743	2267	1188	747	1386	376	809	350	190	117	91	140	203	150	116	53	85	30	22	17	27	19	34	9	6	6	5	4	5	0	2	2	1	0	0	1	2	1	3	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	1976	1200	296	246	1175	125	684	255	103	24	21	106	190	133	95	46	64	22	18	10	24	11	33	1	0	2	2	3	2	0	1	2	1	0	0	0	2	1	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	4848	2208	1072	708	1265	368	819	328	193	121	100	131	200	188	118	42	101	26	28	13	59	13	27	10	10	2	15	5	9	1	1	3	5	0	2	1	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2036	1135	269	244	1067	132	722	219	98	36	15	95	173	168	99	31	96	11	18	5	52	8	23	2	1	0	11	1	7	1	1	1	4	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4938	2274	1101	738	1232	370	814	332	206	132	105	131	190	163	128	41	109	22	26	14	50	19	34	10	11	2	8	5	9	1	1	1	5	0	2	1	1	0	0	1	3	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south32_active	80	2047	1158	264	251	1034	144	714	223	107	36	17	101	160	143	111	34	104	7	18	5	44	12	28	2	3	1	5	2	6	1	1	0	5	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4887	2250	1123	759	1075	381	727	297	214	132	103	116	171	170	107	43	87	21	28	15	53	17	20	10	11	3	8	4	7	2	1	1	5	1	1	1	0	0	1	2	3	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south33_active	80	1908	1094	268	265	873	132	623	192	100	35	20	84	145	151	90	32	80	9	19	4	47	10	14	2	3	1	5	2	5	1	1	0	5	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4845	2217	1129	773	1023	375	654	282	239	155	104	117	162	153	90	46	78	20	26	11	50	16	22	8	8	3	2	3	6	2	0	2	2	2	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south34_active	80	1779	1031	244	253	816	119	530	176	107	42	20	80	137	133	73	31	69	12	17	2	45	11	18	2	3	1	0	1	5	0	0	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4803	2143	1145	757	939	369	568	257	222	145	98	113	134	120	85	37	76	23	17	12	50	11	17	7	6	2	3	3	6	2	0	1	0	2	0	0	3	0	1	2	1	0	0	0	0	1	0	0	2	1	0	0	0	0
0.03	south35_active	80	1660	947	244	233	712	93	437	151	92	35	22	68	115	103	62	22	61	13	12	3	44	7	17	2	0	0	0	1	5	0	0	1	0	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south36_all	80	4752	2109	1091	756	907	357	510	252	197	144	92	118	136	122	73	39	74	22	15	15	43	12	17	6	3	2	3	2	3	3	1	1	0	1	0	0	3	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south36_active	80	1584	958	226	224	689	96	372	144	87	31	19	62	115	100	54	24	62	13	9	3	36	7	14	2	0	0	0	1	3	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south37_all	80	4791	2113	1116	748	973	356	531	267	185	118	95	108	135	119	68	36	86	27	17	19	37	12	14	6	3	2	5	2	3	2	2	0	0	2	0	0	4	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south37_active	80	1588	965	235	230	730	90	398	161	77	28	18	54	111	99	50	25	74	14	10	6	30	7	8	0	0	0	2	2	1	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south38_all	80	4636	2140	1128	748	990	374	562	260	165	113	87	105	132	121	63	34	67	33	19	17	39	12	27	4	6	2	3	1	3	2	2	0	0	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south38_active	80	1530	983	236	224	749	93	417	159	71	26	16	54	111	105	46	22	55	16	11	5	28	9	20	0	3	0	3	1	0	1	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4631	2112	1154	744	975	375	523	272	169	115	85	107	149	119	70	34	76	34	24	16	26	14	24	5	9	3	5	1	3	2	1	1	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south39_active	80	1523	967	250	226	736	90	383	164	70	22	18	62	125	106	51	23	61	16	14	5	18	12	20	0	3	0	4	1	0	1	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4547	2148	1158	726	1043	370	546	279	180	115	79	108	145	110	76	44	78	43	25	12	24	15	57	12	11	1	8	5	1	2	0	2	0	2	0	1	0	0	0	1	1	0	0	0	2	0	0	0	2	1	0	0	1	0
0.03	south40_active	80	1535	965	261	225	805	96	408	178	82	17	16	71	123	96	52	25	62	24	18	3	16	14	54	1	5	0	4	5	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0
