label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	north6_all	80	4563	1954	889	744	829	336	447	212	266	480	165	143	327	107	119	177	126	57	143	59	44	62	82	38	19	66	31	22	29	39	25	21	21	24	25	18	14	10	10	31	27	9	7	7	5	5	8	0	1	5	6	3	5	9	3	0	0	14	2	3	1	0	3	0	1	2	1	1	1	3	0	3	0	3	2	2	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	2649	1142	407	374	480	158	267	96	153	328	72	62	216	45	66	97	83	22	88	29	20	38	54	22	11	28	14	9	21	24	13	14	14	14	13	6	5	5	6	21	24	5	3	4	2	4	7	0	1	4	2	2	3	6	2	0	0	13	0	2	0	0	1	0	1	0	0	1	0	2	0	3	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north7_all	80	4554	1957	880	741	804	343	494	206	282	457	172	148	308	98	136	190	133	61	174	56	58	81	75	45	27	66	27	20	34	43	21	14	17	19	23	13	15	10	15	37	20	11	5	7	4	8	9	2	3	3	14	7	4	8	2	0	0	14	0	6	3	0	3	0	0	1	1	1	1	1	1	1	1	3	1	1	0	6	0	1	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	2670	1121	427	378	480	158	317	92	168	308	84	66	200	45	78	123	85	27	121	32	25	46	41	32	16	32	12	10	25	25	11	8	10	12	12	2	7	5	7	27	15	7	2	4	0	5	7	1	2	2	8	5	3	5	2	0	0	13	0	6	0	0	1	0	0	0	0	1	0	1	1	1	0	3	1	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north8_all	80	4512	1908	909	733	769	344	490	210	260	469	174	149	296	93	146	203	127	71	205	64	52	90	70	46	28	66	34	22	35	47	26	19	10	20	24	15	18	11	14	25	25	10	4	8	8	7	11	4	4	3	16	6	4	4	3	0	3	14	0	8	5	1	3	0	0	1	0	4	0	1	1	1	1	3	1	5	0	4	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	2642	1101	441	386	452	156	303	96	147	304	90	62	205	39	78	135	82	32	151	37	20	53	37	32	16	34	12	12	26	28	16	14	2	11	14	5	11	6	6	15	20	8	3	3	3	3	6	2	2	2	9	3	4	2	2	0	3	14	0	8	0	1	1	0	0	0	0	3	0	1	1	1	0	3	1	2	0	4	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_all	80	4604	1935	917	700	746	348	468	211	287	443	173	146	327	101	173	190	119	76	196	59	48	99	73	48	34	59	34	25	43	52	23	20	12	23	22	16	16	9	15	20	21	7	5	10	7	9	7	6	3	0	17	11	2	6	7	1	4	1	0	7	6	2	2	0	0	0	3	3	1	2	1	1	1	4	2	4	0	5	1	0	0	1	0	1	2	0	2	0	0	1	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_active	80	2698	1106	455	367	463	150	274	83	159	308	97	67	217	39	100	116	68	40	147	34	23	53	37	31	16	34	12	11	19	34	13	14	4	13	15	8	11	5	5	13	15	6	3	5	3	3	1	4	1	0	12	9	1	4	2	1	4	1	0	7	2	1	1	0	0	0	3	2	1	2	1	1	0	4	1	1	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4441	1831	911	672	680	353	470	211	256	421	169	133	308	106	140	176	106	76	139	66	37	84	57	44	25	35	33	23	48	44	19	27	14	22	25	15	19	6	13	13	18	8	6	11	9	7	8	4	3	0	11	12	2	2	5	2	5	3	0	4	5	2	1	1	1	0	4	5	1	1	0	1	0	1	1	4	3	1	1	0	0	1	0	1	2	0	2	0	0	1	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	2577	1054	435	336	390	149	274	88	134	298	98	62	204	39	87	96	63	39	98	36	20	40	34	24	7	21	12	11	24	28	10	18	5	12	16	11	11	3	5	4	13	5	4	7	3	2	2	3	1	0	6	9	1	2	0	1	4	3	0	4	2	1	1	1	0	0	4	3	1	1	0	1	0	1	0	1	3	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4614	2010	846	710	785	376	430	211	274	482	155	126	317	106	143	158	134	50	163	62	44	85	55	56	49	49	38	23	34	37	21	19	18	21	21	21	9	12	23	18	36	7	7	6	11	8	9	6	6	2	6	4	15	2	6	5	6	13	3	3	2	0	0	1	2	2	7	3	1	0	1	2	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2692	1097	418	370	484	164	264	85	146	311	85	70	210	52	89	102	85	23	97	34	22	52	34	34	25	26	26	13	24	21	9	8	13	13	13	12	4	7	17	12	22	4	4	5	8	3	7	3	2	1	4	3	13	0	3	3	0	7	1	3	0	0	0	1	2	0	5	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4392	1993	888	703	740	379	390	220	265	446	158	118	297	98	144	183	116	61	123	57	49	68	50	44	48	49	43	21	34	38	20	23	16	22	19	21	16	12	18	15	24	11	4	4	6	6	9	8	5	3	4	5	20	2	6	6	7	4	2	2	1	1	0	1	2	2	4	2	2	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2556	1091	430	347	435	164	244	102	143	293	92	59	203	44	80	114	67	27	65	29	28	39	31	27	25	29	31	13	27	21	10	11	9	11	10	13	7	7	13	9	16	8	2	3	5	1	6	4	2	2	4	3	19	0	3	3	0	0	1	2	0	1	0	1	1	0	3	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4098	1850	888	692	694	347	382	211	221	397	153	105	276	101	126	185	95	70	116	60	44	68	61	42	47	48	37	20	26	42	20	23	25	20	20	15	18	11	12	12	18	14	1	4	4	5	7	8	5	2	6	10	9	9	4	8	8	1	2	3	1	2	0	1	3	3	3	2	1	1	5	2	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2379	996	429	342	383	151	226	113	121	245	92	51	186	42	74	115	59	31	59	31	23	42	44	25	22	26	21	12	18	23	13	12	12	6	8	7	7	7	9	6	13	10	1	3	0	1	5	4	3	1	6	8	7	6	3	6	0	1	0	3	1	1	0	1	2	1	1	1	0	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3841	1799	867	701	673	331	364	216	210	373	155	107	236	104	141	190	93	61	112	56	38	73	58	42	43	36	33	18	29	36	14	22	25	16	20	17	17	11	9	12	15	16	3	5	5	1	6	5	3	2	3	8	9	14	3	5	3	7	2	4	2	3	1	2	3	2	4	1	1	1	4	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2171	980	418	352	382	145	204	113	125	214	87	53	147	45	78	118	54	25	68	27	20	41	40	26	20	22	18	8	19	19	7	13	13	7	6	11	7	6	8	4	7	11	1	3	0	0	4	3	3	1	2	7	8	11	3	4	0	7	0	2	2	1	1	2	1	1	2	0	0	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3903	1841	835	675	654	324	419	232	211	398	152	107	250	98	127	162	96	59	127	60	33	97	57	46	43	39	30	20	33	35	12	17	29	20	22	20	16	9	5	14	24	12	4	3	6	0	8	3	4	3	5	9	9	14	4	4	2	7	1	5	2	2	1	2	2	2	3	1	1	1	4	1	2	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	2203	1029	415	330	376	147	231	120	119	220	81	54	152	45	74	92	67	23	82	32	16	58	40	29	21	19	15	10	21	23	8	9	14	12	12	11	6	3	3	6	10	5	2	2	1	0	6	2	3	2	4	8	8	13	4	4	0	7	0	3	2	0	1	2	1	1	2	0	0	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4142	1856	824	701	716	331	417	237	245	455	148	117	255	96	137	169	101	49	134	56	35	95	53	42	40	44	28	22	45	25	18	13	21	18	25	19	16	10	6	16	26	10	6	7	7	3	7	2	2	2	6	5	2	7	6	5	1	8	3	10	1	2	1	3	2	1	2	1	0	2	5	0	1	1	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	2354	1059	416	349	434	142	227	120	132	270	75	61	165	48	88	102	71	18	91	27	18	64	35	26	22	23	14	11	26	16	8	8	13	14	13	10	7	3	3	10	13	3	2	4	1	2	5	0	1	2	4	4	1	7	4	4	0	8	1	3	1	0	1	2	1	0	1	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4363	1962	847	694	742	352	437	234	253	446	160	120	306	91	132	167	107	51	142	65	36	92	64	48	37	55	27	23	44	29	21	14	18	17	24	18	15	11	11	18	26	4	6	6	9	6	10	5	2	2	6	5	2	6	3	2	2	3	3	13	0	0	1	2	1	1	6	1	0	1	4	0	1	0	2	2	0	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	2490	1107	439	340	442	148	231	110	142	269	79	59	200	44	82	93	69	22	102	32	16	60	37	28	17	32	11	13	26	18	9	11	10	13	15	8	8	7	4	10	16	0	2	3	2	2	8	2	0	2	4	2	0	5	1	1	1	2	1	3	0	0	1	1	0	0	6	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4444	1961	857	730	764	354	451	242	285	420	172	126	332	92	161	186	102	56	153	61	39	89	64	58	36	46	23	22	43	29	23	18	17	23	20	20	16	10	14	22	24	2	6	6	10	11	7	4	2	3	6	9	3	2	6	3	2	4	3	10	1	0	0	2	1	1	7	1	1	1	3	0	2	0	3	2	0	1	2	0	1	0	0	0	0	3	0	0	0	1	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	2549	1089	427	373	469	149	255	107	162	260	88	59	233	46	99	111	62	29	107	32	16	57	34	35	16	27	10	10	26	17	8	12	9	14	14	11	9	7	7	14	13	1	2	2	3	5	7	2	0	2	5	3	1	1	3	1	1	3	1	1	0	0	0	1	0	1	5	0	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4548	1999	880	698	767	369	469	241	280	379	180	133	323	90	170	201	113	56	128	55	41	80	71	54	36	37	23	33	53	33	18	27	19	24	17	15	13	12	19	29	10	1	3	9	9	9	6	4	3	2	5	7	5	4	4	2	5	4	1	6	1	0	0	1	1	1	7	1	1	0	1	1	2	0	4	2	0	1	2	0	1	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	2649	1090	438	353	476	160	284	112	159	221	91	57	220	41	108	106	64	28	90	29	20	52	41	33	16	25	14	16	39	22	6	21	10	13	13	8	8	9	12	18	7	1	1	2	3	3	4	2	1	1	5	2	1	3	2	0	4	3	0	1	0	0	0	1	0	1	5	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4662	2001	889	731	749	361	491	235	270	408	199	143	338	96	185	215	117	60	165	58	46	96	71	70	40	55	19	30	49	37	15	25	26	29	14	14	13	10	30	37	7	4	4	9	5	7	7	0	2	4	3	4	14	8	4	5	5	2	1	1	1	0	1	0	1	2	4	4	1	0	0	2	2	0	5	1	0	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	2698	1105	436	367	470	160	313	108	144	269	99	56	234	46	124	138	77	35	113	24	21	65	42	43	22	40	12	17	36	24	8	18	14	17	10	8	7	6	21	26	5	1	0	4	2	4	4	0	1	1	3	1	11	8	2	2	5	2	0	0	0	0	1	0	0	1	2	2	1	0	0	0	1	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4012	1835	862	647	706	325	426	223	230	365	148	123	285	99	131	188	97	63	136	52	47	72	70	43	36	47	26	19	28	28	17	18	18	21	14	15	17	13	17	7	14	3	7	16	6	2	4	5	6	2	13	7	9	3	4	4	6	2	1	7	3	1	0	0	1	5	0	1	1	2	0	1	0	2	0	3	2	2	0	0	1	5	0	0	0	0	1	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south21_active	80	2260	1062	433	325	407	148	252	101	124	220	75	72	173	49	92	121	64	30	89	34	25	48	49	25	24	33	10	9	16	20	10	6	11	14	8	7	12	9	8	5	10	0	2	14	5	1	2	2	3	1	9	3	6	2	2	3	1	0	0	7	0	0	0	0	0	2	0	0	0	1	0	1	0	2	0	3	0	0	0	0	1	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4178	1911	906	687	751	320	439	213	245	420	173	123	301	95	144	212	123	69	154	51	47	89	63	70	41	57	25	24	32	42	16	21	22	26	13	11	20	12	15	7	16	3	10	16	4	6	9	4	6	1	6	7	8	3	5	5	6	0	3	8	3	1	1	1	1	5	0	0	0	1	0	0	0	2	0	2	2	2	0	0	1	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
0.03	south22_active	80	2372	1122	459	350	425	131	244	93	139	262	89	67	183	44	111	140	82	34	107	32	19	60	40	45	28	35	11	11	18	31	7	5	14	16	8	5	16	7	10	4	13	1	3	12	3	2	4	1	3	1	4	4	5	2	2	3	2	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	1	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	4458	1934	946	680	768	346	508	208	243	448	155	119	347	97	155	214	124	64	189	57	45	96	70	65	45	59	29	22	31	42	21	22	22	25	15	15	21	13	14	18	16	3	11	18	2	5	7	3	4	2	4	8	11	2	6	6	6	0	2	8	3	2	1	1	1	4	0	0	0	3	0	0	0	3	1	3	2	2	0	1	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	2589	1158	499	344	433	151	300	87	139	299	79	62	220	46	114	138	75	34	134	38	15	57	48	42	29	31	14	10	20	34	8	10	13	16	8	5	16	8	7	10	15	1	6	14	1	1	3	1	1	1	2	5	8	2	4	3	1	0	0	7	1	0	0	0	0	0	0	0	0	2	0	0	0	3	1	1	0	1	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	4564	1937	935	654	752	367	529	208	251	416	159	123	349	99	161	184	122	64	209	58	42	88	70	55	43	51	25	18	37	47	18	23	22	27	9	17	24	8	13	20	13	4	13	10	3	6	6	2	7	1	5	7	9	3	7	8	7	4	2	6	2	2	1	1	1	2	0	0	0	2	1	0	2	1	2	3	0	2	0	1	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	2635	1159	485	324	410	175	301	104	152	276	84	56	223	48	109	118	76	33	159	37	13	50	49	36	28	23	12	8	20	33	5	12	13	14	4	6	19	4	6	11	10	2	7	7	2	1	2	2	1	0	2	7	6	3	3	4	3	1	0	5	2	1	0	0	0	0	0	0	0	1	0	0	2	1	1	1	0	1	0	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	4604	1966	907	646	734	368	545	220	262	405	161	127	332	123	169	201	101	56	205	56	36	88	67	49	45	48	25	20	30	38	19	23	18	19	15	12	16	6	10	21	22	6	9	11	2	4	3	3	5	2	4	7	7	4	8	5	5	4	2	5	3	2	0	1	0	1	0	1	0	2	1	0	4	1	3	2	1	1	1	2	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2671	1162	469	326	400	168	299	108	161	268	84	60	211	58	107	108	57	27	144	38	11	43	48	30	27	25	14	11	17	29	9	17	10	8	5	4	9	6	3	12	17	3	7	9	1	2	0	1	0	1	3	7	6	3	4	3	2	1	0	5	3	1	0	0	0	0	0	1	0	1	0	0	4	1	2	1	1	0	1	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4465	1983	899	631	723	354	493	229	257	360	160	131	323	113	159	188	101	60	154	64	35	88	59	41	49	49	25	19	26	37	22	22	14	22	18	16	15	8	10	19	26	7	7	15	3	7	0	4	8	6	4	10	9	7	6	5	5	4	0	5	2	3	1	0	1	1	0	1	0	1	2	0	4	1	3	1	1	0	1	1	0	0	2	0	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2604	1152	453	320	393	165	279	115	158	234	70	57	203	56	92	107	61	26	100	47	11	45	45	20	23	31	15	11	13	24	12	13	7	12	5	10	6	6	6	14	14	2	4	11	2	4	0	2	3	3	2	6	7	6	3	3	3	1	0	5	2	2	1	0	0	0	0	1	0	1	1	0	4	1	2	1	1	0	1	1	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
