label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	48942	31625	11675	6705	3359	2362	1569	1219	834	780	553	457	330	205	188	247	82	78	80	40	15	20	28	12	6	6	7	6	1	2	1	4	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north1_active	80	29177	26165	7616	4174	807	873	382	589	304	530	315	333	215	62	135	216	14	36	63	24	1	12	26	3	2	2	2	3	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	50091	33424	12180	6913	3421	2393	1583	1274	853	830	580	485	342	194	167	244	84	77	91	45	14	22	30	6	6	8	4	6	0	9	1	6	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north2_active	80	30941	28056	8200	4437	830	938	361	677	326	594	348	356	226	71	106	212	17	37	73	30	1	13	26	1	3	5	2	2	0	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	51262	34596	12596	6895	3411	2387	1579	1308	850	847	576	561	353	196	183	235	77	82	106	44	16	30	38	9	7	11	8	3	0	9	10	3	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north3_active	80	32511	29319	8710	4469	829	987	335	721	331	617	342	432	221	74	122	195	21	42	86	28	3	16	34	4	3	6	2	2	0	8	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	51533	34859	12785	7059	3428	2405	1558	1314	912	883	529	634	356	193	203	271	91	76	93	44	25	29	53	10	11	13	10	3	0	11	11	3	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	32719	29552	8836	4679	850	1029	321	697	356	625	320	495	226	69	137	236	30	42	71	28	9	12	43	4	6	9	3	2	0	8	11	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	51174	34455	12855	7051	3358	2400	1547	1387	937	919	536	657	350	190	234	296	97	69	85	37	36	26	58	12	13	12	10	4	3	9	11	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	32452	29090	8860	4632	808	1027	316	747	354	685	326	501	223	69	152	258	33	37	63	16	12	10	47	7	6	8	2	3	1	7	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	51168	34720	12676	7211	3307	2392	1530	1362	909	934	504	628	348	195	239	309	100	60	79	38	34	29	67	8	12	13	9	4	3	4	2	1	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	32232	29326	8732	4803	780	1002	323	738	363	682	310	479	224	67	156	277	35	35	57	19	13	11	55	5	5	6	2	3	1	2	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	50871	34571	12276	7151	3294	2366	1531	1385	875	867	505	610	302	196	215	287	97	68	81	42	31	25	47	10	10	8	3	7	4	5	2	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	32039	29199	8389	4776	788	974	357	782	371	637	298	469	184	61	132	253	36	39	61	24	12	11	37	4	5	4	0	4	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	51066	33987	12274	7121	3305	2354	1555	1300	848	837	489	606	305	200	189	216	87	67	93	37	30	32	50	16	9	10	4	8	4	2	1	3	2	1	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0
0.03	north8_active	80	32060	28665	8445	4728	759	982	369	718	358	599	284	476	185	62	128	185	32	40	71	24	13	18	39	7	2	6	0	5	0	1	1	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	50841	33926	12288	7071	3287	2413	1561	1331	855	811	483	610	314	196	202	219	81	70	92	36	32	32	64	21	6	10	7	9	4	2	2	3	1	1	0	0	0	17	1	12	0	0	1	1	0	0	0	0	0
0.03	north9_active	80	32047	28735	8516	4640	767	1005	375	697	340	575	294	486	198	53	140	185	27	43	74	23	11	20	54	7	1	5	0	6	0	1	1	0	0	0	0	0	0	17	0	12	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	51087	34002	12445	6980	3317	2453	1585	1364	872	792	500	617	318	203	194	257	65	63	98	42	29	29	60	22	5	13	8	9	5	2	2	3	1	1	1	0	1	16	1	12	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	32270	28897	8757	4605	760	1015	367	709	318	560	305	487	206	60	128	221	14	38	80	26	7	18	52	8	1	9	0	5	0	1	1	0	0	0	1	0	0	16	0	12	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	48826	31486	11492	6584	3318	2414	1576	1252	867	859	520	569	321	196	185	205	90	62	79	45	23	25	21	14	12	5	6	2	10	3	4	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	29005	25975	7518	4107	808	847	349	645	337	614	295	415	202	64	119	178	22	34	63	25	5	14	17	1	5	1	2	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	50604	33202	11882	6833	3396	2448	1558	1265	919	890	537	557	317	203	193	215	89	79	76	38	23	29	20	9	11	6	4	6	9	5	6	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	31068	27820	8062	4441	815	936	358	646	379	631	309	419	196	76	127	184	27	49	60	22	8	16	15	3	2	3	2	1	0	4	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	51694	35275	12340	7035	3418	2445	1573	1304	902	906	532	551	357	209	209	243	87	69	90	49	21	30	16	13	12	4	3	5	9	3	6	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	32508	29957	8588	4694	810	1000	340	703	383	649	313	423	232	77	145	214	24	43	69	31	8	19	13	4	1	3	1	2	0	2	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	51793	34882	12383	7052	3443	2487	1554	1306	852	890	528	524	355	198	199	222	68	75	102	41	20	29	21	12	14	6	7	8	6	2	6	5	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	32658	29562	8642	4679	802	990	339	709	358	609	325	400	230	65	141	187	22	51	76	27	9	16	18	4	1	3	2	3	0	2	5	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	51285	35006	12427	7173	3389	2433	1579	1340	870	894	523	534	353	200	213	227	69	70	88	45	21	24	16	12	14	5	7	9	5	2	5	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	32187	29649	8654	4782	786	992	351	742	372	600	325	402	228	76	152	181	24	43	69	30	5	11	13	2	1	1	3	4	0	1	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	51242	34621	12362	7241	3392	2390	1582	1337	863	873	530	557	354	203	220	206	77	59	84	43	26	24	18	9	11	6	8	9	5	2	4	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	32286	29230	8610	4792	774	953	362	710	365	575	328	419	219	74	162	155	29	34	70	27	5	11	14	2	2	1	3	5	0	1	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	51205	34280	12460	7372	3353	2393	1603	1391	915	877	542	588	354	194	231	218	83	55	82	46	26	24	29	14	18	9	8	7	4	2	4	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	32281	28999	8594	4902	734	990	375	724	384	590	324	455	205	72	168	168	28	26	72	28	2	12	24	3	3	4	3	4	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	50896	33568	12323	7167	3353	2394	1590	1319	915	868	562	583	345	184	200	229	89	48	66	39	27	26	38	14	14	12	7	3	4	5	5	3	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	31855	28375	8462	4772	740	980	377	669	355	608	326	448	201	61	143	193	28	23	54	26	2	16	33	5	5	7	2	1	0	4	2	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	51060	34019	12622	7247	3390	2424	1628	1302	903	901	570	578	319	181	187	281	81	57	60	40	30	25	47	16	13	11	5	2	4	7	4	2	2	1	2	2	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	31969	28774	8756	4843	779	1041	375	633	346	641	316	452	184	54	125	249	24	28	48	21	2	15	41	8	4	7	1	1	0	3	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	50609	34350	12536	7257	3396	2404	1653	1325	884	894	546	586	336	180	187	266	79	75	59	37	27	25	48	10	6	12	8	2	3	7	2	2	2	1	2	2	0	0	1	0	0	0	0	1	0	1	0	0	0
0.03	north20_active	80	31561	29080	8734	4839	800	1033	394	656	337	629	315	455	220	50	124	240	24	35	46	23	3	15	41	7	3	8	2	0	1	3	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	51424	34407	12472	7255	3362	2406	1614	1323	911	883	571	569	352	189	231	254	73	68	87	36	30	18	29	14	5	4	4	3	3	2	25	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	32436	29141	8715	4816	790	1020	373	687	370	605	330	451	232	58	139	224	15	38	77	13	7	12	24	5	2	2	0	2	2	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_all	80	51361	33954	12373	7203	3304	2391	1578	1321	893	947	569	551	376	181	223	270	76	66	102	36	28	24	34	15	8	6	3	2	2	2	6	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	32250	28754	8657	4806	758	1038	366	684	372	658	326	441	246	63	143	234	21	38	92	20	6	14	29	5	2	4	0	2	1	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	51551	34061	12434	7271	3363	2366	1555	1323	857	930	582	537	347	182	217	281	81	66	89	33	31	29	32	12	9	9	3	4	4	3	4	2	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	32460	28836	8675	4854	756	1050	357	683	376	652	333	428	225	66	143	247	26	35	75	19	9	19	26	3	1	7	1	2	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	51226	34219	12512	7373	3371	2336	1576	1299	837	911	594	490	327	175	206	268	73	64	58	31	32	27	23	16	10	11	2	2	3	5	7	4	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	32338	28980	8774	4939	794	986	359	686	369	620	352	374	219	60	140	238	26	34	44	19	9	12	17	7	2	9	1	0	0	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	51464	34604	12604	7282	3330	2381	1545	1297	825	884	624	531	323	189	207	214	66	62	78	38	35	22	38	17	7	12	5	4	3	7	7	4	1	3	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1
0.03	south25_active	80	32463	29241	8861	4850	761	982	351	690	360	592	379	394	215	67	128	184	21	26	57	24	9	7	33	7	2	8	2	1	0	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	50995	34938	12602	7235	3286	2372	1528	1291	826	903	616	602	320	180	189	228	61	69	70	41	32	18	46	21	9	11	5	4	2	6	7	2	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
0.03	south26_active	80	32072	29572	8748	4792	758	936	336	684	371	592	360	457	223	61	114	193	19	33	50	23	7	2	39	10	2	7	1	3	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	49301	32376	12150	7036	3307	2360	1531	1326	805	917	576	576	323	175	200	203	64	83	79	46	27	21	47	14	9	9	7	6	4	4	4	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south27_active	80	29609	26792	8133	4419	781	882	388	685	332	602	319	426	218	54	120	162	15	39	61	23	7	4	43	5	2	6	1	3	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	47535	31146	11414	6665	3249	2380	1554	1293	828	903	516	537	319	175	196	192	66	78	70	38	22	23	43	16	8	12	5	6	5	6	0	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	27545	25370	7324	4019	783	842	410	661	317	596	270	396	207	44	127	152	13	37	51	16	5	7	39	5	1	6	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	47551	30811	11664	6648	3342	2407	1574	1290	836	877	489	484	325	163	185	199	76	79	79	38	24	30	22	10	11	10	5	3	3	5	3	0	2	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	27624	25070	7565	4037	825	853	419	656	318	572	274	363	202	38	119	159	19	33	63	17	9	14	18	1	2	5	0	0	2	2	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	49175	32364	12135	6881	3303	2383	1500	1224	820	893	501	514	322	178	189	223	91	85	93	35	28	32	19	17	11	9	2	4	1	5	5	2	2	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	29524	26875	8180	4377	825	889	362	609	313	621	283	404	203	45	127	187	24	39	74	18	9	17	14	5	3	4	0	1	0	2	5	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	50277	34081	12172	6967	3314	2442	1549	1281	860	888	523	562	323	206	213	254	87	82	58	38	41	21	37	12	4	10	6	6	4	6	5	1	1	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south31_active	80	31136	28722	8409	4607	783	971	346	658	355	645	291	410	208	76	159	225	26	52	40	20	14	11	34	2	1	5	2	5	0	4	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	48431	32065	11767	6718	3309	2404	1591	1249	866	847	549	525	292	191	202	279	76	71	49	38	40	25	35	8	2	8	7	5	5	2	3	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
0.03	south32_active	80	28444	26444	7820	4204	815	904	369	604	354	589	295	384	192	69	149	246	22	42	32	17	14	14	29	2	1	5	0	4	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
