label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north1_all	80	11296	12059	5022	1516	1042	951	1404	372	249	208	133	148	107	63	85	130	21	35	36	17	9	10	6	4	0	6	5	0	5	3	1	0	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	4221	10577	4012	560	477	623	1228	182	78	70	60	97	57	20	65	115	6	27	23	11	3	3	2	2	0	6	2	0	3	2	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	11320	11978	5029	1529	1026	959	1431	383	244	202	143	169	98	62	94	123	24	33	36	17	7	11	8	4	4	11	7	1	5	3	0	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	4202	10479	4045	554	468	627	1247	198	69	73	59	114	56	19	71	107	4	26	24	12	2	4	2	3	1	10	3	1	3	3	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	11200	12173	5056	1550	1033	962	1402	389	252	206	148	151	84	56	105	114	25	28	27	17	8	7	6	4	6	8	8	1	3	3	0	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	4085	10684	4086	570	463	613	1228	187	74	78	67	108	46	16	78	98	3	16	22	11	4	3	0	3	3	7	5	1	0	3	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	11323	12211	4872	1525	1016	973	1397	373	248	201	136	169	83	59	109	100	29	29	34	19	7	5	6	6	7	12	7	1	2	3	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north4_active	80	4103	10679	3951	570	433	636	1229	180	80	74	58	127	42	15	87	80	6	19	24	14	3	3	0	5	4	10	4	1	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	11359	12357	4911	1550	1042	963	1360	382	248	197	145	175	90	52	110	111	28	33	33	20	9	6	4	6	5	12	5	0	2	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
0.03	north5_active	80	4119	10791	3990	590	428	629	1200	188	82	73	71	123	44	17	89	92	6	24	23	17	3	2	0	4	3	10	3	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_all	80	11329	12324	4989	1584	1019	992	1342	369	245	184	146	168	91	51	107	100	31	37	36	18	9	7	5	5	3	11	2	0	2	3	1	2	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
0.03	north6_active	80	4155	10778	4016	586	427	644	1182	183	83	62	81	112	40	16	89	82	10	30	26	14	1	2	1	2	3	8	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	11158	12534	5052	1646	1018	969	1252	397	245	153	145	158	91	51	111	85	35	35	34	26	8	7	5	7	2	10	3	0	1	1	1	4	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
0.03	north7_active	80	4197	10955	4090	610	440	641	1100	194	85	45	81	109	48	12	96	71	12	28	26	20	2	1	2	2	0	8	2	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	11053	12349	5033	1696	1049	953	1172	394	243	150	143	150	79	61	101	107	23	26	34	26	7	5	5	6	4	6	3	0	1	8	1	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	4144	10817	4068	631	487	619	1029	203	82	45	69	103	45	13	83	92	8	18	27	17	2	1	3	2	1	4	2	0	1	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	11229	12377	5061	1694	1091	923	1171	408	235	163	143	158	84	59	100	127	27	19	34	28	9	10	3	10	5	4	3	0	2	8	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	4126	10901	4088	635	514	611	1031	192	75	53	68	122	57	14	83	112	9	15	24	20	3	2	2	3	1	4	2	0	2	7	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	11208	12044	5132	1631	1059	903	1175	404	256	186	159	151	97	51	106	123	22	23	37	23	10	12	5	7	5	5	1	0	3	8	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	4112	10553	4172	599	486	593	1020	184	84	65	78	113	65	15	91	110	7	18	26	18	2	2	2	3	2	5	1	0	2	7	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11229	11986	4729	1596	1118	945	1410	417	228	174	160	177	89	58	112	92	31	54	52	23	14	7	7	8	5	13	4	2	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	4339	10477	3818	614	486	627	1260	209	66	64	77	121	45	14	95	79	7	40	46	19	5	4	2	1	2	8	3	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	11238	11903	4657	1610	1100	909	1397	430	245	197	154	161	85	58	110	97	35	56	55	25	12	6	7	9	5	11	5	2	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	4331	10393	3759	625	502	611	1233	211	80	71	72	103	45	16	91	83	7	39	47	20	4	3	2	2	1	8	4	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11223	11922	4795	1632	1083	912	1433	398	248	212	156	156	81	68	108	83	37	47	57	34	11	4	7	10	6	3	3	5	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	4248	10360	3881	617	484	608	1271	187	87	76	72	90	44	18	90	76	10	28	46	30	1	2	2	3	1	2	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11141	11896	4942	1594	1059	913	1490	396	255	195	159	138	76	65	121	85	30	42	55	31	13	5	5	9	5	4	1	6	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	4132	10339	4055	594	460	602	1324	195	95	74	70	76	37	16	101	77	7	24	45	26	4	1	1	2	1	4	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11183	12089	5012	1565	1073	878	1424	368	260	191	146	132	89	69	104	90	25	47	42	34	11	8	6	7	5	7	1	5	4	1	1	0	0	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0
