label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north13_all	80	13627	6466	3707	1238	2088	698	936	544	535	449	316	235	151	122	99	70	103	49	54	36	24	33	27	24	21	9	10	9	19	9	5	8	7	4	4	0	2	2	4	2	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	8235	3956	2242	589	1298	341	586	324	332	269	187	144	85	62	53	38	56	28	25	21	11	18	14	13	14	4	4	2	14	6	3	4	2	4	1	0	2	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	13061	6091	3494	1246	1947	683	941	511	509	452	293	237	135	122	102	74	93	49	54	42	22	25	21	26	19	11	14	8	7	7	4	13	5	3	5	0	1	4	2	3	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7918	3723	2104	586	1225	313	558	280	305	253	171	168	80	63	54	39	49	26	21	19	9	14	11	15	14	6	4	3	3	5	3	7	2	2	2	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12408	5760	3318	1309	1885	657	856	490	491	455	263	247	137	133	92	65	79	49	55	36	23	25	19	27	10	17	12	8	7	6	6	9	5	4	5	0	1	3	1	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0
0.03	north15_active	80	7368	3461	2000	608	1199	316	494	259	296	254	155	166	78	75	48	34	50	23	24	11	12	16	11	15	7	9	3	5	3	4	3	5	4	2	2	0	0	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	north16_all	80	11865	5320	3256	1249	1718	639	866	491	464	417	235	228	132	132	111	66	82	48	56	42	29	28	23	21	10	15	7	7	5	5	6	8	3	5	4	0	2	2	1	3	0	0	0	0	1	0	2	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0
0.03	north16_active	80	6947	3175	1956	572	1075	311	504	247	291	232	143	146	70	74	56	38	51	19	22	10	15	19	15	14	8	8	2	5	3	4	2	4	2	3	1	0	1	2	0	2	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	12223	5506	3515	1217	1868	648	915	545	503	419	236	250	123	130	129	65	78	50	49	42	33	26	25	18	14	14	9	8	3	3	6	11	5	5	3	1	3	0	1	5	0	4	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0
0.03	north17_active	80	7258	3330	2151	554	1183	311	580	293	318	252	147	150	63	69	66	40	49	21	25	13	18	16	17	8	9	9	6	5	0	2	2	9	2	2	1	0	1	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	12856	5871	3823	1214	2024	678	919	561	539	434	251	227	120	129	128	58	96	48	39	35	37	26	21	11	18	14	8	7	12	3	5	7	3	4	1	4	2	1	1	5	1	4	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0
0.03	north18_active	80	7783	3564	2355	535	1287	343	593	321	343	268	151	123	59	68	63	31	56	20	23	18	17	16	14	2	11	7	7	4	2	3	2	5	0	2	0	1	1	0	1	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	13373	6081	3923	1199	2202	721	975	548	629	453	271	234	119	131	117	65	95	39	46	35	34	29	22	15	15	12	9	7	14	3	6	7	3	6	2	6	1	2	1	4	1	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	8159	3700	2425	524	1461	371	627	334	411	290	161	125	64	66	65	38	57	15	29	19	17	20	11	10	7	5	8	5	2	3	2	5	0	2	0	2	0	1	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	13732	6155	3960	1226	2194	707	992	574	641	453	279	222	153	124	99	66	111	44	56	44	35	43	20	12	16	14	12	11	16	3	5	5	1	4	3	7	0	2	2	1	4	3	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north20_active	80	8498	3781	2468	523	1460	370	611	342	422	267	149	121	83	61	58	35	68	19	34	23	17	27	10	10	5	5	11	9	2	2	2	3	0	0	0	4	0	1	1	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_all	80	15103	6548	1991	2365	1007	674	861	471	503	635	220	272	171	181	86	72	83	80	90	31	35	32	25	13	26	14	3	14	4	6	5	0	8	6	8	2	2	0	0	0	9	2	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	9472	4054	956	1470	528	320	530	237	302	392	115	164	96	114	47	27	50	45	58	14	13	22	13	5	15	10	2	8	2	3	2	0	5	2	4	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	14709	6386	1984	2327	1026	667	836	475	467	624	231	269	148	155	87	62	82	70	96	33	38	38	29	8	22	15	10	11	4	5	5	1	19	4	8	1	1	3	1	0	8	2	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	9212	3934	961	1444	516	318	504	250	275	398	129	160	83	89	41	26	51	35	62	18	15	26	17	2	19	9	5	5	3	2	3	0	9	3	4	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	14468	6300	2020	2354	1050	675	821	465	440	572	223	266	132	153	86	66	80	82	94	35	38	33	29	14	20	16	9	9	7	7	4	3	19	5	6	2	1	3	2	1	6	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8907	3788	961	1460	533	318	504	250	254	387	121	162	73	87	42	29	49	49	68	21	14	24	20	6	17	7	4	5	6	1	2	1	10	4	3	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	14385	6441	2029	2373	1014	673	832	516	428	501	202	278	128	183	85	65	86	82	79	33	32	37	28	20	21	12	14	12	8	5	5	3	17	4	5	1	1	3	3	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8856	3898	978	1495	520	314	519	279	243	328	104	162	77	103	39	29	55	49	55	17	12	27	17	10	17	3	6	8	5	1	2	1	9	4	3	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	14801	6312	2001	2386	1007	675	909	528	504	518	196	306	130	178	68	81	94	100	76	35	32	31	24	22	22	17	9	10	10	6	5	4	11	6	4	1	1	1	2	1	3	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	9179	3854	967	1462	525	318	562	297	285	339	95	185	78	97	26	39	55	66	45	13	11	16	12	13	16	7	3	5	7	2	3	3	4	5	2	0	1	1	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	15161	6409	2079	2387	972	692	938	524	513	523	204	280	147	177	75	83	94	86	78	39	31	31	18	29	27	28	9	11	8	7	5	5	4	4	4	1	1	1	1	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	9456	3959	996	1466	489	325	590	293	282	353	99	167	81	96	27	40	56	59	45	17	13	16	7	16	18	17	4	6	5	3	4	4	3	2	1	0	1	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	15452	6269	2113	2455	952	670	928	498	514	503	217	289	145	198	79	78	94	86	84	43	32	38	20	22	39	27	7	13	7	7	4	6	3	4	4	1	0	1	1	0	4	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south27_active	80	9727	3935	1048	1543	470	324	572	275	294	328	99	167	74	98	42	44	49	64	52	18	13	18	9	12	31	17	2	5	3	3	4	4	2	2	2	1	0	1	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	15426	6230	2092	2544	962	694	912	502	501	505	211	303	162	170	85	69	102	76	102	36	30	43	22	23	42	23	8	17	6	6	8	4	3	4	4	1	3	2	2	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south28_active	80	9608	3834	1057	1584	473	344	552	267	296	357	101	169	84	85	45	34	58	56	66	15	12	26	11	13	36	14	4	8	3	2	7	2	2	1	2	1	2	2	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	15422	6370	2097	2586	990	679	895	474	478	528	214	310	161	164	88	64	98	66	103	38	26	44	21	17	53	27	8	16	9	4	7	3	6	4	2	1	3	1	4	0	3	1	0	0	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	9643	3957	1044	1604	495	335	562	246	303	362	97	168	87	91	39	29	59	40	65	17	9	25	15	11	46	15	4	9	5	0	5	0	6	3	1	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	15292	6305	2080	2539	963	702	878	504	472	523	216	303	159	147	85	66	94	71	94	37	29	41	24	23	41	26	6	14	10	3	7	4	9	6	4	0	4	1	3	0	1	0	0	0	1	1	2	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south30_active	80	9503	3871	1050	1564	478	344	542	258	295	350	97	172	86	84	35	31	63	45	57	17	13	27	17	12	31	12	2	9	5	0	4	2	7	4	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south31_all	80	13649	5696	1994	2059	956	646	809	469	461	467	209	232	143	155	96	70	71	83	63	23	22	34	17	14	30	13	11	11	7	2	9	7	11	5	3	1	2	2	2	0	2	0	1	0	1	1	0	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	8410	3459	943	1237	473	297	459	247	272	294	114	141	71	86	42	31	37	40	39	12	12	18	7	5	20	9	3	5	5	0	4	3	7	3	1	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13637	5641	2054	2182	923	644	839	474	492	469	206	233	136	168	91	65	67	76	68	22	27	32	24	14	42	12	16	13	9	3	8	11	8	5	1	1	2	0	3	0	2	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8356	3371	999	1298	449	293	458	237	275	286	107	134	70	92	38	32	30	38	45	11	18	16	12	5	31	8	6	8	6	0	5	3	4	3	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	14051	5828	2098	2195	916	654	846	474	466	508	196	265	131	169	79	63	75	82	72	24	26	33	24	17	41	9	13	11	10	5	5	8	6	3	1	1	1	0	3	0	3	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	8707	3537	995	1292	472	302	480	251	249	322	107	143	67	92	36	32	33	40	41	12	20	19	10	6	28	5	8	7	4	0	3	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	14578	6001	2126	2282	972	652	871	458	478	520	217	286	127	167	89	63	82	79	90	30	30	35	30	21	44	5	11	12	10	5	4	6	5	2	2	2	2	1	2	1	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	9095	3708	1019	1373	494	313	491	245	277	338	114	155	64	85	48	31	37	41	54	17	21	19	11	13	31	3	7	8	5	1	3	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	14857	6222	2089	2339	958	648	863	450	508	539	218	323	116	157	90	64	89	78	98	32	30	38	22	23	37	11	9	12	11	5	8	6	11	1	3	2	4	1	1	1	2	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9335	3885	1016	1429	486	318	518	234	312	345	119	187	57	79	44	30	47	46	59	20	19	21	3	16	26	6	5	6	4	2	6	0	7	1	1	0	3	0	0	1	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	15320	6372	2006	2344	971	661	870	427	544	523	219	331	125	161	95	62	87	75	91	33	26	39	17	24	30	17	8	14	8	4	10	5	16	2	4	2	4	1	0	1	1	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9597	4013	981	1452	495	319	513	223	331	326	117	195	63	88	54	29	51	49	58	18	16	23	4	17	23	10	5	8	4	2	5	0	13	2	1	0	3	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	15203	6446	2008	2418	960	640	843	456	565	519	195	324	119	167	96	61	91	73	93	35	25	37	15	22	28	16	8	15	7	4	11	6	17	2	8	1	2	1	1	0	1	2	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9485	4014	995	1473	477	307	517	240	347	331	105	195	60	101	51	28	52	47	59	18	14	24	6	14	21	9	4	7	4	2	5	2	14	2	2	0	2	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	15355	6646	2079	2408	1005	681	869	486	535	524	186	303	134	170	108	56	88	80	84	37	25	39	21	13	27	12	6	15	9	2	9	6	12	2	7	0	2	2	2	0	1	3	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9553	4167	1046	1439	493	329	513	256	323	343	99	185	72	97	58	28	44	51	53	21	10	22	10	5	20	6	3	8	6	0	3	3	12	2	1	0	2	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	15286	6596	2112	2426	1024	686	837	499	525	487	203	290	133	173	103	57	76	82	85	40	35	44	22	23	43	6	6	16	8	4	3	6	10	2	8	1	1	2	3	0	0	2	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9484	4106	1042	1460	519	330	507	272	326	321	102	179	75	100	51	27	39	50	58	22	18	28	11	9	33	3	3	10	4	2	1	4	10	0	1	0	1	1	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	15361	6520	2223	2474	1022	672	864	509	517	519	207	291	140	180	96	61	81	76	82	39	31	48	25	23	44	6	8	19	10	6	4	5	2	4	1	1	2	1	2	0	1	2	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9531	4025	1109	1528	514	322	545	267	309	330	102	171	75	115	44	30	40	46	49	21	17	27	11	11	33	2	3	13	5	3	2	3	2	0	0	0	1	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
