label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north11_all	80	3677	1724	1463	490	352	238	156	241	111	55	89	62	36	22	17	10	7	8	7	12	11	1	5	3	6	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	1710	915	878	222	159	130	75	130	59	24	56	39	24	13	8	3	1	5	4	9	9	0	3	2	6	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	3701	1725	1483	502	334	259	153	207	103	56	99	56	40	22	12	6	6	10	8	7	10	0	2	4	6	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	1728	882	867	219	155	143	74	101	59	23	70	33	26	13	8	1	1	6	5	4	9	0	1	2	6	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	3676	1761	1424	476	330	281	155	217	96	54	95	56	62	26	8	7	5	8	6	9	6	2	4	3	7	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north13_active	80	1733	880	828	209	143	162	76	125	55	26	68	40	42	16	5	1	1	5	4	7	5	2	3	1	7	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	3626	1726	1426	488	308	293	150	237	97	64	113	70	56	22	8	9	6	7	8	7	7	5	4	1	7	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	1714	845	843	224	129	174	73	142	52	29	85	49	40	12	6	2	3	4	4	6	6	4	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3571	1650	1431	475	299	279	158	249	90	69	110	79	60	21	12	12	9	6	7	8	6	6	5	0	3	2	1	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0
0.03	north15_active	80	1677	834	827	219	122	165	75	160	50	35	81	57	42	12	7	3	4	3	4	5	5	4	4	0	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north16_all	80	3502	1604	1467	468	308	276	164	259	91	77	93	67	35	18	11	16	10	3	9	6	5	5	2	0	8	2	2	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0
0.03	north16_active	80	1611	803	834	218	134	154	76	152	50	38	67	45	21	10	5	2	5	0	7	2	4	2	1	0	6	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_all	80	3526	1641	1488	453	301	266	169	254	97	72	87	68	31	25	13	17	6	2	10	5	5	6	2	0	8	2	1	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0
0.03	north17_active	80	1593	838	847	201	125	146	77	152	52	36	54	45	14	12	4	3	3	0	6	1	1	2	1	0	6	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north18_all	80	3596	1654	1536	448	312	247	150	232	99	60	65	64	34	22	13	14	4	7	9	5	4	6	1	0	8	1	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north18_active	80	1656	830	874	192	142	139	73	138	52	27	33	44	15	10	6	1	2	5	5	1	1	2	0	0	6	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north19_all	80	3666	1649	1545	457	315	262	147	208	106	54	65	61	37	23	14	9	9	7	10	4	4	8	1	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1695	835	898	206	146	148	67	129	56	25	34	46	19	14	6	4	6	7	4	1	1	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3659	1633	1554	464	305	274	142	221	91	48	59	71	42	22	14	8	11	15	9	5	0	7	0	1	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1692	832	891	211	132	155	63	135	44	20	30	54	23	12	7	5	8	15	4	1	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6726	2378	1888	1306	1331	417	122	391	284	75	102	36	31	57	15	10	8	10	15	9	7	3	1	5	5	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south21_active	80	4004	1428	1268	839	880	256	52	255	159	37	67	29	12	39	6	5	3	6	6	6	3	1	1	3	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_all	80	6788	2292	1819	1405	1226	387	130	347	271	71	90	29	26	55	16	12	10	9	15	6	11	4	0	5	6	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south22_active	80	4005	1347	1221	894	814	237	53	235	154	36	55	22	11	39	9	6	4	5	8	3	7	2	0	4	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	6694	2329	1815	1373	1266	396	142	368	256	73	102	36	29	43	18	14	8	6	22	6	11	2	0	6	2	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3974	1332	1166	898	831	241	64	242	153	37	68	21	10	32	13	6	4	3	17	4	9	1	0	5	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6637	2382	1848	1384	1227	408	144	411	222	69	113	47	27	44	20	11	5	1	19	8	13	9	0	5	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3955	1360	1141	912	791	252	67	285	145	33	77	24	9	31	15	5	3	0	16	2	11	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6583	2428	1923	1380	1305	411	142	448	233	68	106	48	36	49	18	10	4	4	17	6	17	11	1	4	5	7	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	3930	1400	1190	909	845	257	72	311	163	32	73	21	16	38	14	5	2	2	16	2	16	9	0	3	1	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	6594	2483	1947	1304	1297	403	153	416	231	71	113	49	31	50	20	9	6	7	17	9	13	10	2	4	5	7	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	3963	1451	1220	851	852	243	79	277	145	33	77	24	15	34	15	6	1	3	12	4	12	9	0	3	2	6	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	6518	2495	2018	1300	1345	377	151	423	259	75	110	43	37	51	18	9	6	8	11	8	14	4	3	3	6	7	1	1	2	3	0	5	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	3946	1482	1273	855	906	215	74	296	161	39	68	18	17	38	13	6	1	3	7	4	12	4	1	3	3	7	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	6481	2465	1984	1277	1263	384	143	413	259	77	104	44	34	44	16	13	7	7	15	6	11	6	3	2	3	3	3	1	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3927	1460	1230	837	823	230	66	287	158	43	67	21	13	34	9	8	4	2	11	4	7	6	1	2	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6521	2484	1874	1333	1288	398	135	335	256	73	95	50	31	66	17	16	4	9	18	7	19	6	2	3	2	3	2	1	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3958	1479	1184	894	846	243	59	222	154	43	60	25	13	47	10	9	3	4	15	3	16	5	1	2	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6611	2427	1792	1329	1348	372	133	362	254	70	87	49	30	61	15	17	7	7	25	7	18	7	1	4	3	1	3	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	3947	1428	1130	862	907	215	55	226	159	42	49	24	14	43	11	9	3	4	20	3	15	5	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6502	2364	1676	1428	1192	397	182	423	198	59	93	40	33	58	24	7	9	8	10	2	5	5	1	3	3	0	2	1	2	1	0	0	0	1	0	0	0	0	8	0	0	0	0
0.03	south31_active	80	4002	1389	1049	941	795	237	84	295	122	29	57	23	17	29	11	3	4	2	7	0	4	5	1	2	2	0	1	1	1	1	0	0	0	0	0	0	0	0	8	0	0	0	0
0.03	south32_all	80	6151	2287	1648	1268	1078	413	156	386	178	61	78	34	29	59	23	9	7	8	12	2	4	2	1	3	3	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3736	1342	1051	803	714	246	73	271	109	30	41	23	13	32	9	4	3	2	8	1	4	1	1	3	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5954	2172	1581	1146	1042	406	133	366	201	59	87	36	25	60	25	4	6	9	10	4	6	4	0	2	4	0	2	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3516	1272	992	702	714	239	64	260	125	33	51	21	12	31	8	1	4	2	8	1	4	2	0	2	2	0	2	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5766	2117	1532	1048	940	389	152	336	205	62	91	43	27	52	18	5	8	11	12	4	8	3	0	2	3	2	1	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3364	1241	943	633	640	231	70	235	126	29	55	25	14	34	7	2	4	5	11	1	6	1	0	2	2	1	1	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6075	2250	1622	1181	1011	353	158	335	204	59	85	41	30	43	22	8	12	10	12	6	18	4	1	1	3	2	1	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3599	1334	985	732	676	196	78	241	135	26	50	20	15	28	11	5	6	5	12	2	16	3	0	1	2	1	1	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6355	2403	1733	1282	1098	387	159	331	197	58	90	41	32	52	21	10	14	11	19	6	19	3	1	1	1	7	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3804	1430	1051	811	725	221	75	223	127	24	57	24	18	33	10	7	5	8	15	1	18	3	0	0	1	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6664	2468	1785	1340	1156	398	168	348	196	51	90	41	35	47	18	12	14	11	27	7	19	3	1	3	1	8	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	4022	1460	1101	845	775	213	83	249	120	19	52	24	19	30	7	8	4	8	16	2	17	3	0	1	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6731	2513	1848	1305	1160	434	153	367	196	66	93	43	36	48	12	13	11	9	33	6	11	4	0	4	0	8	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	4123	1497	1175	837	808	230	76	253	116	28	61	23	22	34	4	9	3	7	14	2	9	3	0	2	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6715	2473	1797	1293	1143	419	139	389	214	65	94	44	37	57	17	12	8	11	29	5	20	3	1	3	2	4	1	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0
0.03	south39_active	80	4095	1449	1132	834	832	224	75	269	133	28	64	22	21	38	8	7	3	6	11	1	19	2	1	2	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south40_all	80	6668	2483	1855	1411	1223	373	141	408	232	76	92	41	35	54	19	14	9	9	26	3	23	4	2	4	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
0.03	south40_active	80	4060	1453	1177	898	853	202	69	286	156	35	64	23	18	40	10	7	5	5	13	0	22	3	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
