label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north1_all	80	29235	9675	2859	2290	2825	1201	871	420	710	369	404	134	202	105	53	40	82	31	36	21	9	8	8	5	3	5	2	2	4	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north1_active	80	24697	7690	973	1442	2418	845	644	187	602	269	355	48	174	88	24	21	66	15	23	9	3	6	5	1	1	4	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	29350	9807	2827	2272	2856	1211	873	434	704	364	397	130	190	110	64	36	59	23	33	18	8	10	11	6	2	5	2	3	4	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north2_active	80	24888	7829	1001	1456	2431	838	636	194	592	263	354	46	165	91	32	20	49	10	22	7	2	7	6	1	1	4	0	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	29347	9795	2807	2300	2855	1152	899	436	748	357	413	139	196	133	73	36	57	15	31	18	8	11	13	7	2	5	1	4	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0
0.03	north3_active	80	24913	7733	977	1473	2437	802	663	201	626	271	369	53	172	113	42	18	45	8	22	5	1	7	6	1	1	4	0	4	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	29308	9679	2822	2295	2761	1180	912	431	745	324	393	143	217	178	72	35	61	11	27	14	10	12	8	8	3	6	1	4	1	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	24880	7645	949	1460	2357	809	675	179	639	245	343	58	189	148	42	16	46	8	19	3	2	7	2	3	1	5	1	4	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	29358	9748	2833	2306	2683	1143	875	426	727	344	377	135	201	196	59	39	81	13	20	16	13	13	6	7	5	4	1	4	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	24869	7723	937	1431	2303	786	661	179	617	264	318	51	169	168	37	16	60	8	14	4	3	7	1	3	4	4	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	27955	9371	2890	2220	2615	1140	816	410	722	340	331	128	174	166	61	35	83	16	20	13	10	19	1	7	5	5	5	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	23300	7303	884	1339	2245	777	598	172	610	254	266	45	148	146	39	12	59	8	10	3	3	14	0	5	4	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	26327	8936	2916	2170	2382	1121	761	388	672	325	301	121	166	157	58	33	80	20	22	15	12	18	2	6	5	4	6	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	21488	6795	860	1258	2036	752	541	158	563	222	237	45	132	139	39	10	52	8	15	4	3	13	1	4	5	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	24460	8293	2869	2115	2238	1019	746	392	648	291	253	109	155	121	60	39	75	24	20	19	9	15	3	8	5	6	6	3	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	19464	6038	764	1219	1873	658	510	165	530	201	192	44	126	106	39	13	49	9	12	5	1	11	1	3	5	3	4	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	24331	8343	2826	2189	2252	1004	738	377	644	275	276	117	166	116	59	34	63	26	21	17	8	20	5	7	2	4	3	5	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	19397	6067	758	1281	1878	636	507	159	525	185	216	47	131	101	35	11	43	10	13	6	1	11	1	2	2	2	2	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	26413	8814	2880	2287	2426	1072	797	380	723	291	288	120	244	120	65	36	53	30	23	14	9	13	8	7	3	10	0	5	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	north10_active	80	21634	6586	806	1392	2042	726	564	160	601	201	233	50	213	109	38	13	47	12	17	5	3	5	3	2	2	8	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north11_all	80	29526	9891	2867	2286	2632	1202	899	432	647	330	389	128	199	125	52	40	50	21	29	16	13	11	4	8	6	3	3	1	2	0	8	3	1	0	0	0	1	0	1	0	0	0	0	0	0	1
0.03	north11_active	80	25003	7874	956	1435	2233	857	666	188	547	246	327	54	171	106	27	19	36	12	19	3	3	9	1	4	3	2	0	0	2	0	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	29324	9805	2853	2274	2633	1224	889	440	692	345	416	133	182	159	54	47	49	26	27	15	14	16	7	7	5	4	3	2	1	0	5	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	24834	7764	964	1475	2225	879	672	197	600	261	351	55	157	137	31	18	35	14	17	3	4	15	2	3	2	3	0	1	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	29244	9754	2865	2271	2564	1240	891	450	698	349	419	125	154	153	57	43	54	20	26	15	16	21	9	7	5	3	2	1	0	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	24763	7696	953	1442	2169	889	665	196	601	270	340	58	130	132	35	11	37	9	14	2	5	20	2	4	3	2	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	29124	9776	2878	2274	2656	1242	911	408	746	370	375	137	204	152	72	45	70	20	39	12	13	19	9	8	5	5	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	24563	7704	974	1476	2267	894	665	162	634	288	293	71	183	129	41	16	54	6	28	2	5	18	2	5	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	29170	9726	2943	2283	2644	1202	931	404	724	388	350	133	220	141	78	42	80	14	43	14	12	20	8	6	5	8	0	2	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	24568	7634	956	1451	2259	865	689	166	608	297	273	74	191	117	44	15	62	5	30	4	4	18	2	4	2	2	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	27487	9164	2902	2322	2461	1093	890	376	700	378	318	120	218	160	67	45	71	21	45	19	8	16	5	3	6	8	2	2	1	3	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	22681	7002	909	1432	2068	734	645	152	591	273	258	64	183	134	30	19	58	6	31	7	3	14	2	3	1	2	2	0	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	26054	8903	2876	2265	2348	1049	888	391	730	350	323	128	201	165	68	41	57	17	39	18	6	14	6	4	5	6	3	2	0	3	0	0	1	1	1	2	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	21091	6636	849	1363	1950	692	645	167	620	254	265	68	162	138	35	20	42	7	25	8	2	12	1	2	0	2	2	0	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	25627	8767	2837	2191	2350	1047	874	419	752	339	322	130	193	137	61	46	55	24	32	14	9	12	7	4	5	7	5	2	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	20726	6565	823	1305	1955	679	643	182	647	233	268	65	151	111	31	14	44	7	21	7	3	10	4	0	0	4	3	1	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	27084	9379	2827	2245	2482	1109	889	422	797	327	310	134	230	165	73	34	60	29	31	15	11	13	7	5	4	3	3	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	22326	7234	862	1350	2089	744	661	191	688	240	262	63	199	136	43	10	48	8	18	7	5	10	4	1	0	2	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	28456	9855	2906	2246	2623	1236	946	453	815	312	324	135	241	152	58	34	70	29	27	8	13	11	7	3	2	4	2	2	4	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	23889	7818	926	1403	2235	847	725	209	716	229	276	61	210	122	40	6	59	11	15	5	4	7	6	1	0	3	1	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	29804	12815	5235	2693	1344	780	576	419	299	240	367	159	113	70	82	50	24	25	11	34	22	7	7	12	3	6	3	2	0	1	0	2	3	2	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	25367	10931	4100	1890	696	285	220	188	86	108	327	97	76	21	63	21	8	13	4	28	17	2	4	7	2	3	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	29487	12956	5132	2700	1368	770	581	406	316	260	349	161	124	61	112	49	26	25	12	34	30	8	6	9	5	4	2	3	0	0	1	2	2	3	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	24957	11028	4063	1963	715	299	221	188	92	126	304	106	74	18	88	16	7	14	5	28	23	1	2	6	3	2	1	2	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	29513	12939	5135	2658	1390	803	582	434	285	246	366	161	119	59	113	47	25	19	10	44	22	8	6	4	4	4	2	2	2	0	1	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	24937	11057	4063	1932	712	325	228	203	85	122	310	112	66	19	86	16	12	10	5	38	17	2	2	2	1	2	0	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	29783	12818	4984	2644	1323	798	590	424	285	230	406	170	120	62	121	49	33	21	10	41	16	9	10	6	4	4	1	3	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south24_active	80	25249	10982	3930	1920	674	311	241	195	74	124	350	120	66	25	95	23	14	12	5	35	12	2	4	4	1	2	0	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_all	80	29675	12697	5070	2619	1329	821	586	448	278	232	425	153	124	73	105	46	33	23	11	33	9	9	12	3	3	4	1	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	25178	10929	3983	1861	670	307	235	224	73	124	373	104	67	25	80	19	12	11	4	28	5	3	5	2	1	2	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_all	80	30056	12710	5090	2653	1271	827	570	442	284	252	412	146	131	72	108	43	32	20	17	28	12	12	9	4	3	4	2	4	2	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	25605	10912	3978	1872	613	310	224	225	78	133	361	91	71	23	88	15	10	9	5	21	9	3	4	3	0	3	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_all	80	29789	12851	5107	2636	1270	836	553	434	282	263	388	151	118	70	106	44	34	18	20	24	16	12	7	5	3	6	4	3	2	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	25277	11046	4004	1852	627	298	204	228	74	135	331	91	62	14	80	10	11	9	5	19	11	4	1	4	0	5	1	3	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	30252	12886	5171	2654	1248	825	560	436	271	231	365	156	114	65	133	45	31	22	18	28	17	13	5	4	2	6	5	2	1	2	0	1	4	0	1	0	1	0	0	0	0	0	0	0	1	1
0.03	south28_active	80	25686	11052	4040	1892	625	303	218	227	72	119	304	95	55	16	105	11	11	9	6	21	13	4	1	3	0	6	2	2	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	30052	12746	5137	2650	1316	819	547	415	273	233	381	162	108	66	152	44	35	25	17	19	12	11	5	4	1	7	7	1	1	3	0	1	4	1	0	0	2	0	0	0	0	0	0	0	1	1
0.03	south29_active	80	25464	10914	4030	1896	664	299	226	198	64	127	318	106	56	20	121	10	16	10	5	13	9	3	1	3	0	6	3	1	0	3	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	30288	12844	5078	2708	1300	819	553	419	296	229	381	135	109	64	138	44	29	31	18	30	25	7	4	4	2	7	5	4	2	3	0	0	4	1	0	0	2	0	0	0	0	0	1	0	1	1
0.03	south30_active	80	25595	10970	3957	1934	655	302	229	191	74	131	325	90	60	22	118	11	13	10	6	22	19	2	2	2	0	6	3	3	0	3	0	0	3	1	0	0	1	0	0	0	0	0	1	0	0	1
0.03	south31_all	80	29865	12768	5363	2670	1233	797	558	463	297	259	373	183	114	75	118	48	35	26	19	38	17	9	10	7	2	7	5	1	0	1	2	2	2	0	2	0	0	0	0	0	0	1	2	0	0	0
0.03	south31_active	80	25292	10950	4262	1914	589	284	221	231	83	130	313	122	75	32	87	18	17	11	2	31	15	2	1	2	2	5	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0
0.03	south32_all	80	30108	12732	5399	2720	1260	819	556	432	273	257	401	167	130	78	117	41	34	19	23	33	15	7	8	9	2	8	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	25546	10872	4286	1934	599	301	217	205	79	137	345	96	85	34	88	17	14	10	4	29	13	3	0	3	2	7	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	29988	12648	5424	2757	1252	814	566	429	273	266	393	154	145	78	125	42	34	21	21	28	27	8	9	8	2	5	5	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
0.03	south33_active	80	25512	10781	4302	1936	584	305	226	192	80	140	330	97	90	31	99	18	10	12	6	26	23	2	0	3	0	4	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	29763	12587	5317	2730	1226	834	579	442	293	252	386	145	150	79	129	45	37	19	20	22	29	11	12	7	3	6	4	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	25254	10739	4185	1926	591	321	225	226	89	121	317	91	92	32	99	21	13	11	7	19	24	2	5	4	1	4	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	29325	12512	5313	2699	1277	839	591	464	308	242	367	135	130	68	115	45	40	28	11	20	27	10	14	3	3	6	4	3	1	2	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	24829	10651	4148	1919	614	319	233	234	102	123	296	88	82	33	88	21	16	15	3	12	19	0	7	1	1	2	1	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29241	12847	5292	2705	1268	839	584	455	302	210	380	137	113	79	116	43	37	31	11	25	16	8	12	3	5	3	3	2	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	24702	10941	4184	1973	639	314	237	232	89	100	324	89	74	34	93	19	16	11	3	17	8	2	7	3	1	0	1	1	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29484	13080	5182	2648	1318	849	608	424	311	211	375	156	107	83	109	47	32	37	9	28	13	5	12	3	5	10	3	1	1	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0
