label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78
0.03	north6_all	80	18621	2723	1831	1147	888	722	472	427	322	347	289	158	374	260	99	77	93	64	49	46	66	33	34	17	20	17	15	30	12	4	7	7	14	2	5	3	2	4	2	4	4	2	3	1	3	2	1	2	2	1	1	1	0	0	0	1	1	3	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	16568	663	824	310	406	391	186	214	147	234	213	58	320	222	43	16	58	44	19	25	51	20	22	4	11	4	7	17	4	0	4	2	14	1	5	1	1	4	0	3	3	0	0	0	0	1	0	1	2	1	1	0	0	0	0	1	1	2	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north7_all	80	16900	2715	1844	1164	859	708	486	370	320	335	289	149	303	237	96	78	90	71	51	48	53	38	29	22	13	19	12	18	11	9	8	6	22	1	8	2	3	3	3	8	3	4	3	3	3	2	2	1	1	1	1	1	0	0	0	1	1	2	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	14815	664	788	305	384	374	172	173	139	221	210	50	249	199	40	20	49	49	15	22	42	24	16	6	6	5	5	8	3	4	3	4	22	1	8	1	2	3	0	3	3	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	17001	2748	1815	1156	891	721	478	377	326	336	288	148	279	246	90	74	100	67	58	53	41	37	27	24	19	13	14	22	14	15	12	7	21	2	7	2	4	5	2	9	3	5	5	4	3	1	2	7	0	4	0	1	0	0	0	1	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	14890	661	745	309	419	376	170	174	143	220	204	59	227	203	37	20	58	45	15	22	31	25	15	8	9	2	6	12	6	8	4	4	19	2	7	1	2	4	0	4	3	1	0	1	1	0	1	6	0	4	0	0	0	0	0	1	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	18665	2757	1805	1110	882	757	506	404	323	356	287	163	300	246	84	80	92	80	56	45	36	42	40	27	17	21	18	18	14	19	16	7	22	3	14	2	5	7	6	6	3	4	3	4	3	1	1	8	0	4	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	16560	702	800	279	453	415	194	189	156	246	206	65	250	207	37	28	58	50	13	16	27	32	27	9	9	6	8	14	6	13	9	3	19	2	13	1	1	5	2	1	3	1	0	1	3	0	1	7	0	4	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	20299	2743	1832	1099	939	743	508	439	306	353	288	179	320	293	98	80	98	90	48	45	34	43	37	24	18	19	21	23	13	18	16	6	18	8	11	2	4	7	8	6	4	2	3	2	4	0	0	9	0	27	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	18268	713	871	287	509	420	205	207	163	247	212	71	287	253	46	30	67	61	12	14	24	31	27	10	9	5	8	18	6	12	11	2	15	6	10	2	1	4	3	1	4	0	0	0	3	0	0	7	0	27	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	20569	2696	1898	1128	889	704	511	458	329	347	331	148	310	268	91	70	90	94	58	54	57	50	42	25	14	21	18	17	6	21	10	8	42	41	35	4	10	3	0	4	5	2	0	0	1	0	1	4	1	9	0	1	0	0	1	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	18548	706	936	279	435	419	196	226	147	253	248	42	257	229	32	24	56	61	18	25	39	36	31	4	8	3	10	13	0	11	5	2	40	39	35	0	8	1	0	3	3	1	0	0	1	0	1	3	1	8	0	1	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	20858	2756	1937	1107	865	741	516	442	338	348	314	160	306	252	96	77	111	94	62	58	70	50	30	24	18	25	18	18	10	17	8	11	29	19	31	3	9	2	1	4	5	1	1	0	1	0	3	4	2	9	0	3	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north12_active	80	18850	699	955	276	421	435	203	240	152	257	242	50	259	199	41	27	68	56	18	28	51	34	24	5	9	7	8	13	1	10	4	3	27	17	31	0	7	0	0	3	3	1	0	0	0	0	2	3	2	8	0	3	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north13_all	80	19642	2782	1877	1110	856	758	496	438	345	358	299	153	298	228	112	76	125	91	66	59	54	46	32	24	18	20	17	16	13	10	8	10	32	18	8	2	7	3	2	4	3	1	2	0	1	1	4	1	2	3	0	3	0	0	2	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north13_active	80	17582	677	871	268	396	427	191	227	153	253	219	52	254	171	43	23	78	49	22	29	39	32	24	5	8	7	7	10	2	5	4	3	29	16	8	0	4	0	0	2	2	0	0	0	0	0	2	0	2	3	0	3	0	0	2	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north14_all	80	17505	2725	1836	1130	862	762	484	414	329	369	266	163	296	188	122	81	114	88	53	50	53	42	29	26	21	19	10	14	17	12	7	10	10	21	13	2	4	5	3	1	2	1	2	1	1	1	3	1	1	3	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north14_active	80	15375	640	817	280	378	401	193	202	149	250	184	56	245	122	54	22	68	39	18	24	37	28	19	7	8	6	3	8	3	5	3	2	8	17	12	1	2	1	1	0	1	0	0	1	0	0	1	0	1	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north15_all	80	15471	2748	1775	1167	854	745	456	410	330	336	277	164	307	200	126	85	94	86	53	43	50	34	25	33	23	18	15	20	13	14	4	8	23	11	19	2	5	3	3	3	2	3	2	1	3	2	1	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north15_active	80	13233	632	708	291	378	390	175	191	141	215	181	59	251	139	52	21	57	48	18	17	30	23	13	11	9	4	6	13	4	4	0	3	18	7	18	1	3	1	1	2	1	1	0	1	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north16_all	80	14340	2714	1750	1174	838	707	439	411	333	288	283	167	277	208	107	77	78	74	45	48	44	33	29	33	22	18	18	19	10	14	5	8	22	16	16	2	5	2	3	4	4	3	2	1	2	3	4	0	0	1	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north16_active	80	12076	645	703	310	346	343	148	179	129	175	175	54	219	149	50	26	39	44	11	20	22	22	13	11	10	3	9	11	2	4	1	3	18	12	15	1	3	1	2	2	3	2	0	1	1	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_all	80	15331	2752	1697	1148	863	682	468	421	317	281	280	175	352	263	110	67	83	73	49	53	54	50	34	31	27	18	19	19	12	10	4	6	26	15	19	2	6	2	3	6	3	4	1	1	3	2	4	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	13117	645	678	308	376	339	171	191	125	182	180	65	291	210	48	20	41	50	7	27	30	37	19	13	16	5	8	11	4	3	2	3	21	12	18	0	3	2	2	4	2	2	0	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	17517	2729	1784	1148	882	665	500	412	325	306	269	182	392	262	105	75	99	82	56	56	60	57	40	27	22	17	19	22	10	7	8	4	30	24	17	5	3	3	2	5	5	2	3	3	3	1	5	1	1	0	2	5	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	15349	656	790	308	397	342	188	179	135	215	173	71	339	230	47	21	53	56	13	27	42	45	24	12	15	6	6	12	3	3	4	2	25	21	15	0	1	2	1	3	5	1	1	2	2	0	2	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	19501	2704	1828	1099	916	722	523	437	312	317	307	151	401	278	102	85	99	78	55	55	60	64	37	27	23	14	14	15	14	8	12	3	32	31	17	5	5	3	3	5	5	3	3	3	4	2	5	1	4	0	0	5	0	0	0	1	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north19_active	80	17487	653	856	283	428	386	213	210	139	227	229	62	351	249	45	26	57	54	12	30	42	49	26	9	15	6	5	5	5	4	8	2	30	29	15	0	3	2	1	4	5	2	1	2	2	1	2	0	4	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	20919	2698	1877	1131	900	775	522	463	281	369	326	138	397	278	96	95	85	72	60	52	70	63	36	24	25	16	15	20	14	12	11	4	26	26	13	3	2	3	4	4	4	3	4	2	4	2	2	1	5	0	1	5	0	0	1	1	0	1	0	4	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0
0.03	north20_active	80	18967	681	899	281	425	414	230	221	126	271	259	57	354	254	48	28	52	48	17	31	46	51	26	8	13	6	7	7	5	8	8	3	25	25	10	0	2	2	1	4	3	2	1	1	2	1	1	0	5	0	1	5	0	0	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9237	2727	1994	3218	1387	729	1236	1500	296	224	650	184	225	121	115	86	70	91	74	40	166	28	40	22	34	19	9	26	19	10	9	9	5	9	15	21	4	14	6	2	2	4	8	3	0	1	2	1	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
0.03	south21_active	80	6357	806	1043	2817	1026	418	1061	1395	80	49	588	56	169	65	65	42	18	68	41	24	149	7	29	7	24	15	4	20	12	5	8	8	0	7	12	19	3	14	5	2	2	2	8	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south22_all	80	9178	2830	2015	3192	1369	709	1248	1491	296	235	574	171	225	133	106	99	73	89	68	40	133	36	43	22	31	24	6	25	32	11	6	15	6	8	16	15	2	18	6	5	2	4	1	3	1	1	2	1	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2
0.03	south22_active	80	6334	828	1066	2790	1010	399	1080	1381	75	48	503	47	173	61	55	44	18	66	40	24	116	13	29	6	22	20	2	18	26	7	6	14	1	7	13	12	1	18	4	4	2	2	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
0.03	south23_all	80	9011	2908	1914	3105	1374	687	1233	1462	304	225	608	168	234	133	113	100	71	81	62	47	105	42	42	26	26	25	10	21	43	10	8	14	7	8	9	10	2	20	6	5	5	3	2	3	2	1	1	1	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	2
0.03	south23_active	80	6198	838	1036	2704	1030	376	1062	1348	70	52	553	39	175	71	56	39	19	55	43	32	90	14	29	8	21	20	4	16	37	8	7	12	4	7	7	7	0	20	4	4	2	1	2	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2
0.03	south24_all	80	8904	2864	1926	3090	1382	714	1267	1601	309	240	633	171	240	148	107	107	84	83	60	53	106	43	36	23	21	26	10	22	40	15	10	15	8	5	7	4	1	12	5	5	4	4	3	3	3	0	3	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	2
0.03	south24_active	80	6185	876	1077	2704	1025	385	1107	1479	66	54	569	49	183	85	54	38	21	60	43	32	96	19	25	9	16	18	5	17	38	12	7	13	6	4	6	3	0	12	3	4	1	2	3	0	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2
0.03	south25_all	80	9040	2843	1947	3119	1387	704	1326	1531	315	233	651	184	232	136	123	96	84	83	61	47	107	35	39	23	29	23	14	18	54	10	22	9	9	8	9	7	4	21	3	3	6	5	3	2	2	0	3	0	1	5	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2
0.03	south25_active	80	6307	841	1086	2738	1036	374	1149	1418	74	55	594	55	176	90	73	36	21	62	43	27	94	14	28	10	20	11	6	12	50	8	18	7	7	6	8	5	0	19	3	2	1	3	3	0	2	0	1	0	1	5	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south26_all	80	9093	2852	1994	3196	1414	754	1362	1640	305	245	665	174	203	119	125	94	83	92	56	43	133	32	40	25	37	20	14	18	53	17	22	15	14	9	9	7	6	15	0	2	2	6	3	3	2	0	3	0	2	10	3	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6302	862	1110	2813	1055	416	1200	1523	78	55	598	57	149	74	73	44	20	73	40	20	121	15	26	9	28	6	6	11	50	14	18	15	13	5	8	5	2	13	0	2	0	3	3	1	2	0	1	0	2	8	3	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9322	2847	2060	3241	1450	749	1363	1542	282	234	678	170	197	113	122	87	75	97	60	40	144	35	40	30	39	24	16	17	54	15	23	21	13	7	8	18	5	19	0	2	3	6	3	2	1	2	2	0	1	10	3	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	6452	861	1153	2867	1096	429	1210	1425	78	54	609	53	146	67	74	44	16	74	44	20	131	18	24	8	32	10	8	7	50	13	19	19	12	3	7	14	2	17	0	1	1	4	3	1	1	2	1	0	1	8	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	9444	2773	2070	3275	1409	743	1331	1493	297	229	607	164	254	125	123	96	68	96	54	49	163	36	36	38	38	24	20	21	39	15	15	21	11	7	2	17	5	12	2	3	4	3	6	3	1	2	1	0	1	5	2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	6469	850	1145	2866	1044	424	1177	1371	82	52	533	41	200	70	73	45	12	72	37	24	146	12	21	8	33	14	7	11	36	11	12	18	10	3	1	14	2	12	2	0	2	2	6	1	1	2	0	0	1	3	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	9258	2725	2016	3050	1392	722	1292	1471	294	237	617	178	261	136	125	98	73	90	49	52	168	38	30	33	34	25	21	28	37	19	8	15	9	7	2	22	6	15	4	3	3	2	7	2	1	2	2	0	0	3	2	0	1	1	1	0	1	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	6334	834	1088	2659	1024	411	1137	1334	77	47	542	47	209	81	74	43	18	62	34	28	156	12	19	7	30	16	6	17	32	11	4	12	8	4	1	17	3	15	3	0	2	2	6	0	1	2	1	0	0	3	2	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	8923	2752	1922	2923	1366	689	1207	1374	297	235	539	183	228	141	107	94	70	83	47	60	147	32	29	30	32	33	17	26	37	20	12	17	7	6	2	13	5	13	5	2	5	2	5	2	1	4	2	0	0	1	1	0	1	1	1	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	6040	801	1033	2515	981	368	1044	1246	71	63	468	51	174	85	63	38	13	56	22	32	136	10	17	6	27	20	5	15	33	10	5	13	6	4	1	9	1	13	4	0	3	1	4	0	1	2	1	0	0	0	1	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	7982	2772	1860	2349	1153	749	1017	1045	282	236	457	146	217	164	93	74	74	87	55	61	116	26	26	21	19	18	15	24	27	9	13	11	12	8	7	4	1	13	1	5	1	3	0	3	1	0	1	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	4993	710	925	1915	799	387	819	912	67	55	374	29	168	85	52	33	19	52	33	42	100	9	13	4	13	9	5	18	23	7	11	9	10	6	2	2	0	10	1	3	0	1	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7844	2741	1882	2308	1141	713	980	1033	276	235	425	152	210	163	97	77	82	84	49	62	122	25	25	22	18	21	12	16	15	9	10	6	13	10	7	6	3	14	3	4	1	4	0	3	1	0	2	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4838	684	907	1864	767	341	787	908	77	61	346	27	149	84	56	34	20	50	27	42	112	5	18	3	11	10	3	10	12	6	8	4	10	7	3	4	1	9	3	2	0	2	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7890	2733	1838	2469	1173	705	990	1082	273	232	458	145	211	155	98	68	78	86	50	60	105	28	29	21	18	21	12	15	15	13	14	8	15	9	6	6	2	16	5	5	4	5	4	2	2	0	3	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4925	720	871	2045	793	342	821	977	73	62	369	29	139	84	49	26	22	52	29	38	96	9	22	4	11	14	3	10	11	9	13	4	12	6	3	6	1	12	5	3	1	3	4	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8283	2797	1850	2813	1222	700	1080	1217	258	234	482	168	212	124	114	63	81	97	39	60	116	30	37	25	23	17	12	17	14	13	14	10	16	12	2	10	3	7	5	2	5	2	4	1	2	1	3	0	0	0	6	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5393	770	908	2401	849	370	917	1125	62	61	405	41	144	70	60	28	24	66	21	37	104	12	30	3	10	12	2	12	10	9	13	4	12	7	2	7	1	3	5	1	2	2	4	0	0	0	2	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8716	2769	1928	3135	1261	720	1209	1256	255	243	516	166	218	115	116	55	72	91	40	62	118	34	41	24	22	13	10	14	11	9	17	10	14	10	1	11	2	6	5	3	5	5	7	1	2	2	2	1	1	0	6	0	2	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5886	801	1014	2731	898	412	1060	1171	65	70	436	53	152	65	72	23	17	61	19	40	107	14	31	6	11	11	1	9	7	7	16	3	9	6	1	8	0	5	5	3	2	4	7	0	1	1	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9233	2801	2011	3180	1275	725	1325	1386	246	258	546	159	226	104	126	72	63	104	39	65	115	33	39	27	32	14	9	22	16	13	17	11	12	9	3	6	2	4	1	3	2	4	9	1	3	2	2	2	1	0	6	0	2	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_active	80	6452	864	1103	2811	932	417	1176	1294	64	66	463	54	177	61	76	36	12	75	16	44	105	12	27	9	17	10	1	15	14	8	14	4	7	6	2	3	0	2	1	2	1	3	9	0	2	1	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_all	80	9427	2830	2043	3145	1289	714	1337	1473	260	261	553	148	223	100	126	83	68	89	44	60	129	31	38	27	30	17	11	21	30	13	15	10	11	12	2	7	1	7	2	3	3	3	8	2	4	3	2	2	1	0	1	0	1	2	1	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_active	80	6638	838	1149	2753	933	407	1184	1378	65	67	478	54	176	52	82	45	14	66	17	36	122	13	25	9	20	9	4	12	26	8	13	4	7	9	1	5	0	5	1	2	1	2	8	0	3	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south38_all	80	9389	2794	2082	2927	1292	727	1250	1604	269	269	586	137	224	115	143	93	67	85	53	66	143	26	43	26	44	21	17	29	37	16	10	12	12	14	10	10	3	11	4	1	4	2	7	2	3	2	2	2	1	1	0	0	0	2	1	0	1	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south38_active	80	6581	889	1160	2556	946	405	1085	1506	66	60	515	48	180	64	91	58	12	71	21	42	132	10	26	8	33	11	6	17	32	12	8	6	8	13	5	9	2	10	0	0	1	2	7	0	2	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
