label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north6_active	80	765	1043	1185	144	271	159	79	70	88	116	27	15	67	42	36	61	19	13	20	11	19	3	5	6	1	5	5	15	1	0	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	1692	1539	1800	296	425	279	151	127	136	169	64	47	99	68	59	58	30	23	25	17	30	8	8	7	3	2	8	19	7	3	4	2	0	1	0	0	0	1	0	0	2	1	1	1	0	2	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	756	973	1161	141	268	163	75	72	74	113	26	19	66	42	44	41	22	12	16	14	17	2	3	3	1	1	6	17	1	2	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_all	80	1723	1566	1813	331	420	299	157	151	137	152	58	50	88	75	51	59	23	23	26	18	24	9	11	9	5	6	5	21	3	2	2	1	0	1	0	0	0	1	0	2	2	0	1	1	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	762	974	1173	164	234	175	84	72	68	99	20	25	63	42	37	40	16	10	19	11	12	4	5	2	2	5	4	17	1	2	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	1726	1524	1725	341	441	307	139	140	135	149	49	52	67	70	54	49	22	16	22	19	11	7	7	11	5	6	6	23	2	3	4	0	0	2	0	8	0	0	1	5	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0
0.03	north9_active	80	785	955	1081	160	242	186	65	59	69	94	19	27	46	40	34	29	10	7	14	12	3	5	2	3	2	6	5	19	1	3	2	0	0	0	0	6	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	1712	1545	1761	332	430	281	142	138	137	126	54	50	80	97	43	64	20	10	23	20	18	10	6	12	7	7	5	22	0	7	3	0	2	2	0	10	2	0	1	8	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_active	80	767	946	1138	150	232	171	60	55	68	87	19	27	53	53	27	37	4	4	14	11	9	5	2	5	3	7	4	17	0	7	1	0	2	0	0	6	2	0	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1614	1703	1747	318	450	286	178	116	128	163	59	51	89	69	45	83	29	17	35	18	20	10	9	9	3	5	6	13	3	7	6	1	0	2	1	1	0	1	2	1	2	1	1	0	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	735	1067	1123	145	269	178	103	66	68	100	31	20	65	39	19	59	18	12	25	11	12	5	7	4	2	3	1	11	1	6	4	1	0	1	1	1	0	0	1	1	2	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1657	1724	1711	314	466	268	170	131	130	155	63	51	88	69	50	87	30	14	30	20	16	8	8	10	4	10	8	18	2	2	6	1	0	3	1	4	0	2	2	2	2	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	749	1073	1133	129	273	164	103	65	74	94	30	22	63	38	23	53	16	9	20	14	7	3	5	4	4	7	2	9	0	1	5	1	0	1	1	4	0	2	0	2	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1715	1657	1632	318	430	271	179	123	122	137	70	59	84	84	50	73	29	11	23	25	16	13	8	12	7	11	7	18	2	1	6	1	2	3	2	4	0	3	2	2	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	773	1008	1067	145	248	166	112	66	69	84	34	23	52	51	21	40	16	5	15	18	6	5	5	6	5	7	1	10	0	1	4	1	2	1	1	4	0	3	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	1733	1665	1631	326	424	254	190	109	128	165	78	54	100	101	51	82	31	12	16	23	16	15	11	12	10	11	5	27	2	2	3	1	4	2	3	4	1	3	1	2	0	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	788	1011	1075	141	268	153	119	56	77	110	38	22	59	70	25	52	19	3	12	15	6	8	6	6	7	6	1	20	0	2	2	1	3	0	1	4	0	3	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	1710	1625	1593	321	425	279	180	108	122	179	67	46	110	88	48	88	36	13	13	27	15	13	11	9	9	13	2	20	0	2	4	2	8	1	4	1	1	2	1	2	0	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	779	968	1056	156	269	176	100	61	71	115	34	27	66	67	31	59	23	6	9	16	8	8	6	5	4	8	0	15	0	2	1	1	6	0	0	1	0	2	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	1670	1586	1643	326	426	288	162	109	143	197	62	42	113	73	46	97	35	17	18	24	16	11	10	12	9	14	2	21	2	3	3	2	8	0	3	0	1	3	0	1	1	4	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	782	922	1075	173	272	174	83	68	78	123	29	29	73	54	31	54	23	9	14	14	11	6	4	9	3	10	1	19	2	3	0	1	6	0	0	0	0	3	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1619	1630	1626	330	438	284	151	118	148	186	56	47	111	82	50	106	32	18	20	25	21	8	6	10	6	16	4	20	2	5	4	1	6	0	3	0	0	3	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	736	958	1092	169	284	161	69	64	80	119	28	26	71	69	36	53	21	8	13	15	16	4	3	8	2	8	2	17	2	4	1	0	5	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1656	1695	1657	330	444	289	145	119	140	153	54	52	105	71	52	89	23	27	23	26	26	8	11	10	7	11	11	19	3	5	12	2	3	0	2	3	0	3	0	1	1	1	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	755	1011	1151	156	280	160	64	58	78	88	28	24	60	51	38	42	12	16	13	12	17	3	6	9	2	5	8	15	2	3	9	0	3	0	0	3	0	2	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1652	1693	1764	315	437	265	156	118	130	161	61	61	133	73	61	74	23	25	25	21	27	6	16	5	6	9	14	18	3	5	12	1	0	1	0	3	1	2	3	1	1	0	1	0	0	1	1	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	726	1023	1203	137	281	143	72	56	79	108	34	26	83	48	41	44	7	15	12	9	20	2	9	3	1	3	9	14	2	3	10	0	0	1	0	3	0	1	3	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1631	1677	1795	314	415	254	172	126	117	148	65	62	121	74	55	60	23	26	23	19	35	6	16	8	5	11	12	13	3	3	11	5	0	2	0	3	1	1	3	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	726	1037	1232	141	266	138	87	64	77	100	36	27	73	45	38	38	5	17	12	9	30	3	9	3	0	5	8	10	1	1	10	1	0	2	0	3	0	1	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1684	1618	1892	309	464	321	181	120	129	149	58	45	96	81	40	82	27	10	23	17	15	8	6	19	4	17	10	23	5	5	4	2	1	1	3	3	1	4	3	0	0	1	1	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	750	967	1271	140	288	181	95	59	75	88	26	22	58	47	26	50	18	5	13	10	10	6	2	12	0	8	6	18	2	2	1	2	0	0	2	3	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	1718	1621	1773	311	467	322	173	115	139	152	57	40	99	72	43	98	33	11	24	13	13	5	10	19	2	12	8	19	4	5	7	1	1	2	3	3	1	2	3	0	0	1	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south22_active	80	758	998	1187	145	291	187	93	57	72	93	27	17	66	44	30	65	20	5	14	9	7	3	5	11	0	9	6	15	2	2	4	1	0	2	2	3	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1723	1604	1790	303	479	316	177	117	125	164	54	39	101	77	47	103	36	10	31	16	15	4	9	15	2	12	6	27	3	5	8	1	0	2	4	3	1	0	2	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
0.03	south23_active	80	761	973	1190	136	293	186	91	63	62	115	18	18	64	40	29	66	25	4	22	11	8	0	4	8	0	9	4	22	2	4	4	1	0	2	3	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1701	1558	1756	306	457	299	185	102	126	152	56	41	96	62	54	111	33	12	43	16	14	6	7	8	2	3	3	25	3	5	8	1	1	2	3	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1
0.03	south24_active	80	772	987	1145	137	281	184	94	54	64	111	19	19	57	33	30	69	22	5	30	11	9	0	5	3	0	2	0	16	2	4	4	0	0	2	3	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1675	1547	1799	316	409	302	208	115	107	159	63	36	83	65	63	101	34	17	40	12	25	9	4	8	3	3	4	26	4	6	5	3	1	1	1	12	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south25_active	80	756	980	1184	144	244	187	106	55	55	109	25	18	48	33	35	67	21	7	31	5	21	1	2	4	0	1	0	15	3	4	1	0	0	0	1	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1634	1572	1741	317	424	276	192	114	117	142	67	37	61	73	53	84	36	19	37	8	25	11	7	10	3	4	5	25	1	3	4	3	3	1	3	17	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south26_active	80	731	1005	1111	153	251	163	101	52	60	100	31	20	30	43	27	56	18	10	22	2	21	1	4	3	0	0	0	13	1	2	1	0	2	0	2	17	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1699	1591	1692	352	453	290	206	110	115	159	66	47	82	79	58	74	38	23	28	7	21	11	7	11	4	5	6	13	2	5	0	3	5	1	3	18	2	1	1	1	1	1	0	1	1	0	0	2	0	1	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	753	1017	1103	171	262	179	104	51	60	108	35	23	46	48	36	43	16	11	16	4	20	3	4	4	1	0	2	10	2	3	0	0	3	0	2	18	1	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1738	1610	1713	326	462	303	191	114	119	141	50	47	89	79	44	68	40	21	30	7	18	11	10	13	6	4	9	8	3	5	0	4	4	0	3	8	3	3	2	1	2	1	0	0	1	0	0	1	0	1	2	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	778	1034	1133	159	284	190	88	56	63	95	26	19	51	47	28	45	21	10	18	5	17	5	5	6	1	0	6	5	2	3	0	1	3	0	2	7	1	3	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1742	1564	1737	320	465	288	190	126	116	121	52	50	102	84	34	77	30	24	31	15	21	9	9	12	7	4	9	7	4	10	2	3	4	0	2	4	3	3	2	0	2	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	786	994	1165	154	301	178	92	64	63	81	28	24	69	52	23	52	19	9	20	11	17	4	7	5	1	2	9	7	3	7	2	1	2	0	1	3	1	3	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1665	1527	1803	285	438	288	177	140	110	131	57	53	102	80	48	86	20	23	29	16	26	11	6	11	5	11	7	8	4	10	4	3	2	0	0	3	3	3	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	780	966	1206	137	266	168	83	77	62	84	27	24	72	36	29	60	14	8	21	10	21	7	4	5	1	9	7	7	3	7	4	1	0	0	0	2	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	1656	1611	1787	317	490	265	137	114	113	152	73	50	131	89	61	85	30	22	37	29	20	6	8	6	7	12	4	20	1	3	13	1	4	6	2	10	0	0	1	1	0	8	1	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	721	1002	1219	146	300	151	74	57	68	93	37	18	92	64	37	54	18	11	27	15	14	3	5	3	1	6	3	12	1	0	3	1	1	5	0	2	0	0	0	1	0	6	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1669	1538	1804	320	471	301	135	103	110	160	75	49	120	84	56	85	30	14	46	22	14	3	10	7	6	10	6	16	1	4	15	7	2	10	2	10	0	0	2	1	0	2	1	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	732	937	1201	156	292	181	65	51	66	103	38	18	89	56	34	58	20	7	25	7	9	2	7	3	1	5	3	11	1	1	7	3	1	9	0	2	0	0	0	1	0	2	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1654	1493	1796	311	476	267	150	101	120	163	65	46	106	73	67	79	27	15	44	19	22	8	10	6	4	12	6	9	3	5	9	8	0	8	2	12	0	0	3	4	1	0	1	0	0	0	2	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	756	898	1199	155	294	161	70	51	74	106	33	18	84	39	42	55	17	9	22	7	15	3	6	3	1	6	3	6	2	2	7	3	0	7	0	4	0	0	0	4	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1685	1565	1760	320	454	288	164	98	130	162	58	41	106	89	52	100	31	14	44	21	17	6	9	5	2	9	6	17	3	3	9	8	0	11	0	3	0	1	2	3	1	1	0	1	0	0	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	788	932	1179	158	284	173	86	54	77	109	31	20	86	53	35	68	18	9	21	9	11	1	7	3	0	4	3	13	2	2	8	2	0	6	0	2	0	0	0	3	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1673	1640	1708	314	461	289	183	121	119	168	51	39	100	78	54	96	31	15	36	22	18	7	5	9	5	9	5	17	4	3	7	6	0	5	0	4	1	1	1	3	1	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	779	1008	1176	156	280	169	93	61	64	111	24	25	75	41	35	66	19	8	19	10	12	2	4	5	1	5	4	15	3	1	6	1	0	0	0	3	1	0	0	3	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1658	1685	1738	298	464	280	176	126	128	193	59	45	116	90	61	95	33	14	33	25	19	7	5	10	3	10	6	18	4	3	13	7	1	5	0	4	1	3	0	5	1	1	0	2	1	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	765	1022	1190	138	275	160	91	61	72	140	28	27	81	60	38	62	15	6	22	13	12	2	4	7	1	6	6	16	3	0	10	3	0	0	0	2	1	1	0	5	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1635	1634	1687	301	454	291	177	134	132	205	64	48	109	74	64	84	30	11	29	18	19	10	4	11	6	8	6	12	4	3	10	6	1	1	0	3	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	736	978	1145	140	260	164	84	57	74	138	34	29	77	46	40	49	13	4	18	11	13	1	3	6	2	6	5	10	3	0	8	4	0	0	0	1	1	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1590	1619	1790	287	483	265	162	134	119	198	74	49	111	95	56	73	36	11	32	15	18	12	6	8	6	9	9	12	4	2	11	7	1	0	0	2	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	709	981	1207	130	282	152	80	52	65	134	38	28	73	69	36	45	18	5	20	8	13	1	4	4	1	6	7	9	3	0	9	5	0	0	0	0	1	1	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	1611	1527	1834	317	460	265	163	146	121	180	66	45	110	83	53	69	41	18	28	15	20	15	9	11	4	10	11	16	4	3	14	5	1	1	1	2	3	0	0	0	0	6	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	723	933	1268	149	277	152	82	56	67	104	34	24	84	60	35	36	20	8	15	5	12	3	8	5	1	7	9	11	2	1	10	5	0	1	0	1	2	0	0	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	1643	1513	1864	309	462	265	165	142	131	173	62	45	107	85	46	69	38	21	29	22	18	11	13	10	3	8	9	19	4	4	10	5	3	1	2	4	3	0	1	0	0	6	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	744	936	1254	150	281	152	82	60	78	86	27	24	72	66	33	39	16	11	20	10	12	4	8	3	2	5	5	11	2	2	5	5	2	1	0	3	2	0	0	0	0	2	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
