label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	south29_all	80	9076	4604	2611	1336	1473	1016	796	357	220	225	318	90	85	78	57	34	34	30	21	12	18	10	7	10	6	8	4	4	0	1	2	3	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	4397	2572	1463	663	873	649	466	198	104	123	225	43	36	36	29	9	21	15	5	6	12	5	4	2	4	1	2	1	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8980	4548	2623	1300	1445	1025	774	346	229	235	286	81	91	76	61	38	36	27	21	13	30	10	7	10	6	8	7	3	2	2	4	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	4305	2489	1450	641	842	627	467	180	105	132	203	32	34	38	34	10	20	13	4	6	17	7	4	5	3	4	4	0	2	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9571	5121	3004	1356	1688	1344	869	389	250	247	346	145	79	89	45	35	38	42	26	13	18	14	12	9	13	4	7	1	5	1	4	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4876	2870	1682	700	1079	845	570	221	105	132	220	67	33	47	23	13	15	22	14	8	12	8	6	7	9	3	5	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9546	5194	3043	1400	1718	1352	879	368	235	236	378	134	83	88	62	30	37	38	31	11	20	11	9	9	11	4	7	3	4	3	4	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4821	2882	1737	717	1110	835	580	201	103	131	251	71	35	47	31	13	16	17	17	4	12	6	4	7	8	2	5	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9480	5219	3053	1407	1692	1354	930	363	253	229	413	131	83	85	71	30	35	36	30	14	19	11	10	8	10	2	12	3	1	5	3	1	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4778	2932	1755	708	1081	857	616	196	122	130	284	72	34	46	33	15	16	18	18	8	11	5	5	5	7	1	1	2	1	3	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9416	5326	2989	1414	1674	1304	938	416	269	217	432	130	77	74	74	34	36	41	30	17	17	7	6	5	7	2	11	5	1	6	2	4	3	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	4723	3062	1701	723	1038	821	610	219	126	127	302	66	35	38	37	16	19	21	17	8	10	3	3	2	5	1	0	2	1	3	0	3	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9384	5378	2932	1437	1661	1327	940	438	257	222	392	120	88	75	62	36	34	37	23	18	14	10	8	6	5	2	10	2	1	5	0	3	7	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4732	3105	1700	722	1005	845	605	239	115	135	251	59	39	37	34	12	20	19	12	9	7	6	4	2	5	2	0	0	1	4	0	2	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9399	5225	2845	1433	1696	1376	910	431	241	244	329	123	79	68	54	39	29	38	25	20	23	10	6	8	2	4	9	3	1	6	1	4	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4796	3004	1606	704	999	884	569	228	107	144	207	58	36	28	32	13	19	16	13	8	11	5	3	1	2	4	0	1	1	4	0	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9526	5112	2865	1418	1718	1327	917	398	207	257	332	116	73	80	71	31	32	34	21	17	28	15	4	14	2	4	3	1	0	3	2	4	8	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4822	2933	1633	685	1032	854	560	196	96	145	181	50	31	36	42	10	18	16	13	8	16	5	2	3	1	4	1	1	0	2	0	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9655	5076	2887	1414	1700	1307	924	394	230	280	317	130	73	80	74	26	30	29	26	17	29	17	4	15	2	6	12	1	0	1	2	2	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4884	2934	1641	681	1016	837	554	183	111	160	178	67	25	40	42	10	17	11	16	6	16	6	2	5	1	6	9	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9801	5122	2894	1391	1661	1314	923	396	234	274	371	129	61	94	70	26	25	27	20	19	25	16	7	11	4	6	20	1	0	2	1	1	3	1	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	4959	2966	1653	678	1018	851	558	186	116	143	218	70	18	53	37	8	13	13	13	9	19	4	4	6	2	5	16	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	9856	5199	2961	1468	1665	1277	919	395	245	266	355	134	68	90	73	30	22	29	22	16	22	11	9	9	4	8	21	1	3	2	1	1	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	4963	2986	1670	729	1024	806	583	199	115	148	231	66	26	51	34	12	10	16	14	8	14	4	4	5	3	5	17	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
