label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north7_all	80	24769	5314	6737	2651	2023	1195	637	580	420	263	480	205	106	95	154	119	52	41	33	24	21	25	47	17	8	10	2	2	1	6	2	0	5	1	3	0	2	4	0	1	0	0	0	0	1	1	0
0.03	north7_active	80	19893	1684	5622	1833	1475	738	158	367	235	101	395	122	32	42	132	102	29	15	5	10	7	13	44	6	1	5	0	2	1	2	0	0	5	1	3	0	2	2	0	1	0	0	0	0	1	0	0
0.03	north8_all	80	24959	5390	6725	2601	2009	1164	647	622	438	284	467	182	111	101	168	104	56	36	32	21	14	22	41	13	8	8	3	1	1	4	2	0	6	2	3	0	3	4	0	1	0	0	0	0	1	1	0
0.03	north8_active	80	20103	1681	5644	1782	1466	738	172	382	243	112	392	105	30	43	143	89	29	12	7	10	2	7	37	5	2	4	0	1	0	0	0	0	5	1	3	0	3	0	0	1	0	0	0	0	1	0	0
0.03	north9_all	80	25429	5483	6992	2667	2055	1183	658	661	424	290	474	184	119	101	156	112	63	31	32	25	12	9	49	11	6	6	3	1	3	2	1	1	4	3	1	0	3	4	0	1	0	0	0	1	0	1	0
0.03	north9_active	80	20545	1731	5875	1811	1509	748	176	401	245	122	404	104	36	44	128	97	28	8	9	10	1	3	42	5	1	2	0	1	1	0	1	0	3	2	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	north10_all	80	26016	5514	6829	2710	2060	1173	687	680	414	278	449	178	123	105	156	100	54	31	27	27	15	18	55	11	7	6	4	1	4	0	1	1	4	2	1	0	3	3	0	0	0	0	0	1	0	0	0
0.03	north10_active	80	21106	1770	5767	1839	1504	734	190	403	230	117	384	101	32	42	127	85	22	8	8	13	2	7	48	6	2	2	2	1	2	0	1	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	24382	5468	6604	2707	2120	1103	645	615	397	277	429	173	120	108	152	103	57	33	32	31	15	21	31	15	11	5	2	4	3	4	0	0	5	2	2	0	2	1	1	0	0	0	1	0	0	0	0
0.03	north11_active	80	19458	1690	5492	1779	1552	673	180	364	203	118	348	87	35	46	124	88	35	9	10	14	5	11	29	8	2	4	0	2	1	3	0	0	4	1	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	25491	5480	6930	2791	2179	1166	658	649	409	262	496	178	127	113	156	96	63	40	29	29	20	21	35	14	9	7	3	3	3	3	1	1	3	1	2	0	2	1	1	0	1	0	1	0	0	0	0
0.03	north12_active	80	20772	1782	5842	1926	1625	719	172	409	220	111	414	97	38	57	128	83	38	14	11	14	6	13	32	8	3	4	1	1	1	2	0	1	2	1	0	0	2	0	0	0	1	0	1	0	0	0	0
0.03	north13_all	80	25496	5445	6880	2866	2178	1190	661	679	433	255	535	181	136	98	167	114	70	37	28	24	19	19	32	9	6	10	6	5	3	0	3	1	5	1	2	0	2	1	0	0	2	0	0	0	0	0	0
0.03	north13_active	80	20781	1772	5804	2029	1639	722	169	437	223	93	450	104	43	52	136	98	41	12	6	10	8	12	31	5	1	5	3	2	2	0	0	1	3	1	1	0	2	0	0	0	2	0	0	0	0	0	0
0.03	north14_all	80	25345	5435	6883	2905	2150	1232	645	678	428	250	578	174	141	91	147	111	69	39	23	16	21	18	12	10	3	10	6	5	2	2	6	1	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north14_active	80	20641	1762	5808	2060	1634	762	173	432	227	88	497	102	47	45	118	93	39	12	4	5	10	13	11	6	1	4	3	2	1	2	2	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north15_all	80	25471	5387	6913	2945	2163	1249	622	680	411	267	579	179	136	80	132	96	69	40	24	17	19	9	17	6	7	10	4	3	4	2	9	1	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north15_active	80	20654	1746	5841	2070	1665	779	150	441	215	101	502	110	46	33	104	80	39	12	6	6	9	6	16	2	3	3	2	1	1	2	3	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north16_all	80	25864	5366	7052	2881	2175	1206	609	669	399	260	531	181	126	94	114	92	64	36	26	21	22	12	17	10	11	13	3	3	2	3	8	2	3	0	1	0	1	0	0	1	2	1	0	0	0	0	0
0.03	north16_active	80	21074	1739	5981	1996	1696	748	158	420	217	102	456	99	39	40	89	76	33	8	7	9	9	9	15	7	3	6	2	2	0	3	3	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north17_all	80	26042	5313	7010	2807	2137	1179	601	687	392	276	514	182	122	108	125	90	55	35	28	25	18	16	31	11	10	9	5	4	3	3	7	3	2	0	0	0	1	1	0	1	1	1	0	0	0	0	0
0.03	north17_active	80	21264	1691	5937	1925	1667	717	155	450	227	113	441	97	34	43	102	74	26	8	7	8	6	7	29	8	4	5	4	2	0	3	4	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	26062	5341	7125	2776	2154	1188	601	626	401	290	516	180	106	110	130	104	43	37	36	25	22	14	39	13	11	8	7	6	2	2	5	2	3	0	0	0	2	1	0	1	2	0	0	0	0	0	0
0.03	north18_active	80	21156	1698	6067	1926	1685	727	149	422	245	124	444	93	21	49	108	88	23	11	6	7	8	5	36	8	4	6	5	3	1	2	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	25952	5418	7099	2776	2059	1211	628	626	413	277	497	195	115	117	141	120	46	39	29	31	20	12	32	9	4	5	6	6	3	5	2	2	2	0	0	1	3	1	0	0	2	0	0	0	0	0	0
0.03	north19_active	80	21149	1733	6058	1949	1589	744	155	436	253	112	425	113	31	57	122	103	27	11	2	7	8	3	28	3	2	4	4	2	2	4	2	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	26226	5330	7162	2791	2055	1190	658	599	403	274	491	180	111	106	134	121	51	40	28	29	23	17	38	13	5	3	4	4	2	4	2	2	2	0	0	1	3	0	0	0	2	0	0	0	0	0	0
0.03	north20_active	80	21369	1718	6136	1972	1570	738	158	415	231	106	425	112	24	54	114	106	29	12	1	6	8	6	35	4	2	2	2	1	2	3	2	1	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	26388	5270	6849	2833	2002	1135	678	605	400	297	579	202	131	110	145	111	49	35	22	21	16	21	46	12	7	2	3	5	3	5	1	2	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0
0.03	south21_active	80	21474	1730	5818	1949	1500	692	167	365	221	99	508	112	41	43	118	99	22	16	4	4	2	7	41	7	1	1	0	3	2	2	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south22_all	80	26003	5305	6978	2722	2002	1126	655	604	424	295	587	212	140	99	149	119	61	42	23	17	18	21	42	10	6	1	2	2	4	6	3	3	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0
0.03	south22_active	80	21141	1737	5944	1868	1527	711	172	369	233	111	503	120	51	32	122	107	31	21	5	8	2	3	38	5	0	0	1	1	3	3	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0
0.03	south23_all	80	25854	5286	6784	2661	2043	1146	656	603	396	276	517	220	145	102	174	122	69	39	27	16	14	20	28	13	7	3	3	5	3	6	3	3	2	0	0	0	1	2	0	1	0	2	0	0	0	0	0
0.03	south23_active	80	21010	1695	5755	1827	1569	712	190	380	218	107	434	131	54	33	149	107	47	15	7	6	1	6	25	6	0	1	1	3	3	2	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	25565	5287	6973	2685	2116	1153	642	616	409	278	487	206	137	94	159	106	81	32	25	23	21	23	21	9	5	5	5	5	4	5	3	2	2	0	0	1	0	2	0	1	0	1	0	0	0	0	0
0.03	south24_active	80	20803	1658	5920	1877	1617	730	185	402	232	98	412	117	42	35	138	89	59	9	8	10	5	8	17	3	0	2	3	3	3	2	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	25651	5328	7024	2747	2182	1216	658	622	427	264	496	177	115	101	160	105	77	38	28	24	20	19	26	9	5	6	5	8	4	2	4	0	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	20865	1654	5972	1936	1669	759	182	408	237	94	439	107	34	35	138	84	58	7	9	9	7	11	24	3	0	3	2	4	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	25727	5450	7074	2806	2185	1178	633	586	438	269	509	172	113	106	169	109	66	46	27	29	18	19	31	10	6	4	5	6	3	1	6	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	20974	1738	6016	1964	1665	746	176	385	237	88	460	100	24	41	145	80	46	10	6	9	9	10	27	3	1	3	3	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	26049	5463	7197	2824	2188	1135	623	580	434	276	507	177	122	101	167	119	66	46	27	25	17	13	49	11	6	9	3	6	3	2	5	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	21182	1738	6154	1934	1661	712	159	362	233	94	456	108	24	44	135	91	40	12	5	10	7	7	45	2	2	4	1	4	0	2	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	25682	5509	6987	2822	2124	1126	632	610	470	267	528	197	122	105	165	113	63	42	27	24	18	8	41	13	6	10	7	6	5	3	4	0	1	0	2	0	3	1	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	20816	1770	5974	1894	1585	685	163	384	257	97	458	114	26	49	131	86	30	13	7	7	6	4	34	5	3	5	3	3	0	3	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	24178	5437	6514	2642	2044	1027	654	566	439	253	493	206	119	94	133	88	59	37	28	25	19	16	38	15	6	11	5	4	5	4	4	2	1	0	3	0	3	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	19151	1654	5466	1717	1457	585	176	347	226	88	413	106	28	45	97	69	26	15	6	6	6	5	32	6	3	5	2	3	1	3	2	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	22443	5430	6190	2479	1899	1024	658	554	396	268	473	185	110	98	119	75	44	27	25	24	22	19	18	11	8	9	5	3	5	5	1	2	1	0	4	0	3	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	17286	1551	5071	1551	1313	555	186	325	189	87	390	84	29	41	86	58	16	10	6	4	5	4	10	7	2	4	2	2	1	3	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	26078	5479	7053	2664	2113	1127	590	599	421	273	474	209	118	95	147	65	57	31	24	27	19	19	24	12	10	7	10	6	8	3	6	1	3	8	4	0	0	0	1	0	0	1	2	1	0	0	0
0.03	south31_active	80	21344	1870	6009	1836	1573	700	161	397	242	106	398	115	29	35	113	45	33	9	7	9	3	14	16	6	1	4	1	1	4	2	3	0	2	8	3	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south32_all	80	25754	5476	7131	2648	2182	1150	578	616	422	261	484	224	113	93	153	91	56	33	31	19	16	18	19	14	9	9	7	6	5	2	9	1	3	9	4	0	0	0	1	0	0	2	2	0	0	0	1
0.03	south32_active	80	21102	1828	6081	1845	1643	695	161	412	244	98	415	124	27	38	123	69	31	10	9	8	2	13	13	5	1	3	2	1	3	2	6	0	2	8	3	0	0	0	0	0	0	2	1	0	0	0	0
0.03	south33_all	80	25938	5436	7113	2689	2187	1187	590	650	413	260	520	216	102	106	147	105	50	30	25	18	12	17	30	17	11	11	5	5	7	1	7	0	1	10	1	2	0	0	0	0	0	2	1	0	0	0	1
0.03	south33_active	80	21201	1770	6056	1864	1681	737	162	437	228	99	444	119	22	50	121	83	24	10	5	8	2	10	25	6	2	4	2	2	4	0	5	0	0	9	0	0	0	0	0	0	0	2	1	0	0	0	0
0.03	south34_all	80	25992	5431	7110	2681	2226	1191	585	640	422	261	532	210	113	99	137	124	57	36	24	22	12	13	32	16	12	7	3	4	7	1	3	1	1	2	1	2	0	0	0	0	0	2	0	0	0	0	1
0.03	south34_active	80	21269	1759	6038	1849	1720	729	146	424	233	104	455	121	28	52	116	101	28	8	3	10	3	6	25	5	3	2	2	2	4	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south35_all	80	26451	5266	7161	2711	2148	1164	617	625	408	269	561	212	118	120	132	105	53	42	22	28	11	15	31	19	11	5	3	6	6	1	1	1	0	1	3	2	0	0	0	0	1	1	0	0	0	0	0
0.03	south35_active	80	21703	1700	6068	1889	1650	709	155	413	211	111	483	123	27	60	113	87	29	11	7	13	1	3	28	5	4	2	3	2	3	0	1	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south36_all	80	26312	5327	7172	2654	2156	1150	605	623	415	275	543	204	134	107	141	112	56	41	24	32	13	13	32	15	11	5	3	6	3	2	1	1	3	1	3	1	0	0	0	0	1	0	0	1	0	0	0
0.03	south36_active	80	21604	1718	6125	1847	1660	692	140	425	219	109	469	124	35	50	124	85	31	11	8	16	1	3	28	3	4	3	3	2	1	1	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	26151	5417	7170	2734	2053	1168	618	617	402	271	559	191	136	109	131	108	53	42	28	35	12	12	33	19	10	4	4	8	2	1	1	1	3	1	2	1	0	0	0	0	1	0	0	1	0	0	0
0.03	south37_active	80	21404	1770	6143	1892	1559	718	151	413	216	103	485	118	38	50	114	82	28	14	11	18	2	3	31	3	3	2	4	3	0	1	1	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	26050	5500	7142	2795	2093	1170	619	624	399	280	503	193	137	98	144	109	50	30	26	34	26	11	49	15	8	6	2	7	2	1	1	2	4	1	0	2	0	1	1	2	1	0	0	1	0	0	0
0.03	south38_active	80	21271	1782	6134	1945	1601	759	155	410	232	97	436	111	36	45	123	82	22	9	8	15	7	4	45	4	2	4	1	3	0	1	0	1	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0
0.03	south39_all	80	24982	5444	6795	2705	2066	1172	649	584	411	275	457	186	125	94	139	107	45	30	33	28	26	12	43	18	5	7	3	4	1	1	2	3	2	1	2	2	0	1	1	2	0	0	0	0	3	0	0
0.03	south39_active	80	19976	1715	5741	1832	1547	768	185	386	227	86	379	109	35	40	111	84	20	9	8	12	9	4	38	5	1	5	1	1	0	0	1	1	1	0	2	0	0	0	0	2	0	0	0	0	2	0	0
0.03	south40_all	80	23479	5498	6234	2551	2029	1134	662	573	401	296	416	184	120	92	141	107	47	28	32	22	22	16	35	15	8	8	5	3	2	1	2	4	1	0	2	1	0	1	1	3	0	0	0	0	3	0	0
0.03	south40_active	80	18253	1689	5147	1677	1477	723	189	356	222	102	336	97	27	36	108	86	20	7	7	6	9	6	30	7	0	5	3	1	0	0	1	1	1	0	2	0	0	0	0	2	0	0	0	0	2	0	0
