label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north9_active	80	3054	263	259	712	982	330	235	85	142	42	48	25	11	27	16	4	24	3	4	14	4	0	7	4	1	8	0	0	1	6	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
0.03	north10_all	80	4691	1403	771	929	1129	424	342	171	196	77	81	52	28	37	24	10	26	9	6	14	3	4	6	3	1	9	2	0	2	6	1	1	2	0	0	1	0	10	0	0	0	0	0	0	0	0
0.03	north10_active	80	3107	267	236	701	1007	321	270	102	151	40	57	30	14	19	12	5	23	3	1	14	2	0	6	2	0	8	0	0	2	6	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
0.03	north11_all	80	4774	1394	758	908	1131	423	286	151	162	100	86	49	25	32	21	25	41	10	5	9	5	14	5	5	6	6	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3220	270	240	700	1019	323	215	92	126	60	52	32	8	19	6	15	30	4	1	6	1	10	2	3	2	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4686	1355	789	939	1202	422	309	172	150	99	73	50	22	25	24	19	42	12	5	12	6	12	3	7	4	6	3	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	3177	258	245	727	1070	325	241	105	117	60	46	28	7	16	10	14	35	4	1	11	2	5	2	3	1	6	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4638	1355	785	943	1242	438	316	165	127	90	74	57	20	31	25	12	33	12	5	14	7	11	4	4	1	6	3	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3119	257	244	714	1134	332	258	111	92	54	47	33	9	18	16	8	29	4	1	12	3	3	2	1	0	5	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4608	1352	762	953	1261	405	312	167	134	76	77	64	18	18	28	11	24	8	5	14	6	7	21	3	0	4	4	5	1	2	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
0.03	north14_active	80	3067	276	239	710	1163	304	256	111	102	53	51	40	6	7	19	6	23	2	0	13	3	1	18	1	0	2	0	5	0	2	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
0.03	north15_all	80	4634	1427	700	927	1218	399	326	172	139	91	76	63	23	27	28	12	20	7	7	16	4	11	20	3	1	8	4	3	1	2	1	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0
0.03	north15_active	80	3082	308	217	707	1127	296	276	111	105	60	54	42	5	11	18	3	20	3	2	15	2	6	17	1	1	6	0	3	0	2	1	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0
0.03	north16_all	80	4687	1447	672	890	1134	370	279	177	143	83	72	59	23	33	27	17	18	6	8	20	4	11	18	3	1	7	4	2	0	2	2	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0
0.03	north16_active	80	3093	309	199	682	1042	277	213	105	113	54	52	42	2	20	14	8	17	3	2	19	2	7	17	1	1	6	0	2	0	2	1	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0
0.03	north17_all	80	4660	1454	724	851	1153	359	261	183	148	80	68	65	26	39	22	18	15	8	6	19	2	11	7	2	2	8	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3087	294	221	661	1047	262	189	108	110	46	47	48	4	28	9	9	14	5	2	19	0	7	7	0	1	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4718	1346	746	800	1128	378	283	178	130	72	65	62	22	40	29	10	12	6	4	12	6	7	2	5	2	4	2	0	0	0	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3146	258	240	620	1023	282	207	107	97	43	42	43	3	30	16	7	11	4	0	12	4	3	2	5	0	4	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4720	1353	786	844	1182	414	295	156	139	73	68	59	21	30	25	4	29	10	5	5	7	4	4	11	2	5	3	2	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3136	263	265	657	1080	316	222	98	95	44	45	40	4	19	17	2	28	7	2	5	6	1	4	11	0	5	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4453	1369	770	821	1069	408	268	150	120	72	72	51	25	26	20	5	29	8	6	21	10	2	4	12	3	5	4	2	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2792	318	234	614	946	292	193	86	74	47	47	29	6	12	13	1	25	5	3	15	8	1	3	11	1	4	0	2	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4292	1355	753	861	976	369	276	158	142	87	82	64	26	28	22	13	35	8	7	10	9	5	4	2	3	9	0	6	0	0	0	2	0	1	0	2	0	0	0	0	0	2	0	0	0	0
0.03	south21_active	80	2642	283	221	645	840	250	199	91	103	39	54	39	5	13	16	4	30	4	1	8	6	3	1	1	1	9	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south22_all	80	4181	1350	755	740	798	346	263	167	146	82	81	62	27	21	27	12	21	7	6	9	11	3	8	2	2	7	1	6	1	0	0	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2489	301	205	527	663	225	183	91	94	35	52	36	5	10	15	3	15	2	1	5	5	2	6	1	1	7	0	6	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4004	1348	764	701	705	335	252	146	148	81	74	60	29	17	25	11	19	8	6	7	11	5	7	2	1	7	2	1	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2326	328	210	457	586	208	180	76	92	34	45	35	8	5	14	2	13	2	2	3	6	3	6	1	0	7	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4156	1336	787	736	837	359	253	134	129	78	66	48	31	21	34	20	44	8	2	9	8	4	6	0	1	7	3	1	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
0.03	south24_active	80	2520	311	218	498	716	248	189	65	79	36	45	31	8	6	19	9	38	1	1	7	4	3	6	0	0	7	1	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
0.03	south25_all	80	4294	1345	743	794	985	407	309	124	134	66	66	43	36	23	34	18	64	10	3	9	9	3	1	0	2	2	3	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south25_active	80	2723	294	215	563	880	298	233	71	93	33	42	27	10	7	23	10	60	5	1	7	7	2	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_all	80	4495	1375	759	875	1198	436	320	119	142	66	67	42	37	26	35	22	65	9	5	6	12	6	1	0	4	2	3	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south26_active	80	2938	289	232	650	1081	329	249	74	106	33	43	25	9	10	25	10	63	5	2	6	11	6	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_all	80	4678	1366	721	885	1346	403	339	146	163	59	72	43	36	30	29	23	39	8	4	4	14	5	2	0	4	0	4	0	2	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0
0.03	south27_active	80	3124	273	221	673	1231	295	273	90	124	32	43	23	9	13	22	12	37	6	1	4	12	5	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
0.03	south28_all	80	4733	1367	735	920	1276	426	300	146	162	60	74	51	31	31	26	18	25	11	5	10	11	6	2	0	3	1	3	0	2	1	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	3146	290	253	708	1168	318	244	88	122	29	51	31	5	17	19	5	21	5	1	10	10	5	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	4746	1402	724	888	1315	384	297	164	167	68	64	53	31	33	26	21	35	10	8	10	11	8	5	2	4	4	2	0	1	2	0	3	1	0	2	1	1	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	3146	275	256	672	1205	295	239	101	128	39	43	37	4	20	16	7	32	3	0	9	10	7	4	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	4772	1393	753	894	1196	410	272	155	155	92	56	57	37	33	33	17	37	15	10	18	6	12	4	2	4	5	1	0	1	3	0	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3195	263	261	652	1097	308	214	103	114	47	36	43	5	18	21	9	34	4	1	15	6	4	3	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4249	1332	742	743	953	430	323	161	152	94	51	38	26	23	19	12	25	7	7	19	5	3	3	8	3	3	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	2649	298	205	534	814	306	241	83	111	51	28	22	9	9	10	1	19	2	2	16	3	3	1	6	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4032	1385	703	659	743	360	275	164	131	95	35	30	27	27	17	14	21	10	8	18	5	3	2	5	2	1	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	2281	387	166	429	611	239	197	74	93	48	20	16	10	13	7	4	21	3	2	14	2	1	0	4	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3639	1399	702	596	571	285	229	148	120	91	35	40	33	32	21	13	14	10	10	16	7	2	1	5	2	0	1	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	1874	420	155	351	417	175	157	69	80	42	18	18	12	15	9	4	13	4	5	9	1	0	0	4	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3498	1411	728	577	541	276	205	142	117	81	53	39	35	30	24	14	14	9	8	17	7	3	1	3	0	0	1	1	2	5	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0
0.03	south34_active	80	1754	458	150	341	388	154	127	54	68	38	22	16	16	14	10	6	11	2	3	10	0	1	0	2	0	0	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3519	1398	737	593	558	241	176	143	117	78	54	42	37	20	25	15	15	9	9	13	12	5	2	2	1	0	1	0	2	5	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0
0.03	south35_active	80	1742	452	149	350	405	123	106	55	67	38	22	22	16	6	12	4	11	1	5	5	2	1	1	2	0	0	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3618	1420	759	616	527	258	178	119	113	72	59	45	33	25	28	16	21	8	7	7	12	6	2	1	1	1	1	0	1	5	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0
0.03	south36_active	80	1794	461	153	349	372	141	94	42	63	34	22	24	15	10	11	4	14	3	4	3	6	3	1	1	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3635	1397	783	625	565	260	204	136	109	78	53	41	25	29	23	15	21	6	9	7	11	7	2	1	1	4	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0
0.03	south37_active	80	1747	450	159	355	399	160	129	53	60	38	24	18	8	12	10	5	10	3	5	5	6	4	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3763	1357	800	623	581	266	218	136	115	82	54	40	29	32	21	14	20	5	9	6	7	6	1	2	2	5	3	0	1	4	0	0	1	0	0	1	0	1	1	0	0	0	2	0	0	0
0.03	south38_active	80	1843	408	170	352	420	163	148	63	64	40	23	16	10	16	6	5	8	3	4	3	6	5	0	0	2	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4024	1360	783	673	729	310	251	151	140	89	57	40	29	24	24	12	25	4	5	11	11	8	2	5	3	6	2	0	1	4	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	2214	377	201	442	578	200	182	79	81	44	25	17	6	11	9	6	16	1	1	9	8	6	1	3	2	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4340	1345	766	725	933	353	264	163	155	85	78	45	32	25	23	15	33	4	4	12	9	6	5	7	3	15	4	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2568	322	236	516	806	234	197	91	105	48	44	22	8	7	11	9	26	0	1	10	6	4	5	3	2	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
