label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north12_active	80	1105	549	226	103	183	268	205	32	22	32	39	35	15	8	12	3	15	12	13	1	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2090	944	416	201	288	394	269	56	45	39	42	30	16	20	20	6	24	22	8	5	3	1	10	3	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_active	80	1165	558	212	88	184	242	163	28	23	23	23	21	7	5	10	4	16	10	4	2	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2058	951	393	211	257	326	246	54	52	37	45	42	12	15	19	6	15	24	6	6	3	4	8	2	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	1152	550	202	92	159	204	139	30	22	23	25	33	3	3	11	3	13	13	4	3	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2016	921	359	205	262	282	232	57	48	39	36	42	8	11	14	5	14	20	5	3	4	4	3	1	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	1130	526	179	86	162	185	146	27	15	25	23	29	1	3	9	2	10	8	4	3	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	1916	831	347	212	256	296	238	60	48	42	27	45	10	10	13	6	5	7	6	4	3	3	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	north16_active	80	1059	437	164	99	156	203	159	27	18	24	16	30	3	5	7	2	0	5	6	4	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	1829	793	327	198	283	294	221	58	46	38	33	39	8	8	9	6	15	5	6	4	3	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	985	420	155	98	170	205	162	25	22	22	19	22	3	5	3	3	6	3	5	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	1842	776	325	191	290	298	217	53	42	30	28	25	13	11	13	9	17	3	8	5	4	1	3	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0
0.03	north18_active	80	1002	427	147	95	177	216	150	24	20	17	15	13	6	4	7	7	8	1	7	2	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	1767	794	320	209	273	257	194	51	43	26	28	10	10	13	13	8	19	4	7	4	3	1	1	1	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	941	448	142	105	170	170	106	24	19	14	14	5	3	6	9	7	13	2	4	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1769	796	304	222	267	243	204	52	43	29	22	12	17	11	16	10	16	7	11	4	4	1	2	1	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	928	448	140	106	169	158	103	21	21	15	6	8	6	6	8	7	15	4	7	0	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1806	1181	383	670	242	106	88	133	65	52	20	30	43	12	14	31	18	3	4	5	1	6	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	935	716	205	427	151	57	40	92	43	29	9	16	29	7	9	23	10	1	1	3	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	1830	1182	369	696	241	104	85	146	56	55	19	31	58	9	17	22	18	7	1	9	3	5	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	942	727	186	448	151	50	41	97	33	38	10	15	45	5	10	19	10	5	0	7	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	1849	1174	367	637	241	101	85	142	64	65	23	37	54	11	8	22	15	4	1	9	3	6	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	957	718	188	419	141	50	45	93	40	41	13	17	42	4	3	19	10	4	0	6	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1823	1251	372	660	270	99	98	114	81	70	21	34	65	9	10	21	10	5	1	8	2	9	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south24_active	80	958	779	196	434	170	48	52	74	53	45	11	14	49	3	4	18	7	5	0	6	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south25_all	80	1887	1152	398	718	283	105	99	127	86	76	24	27	73	7	10	25	9	6	1	13	1	8	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south25_active	80	982	721	213	437	167	52	53	85	56	48	13	14	54	1	5	20	3	6	0	7	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south26_all	80	1856	1220	398	699	273	104	97	113	86	77	24	27	49	4	13	31	7	4	2	8	0	9	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south26_active	80	942	749	203	433	155	50	49	71	50	47	13	14	34	0	6	26	2	3	1	3	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south27_all	80	1822	1163	370	694	288	114	84	112	66	89	26	30	29	8	14	28	8	5	2	11	0	6	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	935	692	179	419	159	51	34	70	31	59	16	15	19	2	6	22	2	3	2	4	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	1728	1136	351	626	250	117	80	110	58	89	25	27	28	8	11	33	8	5	3	6	2	6	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	895	667	165	400	141	55	38	71	28	60	15	14	17	3	1	26	3	2	3	3	2	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	1713	1167	324	608	260	124	72	111	62	102	28	26	31	8	12	25	5	7	2	10	2	6	1	1	1	1	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	864	677	142	396	155	64	35	74	36	76	13	16	20	3	3	20	4	3	2	5	2	4	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	1699	1194	336	686	257	116	71	128	64	91	34	25	56	4	13	26	7	8	2	8	2	9	1	2	1	2	1	0	0	4	0	0	2	0	0	0	0	0	1	0	0
0.03	south30_active	80	850	718	147	461	153	58	38	93	42	67	18	15	40	3	6	16	3	3	2	5	2	7	0	1	0	0	1	0	0	4	0	0	2	0	0	0	0	0	1	0	0
0.03	south31_all	80	1777	1224	366	700	264	104	86	145	86	55	28	40	38	6	12	24	8	5	6	13	3	14	0	2	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	915	737	177	488	156	56	47	94	51	36	14	24	26	3	8	16	2	5	2	8	2	9	0	0	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	1858	1229	356	661	261	95	94	139	75	63	23	41	39	7	14	31	11	6	3	5	4	19	0	2	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	996	727	185	444	169	50	51	97	50	39	10	27	26	5	10	18	3	5	1	3	2	14	0	0	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	1842	1196	349	684	243	96	86	142	64	73	18	45	40	11	17	32	6	3	3	8	3	17	0	1	0	1	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	978	684	179	464	153	45	47	98	36	50	4	32	28	5	13	21	2	0	2	6	2	14	0	0	0	1	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	1832	1208	355	669	234	83	82	119	68	79	15	36	32	13	15	28	6	4	4	6	4	11	0	0	0	1	0	1	0	5	0	0	1	0	1	0	0	0	0	0	0
0.03	south34_active	80	955	726	180	465	146	34	44	72	40	50	5	26	24	4	10	17	3	1	4	3	3	8	0	0	0	1	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	1761	1161	366	651	220	80	77	108	63	77	23	28	28	11	19	18	8	4	5	9	3	3	0	0	1	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	872	696	186	451	127	30	45	62	34	52	10	22	19	2	12	12	4	2	5	5	1	1	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1670	1059	366	643	215	89	84	120	61	63	27	23	23	9	12	10	7	5	5	11	8	2	0	0	1	1	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	829	674	179	435	119	43	46	76	36	39	12	14	13	0	5	7	3	3	4	7	2	1	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1635	1040	360	591	206	87	82	127	49	43	27	16	22	5	18	11	6	6	5	7	9	4	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	834	642	168	403	113	37	43	84	30	29	11	8	10	0	4	9	3	3	4	5	2	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	1677	1043	358	612	209	85	86	142	53	44	26	14	29	6	21	17	9	6	5	5	9	4	1	3	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	869	647	166	416	108	36	48	98	31	28	9	6	14	2	7	10	5	3	4	3	3	3	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	1735	1162	346	665	216	100	83	132	58	44	19	15	36	8	18	39	5	5	8	9	9	4	1	3	2	2	2	1	0	1	0	1	0	0	0	0	0	1	0	1	0
0.03	south39_active	80	912	717	165	449	113	37	49	90	35	33	5	5	20	2	5	30	3	3	6	6	3	3	0	2	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	1759	1259	359	758	246	103	79	117	73	67	22	19	47	11	10	40	7	4	5	11	3	6	2	4	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south40_active	80	926	797	175	516	142	39	45	74	41	49	9	6	27	4	5	32	3	4	4	8	3	4	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
