label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71
0.03	north15_all	80	1544	652	409	275	276	219	118	93	87	219	85	83	63	45	26	17	167	14	166	14	14	37	9	28	5	5	7	5	3	2	5	3	40	6	0	3	6	0	4	5	1	0	1	0	6	1	0	2	10	1	0	0	1	16	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	490	173	119	64	157	124	43	34	45	181	53	47	38	30	19	6	166	7	164	4	10	33	7	27	2	3	3	1	2	0	2	2	39	5	0	3	6	0	4	3	0	0	0	0	6	1	0	2	10	0	0	0	1	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	1571	664	395	294	295	210	110	89	88	195	79	105	63	45	27	24	186	17	174	14	9	30	12	55	6	4	7	7	4	0	6	4	25	3	1	5	4	0	4	4	1	0	4	0	6	2	0	1	6	0	1	0	1	16	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	494	181	112	72	172	119	40	30	47	162	50	69	37	32	14	9	183	5	171	5	6	27	9	55	3	2	3	2	3	0	3	2	24	2	0	3	4	0	4	2	0	0	4	0	6	1	0	1	6	0	1	0	1	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1618	660	403	310	287	208	107	76	104	185	77	97	49	46	31	21	247	18	208	15	8	34	11	58	4	5	10	8	6	0	4	4	25	2	1	5	3	0	4	1	1	1	5	0	10	2	1	0	12	0	1	0	0	17	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	494	158	112	68	175	123	41	22	54	151	49	67	28	30	17	7	242	4	203	5	5	32	7	58	2	4	4	4	4	0	3	2	24	1	0	3	3	0	4	0	0	0	5	0	10	1	0	0	12	0	1	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1595	697	414	313	273	202	108	93	108	163	93	102	65	40	29	23	215	19	241	17	11	31	16	59	4	4	8	6	6	2	2	1	15	2	1	3	2	1	1	1	1	1	5	0	10	2	1	0	12	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	496	162	111	71	169	118	45	29	62	142	63	75	45	28	15	5	208	3	236	7	10	30	12	58	2	3	3	4	4	1	2	0	14	1	0	1	2	0	0	0	0	0	5	0	10	1	0	0	12	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1593	680	406	301	263	189	115	109	105	179	88	81	63	37	26	23	204	14	208	15	16	30	21	37	4	2	7	3	3	2	2	0	15	7	0	0	0	2	2	1	0	1	4	0	10	2	1	0	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	480	153	104	66	166	103	47	42	61	159	56	57	47	23	14	6	195	2	204	6	12	29	14	34	0	2	1	2	2	1	1	0	14	6	0	0	0	0	1	0	0	0	4	0	10	1	0	0	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1605	704	419	307	262	182	123	111	100	189	103	62	76	35	29	29	238	14	219	11	25	35	22	25	5	3	4	6	1	3	5	1	18	8	2	2	1	2	2	1	0	1	1	0	13	2	1	0	6	0	0	0	0	7	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	488	170	106	79	149	96	45	46	59	165	72	40	57	26	15	8	229	2	216	4	19	33	17	22	1	2	1	4	1	2	2	0	16	7	0	0	0	0	1	0	0	0	1	0	13	2	0	0	6	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1503	697	435	250	281	217	125	96	100	201	100	60	40	68	42	24	173	12	241	14	14	52	17	18	1	6	6	2	6	3	2	2	48	14	3	6	2	3	0	1	0	0	1	2	0	0	0	0	9	0	0	0	0	2	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	437	171	108	62	180	122	45	32	55	185	77	44	20	58	25	8	167	2	233	5	8	45	11	14	0	1	1	1	4	0	1	0	47	8	1	5	2	3	0	1	0	0	1	0	0	0	0	0	9	0	0	0	0	2	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_all	80	1579	722	440	278	297	214	117	107	103	205	97	65	38	65	40	20	169	12	230	17	10	46	21	22	4	9	6	6	5	5	1	2	37	8	2	5	2	3	0	2	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	494	168	109	69	185	123	38	45	60	184	67	48	21	51	24	6	164	1	224	6	7	40	16	18	1	2	0	3	3	1	1	0	36	8	0	4	2	3	0	2	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	1538	713	415	275	316	231	118	101	110	190	106	63	52	58	39	22	166	13	196	14	14	34	18	19	7	8	6	6	5	5	0	1	51	14	1	5	3	2	0	5	0	0	0	3	0	0	0	0	1	2	0	0	0	22	1	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	497	172	102	63	194	141	38	49	66	167	75	46	35	45	26	7	159	2	191	7	11	29	14	14	2	3	0	3	4	1	0	0	50	13	0	4	3	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1592	668	434	278	311	229	114	114	98	212	92	66	48	46	39	27	171	11	180	9	14	49	17	23	8	7	3	9	4	4	0	3	50	18	1	1	1	2	0	4	0	0	0	4	0	0	0	0	1	2	0	0	0	22	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	516	170	107	57	197	137	27	57	62	183	64	47	35	32	22	9	164	2	176	3	10	43	16	15	2	4	0	3	3	2	0	1	50	16	0	1	1	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1532	645	429	279	282	230	132	109	115	180	97	77	48	43	43	33	137	13	202	11	16	54	15	23	8	8	2	8	5	3	1	2	55	10	2	1	1	1	1	3	1	0	0	3	7	0	0	2	2	2	0	0	0	22	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	469	162	116	52	186	141	29	46	63	146	70	62	35	30	30	11	131	2	196	3	10	51	12	17	2	3	1	4	4	2	0	1	55	8	1	1	1	1	1	2	0	0	0	2	6	0	0	2	1	0	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	1525	635	435	262	273	226	139	100	107	179	102	79	42	51	45	33	124	16	158	18	19	54	18	26	6	8	4	10	8	5	1	2	46	6	2	2	0	1	1	1	1	0	0	2	9	0	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south26_active	80	484	163	110	45	184	147	30	47	58	146	74	59	31	35	30	12	116	2	152	6	10	51	14	21	0	3	2	5	6	1	0	1	46	5	1	2	0	1	1	1	0	0	0	1	8	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south27_all	80	1477	636	428	264	261	207	146	110	116	160	100	90	39	56	40	29	109	18	220	19	21	84	17	23	6	9	4	8	7	3	1	2	20	3	3	2	0	0	1	0	1	0	0	2	10	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south27_active	80	453	160	108	52	169	127	40	50	63	132	77	63	27	37	24	13	101	1	215	6	11	81	13	22	2	4	2	5	5	0	0	1	20	2	2	2	0	0	1	0	0	0	0	1	8	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south28_all	80	1440	665	425	256	266	229	140	105	127	153	105	81	39	64	36	24	136	13	270	18	29	80	21	18	7	5	5	5	10	4	3	3	17	1	2	2	0	1	0	0	0	1	0	0	10	0	0	1	3	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south28_active	80	426	158	100	54	168	138	46	50	79	133	79	52	23	41	22	8	126	1	268	6	21	75	17	18	4	3	2	2	6	1	1	1	17	1	1	2	0	1	0	0	0	0	0	0	8	0	0	0	3	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south29_all	80	1523	688	428	251	305	212	127	107	128	161	100	77	32	64	29	27	164	9	247	18	33	74	16	24	8	4	5	4	8	3	2	4	32	4	2	2	0	1	0	0	0	1	2	0	3	0	1	1	3	1	0	0	1	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	442	176	97	55	196	125	43	49	78	134	78	55	22	46	17	10	156	0	244	6	25	67	14	23	5	2	3	0	4	1	1	1	32	3	1	2	0	1	0	0	0	0	2	0	2	0	0	0	3	1	0	0	1	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1567	711	455	273	303	203	127	102	114	151	96	72	37	54	39	23	180	12	181	17	31	44	16	19	13	5	7	8	7	3	6	4	29	5	3	1	1	1	2	0	0	1	2	1	1	0	1	1	3	1	0	1	1	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	476	198	107	63	195	113	45	44	67	123	73	51	25	41	21	6	174	0	177	6	25	38	11	18	7	2	3	4	2	1	4	1	29	3	2	0	1	1	0	0	0	0	2	1	0	0	0	0	3	1	0	0	1	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1534	694	437	305	258	194	127	107	86	155	85	49	49	53	36	21	238	8	246	17	14	53	10	37	7	10	4	6	5	0	3	5	51	1	2	2	3	2	2	4	0	0	2	0	1	0	1	1	9	1	0	0	0	5	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	442	165	136	70	155	111	38	38	51	131	50	29	38	43	23	10	232	3	244	9	6	51	9	33	0	2	0	2	3	0	0	2	48	1	0	1	2	0	1	4	0	0	2	0	1	0	0	1	9	0	0	0	0	5	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1562	697	435	290	267	209	126	106	98	173	91	53	44	53	39	23	201	10	194	15	10	41	16	44	5	8	4	1	4	1	3	4	51	4	2	2	3	1	6	1	0	2	2	0	1	0	1	1	9	0	0	1	0	18	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	441	166	127	73	161	133	42	43	58	142	62	34	30	37	26	11	193	4	189	7	2	37	12	40	1	1	0	0	2	1	0	1	49	4	0	0	2	0	2	1	0	2	2	0	1	0	0	1	9	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1587	702	409	281	274	203	131	99	113	180	113	56	37	54	32	27	217	13	211	21	10	32	19	30	4	9	3	1	3	2	4	3	52	6	3	2	2	1	9	1	1	2	1	1	1	0	1	1	9	0	0	2	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	455	180	102	71	169	120	46	45	70	143	82	40	25	37	23	11	210	5	206	9	5	29	16	26	1	3	0	0	1	1	0	1	49	6	1	0	2	0	3	1	0	2	1	0	1	0	0	1	9	0	0	1	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1548	699	414	287	279	193	122	94	108	164	124	70	43	54	38	23	291	16	255	18	11	36	25	23	4	6	5	5	7	3	2	2	27	6	2	5	8	2	7	1	1	4	0	1	4	0	1	1	9	0	0	2	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	458	172	94	69	171	121	42	51	66	129	89	52	27	34	27	7	285	7	250	8	4	33	19	20	2	2	0	2	3	1	0	0	25	6	1	1	0	1	2	1	0	2	0	0	4	0	0	0	9	0	0	1	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1511	703	420	281	283	186	148	102	101	159	106	68	46	53	35	21	240	13	256	17	15	39	32	26	4	8	8	6	7	3	4	2	27	6	3	4	9	3	4	2	1	2	0	1	4	1	0	1	0	0	0	2	0	18	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	448	178	97	68	174	108	51	42	66	126	78	48	28	34	22	5	234	4	253	7	4	38	28	20	1	3	1	2	3	0	2	1	25	6	1	1	0	2	2	2	0	0	0	0	4	0	0	0	0	0	0	1	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	1471	667	428	274	250	191	154	95	88	146	101	80	42	52	37	24	238	13	239	13	17	46	24	20	5	9	8	13	7	4	4	2	58	4	4	3	12	3	5	2	0	2	1	1	3	1	0	1	0	0	0	2	0	21	0	0	3	0	0	24	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	444	150	103	55	144	110	51	33	60	112	69	57	26	35	26	7	233	7	236	2	4	45	21	14	2	3	2	7	5	1	3	1	57	3	1	1	0	2	5	2	0	0	1	0	3	0	0	0	0	0	0	0	0	21	0	0	3	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	1534	693	405	261	249	179	145	104	86	179	79	80	43	47	40	20	185	19	173	15	19	43	16	13	4	6	8	8	6	3	6	3	45	2	3	1	5	3	9	2	1	1	1	0	0	1	0	2	7	0	0	2	0	21	0	0	3	0	0	24	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	459	158	110	56	152	105	40	29	58	144	53	49	26	33	23	4	181	6	171	4	7	41	13	9	2	1	3	5	4	1	3	1	44	0	0	0	1	2	9	2	0	0	1	0	0	0	0	1	7	0	0	0	0	21	0	0	3	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	1548	687	395	279	255	188	139	96	102	179	103	69	39	35	39	28	157	14	253	15	14	39	18	20	7	7	4	10	4	2	4	2	41	2	5	1	5	1	10	1	1	0	1	1	2	0	0	1	7	0	0	2	0	21	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	457	158	111	56	150	114	36	27	58	143	66	36	21	28	24	11	152	7	251	4	8	37	13	16	2	1	3	6	2	1	2	1	41	0	1	1	1	0	10	1	0	0	1	0	2	0	0	1	7	0	0	0	0	21	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	1623	684	395	279	280	202	125	91	117	187	105	72	42	45	41	26	145	14	222	14	16	43	13	33	7	4	3	4	4	3	3	1	27	13	4	2	5	2	6	1	1	0	1	1	3	0	0	1	7	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	489	163	104	55	164	123	31	32	62	151	61	38	23	38	24	9	137	6	219	5	11	40	8	33	1	0	3	2	2	1	0	0	27	11	2	1	4	0	6	1	0	0	1	0	3	0	0	1	7	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	1568	706	415	271	299	202	119	96	119	178	105	69	52	48	36	31	183	11	238	15	11	44	15	45	7	4	4	8	3	7	1	2	26	14	5	2	5	2	3	2	1	0	2	1	5	0	0	0	7	0	0	0	0	3	0	10	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south40_active	80	481	177	108	44	161	111	32	40	60	146	60	39	29	39	22	13	175	5	235	8	7	39	11	44	0	0	1	4	0	1	0	0	26	12	3	1	4	0	3	2	1	0	2	0	5	0	0	0	7	0	0	0	0	3	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
