label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80
0.03	north7_active	80	5045	3064	1061	439	1333	356	308	182	184	199	87	162	63	58	103	69	41	84	96	85	71	5	16	19	65	15	8	15	2	10	6	7	14	2	6	6	12	4	1	1	2	1	0	2	0	3	1	1	0	3	0	0	3	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	8325	4807	1922	893	1965	642	582	363	320	359	181	274	122	103	177	122	76	139	145	121	101	18	35	34	76	16	18	17	12	20	12	21	16	4	15	12	17	9	3	1	6	3	5	3	1	6	5	1	0	2	1	0	3	1	0	0	3	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	5043	3050	1090	432	1297	370	308	181	170	229	79	175	56	56	101	72	42	90	93	88	60	5	20	15	50	10	12	11	8	9	5	10	14	2	8	6	10	7	2	1	1	1	4	1	0	2	4	1	0	2	0	0	3	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	8393	4930	1887	851	1990	695	573	355	316	376	186	268	123	92	184	122	76	150	141	121	114	21	29	34	73	24	18	11	14	19	11	19	6	3	12	11	11	8	3	1	4	4	4	4	3	13	4	1	1	2	1	0	3	1	1	0	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	5095	3157	1080	423	1294	393	303	185	170	226	79	177	54	47	105	70	40	111	97	92	61	8	18	19	56	13	11	6	9	9	6	10	5	1	7	5	4	6	2	1	1	3	4	2	0	7	3	1	0	2	0	0	3	1	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8435	4806	1890	847	1967	702	592	351	312	402	186	240	112	88	170	155	79	142	135	99	116	26	31	27	72	23	17	13	14	18	10	18	14	3	14	7	8	5	2	2	4	6	7	3	6	14	3	0	1	3	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	5097	3065	1087	404	1278	379	308	188	161	241	84	158	47	48	92	98	42	103	89	73	66	10	16	17	51	11	10	9	9	13	5	9	9	1	10	3	2	4	1	2	1	3	5	1	1	8	3	0	0	3	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8441	4894	1917	903	1930	602	584	354	300	354	178	211	112	111	152	164	71	153	151	120	120	42	29	32	38	29	19	15	10	17	15	10	18	7	8	12	5	5	6	2	2	4	4	2	0	3	5	3	3	5	4	0	0	2	9	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	5106	3086	1088	424	1286	297	350	183	176	225	88	120	47	61	92	111	34	105	98	88	88	16	9	14	19	10	8	10	4	7	7	7	11	2	6	6	2	4	3	1	1	3	3	2	0	3	5	1	2	4	4	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	8324	5022	1897	889	1952	618	591	346	297	356	196	214	124	105	158	171	70	161	147	124	129	41	30	31	39	35	22	15	13	15	14	12	18	9	14	9	9	6	7	2	4	4	6	3	1	4	5	4	2	2	4	0	0	1	4	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north12_active	80	5029	3206	1092	427	1299	304	361	183	172	209	96	125	53	51	100	100	38	120	92	91	105	20	10	16	20	13	10	9	8	6	8	8	13	3	8	3	6	5	4	1	1	4	5	2	1	4	4	1	2	1	4	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	8338	5025	1884	885	2033	605	574	363	313	367	193	213	117	104	171	172	73	153	131	82	121	38	29	32	36	28	20	9	9	14	11	10	19	8	16	13	12	4	5	2	9	4	6	2	1	3	1	2	2	2	4	0	0	1	4	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north13_active	80	5060	3219	1074	414	1354	307	325	206	185	212	97	120	55	52	101	104	45	110	81	53	98	17	14	19	20	11	9	6	8	7	5	7	12	5	9	5	8	3	3	2	3	4	5	1	1	3	0	0	1	1	4	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	8375	5025	1910	911	2040	616	552	354	300	381	188	223	105	106	196	166	65	160	125	74	123	36	25	31	52	31	20	9	7	11	6	9	17	8	17	12	15	5	5	3	8	4	6	5	1	3	1	3	2	6	4	0	2	0	3	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north14_active	80	5017	3241	1077	411	1399	329	317	204	188	230	98	125	49	55	117	102	42	111	80	45	92	20	13	18	35	12	10	6	6	5	4	2	9	5	8	4	9	3	1	3	2	4	5	2	1	3	0	1	1	5	4	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	8429	4911	1951	928	2029	619	527	347	298	371	187	221	97	102	188	150	64	153	110	75	121	33	25	30	52	29	21	7	11	7	7	7	22	7	15	13	13	6	6	4	8	3	2	4	1	3	0	3	1	5	2	0	3	0	4	1	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	5028	3110	1119	414	1406	336	300	201	192	234	97	123	43	56	110	90	41	102	67	44	88	17	14	17	33	18	10	4	9	2	3	1	11	4	9	5	7	5	2	3	3	3	1	1	1	3	0	1	0	4	2	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	8457	4852	1947	915	1976	589	485	331	284	364	181	232	108	107	181	131	65	133	141	91	136	32	34	27	69	30	18	13	11	9	7	8	19	3	10	9	10	4	5	5	7	2	4	4	0	4	3	1	1	4	2	1	3	0	3	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	5084	3139	1069	419	1362	307	269	188	179	231	94	138	47	55	107	81	38	86	89	55	89	15	17	17	49	18	10	7	7	5	1	2	8	1	5	3	3	3	2	4	2	1	2	1	0	2	0	1	0	4	2	1	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	8494	4786	2004	935	1983	591	520	348	290	318	187	229	100	120	181	139	70	121	147	87	131	31	34	26	72	28	15	16	14	8	15	5	19	1	10	5	10	5	4	3	5	2	4	2	1	3	3	0	0	0	2	1	1	0	3	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	5136	3064	1110	445	1343	319	289	195	168	192	100	143	37	64	104	81	40	80	95	57	86	15	17	15	55	16	6	9	7	5	9	3	8	0	6	3	6	3	3	1	1	1	2	0	1	1	0	0	0	0	2	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	8564	4765	2019	917	1946	571	581	349	291	335	175	219	100	128	183	160	62	111	156	113	107	31	42	35	68	25	11	19	16	10	17	11	16	1	6	6	8	7	6	4	8	2	2	2	1	3	3	1	0	2	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	5162	3131	1146	437	1288	303	318	194	151	197	82	139	42	62	112	96	35	70	98	76	65	15	20	22	53	15	5	8	7	9	12	8	9	0	5	4	6	4	5	1	4	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	8602	4846	1964	916	1962	579	591	332	296	334	179	227	102	122	194	164	69	135	147	108	91	30	40	30	65	23	13	19	16	9	17	14	13	1	7	6	8	7	5	4	7	3	3	2	3	2	3	2	0	2	0	0	0	1	2	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	5235	3168	1135	427	1305	309	323	173	157	190	89	140	43	61	123	96	41	88	87	79	58	14	19	20	45	12	5	9	5	7	14	8	7	0	5	5	7	4	3	1	3	3	2	0	2	0	0	2	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	8472	4899	1910	940	1930	584	583	317	286	329	160	234	101	127	192	177	67	139	155	126	98	29	35	33	56	25	19	15	16	11	12	18	11	1	8	5	7	8	4	3	4	4	1	2	4	0	0	2	0	2	1	1	0	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	5157	3183	1106	440	1298	315	324	164	153	186	81	135	48	59	125	102	42	96	87	89	63	12	19	21	34	14	7	9	7	6	9	9	9	0	6	4	5	6	2	0	3	4	1	1	3	0	0	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5683	2203	2608	1478	768	543	409	257	263	330	211	311	127	171	84	137	105	58	40	39	45	80	83	16	39	24	15	16	32	13	21	6	12	4	14	5	6	4	5	5	2	4	0	0	5	3	1	3	1	1	1	2	3	1	1	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	3024	1071	1649	846	425	274	180	117	139	196	103	199	48	106	44	86	71	34	14	14	22	62	54	6	18	13	7	11	14	4	10	2	6	3	8	4	2	2	3	2	2	3	0	0	1	2	0	3	1	1	1	2	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	5784	2183	2603	1451	771	507	405	286	255	337	194	287	126	164	103	134	88	55	38	44	39	86	91	19	43	26	21	17	35	11	29	14	13	8	14	4	6	4	9	2	3	5	1	1	9	3	1	3	1	1	0	1	0	1	1	0	3	3	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	3010	1039	1611	847	421	268	180	131	116	198	104	182	43	94	55	88	56	28	16	15	19	65	60	8	24	16	7	13	16	5	18	4	5	5	8	3	2	1	5	1	3	4	0	0	5	2	0	3	1	1	0	1	0	0	1	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	5802	2142	2638	1428	768	492	403	280	244	314	185	259	111	158	107	143	90	61	38	53	38	98	93	23	39	35	17	16	31	10	29	14	10	8	19	3	9	4	8	1	3	6	1	2	9	1	1	2	1	0	0	1	1	1	1	0	2	3	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3021	997	1650	847	417	258	181	131	114	173	94	160	39	94	60	88	59	34	19	20	20	69	71	9	25	21	6	12	15	5	15	5	2	4	14	1	3	2	4	1	3	5	0	0	5	1	0	2	1	0	0	0	1	0	1	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5765	2233	2580	1404	757	487	386	310	239	306	197	234	103	176	105	118	98	62	39	52	38	110	96	24	40	30	18	13	20	10	23	18	9	9	16	6	6	5	7	1	2	5	1	3	4	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3018	1019	1627	827	402	263	175	141	97	171	106	150	37	106	63	72	66	36	24	19	22	78	71	9	31	15	8	9	12	3	14	7	5	5	9	3	3	3	4	1	2	5	0	1	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5710	2235	2608	1415	770	484	401	275	260	303	203	236	101	172	88	109	86	60	36	54	33	117	82	19	33	26	17	14	15	7	14	16	15	8	22	6	9	4	4	0	5	3	1	5	1	3	1	1	0	1	0	1	1	0	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3010	1032	1622	839	411	262	185	121	110	169	119	144	40	107	54	57	55	36	20	23	19	76	65	9	20	13	10	11	9	2	7	11	8	2	17	3	5	3	3	0	3	2	0	2	1	2	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5628	2219	2500	1446	792	491	394	295	252	322	202	248	110	160	78	114	90	56	47	53	41	103	90	16	34	22	17	15	17	9	11	12	16	6	16	7	8	2	5	1	5	7	2	5	0	4	3	1	0	1	0	1	1	0	2	0	1	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2976	1028	1555	855	412	262	192	127	102	177	120	147	34	85	44	57	53	31	22	20	21	68	72	8	21	11	14	10	12	5	6	7	10	1	13	3	6	2	4	0	2	3	0	3	0	3	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5561	2166	2545	1485	768	479	397	278	279	336	190	260	135	146	88	138	74	59	44	54	46	99	72	10	36	24	22	17	42	8	16	14	16	7	13	7	8	4	4	2	7	5	5	4	2	3	4	4	1	1	0	0	1	1	2	0	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2922	1032	1547	899	396	252	188	121	122	194	116	143	54	73	44	73	40	28	17	20	23	67	58	6	20	16	13	14	38	5	9	8	9	3	12	2	5	3	3	1	4	1	1	2	1	3	1	2	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5665	2188	2489	1507	751	492	388	292	268	333	168	287	133	138	101	144	86	60	46	49	53	73	78	12	36	20	28	22	43	8	13	6	22	5	14	7	12	7	3	4	3	4	6	3	2	2	4	5	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2981	1052	1538	888	404	241	191	120	124	185	89	160	51	83	44	77	48	30	17	17	28	47	60	6	19	14	16	15	37	6	10	3	16	3	9	2	11	5	2	3	2	1	1	2	1	1	1	3	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5680	2218	2538	1549	751	510	367	299	264	324	176	297	118	150	106	150	93	57	46	36	63	67	64	14	38	21	27	21	47	8	14	8	21	5	13	5	11	7	3	4	7	3	4	2	8	3	3	5	1	2	2	1	0	1	0	0	0	1	0	0	0	4	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3001	1043	1559	923	404	233	166	121	125	189	84	178	51	86	48	91	54	33	25	15	41	43	45	6	22	14	14	15	38	6	11	5	13	5	8	2	10	5	3	3	6	0	1	2	6	2	0	2	0	2	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5759	2206	2463	1562	714	527	361	284	265	318	189	292	109	176	97	158	94	65	42	34	58	72	83	16	41	19	26	18	32	9	22	6	22	4	13	7	12	5	5	4	5	4	2	3	7	3	1	5	0	4	2	2	0	0	0	0	0	1	0	0	0	4	0	5	1	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0
0.03	south30_active	80	3027	1009	1506	926	364	235	170	119	129	184	85	192	51	114	48	96	53	39	23	22	36	53	57	7	26	11	13	13	18	7	12	3	13	4	7	6	8	3	2	2	5	3	1	2	5	2	0	2	0	4	2	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0
0.03	south31_all	80	5757	2095	2499	1474	737	511	395	310	266	304	200	286	114	180	84	138	90	80	34	36	54	94	90	25	44	20	25	16	36	7	11	8	18	3	17	8	7	9	1	3	6	6	3	2	3	1	3	2	1	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	3027	951	1543	881	382	256	173	134	116	198	107	187	56	104	42	85	53	36	16	24	35	59	58	7	24	11	14	9	30	3	7	0	8	0	6	6	7	4	1	3	1	2	2	0	2	1	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5784	2121	2424	1457	751	510	384	310	257	281	198	274	111	178	81	132	101	75	38	49	53	90	79	28	40	19	25	18	43	10	18	9	10	7	21	10	5	6	1	3	4	6	2	5	1	2	1	3	2	0	1	3	5	3	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	3080	998	1539	860	381	247	171	129	121	187	95	165	53	110	43	71	65	33	17	27	29	55	52	15	20	12	11	12	41	5	10	1	3	1	8	8	4	4	1	1	1	2	1	2	0	2	0	0	0	0	0	3	5	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5611	2117	2446	1419	765	514	384	306	241	268	189	271	118	173	86	112	95	62	51	45	53	65	64	27	33	18	22	18	46	13	21	9	11	7	23	10	4	6	1	8	4	4	3	4	1	3	1	2	4	0	1	3	6	2	0	0	0	0	2	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2971	992	1501	841	373	243	173	134	117	160	104	153	52	106	49	52	60	27	24	24	27	41	42	15	17	11	8	13	41	5	10	4	4	1	12	7	3	4	1	3	1	2	2	2	0	2	1	0	1	0	0	2	5	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5537	2109	2334	1368	776	493	391	285	206	272	196	233	114	149	95	107	97	58	47	52	45	71	46	24	34	21	17	20	51	15	23	9	8	8	25	6	4	4	1	9	3	10	4	4	0	3	1	2	4	0	1	1	6	1	0	0	0	1	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	2845	1005	1426	792	382	239	166	124	99	153	101	122	51	85	53	46	60	32	20	25	22	46	26	13	17	13	8	12	42	8	11	4	3	3	16	4	3	3	1	3	0	8	3	2	0	2	1	0	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	5362	2101	2280	1308	738	510	366	288	205	268	212	225	109	151	99	116	109	57	44	48	56	90	43	22	38	16	17	25	41	14	17	10	7	7	22	6	4	7	1	8	3	12	3	4	1	3	2	1	2	1	2	1	1	2	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	2723	955	1376	762	355	239	147	132	94	146	109	123	46	86	51	56	61	33	22	20	36	55	21	8	17	10	7	16	24	7	6	6	4	3	15	3	3	4	1	3	0	9	2	0	1	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	5221	2090	2184	1338	711	507	371	293	226	267	207	231	106	153	94	113	95	66	46	43	57	105	50	21	34	20	16	24	39	10	10	6	7	7	18	4	4	6	2	5	5	14	4	3	5	2	1	2	2	2	1	1	1	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	2636	922	1263	789	336	245	162	136	105	143	101	126	48	89	40	56	46	39	21	22	36	70	33	8	15	9	8	16	22	5	3	3	4	3	9	1	3	3	1	1	2	11	3	0	4	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	5282	2101	2137	1325	707	491	363	311	250	293	197	227	120	137	100	102	99	61	47	43	58	93	69	21	27	27	14	20	26	8	18	5	9	4	16	4	6	9	3	4	4	4	3	3	7	3	1	3	0	2	1	0	1	1	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2739	928	1248	793	335	236	159	146	109	155	92	121	64	82	42	59	48	31	20	19	40	63	49	9	12	10	6	9	7	3	15	3	6	2	9	1	5	4	1	0	3	3	2	1	5	2	1	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
