label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	north6_all	80	57736	19055	9394	5258	6446	2327	2047	1762	1398	1622	873	868	532	839	403	260	250	523	188	178	230	151	119	152	143	75	107	55	74	48	31	33	27	51	20	30	48	12	21	6	16	4	3	5	5	17	4	1	10	3	4	0	4	2	1	1	0	1	0	2	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_active	80	36357	11435	5239	2763	3981	1053	1030	935	776	1027	479	487	250	506	197	134	126	318	86	106	127	78	49	79	98	44	72	26	43	22	16	20	18	40	8	15	34	3	8	4	12	1	1	3	3	12	1	1	8	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	57309	19103	9443	5194	6388	2324	2063	1734	1401	1585	934	834	540	837	424	287	266	460	206	201	251	154	133	149	122	74	101	61	66	43	23	34	27	43	25	39	33	15	24	15	13	5	3	6	6	13	4	3	10	1	4	2	0	1	0	2	0	1	1	2	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	36361	11604	5247	2713	3961	1023	1040	923	787	983	512	441	254	495	206	147	131	285	103	114	135	71	61	89	80	42	58	30	38	22	10	21	18	32	10	25	21	6	12	8	9	3	2	3	3	6	1	3	7	0	2	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	57217	18951	9676	5149	6405	2397	2055	1785	1399	1630	925	818	520	789	421	282	252	509	192	209	243	167	136	136	105	85	109	61	71	35	24	30	22	43	23	38	30	14	21	15	14	7	7	3	5	10	4	6	10	0	4	2	0	0	4	2	3	4	1	0	1	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	36324	11456	5460	2621	3956	1049	1044	959	769	1017	492	428	245	461	211	137	130	310	101	109	139	74	68	83	63	45	62	35	37	15	10	19	12	31	11	29	19	9	12	7	10	3	4	2	2	6	2	5	7	0	2	1	0	0	4	1	3	4	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	57325	18842	9656	5085	6366	2355	2055	1803	1353	1686	930	846	505	751	427	284	276	531	196	196	228	159	136	134	106	81	110	66	60	34	30	32	22	36	26	30	19	12	24	14	19	10	8	2	2	11	3	10	8	2	3	2	0	0	5	2	3	4	1	0	0	0	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	36169	11361	5533	2621	3882	1029	1023	958	728	1065	494	480	240	432	226	142	149	333	98	96	130	71	75	93	65	46	63	38	34	13	12	18	13	25	12	25	14	8	14	5	15	3	4	1	0	5	1	5	7	2	2	1	0	0	5	1	3	4	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	57528	18790	9631	5208	6467	2335	2065	1840	1323	1630	928	850	519	696	408	286	260	573	172	178	210	180	150	124	125	69	90	65	68	34	30	33	25	35	29	17	25	14	23	10	14	9	10	2	3	6	2	10	6	2	3	2	0	4	6	1	4	4	0	0	0	2	1	2	1	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
0.03	north10_active	80	36256	11279	5551	2715	3951	1056	1027	974	674	1037	485	495	254	401	212	138	133	342	76	93	112	96	76	87	81	40	45	39	35	14	11	18	13	25	14	12	21	10	15	3	10	2	4	2	0	3	1	5	4	2	2	2	0	4	5	1	3	4	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_all	80	57024	18858	9497	5239	6456	2317	1919	1780	1457	1743	835	946	469	823	404	308	283	406	178	203	219	134	112	131	144	71	85	59	73	37	20	29	27	34	19	26	28	20	17	10	17	11	9	3	4	10	4	12	13	3	2	1	1	2	1	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	36157	11189	5408	2726	4018	1031	919	955	770	1022	447	519	236	539	198	128	115	256	70	128	140	71	52	79	89	36	53	35	49	13	9	12	15	13	9	12	12	15	11	5	10	6	2	0	1	8	1	5	9	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	57179	19033	9454	5225	6358	2346	1944	1802	1460	1741	824	916	486	805	410	307	253	445	182	206	239	140	119	149	157	74	101	49	71	45	28	25	29	31	21	31	38	18	13	14	16	7	11	5	7	7	2	18	14	3	1	1	1	2	0	1	7	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	36316	11367	5426	2709	3957	1064	953	970	758	1065	429	495	254	533	199	130	105	269	82	129	154	81	56	96	89	41	59	30	51	21	12	11	16	12	11	16	20	12	8	5	6	4	4	1	3	4	1	11	8	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	57152	19078	9405	5251	6305	2338	1966	1769	1404	1714	855	930	484	783	391	294	241	440	189	217	257	170	117	133	162	66	87	46	77	44	37	34	26	31	22	24	42	16	8	12	31	8	7	8	6	19	3	12	16	3	1	2	1	7	2	1	11	1	0	1	0	0	0	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	35925	11418	5464	2784	3962	1074	967	962	761	1060	443	497	245	523	187	132	116	280	99	129	168	108	56	87	96	34	50	22	55	23	19	18	12	15	11	15	24	10	3	4	17	4	2	2	3	3	2	11	10	1	1	2	0	5	2	0	5	0	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	56691	19244	9311	5135	6406	2312	2019	1758	1380	1812	932	881	486	819	396	290	248	406	180	202	248	151	114	130	167	65	83	48	69	39	39	30	28	25	24	30	32	15	8	13	24	6	6	6	5	23	2	14	13	2	1	2	5	8	2	1	16	1	0	3	0	0	0	0	4	0	2	0	7	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	35614	11584	5370	2645	4030	1088	1006	954	740	1132	495	458	237	533	193	137	130	245	92	117	158	94	60	81	91	33	42	24	50	21	18	14	13	13	14	22	28	7	5	7	16	2	4	2	3	7	1	7	3	2	1	2	4	6	2	0	10	0	0	1	0	0	0	0	4	0	2	0	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	56400	18872	9363	5177	6475	2280	2071	1744	1380	1779	938	906	495	849	387	285	270	427	174	232	235	143	131	126	151	56	94	62	66	34	42	32	25	23	21	23	21	19	10	7	21	4	5	9	3	21	4	17	8	4	0	1	9	7	3	1	23	1	0	3	1	0	0	0	0	0	2	0	7	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	35216	11193	5394	2692	4055	1055	1021	925	728	1126	499	498	238	522	183	129	139	253	91	141	144	85	66	80	96	22	51	30	48	17	21	19	12	14	13	14	16	10	6	5	14	1	3	4	1	8	3	8	2	4	0	1	8	6	3	1	17	0	0	1	1	0	0	0	0	0	2	0	7	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	56310	18776	9514	5164	6448	2298	2044	1740	1307	1794	930	925	522	786	387	285	281	415	166	207	229	155	119	133	124	57	109	57	67	33	36	34	32	13	21	19	31	20	15	9	16	3	5	10	2	11	4	10	21	3	2	0	14	3	3	1	23	1	0	3	1	0	0	0	0	0	2	0	8	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	35178	11055	5496	2656	3976	1087	1034	902	675	1153	484	510	238	458	195	124	133	246	87	112	139	89	70	84	73	23	67	29	44	18	22	26	16	6	11	13	27	11	8	4	10	1	3	7	0	10	2	1	16	3	0	0	13	2	1	1	23	0	0	1	1	0	0	0	0	0	2	0	8	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	57013	18533	9537	5157	6281	2347	2033	1811	1335	1767	905	918	526	785	430	289	294	426	162	204	219	159	118	124	107	50	109	55	78	39	33	35	32	30	17	14	31	18	22	6	14	5	4	9	4	7	7	6	17	4	3	1	13	1	3	2	19	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	35851	10881	5415	2679	3765	1091	1044	943	693	1120	488	524	241	476	220	140	134	254	81	105	136	90	69	69	64	21	67	29	48	21	18	23	20	12	8	9	26	12	15	0	4	1	1	7	1	5	3	1	16	4	0	0	13	1	1	2	19	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	57234	18563	9498	5149	6162	2365	1993	1837	1323	1656	882	910	536	729	412	277	297	429	172	218	253	165	109	137	109	56	89	55	86	46	31	45	34	37	17	14	35	15	20	7	15	7	3	6	7	5	9	5	16	1	3	3	5	1	3	1	6	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_active	80	36197	10968	5335	2669	3595	1103	1027	951	671	993	465	535	259	445	215	136	131	257	81	112	157	94	64	71	69	26	52	30	55	26	17	32	22	17	8	9	26	8	16	1	4	3	1	5	5	2	4	1	16	1	0	0	5	1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_all	80	57662	18521	9567	5154	6346	2350	2058	1767	1373	1680	899	870	510	735	406	280	306	469	179	222	240	160	112	145	134	58	74	62	85	47	35	43	29	38	10	29	19	17	23	8	18	9	5	2	9	11	10	4	1	1	2	3	2	0	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_active	80	36465	10923	5366	2706	3750	1099	1054	924	734	1017	465	496	241	446	212	140	143	310	77	114	141	79	60	80	76	29	38	37	56	25	17	30	15	19	5	20	11	10	21	3	8	3	2	2	6	1	5	3	1	1	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_all	80	57474	18929	9485	5217	6291	2341	2022	1767	1422	1723	928	853	489	727	378	269	284	525	175	246	243	144	113	139	146	66	79	76	88	51	37	41	27	28	12	32	24	16	17	9	19	6	6	4	9	10	11	8	3	1	2	2	2	0	0	0	1	2	3	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_active	80	36314	11225	5287	2692	3782	1087	1029	926	728	1053	478	493	238	440	202	116	139	356	75	125	141	72	59	86	86	29	45	44	58	28	16	27	13	17	5	18	15	8	13	5	9	3	2	4	6	2	5	4	2	1	0	0	1	0	0	0	0	1	3	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south21_all	80	23463	10539	13639	7475	3641	2997	3481	1965	1235	1059	812	988	792	428	537	301	298	183	271	150	203	210	154	175	103	62	43	48	29	32	57	31	54	20	20	26	16	11	11	11	10	13	6	3	7	5	2	5	0	3	2	2	1	0	0	0	0	1	1	0	2	1	0	0	0	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0
0.03	south21_active	80	10640	4700	8556	4505	1842	1649	2198	1034	572	548	415	602	454	202	298	141	159	84	174	65	123	120	93	117	64	33	20	18	13	15	36	10	25	11	9	9	7	4	7	6	5	8	3	0	3	4	0	2	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	23426	10592	13501	7480	3537	3058	3585	2004	1206	1061	873	1046	781	413	536	322	305	198	285	149	236	210	169	174	123	61	50	45	27	37	48	33	56	22	18	23	19	15	15	11	9	13	7	11	9	4	2	4	0	3	3	2	1	0	0	0	0	1	0	0	1	2	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	10613	4759	8418	4502	1768	1684	2239	1071	551	550	447	637	445	195	290	154	164	96	179	71	139	122	104	106	71	31	24	19	12	18	26	11	27	13	11	7	8	6	9	6	4	8	3	1	4	3	1	2	0	2	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	23426	10537	13596	7424	3555	3067	3542	2018	1202	1056	890	1041	784	443	530	320	321	198	315	160	235	217	156	167	140	66	45	45	27	44	51	28	46	19	19	20	20	17	12	9	11	9	4	10	13	4	2	4	0	4	5	4	2	0	0	0	0	1	0	0	1	2	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	10720	4731	8416	4494	1804	1665	2269	1053	551	555	464	616	454	197	294	150	168	88	195	77	143	121	97	107	84	35	23	20	13	19	24	13	20	10	12	9	8	7	7	4	4	5	1	2	8	2	1	2	0	3	3	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	23514	10492	13366	7658	3526	3057	3555	1947	1177	1065	919	1027	759	465	494	323	321	201	316	161	215	201	142	153	135	65	46	51	32	43	52	30	39	24	22	13	17	17	9	12	12	6	5	15	10	5	5	2	0	4	5	2	2	1	0	0	2	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	10725	4734	8259	4665	1777	1647	2271	1021	535	578	493	590	421	205	269	156	154	97	194	78	128	97	88	92	83	35	22	21	17	19	23	17	26	12	13	5	7	6	6	6	4	4	2	7	7	2	3	0	0	3	2	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	23483	10592	13678	8032	3682	3052	3545	1935	1164	1084	886	1023	728	503	530	301	319	193	301	167	179	194	135	155	127	67	39	53	31	41	55	30	30	25	27	15	14	12	7	8	11	5	5	16	10	6	4	2	1	5	5	4	2	1	0	0	2	0	0	2	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	10664	4779	8509	4923	1860	1638	2205	1032	539	577	490	601	395	234	309	146	162	84	173	80	105	94	82	100	84	32	20	24	16	18	23	17	20	11	14	10	9	4	5	2	4	2	3	6	7	1	2	0	1	4	1	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	23646	10527	14674	8513	3805	3209	3641	1970	1191	1106	911	1093	744	494	567	302	324	206	315	147	217	192	156	158	104	71	45	59	30	35	62	27	36	30	25	18	16	11	9	9	9	10	3	13	14	7	6	4	1	5	3	5	3	1	0	0	2	0	0	2	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	10683	4738	9157	5134	1975	1772	2241	1066	585	593	501	665	396	226	340	153	172	95	189	71	138	105	100	99	67	37	22	29	16	16	28	15	23	12	11	12	7	5	6	3	5	6	2	9	12	2	3	2	1	3	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	23572	10636	15735	8826	3939	3309	3808	2036	1250	1174	912	1157	789	517	553	339	364	208	310	134	273	241	174	159	112	63	54	58	28	29	67	32	40	27	27	21	19	9	13	8	7	8	7	13	15	6	6	4	1	5	3	6	1	0	0	2	2	1	0	1	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	10650	4770	9915	5331	2043	1864	2298	1142	617	653	480	696	434	258	339	180	200	90	179	59	202	147	116	103	76	33	23	28	11	12	31	13	26	10	11	14	8	5	9	4	3	4	6	9	7	2	1	3	1	3	0	1	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	23536	10731	16306	8883	3952	3451	3893	2190	1278	1225	932	1128	855	498	578	410	387	208	318	134	291	269	194	182	112	63	57	56	32	29	72	32	42	29	25	23	20	8	15	11	10	6	8	11	15	4	8	5	2	4	2	5	1	0	0	2	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	10775	4816	10300	5380	2089	1980	2357	1277	624	676	501	688	494	245	339	217	212	97	202	67	208	176	126	120	73	32	25	29	12	10	37	12	26	11	11	14	9	4	9	4	4	4	6	9	7	2	2	4	1	2	0	1	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	23610	10674	16520	8800	3922	3414	4012	2192	1298	1186	965	1147	859	493	570	398	371	202	321	149	302	297	176	175	104	71	63	57	46	33	66	30	37	26	27	16	19	13	16	12	11	3	9	15	8	5	7	4	3	4	3	2	2	0	1	2	0	2	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	10918	4829	10540	5366	2050	1945	2462	1274	614	663	523	692	502	255	331	206	203	99	203	79	197	195	110	116	69	42	29	30	16	10	34	12	23	11	12	5	11	7	8	4	5	2	6	13	1	2	2	4	1	3	0	1	1	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	23591	10769	16317	8654	3976	3448	3998	2197	1284	1168	983	1068	873	495	589	390	343	217	332	155	280	297	190	153	100	65	61	62	48	33	58	34	37	23	26	16	28	16	20	10	8	4	6	13	6	4	6	2	4	4	3	3	3	1	2	1	0	2	4	4	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	10889	4921	10423	5353	2102	1948	2482	1287	623	640	549	645	527	250	330	197	191	99	225	87	170	202	111	96	57	29	23	30	22	14	40	15	24	10	15	6	19	7	12	1	2	4	2	10	4	1	1	2	1	3	0	1	2	0	1	1	0	1	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	23544	10638	13731	7843	3726	3094	3445	1918	1213	1062	842	945	751	449	522	328	271	202	234	149	228	259	153	127	150	72	68	45	43	30	38	34	38	21	14	20	24	11	15	6	4	9	6	15	20	3	0	3	2	7	1	2	2	1	1	1	4	0	1	0	2	0	0	3	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	10657	4745	8604	4570	1859	1676	2087	1101	598	556	446	558	410	200	302	144	134	92	123	61	138	169	93	64	85	30	29	18	19	14	17	15	26	13	7	10	15	5	9	2	1	2	1	9	12	1	0	3	1	4	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	23658	10553	14085	7564	3634	3140	3606	1895	1203	1010	842	897	752	487	528	327	251	211	252	154	236	270	142	138	129	68	74	45	31	34	37	35	41	20	15	22	23	12	11	6	5	11	4	19	17	1	0	1	4	4	0	1	1	0	1	2	4	0	1	1	2	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	10747	4752	8983	4427	1812	1718	2216	1065	597	517	431	540	404	222	318	149	122	100	130	65	140	165	87	79	79	28	30	17	19	19	16	18	27	11	8	12	13	7	7	2	2	3	0	14	8	0	0	1	3	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	23690	10552	14157	7612	3628	3136	3660	1932	1248	1034	870	937	720	460	518	312	253	213	258	160	233	292	133	164	128	63	66	44	33	35	44	32	31	18	13	26	23	11	10	7	6	9	3	20	19	1	0	0	4	4	0	1	0	0	1	2	11	0	0	2	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	10728	4754	9037	4528	1803	1695	2275	1089	621	508	443	550	401	219	307	143	130	108	134	78	129	178	76	99	73	29	29	15	20	19	16	19	20	9	7	19	11	6	6	3	4	3	0	17	9	1	0	0	3	1	0	1	0	0	1	1	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	23659	10613	13967	7541	3614	3099	3760	1884	1200	1081	855	977	686	473	527	325	291	201	258	146	213	286	142	163	101	66	63	44	25	40	50	34	32	19	12	19	24	10	13	7	12	10	1	13	13	2	1	1	3	5	2	1	0	0	0	2	7	0	0	2	2	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
