label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78
0.03	north10_active	80	21597	7692	10877	2232	1394	1049	2111	1387	607	491	1116	628	787	450	192	289	108	280	220	223	107	120	67	86	30	38	73	20	21	18	57	20	18	14	23	27	13	3	2	9	7	5	26	3	4	7	0	3	2	0	2	2	3	0	1	0	1	2	0	3	5	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_all	80	34764	13437	14933	4424	3043	2212	2996	2271	1193	880	1550	989	1164	790	386	479	257	351	319	261	176	186	136	132	87	73	93	54	38	43	48	49	29	21	35	20	14	25	11	7	17	10	21	9	2	5	7	8	2	5	2	1	1	2	2	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_active	80	19507	7053	9324	2091	1346	991	1826	1294	585	412	932	613	690	443	198	272	121	230	186	145	101	124	70	66	33	34	49	20	18	18	25	34	17	8	21	13	7	10	8	3	10	3	17	4	2	2	2	7	2	3	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	34063	13217	14610	4414	2999	2206	2875	2260	1195	873	1451	950	1054	768	379	479	258	378	299	300	169	210	127	128	90	86	93	35	33	36	40	52	28	23	42	23	15	17	13	7	13	11	9	8	2	4	6	5	4	5	3	1	0	2	3	1	4	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north12_active	80	19082	6818	9005	2050	1308	971	1694	1291	567	394	879	540	649	428	186	291	119	231	172	180	97	135	69	77	37	40	49	13	18	12	26	37	19	11	22	12	7	12	7	2	6	4	5	4	2	2	3	4	3	3	1	1	0	0	2	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	35008	13411	14979	4470	2989	2200	2972	2342	1207	957	1557	923	1115	823	402	495	253	400	310	317	165	226	131	112	82	100	112	37	42	40	42	40	36	19	40	25	13	16	17	9	14	10	7	10	1	6	4	3	3	2	1	2	1	2	2	4	4	0	0	1	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north13_active	80	19970	6960	9241	2103	1338	973	1732	1338	580	426	960	523	735	464	212	299	121	245	192	218	90	144	80	68	34	61	55	17	23	18	27	25	19	8	22	13	5	14	9	4	5	4	4	4	0	3	3	2	2	2	0	1	1	0	1	1	4	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	36010	13780	15785	4527	3009	2305	3066	2320	1194	1000	1610	1025	1198	848	402	494	247	405	316	319	163	241	132	146	74	101	116	45	43	39	77	54	38	20	29	24	13	10	16	8	23	9	11	8	5	8	2	0	4	3	2	1	1	3	2	3	4	1	0	1	2	0	0	1	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0
0.03	north14_active	80	20737	7248	9775	2134	1358	1044	1740	1356	553	465	980	592	772	503	203	299	119	239	206	216	92	147	83	89	32	61	60	19	21	19	57	38	19	8	10	14	4	8	9	5	15	5	8	3	4	6	1	0	2	3	0	0	1	0	1	1	4	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	37116	13974	16183	4467	3049	2266	3277	2351	1229	965	1687	1114	1314	833	401	534	228	442	324	316	174	236	140	155	67	99	109	49	57	47	94	63	39	20	46	24	13	9	9	8	20	8	8	3	5	10	3	1	3	2	4	1	2	3	1	3	0	2	0	1	1	0	0	1	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0
0.03	north15_active	80	21525	7447	10103	2127	1387	1074	1938	1394	584	458	1048	686	816	497	195	331	109	269	216	214	109	142	91	77	30	64	56	21	26	27	65	43	20	7	23	19	1	7	5	6	13	5	6	0	4	8	1	1	2	2	3	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	37322	14124	16515	4507	3087	2313	3343	2332	1208	952	1673	1112	1387	840	397	573	222	433	359	290	198	198	164	163	71	86	100	40	67	49	95	75	31	20	47	14	15	10	11	8	20	8	9	0	6	10	3	1	4	3	5	1	3	1	1	2	0	2	0	1	5	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
0.03	north16_active	80	21581	7695	10196	2149	1387	1093	2037	1373	551	451	1083	705	851	505	191	360	97	277	238	185	122	116	102	85	34	53	68	16	27	26	67	56	19	9	29	13	6	7	6	7	13	3	5	0	6	6	1	1	3	2	3	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	37536	14086	16772	4564	3197	2326	3433	2337	1201	945	1694	1085	1369	804	394	609	220	459	361	293	191	208	157	137	65	78	106	36	64	46	79	70	31	21	62	18	15	11	7	11	17	7	5	1	6	9	3	1	5	4	4	1	2	0	1	0	0	1	0	1	5	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	21666	7689	10482	2164	1451	1094	2097	1339	577	451	1081	663	829	476	199	383	102	309	218	185	116	120	85	78	31	50	67	17	25	24	45	54	20	12	41	15	9	8	3	7	11	3	1	0	4	6	1	1	4	2	3	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	37627	14044	16617	4560	3136	2352	3360	2368	1206	970	1730	1072	1258	806	392	580	246	458	369	278	200	181	138	119	72	86	108	31	54	36	63	94	34	27	52	29	16	14	11	8	7	5	6	1	7	4	2	2	3	4	4	2	1	1	1	0	0	1	2	1	5	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
0.03	north18_active	80	21656	7664	10612	2147	1424	1072	1980	1410	577	466	1102	653	800	503	204	362	111	317	226	156	113	98	77	75	33	58	68	10	23	18	38	70	20	18	36	25	10	9	5	4	2	2	2	0	5	0	1	2	3	2	3	1	0	0	1	0	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	37587	14087	16181	4586	3111	2429	3345	2394	1229	1032	1775	1071	1280	810	386	588	218	466	371	303	182	179	117	123	70	73	113	43	55	33	59	86	38	27	42	45	14	11	9	11	9	6	7	1	7	3	1	1	1	6	1	4	1	2	1	0	0	3	2	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	21521	7655	10340	2112	1448	1100	1937	1411	598	502	1048	637	812	514	216	368	100	291	204	161	104	92	58	75	35	48	77	22	29	19	36	70	25	18	26	41	6	7	5	6	5	3	1	0	4	1	1	1	1	4	1	3	0	1	1	0	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37526	14139	16334	4557	3061	2374	3285	2401	1213	1021	1811	1080	1302	834	391	540	223	434	328	316	164	194	135	124	70	75	100	45	49	38	48	75	35	28	41	43	13	14	9	15	14	10	6	5	4	5	2	6	1	6	1	5	1	4	0	4	0	3	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
0.03	north20_active	80	21585	7632	10567	2113	1441	1080	1923	1420	588	502	1042	647	835	511	200	340	105	254	179	164	88	100	71	74	38	49	68	22	27	18	33	58	19	16	30	40	5	9	6	8	12	5	2	2	1	1	1	4	1	4	1	5	0	1	0	2	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	33467	12789	14103	4417	2978	2218	2822	2055	1127	921	1439	994	1039	672	326	480	215	384	336	243	189	189	125	126	77	57	75	48	38	30	52	46	24	27	31	23	18	21	3	9	10	9	15	6	3	7	4	5	4	5	3	1	2	0	2	1	0	1	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	18528	6575	8852	2017	1239	997	1640	1169	507	456	854	581	649	373	157	283	97	202	206	118	93	107	65	79	33	25	49	19	20	17	29	27	9	16	18	11	14	8	2	7	2	4	11	4	3	6	1	3	3	5	2	1	1	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	33699	13004	14035	4293	2942	2215	2817	2042	1094	914	1484	960	1037	663	357	449	227	366	293	226	208	203	132	125	75	65	77	47	40	26	52	45	29	26	22	28	13	22	4	11	16	15	16	7	2	10	6	3	4	4	2	1	1	0	2	1	2	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	18677	6661	8770	1978	1241	993	1665	1157	511	456	897	557	619	385	173	264	106	185	172	122	117	107	67	70	27	35	48	12	19	13	33	30	16	16	11	14	8	9	2	7	6	9	13	3	1	8	1	3	2	4	1	1	0	0	0	1	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33622	13085	14139	4269	2989	2170	2786	2078	1106	881	1516	933	1117	658	350	440	228	356	300	237	197	184	123	108	79	69	74	44	49	35	58	36	29	29	26	27	14	16	8	13	8	11	14	10	3	7	7	3	4	1	2	1	3	1	1	1	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	18654	6713	8826	1959	1274	964	1595	1170	527	461	931	542	676	385	173	253	115	193	182	139	118	104	67	52	31	33	50	17	24	15	41	23	15	18	12	16	9	11	3	6	5	8	10	4	0	5	1	2	2	1	1	1	2	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	34298	13319	14532	4333	2944	2269	2866	2119	1125	890	1625	987	1081	720	381	440	243	342	299	254	214	171	122	100	87	72	65	45	46	45	46	32	42	25	40	26	12	12	11	10	7	11	12	12	4	8	6	3	3	1	1	0	3	2	0	0	4	6	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	19222	6833	9241	2051	1277	991	1625	1174	547	449	1056	573	659	441	175	243	122	191	176	151	137	96	62	44	41	41	41	15	23	17	28	21	26	16	21	11	7	7	4	3	5	8	8	2	0	5	2	2	1	1	0	0	2	1	0	0	4	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	35693	13679	15681	4484	3030	2296	2956	2219	1154	949	1589	1066	1109	752	376	462	246	376	311	344	215	199	120	120	84	79	66	41	45	45	44	28	57	24	42	24	11	10	15	8	7	8	8	9	4	8	5	7	1	2	0	0	4	3	0	1	2	7	2	2	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	20280	7227	10137	2169	1338	1001	1669	1224	554	458	1032	621	685	467	173	253	120	232	193	229	145	116	60	64	41	42	33	15	19	16	26	17	38	15	25	10	5	5	7	3	3	5	4	1	0	3	2	6	0	1	0	0	2	1	0	1	2	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	36920	13907	16471	4591	3035	2278	3017	2174	1213	953	1628	1101	1183	787	386	466	255	390	328	374	228	194	156	122	78	73	76	40	41	48	48	41	51	21	42	27	17	28	17	12	11	6	2	14	5	7	5	5	1	3	3	0	5	4	1	2	2	6	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	21055	7364	10643	2226	1378	1002	1695	1217	606	458	1086	645	779	523	177	254	121	241	216	248	151	115	97	69	41	37	43	14	17	20	26	30	35	13	27	10	13	23	11	5	6	3	1	3	1	2	4	5	0	1	2	0	3	2	1	1	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	37585	14108	16917	4585	3117	2251	3176	2139	1190	933	1717	1145	1215	814	394	527	246	400	353	353	228	219	168	146	77	68	86	42	41	46	64	52	48	20	38	21	16	29	15	17	14	10	0	18	6	6	4	6	2	3	5	1	3	3	1	5	0	1	4	1	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	21649	7509	11051	2197	1412	1033	1880	1196	577	457	1133	685	773	531	185	312	108	223	227	235	147	133	103	90	36	36	45	15	23	23	34	35	37	12	23	7	12	23	9	7	7	6	0	8	1	2	3	5	2	1	4	0	1	1	1	4	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	37332	13975	17038	4617	3133	2228	3158	2144	1203	939	1649	1145	1225	843	392	526	247	386	369	309	203	213	159	123	83	96	86	38	43	47	63	53	30	22	48	29	14	34	10	19	13	15	2	14	6	3	7	5	3	2	6	3	2	2	1	7	0	1	3	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	21410	7404	11031	2170	1408	1053	1897	1211	560	462	1022	691	769	552	195	331	106	214	231	198	130	139	96	70	38	46	44	16	24	23	28	33	19	14	38	14	12	28	7	9	9	7	2	8	2	1	5	2	3	1	5	1	1	1	1	6	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37169	13904	17084	4599	3109	2268	3215	2261	1168	992	1693	1123	1239	860	377	531	232	394	395	257	180	221	149	124	82	105	99	45	47	50	63	47	19	26	57	32	9	28	9	16	20	12	6	14	3	3	5	3	3	1	3	3	3	1	1	6	0	1	3	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south29_active	80	21532	7326	11076	2191	1397	1063	1972	1314	511	465	1021	677	763	537	175	339	96	239	247	159	103	145	82	71	40	52	50	19	21	22	29	29	10	14	39	23	6	20	6	5	13	6	4	8	2	1	3	0	3	1	3	1	2	1	1	5	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	37042	13915	16773	4667	3053	2317	3249	2231	1213	991	1708	1137	1253	876	380	511	227	423	400	258	184	220	162	113	83	93	92	43	48	38	57	40	24	25	51	34	8	20	8	11	21	9	10	1	5	3	3	3	3	1	3	5	2	0	1	3	0	1	3	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south30_active	80	21599	7311	10869	2218	1363	1081	1988	1276	551	470	1058	681	774	535	184	304	95	273	249	160	116	148	93	64	37	45	49	22	23	14	32	21	17	10	35	26	5	14	5	5	10	3	8	0	3	0	2	0	3	1	3	3	1	0	1	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	34163	12947	14134	4340	2941	2275	2942	2150	1159	904	1460	928	1165	743	386	501	256	447	295	251	183	175	170	133	73	63	86	52	52	51	60	36	25	16	35	21	13	13	8	12	8	9	3	9	6	3	5	1	0	5	4	2	1	1	1	2	4	2	1	0	2	0	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	18871	6789	8871	2006	1300	1016	1760	1189	542	420	880	550	775	429	157	283	110	292	187	127	93	88	108	86	35	40	59	22	27	27	42	17	18	4	26	11	6	6	6	3	5	3	2	6	3	2	2	0	0	4	2	2	1	0	0	1	1	1	1	0	1	0	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	33579	12732	13783	4311	2923	2199	2927	2154	1140	897	1436	973	1120	707	370	457	236	435	270	254	166	180	178	131	71	63	101	41	46	49	56	31	29	17	28	20	13	24	8	12	11	11	5	8	7	3	3	1	0	2	3	2	4	2	2	2	3	2	1	1	3	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	18611	6644	8567	1940	1278	994	1725	1201	536	401	855	570	719	417	160	262	98	268	160	128	95	95	107	79	30	38	68	22	28	26	25	12	17	5	20	10	7	9	7	5	6	5	3	5	3	2	1	0	0	2	1	2	2	1	1	0	0	1	1	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	34233	13054	14305	4390	2953	2246	2918	2249	1124	938	1526	991	1104	717	380	472	243	408	279	286	182	187	157	129	65	77	87	38	34	42	57	42	30	19	29	28	17	41	8	9	9	8	5	11	5	9	5	1	1	3	4	2	4	2	2	2	2	1	1	2	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	19175	6749	8872	1962	1335	1039	1722	1263	519	423	944	568	700	430	178	282	106	246	185	166	111	99	88	71	24	39	55	24	19	22	24	17	18	5	15	17	9	23	6	3	6	3	3	8	3	6	2	0	1	2	1	2	2	1	1	0	0	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	35358	13441	15333	4533	3014	2311	3098	2275	1141	941	1486	1056	1158	683	371	479	243	406	305	319	192	195	130	119	70	98	97	35	49	39	63	63	31	27	34	21	13	39	5	5	9	11	6	7	8	9	4	3	2	2	3	2	3	1	1	1	2	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	19918	7018	9591	2042	1348	1090	1865	1302	519	430	914	611	737	411	187	303	112	260	220	196	109	100	68	64	25	50	57	21	22	19	28	35	19	12	21	16	8	22	2	2	6	6	4	6	3	5	2	1	2	1	0	2	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	36397	13927	15991	4595	3054	2306	3312	2254	1176	957	1541	1061	1149	769	381	513	246	411	312	349	208	197	136	126	71	105	107	40	56	42	74	63	29	29	27	35	13	49	6	5	12	9	9	4	10	9	3	5	2	3	6	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	20663	7415	10073	2163	1416	1093	2031	1302	546	454	998	601	710	470	207	313	115	269	216	209	115	113	71	71	23	45	69	22	21	18	42	40	19	12	17	27	10	33	3	2	12	6	6	3	3	5	1	3	2	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37287	14272	16604	4659	3118	2338	3416	2210	1215	971	1595	1045	1184	780	392	487	255	370	334	364	211	218	124	140	66	93	98	45	60	54	73	49	26	26	33	41	19	26	9	7	13	8	11	10	14	10	2	7	3	3	6	0	1	1	0	1	2	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	21321	7819	10490	2233	1428	1142	2064	1278	585	486	1025	610	736	475	215	299	114	232	223	214	115	135	73	81	19	40	55	23	19	23	48	34	16	12	27	25	14	17	2	1	11	5	9	8	6	3	0	3	2	1	4	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	37012	14146	16497	4604	3101	2361	3346	2198	1253	1010	1662	1039	1254	819	399	500	247	371	291	329	211	219	136	161	66	94	91	41	54	53	68	35	22	24	37	45	19	32	9	10	17	6	16	9	8	8	3	5	1	1	12	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
