label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	north6_all	80	5922	2330	1752	1801	1332	1213	383	478	450	253	214	190	346	103	108	154	71	54	40	125	92	56	57	37	34	27	31	28	12	13	18	30	14	6	9	12	13	10	2	3	6	2	3	3	3	2	2	6	1	1	3	1	1	0	1	0	1	1	2	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2712	983	848	970	672	665	143	228	235	109	91	85	183	45	44	71	28	24	18	67	35	32	32	20	18	14	9	16	3	6	10	7	6	2	3	6	9	3	0	2	4	1	0	1	3	0	1	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5899	2285	1788	1863	1312	1168	383	511	458	252	203	186	377	112	105	159	77	58	46	122	87	57	55	32	39	26	32	26	15	9	12	35	21	8	9	17	13	12	4	5	6	2	1	4	3	2	2	5	2	1	3	1	0	0	2	1	1	1	2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2754	994	855	1000	702	639	142	265	228	116	84	83	198	43	42	81	25	25	18	57	31	29	31	17	20	12	10	14	7	4	7	11	11	3	2	7	9	5	0	3	2	1	0	1	2	0	1	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5822	2299	1775	1823	1306	1214	366	547	461	255	215	177	401	113	112	156	78	64	54	134	84	54	36	30	52	29	27	25	14	7	12	34	21	9	11	18	17	15	5	4	6	3	2	2	5	2	2	4	1	1	2	1	0	2	2	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2709	1010	837	976	688	652	133	280	224	116	97	78	222	44	40	79	30	26	18	64	32	28	19	13	27	10	13	13	8	3	4	12	11	3	3	8	12	9	0	2	3	0	1	0	3	0	2	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5813	2337	1860	1886	1227	1214	385	541	454	243	208	175	386	115	114	176	82	67	64	134	78	54	55	29	73	35	26	23	15	11	13	25	25	11	12	16	20	11	5	5	12	3	2	1	3	1	1	2	1	0	4	1	1	2	2	1	0	0	0	2	0	0	0	2	0	1	0	2	0	1	9	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2635	990	854	1001	629	623	142	284	229	111	104	76	219	43	43	89	35	22	26	67	37	33	28	12	36	16	13	15	10	7	2	14	17	7	5	7	9	8	0	2	8	1	2	0	1	0	1	2	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	9	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5925	2326	1903	1851	1224	1236	395	540	465	233	227	156	377	120	102	164	95	60	53	123	87	59	46	31	67	47	23	23	15	19	14	22	20	10	13	14	17	7	6	6	9	5	4	1	5	1	3	1	0	0	3	3	1	7	1	0	0	0	1	4	0	1	0	6	0	0	0	2	0	1	9	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2666	970	892	999	617	667	153	280	250	101	108	68	229	49	40	82	43	21	20	72	51	38	21	15	36	25	11	13	9	8	3	16	17	6	5	6	6	5	1	1	8	1	2	1	4	1	1	1	0	0	1	1	1	5	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	9	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5896	2254	1803	1903	1289	1237	403	481	398	260	199	163	339	97	111	169	72	68	56	148	67	62	51	31	44	38	27	21	17	30	10	24	15	12	11	7	18	4	6	7	3	2	2	4	3	2	2	3	1	1	0	0	2	4	0	1	1	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2774	976	870	941	643	671	167	249	193	110	92	63	183	49	45	84	28	30	18	74	29	32	29	14	22	16	11	13	10	14	2	14	9	3	7	1	12	1	1	2	0	0	1	0	2	0	1	1	0	1	0	0	0	3	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5837	2250	1843	1883	1231	1176	402	490	440	243	208	163	342	107	124	167	71	65	60	122	66	68	50	28	52	51	22	17	15	34	11	19	25	13	7	8	22	3	4	7	9	3	2	5	1	4	1	2	1	3	1	1	1	4	0	1	1	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_active	80	2747	984	912	957	629	651	159	252	212	99	99	61	186	53	50	83	31	36	25	71	24	33	27	10	33	23	6	13	7	18	2	7	16	2	5	2	13	1	0	2	4	1	1	2	0	0	0	1	0	3	1	1	0	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5771	2248	1762	1762	1199	1168	396	484	450	230	222	171	326	98	104	149	71	59	57	121	66	67	56	28	61	49	25	21	15	31	14	21	24	7	8	9	19	6	6	8	7	3	2	3	1	3	4	1	0	5	3	1	1	4	0	1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north13_active	80	2658	942	899	897	602	664	154	256	240	102	102	63	163	46	35	70	33	31	28	71	31	25	31	5	43	22	8	17	4	17	5	10	16	1	4	3	12	2	1	3	4	1	1	2	0	0	2	0	0	4	2	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5623	2218	1676	1689	1174	1146	413	452	441	237	222	157	325	107	96	122	72	60	58	121	73	62	54	24	68	43	22	22	12	26	16	26	32	12	8	9	12	4	5	7	6	3	2	3	1	2	4	2	1	5	6	1	1	2	2	1	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_active	80	2613	934	797	890	589	656	158	237	236	93	109	60	171	51	37	57	39	33	24	69	35	20	28	8	53	23	5	18	2	13	7	7	20	4	3	3	5	1	1	4	4	1	1	2	0	0	3	0	0	4	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5493	2248	1583	1637	1144	1088	395	434	447	259	205	161	343	105	92	114	64	74	47	142	77	57	52	29	62	30	21	20	10	20	18	31	29	14	10	12	11	6	7	6	7	1	2	3	2	0	5	2	1	5	5	1	2	2	2	1	1	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	2515	922	714	864	578	611	154	224	236	112	103	65	178	46	32	51	34	34	24	83	38	24	28	12	43	9	6	11	4	10	8	8	18	7	4	4	6	1	3	3	3	0	1	2	0	0	3	0	0	4	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	5531	2279	1611	1601	1103	1042	416	417	439	258	204	151	349	105	88	122	63	80	46	136	84	50	42	33	54	35	19	18	15	18	10	27	26	15	12	11	10	3	6	4	7	2	3	1	2	2	3	1	1	3	6	0	2	1	2	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	2553	963	706	840	545	553	159	215	209	106	96	60	164	43	31	58	28	38	21	82	44	25	21	14	32	14	7	5	6	7	4	5	16	7	4	5	6	0	3	2	3	1	2	0	0	0	1	0	0	1	4	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	5631	2311	1670	1594	1179	1102	419	396	433	245	207	155	356	99	102	147	71	90	41	135	102	60	50	30	59	42	22	23	14	17	12	24	15	15	10	10	13	5	9	3	8	2	2	1	3	2	4	1	1	3	2	2	2	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_active	80	2621	999	737	807	578	581	165	199	200	106	86	62	174	40	31	71	29	37	20	78	50	28	20	14	33	20	11	11	6	9	4	13	8	6	4	4	7	1	4	1	3	1	2	0	1	0	2	0	1	1	2	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_all	80	5843	2367	1708	1635	1158	1180	410	418	431	237	212	156	362	100	95	143	82	78	54	119	111	63	45	30	69	45	26	21	19	22	13	25	15	11	6	6	14	3	9	3	9	4	2	2	2	2	3	2	1	2	2	2	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	2746	1054	767	827	544	637	158	207	200	99	78	70	185	41	31	67	29	33	25	66	59	31	18	15	41	22	15	9	7	14	4	14	10	4	2	3	10	2	4	2	7	1	2	0	1	0	2	0	1	0	2	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	5887	2360	1796	1689	1257	1231	407	454	433	244	197	163	343	101	86	150	88	64	50	118	99	57	44	31	69	52	31	24	17	21	15	34	23	11	8	8	19	5	10	5	12	3	2	3	2	3	5	3	2	2	0	4	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2758	1076	825	857	633	661	166	222	207	105	66	84	189	37	31	68	35	21	21	56	54	30	14	12	41	32	17	10	10	14	5	15	10	5	2	5	15	2	5	3	5	0	2	1	1	1	2	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5908	2365	1762	1811	1250	1261	408	479	461	264	202	166	326	115	77	144	89	64	50	112	102	65	49	32	79	45	33	19	14	31	10	30	24	15	7	10	20	5	8	5	19	3	3	5	1	2	5	3	3	1	1	3	0	1	0	1	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2718	1065	822	916	641	679	169	235	228	131	79	82	173	48	27	63	39	22	23	47	55	34	24	12	47	27	18	3	7	20	5	14	11	6	2	5	15	2	4	3	13	0	3	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5935	2475	1870	1893	1140	1174	365	494	455	246	212	182	335	112	95	149	66	66	64	135	82	55	56	29	72	48	29	33	16	21	10	18	18	14	10	12	9	2	6	4	8	4	4	5	3	4	3	4	2	6	1	0	0	0	2	0	0	1	1	1	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2721	1079	922	974	576	572	133	238	204	109	100	78	177	46	46	73	25	28	27	76	46	28	29	14	43	28	16	11	5	14	3	7	7	7	2	7	6	0	0	2	3	2	2	3	1	3	1	1	0	5	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5987	2434	1869	1925	1146	1202	362	494	454	240	212	174	337	111	105	150	74	66	67	140	81	61	48	31	68	46	30	33	14	19	10	24	13	14	9	15	8	3	5	4	6	7	2	3	3	3	2	2	3	4	0	1	0	2	1	0	0	1	1	1	0	0	1	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2782	1073	896	994	599	568	137	226	208	110	99	70	166	46	53	72	30	25	30	79	45	31	23	13	37	27	16	12	4	10	3	11	3	7	2	6	3	1	0	1	3	2	2	3	2	2	1	0	0	3	0	0	0	1	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5804	2384	1817	1925	1119	1188	371	506	473	249	204	164	348	113	113	146	77	58	61	127	91	61	37	24	68	36	30	25	16	22	12	24	24	13	6	16	11	3	4	5	10	8	3	2	3	4	2	2	3	1	0	1	1	2	1	0	0	0	1	1	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2715	1026	860	1000	585	596	149	237	226	117	91	65	184	44	57	65	30	27	29	68	45	37	20	10	23	23	14	10	6	12	5	10	11	6	2	7	6	1	1	1	9	3	1	2	2	3	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5884	2336	1760	1872	1136	1175	372	534	472	237	207	177	368	118	97	146	83	59	54	148	82	60	39	26	59	30	25	19	14	24	14	25	24	10	7	14	13	4	7	5	13	9	3	2	4	3	4	1	2	1	1	3	1	2	0	0	0	0	0	1	2	0	1	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2777	1006	800	958	608	628	153	265	225	106	88	76	191	51	50	72	37	30	27	85	36	34	26	10	21	22	12	9	6	16	6	12	11	3	4	6	6	1	4	1	11	4	1	2	2	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5735	2332	1733	1792	1150	1225	396	539	466	243	222	168	373	133	96	137	80	56	50	137	72	68	49	18	72	21	22	22	12	19	13	25	31	11	9	16	10	5	12	4	14	4	4	1	3	2	4	0	2	4	1	2	1	2	0	1	0	0	0	0	2	0	1	2	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2707	987	826	904	604	638	172	280	231	109	88	81	203	61	44	73	42	31	23	85	30	31	26	8	34	14	7	12	5	11	7	12	18	1	4	9	4	1	6	1	11	3	1	0	2	1	1	0	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5790	2273	1686	1720	1208	1224	412	514	429	235	216	164	368	129	93	137	85	57	41	142	62	57	51	25	83	21	25	23	16	20	11	18	25	9	8	15	13	4	11	4	12	4	4	4	2	2	3	1	2	4	1	3	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_active	80	2735	985	792	874	613	610	180	257	219	96	79	79	201	59	42	73	44	32	20	97	31	24	24	11	46	14	8	13	7	11	6	12	13	1	4	9	7	1	6	2	9	4	1	1	1	1	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_all	80	5673	2212	1699	1661	1183	1189	423	466	451	228	201	173	368	122	99	121	88	55	44	133	72	47	55	29	64	20	23	21	17	15	12	13	28	8	12	15	15	3	10	3	5	2	4	5	6	1	4	3	2	4	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south27_active	80	2652	936	818	853	612	585	196	221	240	94	73	79	218	57	43	56	47	27	19	92	41	22	25	14	39	13	10	15	7	6	5	11	20	0	5	9	8	1	4	2	3	2	1	1	3	1	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_all	80	5823	2223	1635	1714	1195	1173	417	456	418	237	183	178	377	99	90	134	92	64	51	107	90	52	61	31	56	26	23	17	19	25	11	14	31	8	10	9	24	3	4	4	7	1	3	5	4	1	3	4	1	2	0	1	1	0	1	1	2	1	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south28_active	80	2726	938	753	879	608	572	188	224	233	100	64	67	210	45	36	64	45	33	24	69	56	22	34	15	35	16	13	10	5	11	4	10	19	2	3	5	15	0	0	1	3	1	1	1	2	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_all	80	5647	2248	1673	1755	1181	1178	397	476	434	245	181	181	346	105	99	140	91	66	50	116	85	52	62	32	51	21	25	18	17	20	10	24	25	13	10	11	18	7	3	5	11	1	2	2	4	1	4	4	2	1	0	1	1	1	1	0	2	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	2598	948	777	911	635	589	171	230	238	110	65	70	183	43	38	67	42	35	22	69	51	21	34	18	30	13	14	7	5	8	3	17	14	5	3	5	10	4	1	2	6	1	1	0	2	1	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	5888	2317	1711	1803	1243	1186	407	506	476	251	199	185	381	105	94	148	84	64	52	116	85	59	56	27	60	32	23	20	13	26	7	30	30	11	7	10	28	9	1	6	10	5	4	3	4	0	3	4	3	1	1	1	1	1	1	0	1	1	0	1	0	2	1	0	0	1	1	0	1	0	0	3	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	2749	1022	815	937	655	644	185	249	266	105	80	75	200	44	45	75	33	33	19	64	46	23	32	16	41	14	13	7	4	13	1	21	16	7	2	3	18	5	1	2	4	3	3	0	2	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	5990	2445	1814	1892	1280	1306	391	479	451	271	207	171	370	114	103	161	75	59	56	122	80	65	48	30	65	46	28	9	16	25	13	18	17	9	11	10	8	6	6	6	6	5	4	6	6	0	1	3	1	3	1	1	0	2	2	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	2779	1070	889	992	641	710	152	252	219	117	90	75	199	63	47	79	33	29	27	62	43	30	21	12	46	17	10	6	7	11	5	9	9	6	7	6	3	2	3	4	3	1	2	3	5	0	0	3	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	6051	2393	1806	1855	1215	1250	410	454	472	284	183	176	336	106	115	159	71	53	47	122	72	61	46	24	58	40	31	13	19	18	13	14	16	13	9	10	10	8	7	3	7	8	4	7	5	2	3	4	2	4	2	1	1	3	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	2821	1070	862	965	608	667	157	226	226	112	78	73	169	43	53	83	28	26	27	58	42	28	20	9	35	12	10	6	9	10	6	6	9	8	6	8	5	2	4	2	3	3	2	4	4	1	0	4	0	0	1	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	6118	2414	1762	1809	1177	1154	384	450	476	294	182	187	351	117	115	154	74	60	39	127	76	60	44	23	60	32	32	18	22	14	12	18	12	13	11	9	12	10	5	3	9	7	4	6	6	4	4	1	1	2	2	1	1	2	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
