label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56
0.03	north8_all	80	52914	13148	14120	6755	3914	2732	2684	1226	1346	1048	517	470	338	471	212	183	246	129	112	93	78	36	36	36	28	23	18	13	14	10	9	6	10	4	6	4	9	2	1	4	2	7	2	1	0	0	1	3	0	0	1	0	2	0	0	0	0
0.03	north8_active	80	31601	6051	8664	3889	2011	1413	1567	600	768	578	237	214	147	281	110	90	146	67	49	51	45	22	16	23	12	9	10	6	6	6	6	2	5	3	4	3	6	2	0	4	2	6	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	51820	13240	13607	6794	3923	2657	2493	1260	1365	1002	512	495	360	475	218	190	240	134	95	77	67	40	39	44	27	25	20	15	14	9	8	8	6	5	2	4	9	2	3	0	2	7	2	1	0	1	1	3	0	0	1	0	2	0	0	0	0
0.03	north9_active	80	30826	6183	8250	3930	1987	1379	1432	604	743	530	249	221	163	293	108	92	150	69	44	46	37	22	14	27	13	11	8	8	5	5	7	1	5	3	0	2	6	1	3	0	2	6	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north10_all	80	51699	13274	13480	6867	3879	2597	2550	1278	1340	973	540	480	342	460	215	199	264	129	104	81	67	40	40	39	37	23	23	18	12	10	9	8	10	6	1	4	6	1	3	0	1	5	2	1	0	1	2	1	0	0	0	0	2	0	0	0	0
0.03	north10_active	80	30779	6186	8144	3920	2004	1339	1469	614	704	512	270	201	158	289	108	93	173	63	43	43	37	20	19	24	25	12	9	12	4	7	8	3	3	2	0	2	5	0	3	0	1	4	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north11_all	80	56837	12842	14839	7084	4104	2911	2816	1248	1487	967	535	412	317	461	213	152	238	122	98	85	78	35	37	34	28	27	16	12	14	8	12	8	7	10	5	3	5	3	5	0	4	4	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	34459	5784	9211	4011	2195	1547	1673	564	861	528	255	186	138	258	104	71	137	65	51	37	45	16	17	20	14	13	6	5	5	7	7	4	2	1	4	0	3	1	4	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	57184	12770	14583	7128	4085	2861	2797	1292	1439	1004	550	417	330	463	209	159	278	119	86	92	70	35	39	43	24	28	15	8	18	6	13	9	4	7	4	2	6	4	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	34696	5715	9104	4085	2204	1541	1637	594	836	556	256	176	148	287	105	80	168	65	50	39	40	16	15	21	10	13	8	5	8	6	9	5	0	0	3	0	4	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	57583	12813	14733	7272	4166	2890	2864	1311	1413	1016	551	443	322	486	219	155	317	129	88	80	57	42	39	40	28	27	9	9	13	8	15	10	5	4	5	1	6	5	2	0	0	2	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0
0.03	north13_active	80	35018	5750	9098	4209	2267	1552	1689	618	841	566	244	188	142	306	120	76	213	71	45	40	32	22	17	20	13	13	4	6	7	6	13	6	2	1	3	1	5	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north14_all	80	57294	12838	15132	7285	4151	2811	2808	1304	1526	1021	536	434	317	541	226	170	319	130	115	90	76	41	31	32	23	29	9	10	13	16	17	8	9	7	5	1	5	5	2	1	0	2	0	1	1	1	0	1	0	1	0	0	0	3	0	0	0
0.03	north14_active	80	34947	5830	9403	4279	2221	1509	1652	619	914	559	235	172	138	337	118	82	211	70	60	48	50	21	13	18	11	16	5	7	7	13	13	4	7	3	2	1	3	4	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0
0.03	north15_all	80	57042	12873	15484	7374	4119	2704	2871	1289	1550	1015	531	424	331	540	222	161	322	126	125	87	81	40	27	35	27	25	9	9	16	21	16	6	12	7	4	1	4	3	5	1	4	1	0	2	1	1	0	1	0	1	0	0	0	3	0	0	0
0.03	north15_active	80	34727	5887	9683	4338	2226	1432	1727	621	933	555	245	181	135	332	115	82	210	73	69	46	52	19	12	19	16	13	7	6	10	14	9	3	9	4	0	1	2	3	2	0	3	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0
0.03	north16_all	80	56536	12962	15495	7279	4116	2761	2690	1286	1558	1002	511	436	341	495	217	157	312	125	129	86	88	42	30	45	38	30	10	7	13	20	9	5	10	7	4	6	4	2	4	2	4	1	0	1	1	0	1	1	0	1	0	0	0	3	0	0	0
0.03	north16_active	80	34372	5936	9663	4218	2256	1476	1585	621	932	567	244	174	144	285	107	80	200	68	66	42	53	20	18	25	23	16	6	4	7	11	2	3	7	4	0	1	2	2	2	0	3	1	0	0	1	0	1	0	0	1	0	0	0	3	0	0	0
0.03	north17_all	80	55756	13052	15108	7239	3976	2825	2673	1263	1491	989	512	430	359	481	197	161	316	145	117	79	88	41	32	46	42	27	11	8	12	18	8	3	6	7	4	8	1	0	3	2	4	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	33798	5984	9338	4166	2138	1513	1563	620	887	555	244	194	158	294	92	79	213	83	65	39	47	16	19	25	26	17	6	6	4	9	2	2	3	4	0	2	1	0	2	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	51999	13375	13932	6870	3850	2759	2466	1245	1344	976	551	396	370	421	204	161	263	141	101	66	66	45	36	41	41	28	15	6	9	17	9	3	4	3	5	8	1	1	1	6	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north18_active	80	30755	6304	8428	3850	2034	1444	1366	619	756	554	265	180	180	256	95	75	174	85	47	31	34	21	20	22	24	16	6	5	2	9	2	2	3	1	3	2	1	1	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	48065	13663	12621	6505	3675	2623	2340	1266	1231	905	589	376	360	404	223	159	220	134	79	68	66	42	40	35	32	23	17	11	5	14	9	3	4	4	4	4	2	1	0	5	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0
0.03	north19_active	80	27921	6545	7452	3582	1881	1298	1266	620	701	482	295	179	183	241	105	70	154	81	35	26	30	18	22	19	19	15	7	7	0	5	2	1	3	1	3	2	1	1	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	44026	13895	11776	5941	3519	2392	2191	1252	1136	849	623	394	337	385	212	160	178	121	75	62	57	44	31	28	26	21	17	9	5	15	9	3	3	5	6	1	2	2	1	7	0	0	1	0	1	0	0	1	1	2	0	1	0	0	0	0	0
0.03	north20_active	80	25035	6757	6770	3165	1758	1127	1149	607	612	437	310	189	166	215	102	74	101	73	34	21	23	20	14	16	16	11	7	5	1	6	0	1	2	1	5	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	61365	25131	14103	7537	4019	2561	2235	1302	1112	979	590	528	417	253	405	193	167	163	155	59	105	60	83	46	24	16	26	31	3	16	13	5	7	15	6	8	0	3	2	0	3	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	38195	15282	8771	4501	2163	1242	1225	594	559	551	271	287	214	124	256	84	79	88	96	27	67	26	50	22	17	9	19	25	2	9	6	1	1	9	2	3	0	1	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	63777	25637	14231	7704	4077	2620	2252	1320	1111	950	576	552	436	258	396	195	162	152	134	69	107	59	85	32	25	19	27	27	3	17	8	5	9	12	6	6	0	1	2	0	3	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0
0.03	south22_active	80	39686	15714	8789	4583	2224	1297	1226	597	559	541	271	312	237	124	250	99	78	80	77	38	65	25	55	15	20	11	18	21	1	10	3	4	2	9	2	3	0	0	1	0	2	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0
0.03	south23_all	80	64097	25584	13919	7750	4029	2578	2216	1340	1198	1033	577	573	414	261	389	169	174	144	136	71	102	61	76	39	25	24	22	22	3	22	7	7	3	4	4	4	1	2	4	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south23_active	80	39778	15707	8558	4591	2181	1262	1211	640	616	574	286	299	218	127	246	87	94	69	93	42	68	28	51	18	16	14	15	17	0	16	3	6	1	3	1	2	1	1	3	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_all	80	64494	25571	13969	7626	4054	2520	2248	1324	1184	986	568	536	396	278	445	170	160	150	164	83	89	67	69	37	30	25	25	23	4	18	10	12	5	2	3	3	2	3	5	0	8	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0
0.03	south24_active	80	40173	15659	8579	4560	2158	1252	1246	646	612	567	278	291	205	127	324	83	86	77	112	43	54	36	48	21	18	13	16	17	0	13	3	10	1	1	1	2	2	1	4	0	6	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0
0.03	south25_all	80	64029	25619	14001	7553	4164	2490	2237	1315	1186	994	533	547	371	288	412	158	156	143	178	82	115	61	51	34	38	19	25	20	5	21	9	14	4	2	3	1	4	5	4	0	7	1	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0
0.03	south25_active	80	39912	15719	8472	4515	2252	1238	1268	638	626	560	254	285	199	137	290	79	88	70	132	38	81	36	34	22	18	10	17	13	2	14	3	11	1	2	1	0	2	2	3	0	6	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0
0.03	south26_all	80	63758	25716	13954	7730	4113	2455	2303	1325	1170	1006	489	536	362	278	445	181	150	127	178	74	115	65	69	29	43	19	26	20	5	19	11	11	8	4	2	1	4	3	5	0	7	1	0	0	1	0	1	1	0	0	0	3	0	0	0	0	0
0.03	south26_active	80	39359	15778	8396	4536	2224	1239	1293	648	635	589	227	285	203	124	313	89	75	62	114	29	74	35	41	19	18	10	17	12	3	14	2	8	3	4	2	0	2	1	3	0	6	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0
0.03	south27_all	80	63893	25785	13965	7815	4169	2455	2339	1288	1222	1045	505	549	393	269	440	191	150	130	164	63	137	58	74	30	40	18	25	34	13	15	7	7	7	6	3	1	2	4	1	0	1	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0
0.03	south27_active	80	39478	15893	8612	4608	2249	1243	1315	627	668	596	244	281	237	124	288	97	71	68	93	28	90	28	39	22	16	8	16	22	8	10	1	5	4	5	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
0.03	south28_all	80	64053	25795	13959	7826	4237	2491	2337	1304	1306	1047	544	547	422	265	420	186	156	124	150	60	98	54	88	29	32	17	18	34	11	11	5	3	12	6	3	0	1	3	4	0	1	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	2
0.03	south28_active	80	39506	15841	8695	4593	2241	1285	1336	623	682	602	257	307	242	133	264	99	81	69	84	30	60	27	55	18	14	9	12	21	7	8	2	2	6	5	2	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2
0.03	south29_all	80	64183	25914	14218	7783	4255	2533	2303	1281	1315	1019	620	572	396	274	429	178	157	138	145	55	119	54	86	31	35	18	22	32	17	14	7	2	9	4	2	1	1	4	4	0	2	0	1	2	2	1	0	1	0	0	1	0	0	0	0	0	2
0.03	south29_active	80	40002	15955	8890	4613	2259	1278	1302	605	678	583	304	313	225	137	259	87	77	76	90	29	76	33	48	20	15	11	14	20	10	10	5	2	4	3	1	0	0	3	3	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south30_all	80	64819	26115	14088	7722	4246	2540	2332	1295	1268	976	623	565	381	277	449	164	152	135	130	61	108	51	82	38	38	24	20	18	14	16	7	4	8	2	1	2	1	2	4	2	1	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	2
0.03	south30_active	80	40524	16073	8647	4543	2239	1265	1286	600	662	568	300	316	201	141	283	77	83	69	84	39	62	30	49	19	19	13	12	11	6	7	5	1	4	2	0	0	0	1	3	2	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south31_all	80	63068	25281	14110	7735	4057	2552	2309	1265	1230	976	585	556	450	286	333	172	167	115	168	70	112	54	91	56	41	17	26	20	11	11	10	9	10	8	4	6	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	39284	15454	8496	4582	2190	1307	1279	585	659	537	300	305	247	136	211	84	67	65	88	31	72	27	63	26	21	6	13	11	5	7	6	3	7	4	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	64071	25891	14255	7769	4049	2514	2403	1247	1177	979	582	555	446	309	344	175	180	141	161	73	106	52	87	47	31	14	27	17	18	10	13	13	9	6	5	4	3	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	40100	15978	8642	4642	2219	1260	1371	585	597	541	294	315	235	149	213	86	80	84	81	23	67	24	57	22	14	5	14	7	11	6	7	2	6	4	2	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	64016	25956	14101	7790	4061	2570	2386	1252	1184	993	557	525	437	327	342	177	173	144	173	71	115	45	116	35	26	14	28	18	15	11	9	11	6	5	4	2	4	0	1	2	1	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	39935	16001	8652	4623	2185	1306	1361	595	610	558	279	287	211	156	205	86	84	85	106	25	73	20	82	21	14	5	14	4	8	6	4	4	3	4	2	1	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	63456	26027	14220	7609	4103	2602	2366	1262	1148	1003	562	561	418	311	347	170	176	154	159	65	118	52	99	45	28	13	29	17	12	8	8	10	7	4	3	2	6	0	1	1	2	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	39628	16132	8706	4494	2248	1341	1345	609	581	549	284	300	198	153	219	85	84	88	91	26	71	22	69	26	15	4	18	6	8	4	4	2	4	1	1	1	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	63117	25566	14091	7754	4092	2618	2269	1271	1144	1015	571	589	393	302	372	172	175	154	171	57	101	54	95	46	28	17	33	19	7	11	5	11	6	9	3	1	7	0	1	2	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	39326	15738	8646	4453	2217	1367	1262	594	584	566	286	309	196	138	230	84	94	87	111	31	54	25	67	29	21	5	22	9	3	9	5	3	3	6	1	1	4	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	63369	25620	14181	7726	4137	2625	2319	1321	1160	1002	564	591	399	297	373	167	155	141	160	57	92	66	92	39	39	16	29	23	8	9	7	7	7	9	2	0	5	1	3	2	4	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	39456	15785	8761	4429	2223	1338	1291	616	606	547	274	316	207	135	235	81	82	80	94	30	53	37	72	27	25	3	16	12	5	7	6	4	3	6	0	0	3	0	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	63211	25548	14288	7748	4178	2560	2367	1275	1143	1022	537	579	400	311	414	167	151	157	167	59	76	66	80	37	42	21	25	24	10	9	7	4	15	6	3	0	2	1	3	2	4	0	0	2	0	1	0	0	0	1	0	0	0	0	0	4	0
0.03	south37_active	80	39270	15684	8831	4468	2273	1295	1286	573	591	556	247	323	213	134	282	77	77	92	93	31	45	39	51	24	22	6	13	13	5	7	6	2	7	5	1	0	2	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south38_all	80	64153	25694	14151	7817	4228	2632	2370	1268	1130	1008	545	550	405	296	439	159	147	154	165	70	80	70	91	30	41	15	20	27	10	3	6	6	10	5	4	0	0	1	4	2	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	4	0
0.03	south38_active	80	39786	15827	8739	4543	2289	1333	1290	585	611	567	253	306	213	127	291	72	75	93	84	35	46	42	50	22	21	7	10	17	6	1	5	2	5	4	1	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south39_all	80	64326	25635	14263	7912	4261	2565	2338	1255	1156	1045	566	546	389	300	456	163	146	154	166	73	89	69	86	43	34	23	20	36	16	6	3	8	9	2	4	2	4	3	4	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	4	0
0.03	south39_active	80	39815	15654	8798	4703	2318	1285	1261	587	617	574	265	295	188	133	300	84	71	97	99	29	56	43	46	29	21	14	12	28	9	2	3	3	5	1	1	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south40_all	80	63976	25886	14111	7920	4239	2495	2349	1209	1117	1029	566	543	409	287	409	164	158	141	188	74	90	55	69	48	41	16	23	33	17	9	2	10	4	1	2	2	6	2	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	4	0
0.03	south40_active	80	39637	15778	8654	4676	2334	1205	1271	573	599	587	270	273	198	128	254	85	76	74	113	32	56	34	32	33	28	11	15	24	11	4	1	4	2	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
