label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	south30_all	80	6688	3544	1663	2195	1634	1675	531	389	198	233	202	108	109	57	63	62	39	44	25	17	19	49	23	6	3	27	6	8	5	3	10	1	11	5	5	0	4	0	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south30_active	80	2512	2072	445	1780	1340	1499	321	233	38	124	155	34	67	16	39	40	19	31	6	2	12	43	17	4	0	26	1	4	3	1	10	0	10	1	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6886	3630	1738	2267	1642	1836	543	392	200	226	230	113	131	91	83	66	29	31	24	25	27	39	15	8	1	15	7	5	2	4	0	3	4	3	1	2	7	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south31_active	80	2695	2139	479	1827	1333	1646	317	241	48	147	171	23	88	35	58	39	7	18	5	6	17	38	9	5	1	12	2	1	0	0	0	2	1	3	1	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	6887	3629	1689	2272	1658	1756	570	400	208	200	241	108	137	81	75	73	28	30	24	25	25	38	16	8	2	3	9	7	0	3	1	1	3	3	1	2	7	0	0	0	0	0	2	1	0	0	1	0	0	0	0
0.03	south32_active	80	2645	2122	443	1830	1341	1561	332	257	60	130	190	25	99	31	54	45	7	16	6	7	16	35	7	5	0	2	4	2	0	1	1	0	1	3	0	0	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south33_all	80	6962	3551	1657	2257	1644	1712	584	386	212	201	230	98	124	80	73	70	31	30	25	23	19	22	15	5	2	20	4	8	0	2	3	0	2	3	2	1	7	0	2	1	0	0	3	1	0	0	0	0	0	0	0
0.03	south33_active	80	2681	2061	448	1804	1333	1512	351	244	53	125	172	27	96	33	53	45	8	16	5	9	12	20	8	1	0	20	2	4	0	1	2	0	1	3	1	0	7	0	2	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south34_all	80	6941	3464	1661	2213	1707	1578	581	383	211	204	241	97	111	82	70	63	37	22	21	20	15	23	11	9	2	28	7	8	1	1	9	0	1	0	3	1	0	0	2	1	0	0	2	1	1	0	0	0	0	0	0
0.03	south34_active	80	2657	1993	451	1781	1399	1387	341	249	55	128	187	27	84	30	45	40	9	10	5	8	11	21	7	2	0	26	4	5	0	1	8	0	0	0	2	1	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south35_all	80	6962	3577	1648	2192	1642	1535	531	367	204	210	229	102	101	79	65	61	38	22	24	18	16	37	9	11	2	29	6	7	2	2	9	0	3	3	2	3	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0
0.03	south35_active	80	2726	2075	472	1789	1369	1352	314	237	49	132	176	26	72	26	35	39	6	9	5	6	13	35	6	2	0	26	3	5	0	0	8	0	1	1	2	2	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south36_all	80	6912	3623	1627	2122	1638	1536	490	375	204	201	255	95	114	84	66	64	32	28	24	22	16	35	13	14	3	19	6	11	3	3	6	0	4	6	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south36_active	80	2665	2153	457	1727	1376	1350	296	235	46	118	200	22	77	25	36	39	5	13	6	8	13	31	9	4	0	16	2	5	0	0	6	0	2	4	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south37_all	80	6742	3672	1583	2054	1578	1491	448	363	204	191	249	111	118	76	61	64	32	41	21	23	18	39	11	14	5	26	4	9	3	3	1	0	4	6	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0
0.03	south37_active	80	2491	2123	467	1654	1309	1315	257	218	43	111	176	26	81	20	32	36	7	26	4	7	14	34	7	4	1	24	0	3	1	0	1	0	2	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	6702	3514	1549	1841	1361	1294	418	331	208	157	225	117	107	72	53	68	34	46	23	24	19	25	11	9	5	23	3	7	4	2	2	0	5	4	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	2	0
0.03	south38_active	80	2178	1908	456	1377	1061	1104	217	188	56	76	149	32	66	19	29	36	11	27	4	8	11	18	8	4	2	22	0	3	2	1	1	0	3	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	6616	3241	1573	1581	1151	1027	424	310	227	174	186	118	102	62	45	64	38	43	22	17	21	24	9	6	6	24	3	5	4	2	2	0	4	1	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	1810	1543	468	1085	807	811	203	146	66	78	113	32	61	14	22	30	12	22	3	6	11	18	6	2	3	23	0	2	3	1	1	0	3	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6680	3029	1592	1320	936	760	395	300	252	171	159	112	97	57	48	57	36	33	28	20	20	22	4	9	6	8	4	4	6	6	4	0	4	1	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1555	1231	465	782	551	527	181	127	76	66	86	36	41	14	19	22	11	14	6	6	8	18	2	2	2	6	0	3	3	4	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
