label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north16_active	80	815	354	1557	880	249	136	145	101	196	129	51	19	38	24	59	5	7	10	42	6	7	28	5	7	2	0	0	2	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3485	1481	2092	1275	467	301	259	195	269	208	82	62	69	53	85	20	25	17	59	11	16	41	11	7	8	3	0	13	4	5	2	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	867	341	1755	1029	261	128	161	121	225	170	46	26	44	26	73	4	7	9	55	3	13	38	8	6	3	1	0	12	4	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_all	80	3466	1436	2176	1214	455	316	268	190	276	216	103	58	73	42	70	22	29	15	61	9	22	38	11	6	6	4	1	13	6	5	1	3	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north18_active	80	874	328	1833	998	256	139	165	117	229	179	60	22	44	19	58	7	6	9	59	4	18	35	6	5	3	1	1	13	6	3	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north19_all	80	3481	1494	2202	1229	409	336	279	187	269	245	108	57	70	36	69	20	28	15	58	9	19	26	12	5	6	5	2	16	6	5	1	3	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1
0.03	north19_active	80	884	365	1815	1005	228	134	179	120	232	211	74	26	44	15	58	6	6	7	58	6	15	23	9	4	3	1	2	13	6	3	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1
0.03	north20_all	80	3405	1513	2247	1221	416	316	278	183	282	219	129	58	70	42	66	23	23	16	52	7	18	21	12	4	2	5	3	9	3	3	1	2	0	3	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	851	385	1851	975	217	132	177	118	246	182	90	25	44	18	57	11	4	6	50	4	16	19	10	2	2	1	3	6	3	2	0	0	0	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	3448	1443	1909	1182	427	251	273	207	271	190	102	56	87	38	64	26	23	23	43	8	22	76	9	5	6	8	2	6	4	1	0	4	0	1	0	1	0	2	0	0	1	0	0	0	0	0	3	1	0
0.03	south21_active	80	837	367	1587	961	223	93	165	110	222	148	61	22	66	14	57	9	6	15	39	5	22	73	5	3	6	3	1	3	2	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	1	0
0.03	south22_all	80	3486	1459	1780	1074	396	264	261	203	247	160	98	57	78	44	69	23	19	19	37	10	16	26	6	9	6	5	3	4	4	3	1	3	0	1	0	1	1	3	0	0	1	0	0	0	0	0	3	0	0
0.03	south22_active	80	811	352	1450	849	201	94	150	106	198	118	49	23	47	14	60	7	7	9	33	5	16	23	3	5	6	3	1	2	2	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0
0.03	south23_all	80	3491	1472	1649	915	397	291	248	183	226	140	91	46	64	39	67	17	15	9	26	9	20	24	6	12	8	5	5	3	2	3	1	1	0	1	0	2	1	3	0	0	1	0	0	1	0	0	0	0	0
0.03	south23_active	80	793	323	1306	691	188	100	132	83	167	94	45	21	36	13	58	3	6	3	22	5	16	20	3	6	6	2	3	2	2	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3418	1490	1551	897	398	299	228	166	246	152	96	43	62	32	57	15	10	13	31	7	17	10	7	13	7	5	8	9	3	3	1	0	0	0	0	1	1	2	0	0	1	0	1	1	0	1	1	0	0
0.03	south24_active	80	742	330	1190	680	182	108	115	71	191	109	57	19	35	13	45	4	2	5	27	4	13	6	3	7	5	1	4	8	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	3413	1458	1737	986	448	297	239	160	272	157	86	39	53	32	61	23	13	13	37	6	23	20	6	14	7	4	7	10	2	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0
0.03	south25_active	80	804	325	1390	764	210	105	135	75	224	112	58	14	36	12	50	10	2	7	35	4	17	15	2	9	4	0	5	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	3427	1478	1964	1076	456	313	251	157	281	184	93	47	59	36	62	30	12	15	43	10	17	21	7	11	5	3	4	29	3	0	3	1	1	0	0	0	2	2	0	0	0	0	1	0	1	1	1	0	0
0.03	south26_active	80	857	356	1634	853	231	123	145	90	237	142	68	13	50	14	50	12	1	7	40	7	14	17	2	7	4	0	2	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	3440	1464	2149	1135	474	311	268	161	298	222	90	58	68	48	74	34	13	17	44	19	19	22	7	11	5	6	3	28	1	1	3	1	1	0	0	0	2	3	0	0	0	0	1	0	1	1	1	0	0
0.03	south27_active	80	879	369	1826	901	241	131	166	91	251	190	67	15	56	17	58	13	2	10	34	10	14	17	2	5	4	2	2	18	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	3418	1471	2189	1166	468	313	273	170	289	243	89	62	79	43	86	32	9	14	73	17	16	17	15	9	3	5	1	26	4	2	4	1	1	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_active	80	881	391	1867	947	246	137	175	89	242	214	67	19	65	14	70	9	1	7	63	8	13	15	10	2	3	2	0	16	3	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_all	80	3456	1509	2209	1232	480	299	272	180	290	219	89	58	76	37	77	26	12	20	81	18	16	10	17	8	4	5	3	5	4	4	2	1	1	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_active	80	875	397	1873	1016	247	133	176	92	244	186	68	18	62	14	62	6	1	13	72	9	13	8	13	3	3	2	1	5	4	2	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south30_all	80	3449	1507	2013	1220	466	281	264	173	287	203	82	48	68	34	75	18	12	20	80	11	18	14	19	6	3	2	3	4	5	7	3	1	1	0	1	1	0	1	0	0	7	0	0	0	0	0	0	0	0
0.03	south30_active	80	881	412	1671	1004	244	114	167	90	241	162	54	15	53	10	60	4	2	12	74	8	18	11	17	3	2	0	1	3	4	3	1	1	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0
0.03	south31_all	80	3379	1503	2179	1256	454	272	280	189	305	195	104	53	76	46	67	34	16	18	84	9	27	41	20	7	2	2	3	32	5	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	836	332	1835	1033	244	112	169	111	269	162	56	17	56	26	49	10	3	10	76	6	23	38	18	6	0	1	1	32	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3398	1489	1925	1223	448	316	278	174	288	181	109	66	82	46	65	34	18	16	71	10	27	44	20	3	2	2	3	30	4	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	837	342	1598	998	244	129	163	95	246	143	67	17	62	24	51	8	3	10	66	6	22	39	18	2	0	1	1	30	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3435	1502	1848	1210	448	334	266	175	280	195	122	55	76	45	65	26	17	14	50	14	15	19	12	8	2	2	4	24	4	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	839	358	1486	976	236	131	161	92	225	149	79	13	56	20	49	4	3	9	48	7	13	13	10	5	0	1	1	24	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3471	1487	1985	1267	468	316	289	178	265	205	134	54	75	42	70	21	18	10	58	15	10	23	13	7	3	1	4	8	9	3	2	0	0	4	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	860	362	1645	1030	252	120	181	104	206	154	99	13	59	20	59	1	4	6	51	9	7	18	12	5	2	0	3	8	7	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3484	1455	2067	1228	472	306	279	196	291	206	127	41	66	41	54	25	20	13	34	16	5	19	7	10	3	3	4	6	7	3	3	0	0	4	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0
0.03	south35_active	80	861	357	1722	1002	252	116	171	112	228	162	90	11	52	14	42	7	4	7	28	9	4	15	6	7	2	2	3	5	5	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3449	1460	2153	1304	471	311	278	207	318	206	111	31	74	42	50	23	23	20	35	15	5	24	6	10	5	5	4	6	6	3	1	0	0	4	1	0	0	0	0	1	4	2	0	0	0	0	0	0	0
0.03	south36_active	80	893	360	1824	1064	262	135	176	125	261	165	84	11	61	14	40	8	7	11	30	8	2	20	3	8	2	2	3	4	5	2	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south37_all	80	3533	1492	2114	1304	444	300	249	200	299	204	83	37	75	38	39	26	25	23	40	7	13	20	4	8	5	6	1	7	5	2	3	0	0	1	1	0	0	1	0	1	4	1	0	0	0	0	0	0	0
0.03	south37_active	80	930	370	1771	1079	232	130	166	114	245	160	59	15	59	16	32	12	6	12	38	2	9	17	1	5	2	2	0	5	5	2	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south38_all	80	3496	1550	2134	1300	433	294	267	188	297	224	92	46	74	32	43	21	22	21	43	7	18	21	4	7	5	5	1	4	3	0	2	3	0	1	0	0	0	1	0	1	4	1	0	0	0	0	0	0	0
0.03	south38_active	80	911	383	1776	1087	224	131	183	117	246	178	60	15	52	12	33	12	5	12	42	2	15	20	1	5	2	0	0	3	3	0	0	2	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
0.03	south39_all	80	3504	1546	2042	1236	432	269	264	173	298	241	104	61	72	31	42	18	25	12	52	9	19	13	8	8	3	4	8	13	5	0	5	4	0	3	0	0	1	1	2	1	0	0	1	0	0	1	0	0	0
0.03	south39_active	80	888	429	1708	1011	227	110	171	100	246	203	72	21	55	13	30	10	5	5	50	3	16	10	4	5	3	0	7	12	3	0	2	3	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	3441	1549	2048	1205	445	262	257	178	328	248	116	64	79	28	40	20	24	11	51	13	15	21	8	7	7	2	8	13	5	0	4	5	0	2	0	0	2	1	2	1	0	0	1	0	2	1	0	0	0
0.03	south40_active	80	846	442	1711	985	228	108	152	106	277	206	83	22	61	10	29	9	6	5	46	7	13	16	5	4	7	0	8	12	3	0	2	3	0	2	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0
