label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146
0.03	north6_all	80	2359	1994	665	443	1476	498	243	317	504	174	242	115	157	211	263	101	79	71	68	226	168	41	44	40	43	73	84	46	79	88	66	21	22	12	14	20	21	36	14	15	30	33	7	6	22	4	5	10	11	10	7	8	10	9	8	3	5	12	7	3	0	3	3	3	3	6	1	3	3	0	6	2	4	2	4	2	1	4	5	2	1	1	1	1	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	9	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north6_active	80	1132	1259	332	181	1012	260	118	193	337	86	142	62	94	128	175	49	36	33	31	160	122	22	18	21	26	51	62	24	61	74	44	9	11	6	6	11	11	19	6	12	15	11	3	1	18	2	2	3	5	5	3	6	3	5	6	2	3	9	3	0	0	3	2	2	1	4	1	3	3	0	4	0	4	2	4	0	0	1	5	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	2451	2055	678	443	1455	488	228	298	524	169	245	112	168	183	254	108	78	74	63	231	196	47	39	42	40	69	86	42	94	74	71	23	25	12	16	22	19	36	14	16	39	37	6	7	23	3	11	8	13	6	10	10	10	7	4	4	6	8	10	3	0	4	3	5	2	3	1	3	0	0	4	1	5	2	9	2	0	4	5	3	0	1	1	0	0	1	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	9	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north7_active	80	1203	1293	324	194	977	257	113	183	361	98	148	55	102	96	161	62	34	38	31	165	137	29	19	20	22	49	57	22	68	56	53	10	12	6	7	15	11	18	5	14	19	14	2	2	18	1	5	4	7	3	5	6	2	5	3	2	3	7	5	0	0	4	2	2	0	2	1	3	0	0	2	1	4	2	4	0	0	1	5	3	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	9	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2403	1949	679	465	1293	485	235	265	489	158	242	108	162	191	251	103	79	71	51	207	195	41	38	42	34	72	82	41	74	44	78	23	21	8	18	16	18	42	11	13	23	20	9	4	10	7	10	8	11	4	7	12	10	8	4	3	7	5	10	1	0	4	5	5	1	7	1	5	1	0	2	2	4	3	8	2	0	5	8	3	0	5	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	9	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1160	1210	316	198	870	257	112	153	332	89	146	49	89	99	153	61	38	34	25	146	144	27	16	21	19	47	56	28	45	29	60	10	13	5	9	8	10	21	5	11	11	13	4	2	6	5	6	4	4	1	3	6	3	7	2	2	3	4	5	1	0	2	2	2	0	6	0	4	0	0	2	1	3	3	3	0	0	1	8	3	0	5	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	9	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2336	1772	683	465	1154	442	222	255	445	154	223	107	159	172	227	95	84	65	50	164	166	40	33	38	31	56	64	39	75	41	52	23	19	9	18	18	10	28	6	12	23	19	7	5	11	9	10	5	11	4	5	11	8	4	6	5	9	5	8	2	0	5	5	2	0	4	1	5	2	0	3	3	3	3	8	1	0	1	9	4	0	5	1	1	2	0	1	0	0	2	0	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1095	1054	304	200	780	238	101	134	304	87	132	51	91	108	146	51	41	31	25	113	121	25	15	20	16	32	36	29	44	19	36	9	12	7	8	8	6	14	2	9	15	13	2	4	6	8	6	4	6	3	3	6	3	3	0	1	4	4	4	1	0	2	2	0	0	4	0	4	1	0	2	1	2	2	3	1	0	0	9	1	0	5	0	1	2	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2278	1668	693	491	1120	422	234	225	453	150	193	116	159	174	207	89	80	63	47	137	132	40	29	37	33	50	57	35	58	34	59	27	21	8	16	20	12	28	9	7	24	16	5	5	15	10	6	8	7	6	1	13	6	4	7	5	8	7	6	5	0	6	4	2	1	5	1	3	2	0	2	2	3	3	6	1	0	1	9	4	0	5	1	1	2	1	0	0	0	2	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1063	993	323	213	757	237	97	103	299	74	103	51	89	108	147	46	42	32	18	81	101	23	11	17	17	29	27	24	38	15	45	12	18	5	8	9	6	13	4	5	16	11	2	3	9	8	4	4	4	4	0	8	1	3	1	1	3	5	4	2	0	3	1	0	1	5	0	2	1	0	1	0	2	2	1	1	0	0	9	1	0	5	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2466	2014	674	469	1418	488	229	286	545	163	227	114	139	206	301	100	75	59	35	194	172	44	42	36	37	62	59	38	89	52	58	28	20	22	9	16	18	25	12	8	35	12	8	10	30	6	7	6	3	6	7	16	9	7	5	3	6	2	12	2	12	5	3	4	1	11	1	1	0	4	1	2	3	2	3	3	1	3	3	2	6	8	1	2	0	1	1	0	1	2	1	1	1	0	0	0	0	2	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1238	1234	314	200	999	280	121	160	332	78	135	53	78	127	180	62	36	23	17	140	88	22	18	17	22	35	44	24	47	37	46	9	13	8	5	8	9	17	3	7	19	10	5	3	25	5	5	0	1	5	1	10	3	6	1	2	3	1	10	0	10	2	2	2	0	9	1	0	0	1	0	2	2	0	0	2	1	2	2	2	3	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2490	2023	660	465	1418	488	217	298	579	154	218	140	151	212	322	103	60	54	45	194	179	42	38	33	42	55	68	31	97	50	67	22	21	17	14	20	18	22	8	11	36	16	8	9	16	8	9	8	5	5	4	8	9	10	5	3	5	6	11	6	4	5	3	4	1	10	1	3	3	0	2	2	5	1	3	3	1	2	2	2	6	8	1	1	0	2	1	2	3	3	0	1	1	0	0	0	0	2	1	0	0	0	2	1	1	4	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1226	1239	306	207	950	279	121	165	389	69	130	67	83	138	188	65	30	22	25	139	115	20	17	14	23	34	51	17	51	37	50	8	11	5	9	9	7	14	2	6	24	13	6	2	11	4	6	1	3	4	1	3	3	7	0	2	3	2	9	1	2	1	2	1	0	8	1	2	0	0	0	2	3	0	0	2	1	1	1	2	3	0	1	0	0	1	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2501	1952	659	452	1440	491	230	287	585	172	218	137	154	228	288	99	63	49	48	192	210	41	39	35	39	65	66	36	83	56	61	21	24	16	13	13	13	20	8	15	34	15	12	10	18	8	14	7	5	6	5	7	8	9	3	3	3	10	10	5	2	3	0	3	3	5	2	3	3	1	2	3	2	0	0	2	2	0	3	2	5	7	1	1	0	3	1	3	2	3	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	4	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1240	1179	298	195	927	294	118	160	387	69	123	68	85	152	162	63	37	22	31	133	147	22	22	11	18	43	47	18	50	35	47	7	11	8	9	7	6	10	5	8	24	11	8	3	9	4	11	2	3	6	1	2	4	6	1	2	1	2	9	1	0	0	0	1	1	4	2	2	0	1	0	2	1	0	0	2	2	0	1	2	3	0	1	0	0	3	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2468	1936	668	439	1370	469	243	278	584	173	215	140	157	226	286	109	64	51	53	163	217	37	47	35	36	77	68	41	92	56	63	20	20	16	15	16	20	16	9	14	29	22	8	11	31	7	15	6	3	7	5	6	7	8	2	2	5	10	11	8	2	3	1	4	3	3	3	5	3	3	5	3	5	1	3	0	1	0	5	1	1	7	2	2	1	3	0	3	2	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	4	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north14_active	80	1270	1160	303	190	856	269	118	143	385	76	111	73	84	152	170	61	32	26	31	110	162	19	24	7	15	53	44	18	59	34	39	6	8	9	11	8	10	10	7	7	24	17	4	4	15	2	11	3	3	7	1	3	3	4	1	1	2	1	9	2	1	0	0	1	1	3	2	2	0	3	4	2	4	1	2	0	1	0	4	1	0	0	1	1	0	3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2471	1929	645	422	1304	457	239	254	605	183	207	129	160	228	234	104	70	52	49	164	210	35	44	39	35	80	68	47	73	58	55	23	21	23	13	13	20	13	10	11	19	25	8	10	32	6	11	5	7	8	5	7	7	7	5	4	7	8	5	6	3	2	1	4	2	4	2	3	0	9	4	4	9	1	5	0	1	0	5	1	1	1	1	1	1	2	0	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north15_active	80	1304	1180	299	189	852	265	122	127	399	81	106	67	92	147	132	56	32	29	26	100	147	22	23	11	14	48	45	24	53	37	32	8	9	13	9	7	12	8	7	8	16	19	4	4	16	5	9	3	6	7	2	3	3	5	2	4	5	2	4	2	1	1	0	1	1	4	1	1	0	9	4	3	8	1	3	0	1	0	3	1	0	0	0	1	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2455	1957	665	414	1381	420	237	277	582	183	208	113	164	246	241	86	73	54	47	148	185	44	44	41	42	79	86	49	90	62	75	22	25	24	15	10	19	20	9	5	13	26	7	11	37	10	6	4	11	13	4	6	6	8	6	5	16	6	5	3	2	1	3	4	1	1	1	3	0	8	7	3	12	1	6	0	0	0	5	3	0	2	1	1	2	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north16_active	80	1293	1205	323	189	912	236	130	146	395	100	110	60	101	157	153	46	28	32	23	90	130	25	17	17	20	42	61	25	62	41	48	12	12	12	10	5	14	8	6	3	9	19	3	4	23	8	4	2	9	11	3	2	2	7	3	4	10	3	4	1	1	1	1	2	1	1	0	1	0	8	7	3	12	1	4	0	0	0	3	1	0	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2456	1907	676	428	1347	421	243	272	563	180	205	100	202	254	210	82	69	49	43	178	202	41	46	38	41	64	91	39	103	61	84	29	21	20	16	14	16	17	6	7	12	21	10	12	22	10	6	6	16	9	4	5	6	9	7	7	23	8	4	3	3	1	3	1	1	1	0	4	0	7	3	3	9	2	7	0	0	0	4	2	0	2	0	0	1	2	2	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1273	1189	333	211	893	241	123	155	400	97	109	53	132	160	133	42	24	29	19	119	152	25	19	19	21	34	67	20	65	41	52	19	11	9	8	8	14	5	2	4	10	15	4	4	16	8	2	5	14	6	4	4	2	8	4	5	17	7	3	1	0	1	2	1	1	1	0	1	0	7	3	2	9	2	5	0	0	0	2	0	0	2	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2395	1900	657	448	1373	420	245	275	505	191	199	97	182	257	215	80	61	47	47	176	175	50	41	32	40	55	85	34	96	53	71	27	26	12	18	17	14	23	3	8	24	18	10	8	21	8	6	6	17	11	7	6	7	6	5	7	24	6	4	0	2	1	5	1	3	2	2	1	0	0	4	1	7	2	3	0	1	0	1	3	0	4	0	2	1	2	2	0	0	2	1	1	1	0	0	1	2	0	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	1201	1185	323	213	929	255	128	164	365	99	112	45	120	157	154	39	19	30	23	116	132	29	16	19	22	37	56	15	62	36	47	18	17	6	6	10	10	6	1	2	20	14	4	4	14	5	2	5	14	8	5	4	2	5	5	5	17	5	3	0	0	1	2	1	2	2	0	0	0	0	3	0	4	1	3	0	1	0	0	1	0	3	0	1	1	0	1	0	0	1	1	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2436	1860	663	462	1268	450	240	254	488	179	199	116	187	247	219	86	61	46	54	203	190	48	36	33	29	48	80	33	98	50	63	23	19	12	14	21	15	31	7	10	33	14	7	5	16	7	7	7	12	13	7	8	3	5	6	5	25	8	4	0	4	7	4	0	2	6	3	2	0	0	3	1	3	3	2	0	1	0	2	1	1	4	0	2	1	2	4	1	0	2	0	1	1	1	1	1	2	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	1220	1153	308	205	852	281	117	153	342	92	117	54	123	161	140	43	19	22	27	152	145	26	20	17	15	32	55	15	62	30	39	15	15	6	4	14	10	9	3	2	23	11	2	4	9	3	1	5	9	11	5	6	2	4	6	4	14	7	3	0	2	6	2	0	1	6	1	0	0	0	2	0	0	2	2	0	1	0	0	1	1	2	0	1	0	0	3	1	0	1	0	0	0	1	1	1	2	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2443	1889	651	473	1339	440	236	263	515	170	200	138	189	205	228	99	77	39	50	190	171	48	35	39	29	43	79	30	99	42	52	20	20	16	13	21	19	24	11	10	37	18	6	6	11	7	7	4	6	9	4	12	3	6	5	3	9	9	2	5	7	7	3	3	4	8	3	3	1	0	4	0	3	2	6	0	2	1	2	1	1	4	1	2	1	1	3	1	0	0	0	0	2	1	1	2	2	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	1205	1166	304	207	936	265	124	157	343	88	118	62	119	129	148	52	27	17	27	140	124	24	20	20	17	28	50	12	61	23	26	13	15	10	5	14	13	7	5	2	25	13	2	5	5	4	2	2	3	6	2	10	2	5	5	2	2	8	2	1	5	6	1	1	2	6	1	2	0	0	2	0	0	1	3	0	1	1	0	1	1	2	1	1	0	0	3	1	0	0	0	0	1	1	1	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
