label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north11_active	80	30058	19220	7551	1566	5626	439	641	2257	170	645	198	132	62	156	36	137	20	57	38	16	13	12	10	7	2	2	3	15	1	12	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	47455	24901	11061	4532	6539	1968	1433	2435	690	899	427	335	202	219	126	162	76	83	70	24	26	23	18	12	6	2	6	15	1	17	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	29937	19267	7497	1576	5606	438	669	2168	169	684	184	148	70	146	43	134	20	55	52	14	15	14	16	4	2	1	3	15	1	16	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	47438	24963	11172	4490	6392	1960	1476	2588	688	955	397	340	208	219	119	204	66	79	60	23	25	31	19	13	5	3	8	15	1	6	8	1	0	7	1	0	0	0	0	0	0	1	1	1	0	0
0.03	north13_active	80	29938	19307	7576	1584	5402	407	719	2321	168	737	142	146	70	160	36	173	20	50	46	12	15	22	17	5	2	1	5	15	1	5	6	0	0	7	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north14_all	80	47387	24610	11276	4558	6433	1927	1481	2509	693	929	391	322	235	207	125	182	58	76	61	25	28	32	22	10	6	3	6	13	1	6	9	1	0	7	2	0	0	0	0	0	0	1	1	1	0	0
0.03	north14_active	80	29927	18902	7676	1612	5431	418	682	2226	177	726	140	139	87	137	40	153	20	49	47	12	23	25	21	4	4	1	4	12	1	6	8	1	0	7	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north15_all	80	47313	24798	11288	4643	6568	1927	1576	2624	684	892	410	328	237	205	124	182	56	61	45	26	31	32	49	9	10	2	4	4	0	5	10	1	1	8	3	1	2	0	0	0	0	1	1	1	0	0
0.03	north15_active	80	29898	19066	7728	1593	5575	394	752	2317	169	696	143	134	90	136	36	155	15	41	28	9	24	24	47	6	5	0	4	2	0	5	8	1	0	7	0	0	2	0	0	0	0	1	1	0	0	0
0.03	north16_all	80	47588	24680	11139	4761	6733	1972	1595	2460	701	861	409	302	233	219	113	143	53	53	47	33	32	19	45	9	9	2	2	12	0	2	8	1	1	8	5	2	4	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	30186	18941	7606	1570	5739	401	754	2165	178	669	158	117	91	141	36	121	15	37	26	14	26	14	43	3	3	0	2	10	0	2	6	1	0	7	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	47531	25169	11003	4805	6703	1998	1601	2652	676	879	409	291	221	208	118	178	70	54	54	34	31	19	43	15	11	3	4	23	2	4	1	2	3	1	4	3	4	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	30049	19369	7549	1611	5731	416	796	2364	174	675	168	100	72	135	38	148	18	41	32	14	22	17	38	10	5	0	3	22	2	4	0	2	2	0	1	0	4	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	47138	25114	11085	4822	6694	2012	1548	2587	703	866	386	264	199	196	115	199	72	48	51	36	31	19	29	18	8	4	8	24	2	3	1	2	3	1	3	4	4	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	29775	19334	7665	1614	5730	408	792	2307	168	637	161	92	62	131	46	169	22	37	31	18	21	15	24	12	6	1	3	23	2	3	0	1	2	0	1	1	4	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	46666	25382	11125	4787	6784	1975	1492	2730	663	898	390	237	207	189	114	253	79	58	54	34	35	28	12	14	10	3	8	17	2	3	0	3	2	0	1	3	1	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	29391	19692	7690	1626	5803	429	735	2431	158	688	174	95	56	120	47	215	25	46	38	18	24	21	7	11	8	1	3	16	2	3	0	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	46758	25163	10941	4780	6774	2001	1528	2721	656	897	390	257	197	192	126	211	79	72	51	30	38	38	14	8	11	3	7	4	2	2	0	7	1	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	29498	19517	7522	1659	5829	455	722	2419	153	699	176	107	56	122	55	181	19	54	33	17	28	30	10	6	9	1	3	2	2	2	0	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	47162	24168	10954	4614	6892	2006	1588	2667	678	938	379	281	180	203	134	190	50	66	42	24	25	19	21	9	10	4	3	3	3	3	3	8	2	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	29859	18570	7438	1576	5884	434	758	2365	168	748	174	112	49	123	45	169	13	45	31	8	8	9	16	3	7	1	3	2	2	2	3	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	47235	24651	10975	4526	6737	2022	1611	2545	681	953	391	293	187	207	135	175	55	62	37	30	32	17	29	13	9	2	1	3	6	3	2	8	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	29883	18875	7365	1539	5741	436	756	2252	166	768	177	112	51	127	43	150	13	40	25	12	11	9	22	3	6	0	1	2	3	1	2	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	46801	24202	10791	4517	6589	2038	1583	2618	687	921	388	291	216	210	127	166	72	53	39	36	29	23	25	16	7	5	4	14	4	3	0	7	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	29142	18298	7233	1536	5554	431	732	2324	169	739	167	108	65	134	43	136	21	25	28	17	11	17	17	2	6	0	1	11	1	2	0	7	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	46731	23943	10607	4542	6525	2054	1553	2404	658	894	391	302	240	224	124	152	71	45	41	30	24	20	21	17	3	6	5	14	3	4	2	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	29017	18065	7043	1511	5476	415	705	2122	155	716	153	115	77	150	44	111	22	27	28	17	11	18	16	4	2	0	2	12	1	3	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	46551	23829	10404	4515	6438	2038	1578	2389	663	838	353	288	233	221	125	152	66	53	48	41	24	21	16	12	4	6	5	14	2	3	5	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	28866	18091	6875	1512	5388	427	733	2109	135	668	131	112	78	152	46	115	24	31	38	22	13	19	9	3	3	0	2	12	1	3	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	46480	23655	10482	4629	6466	1975	1561	2391	696	849	337	262	220	223	130	168	56	55	47	37	29	23	18	17	5	5	3	4	1	1	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	28966	17980	7055	1537	5460	409	727	2093	147	656	129	107	76	157	46	138	21	38	33	17	17	19	7	7	3	0	1	3	0	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	46391	24007	10644	4664	6326	1997	1513	2388	718	906	342	275	207	208	147	185	57	61	60	36	33	13	22	21	6	7	3	2	1	0	7	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	29127	18407	7160	1581	5342	430	681	2080	154	703	142	115	67	142	50	159	17	42	40	17	20	8	11	7	4	1	1	1	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	44995	23237	10542	4648	6219	2006	1543	2430	727	845	329	271	180	173	130	209	59	55	61	28	33	17	25	18	6	9	7	2	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	27347	17408	6864	1520	5162	451	657	2118	167	641	124	108	46	110	46	179	13	37	38	13	21	9	15	7	3	2	3	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	43613	22694	10062	4616	6062	2025	1479	2255	708	808	337	269	213	170	122	225	67	53	58	27	29	18	30	14	6	8	9	6	3	3	2	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0
0.03	south29_active	80	25449	16650	6228	1414	4981	452	597	1936	160	586	132	97	47	99	43	170	12	32	36	11	16	9	18	6	2	2	4	5	1	3	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south30_all	80	42744	21726	9832	4607	5927	2004	1486	2189	700	743	314	256	197	167	114	176	74	61	49	19	25	23	34	7	6	7	9	5	3	3	0	1	1	0	0	0	0	3	0	0	0	0	1	0	1	0
0.03	south30_active	80	24019	15481	5845	1326	4860	445	573	1856	165	528	125	82	45	82	34	118	16	36	29	6	14	16	26	2	2	2	3	5	1	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0
0.03	south31_all	80	46479	24815	11297	4662	6981	1976	1590	2513	643	914	368	277	207	200	121	169	76	67	49	27	26	15	20	12	13	3	10	10	2	1	0	11	3	1	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south31_active	80	29218	19170	7701	1548	5991	406	730	2228	164	724	152	108	61	117	35	136	26	41	28	13	13	11	16	7	7	2	7	9	1	1	0	8	3	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	46818	24517	11292	4736	6859	2041	1585	2545	627	888	363	272	225	181	111	162	72	75	60	30	23	13	25	18	10	3	12	9	4	4	2	8	2	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	29576	18939	7685	1610	5831	445	721	2240	159	700	161	98	70	104	37	135	21	47	44	15	13	10	19	10	6	2	7	9	2	4	1	7	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	47194	24335	11146	4707	6929	1975	1583	2461	647	888	378	274	217	190	126	149	70	75	47	31	34	17	23	18	6	5	10	8	4	5	2	9	7	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south33_active	80	29686	18804	7584	1601	5904	448	718	2162	162	701	165	91	62	107	43	127	18	49	30	17	19	12	20	9	3	3	6	8	2	5	1	7	5	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	47305	24426	11111	4731	6964	1989	1553	2682	657	852	396	281	218	197	120	149	67	64	53	32	27	21	21	15	11	4	7	5	5	5	2	2	8	0	1	2	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	29752	18703	7530	1643	5934	445	748	2388	154	679	176	94	70	116	42	124	12	44	33	17	16	14	16	6	8	2	3	5	3	5	1	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	47317	24629	11146	4736	6897	2058	1520	2559	638	826	396	268	209	190	140	152	71	67	47	28	26	24	23	11	11	5	3	15	4	4	2	9	8	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	29582	18868	7618	1618	5890	429	745	2261	135	656	173	97	69	113	54	121	14	47	25	14	16	15	18	1	8	3	1	15	2	4	1	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	47100	24683	11126	4686	7015	2054	1528	2527	648	847	387	293	197	176	146	192	68	76	47	36	23	27	22	10	13	6	5	15	4	2	0	9	3	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	29470	18924	7596	1639	6005	433	744	2231	142	686	152	119	69	96	63	158	19	54	21	17	11	16	11	2	10	4	3	15	2	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	47147	24694	11221	4766	6819	2061	1500	2391	633	868	386	287	196	181	140	186	66	81	48	38	27	27	23	16	11	6	7	10	2	1	3	8	5	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	29654	19030	7799	1682	5796	426	726	2100	146	711	162	113	57	104	57	152	23	58	30	17	14	13	11	8	8	2	4	10	1	0	3	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	46587	23733	10999	4768	6692	1997	1467	2353	661	883	400	292	203	178	122	166	61	81	56	35	24	35	28	14	12	6	8	11	3	1	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	28910	18002	7533	1621	5662	431	663	2053	144	722	163	116	53	103	51	137	22	55	33	14	12	17	18	11	10	1	4	11	1	0	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	45606	22753	10612	4752	6247	1974	1391	2401	670	879	384	288	190	180	101	170	67	67	63	34	22	26	27	11	11	6	4	2	2	1	3	0	6	1	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	27281	16809	6989	1487	5193	434	590	2110	140	695	156	107	43	100	40	145	19	44	40	12	11	11	22	10	9	1	1	2	0	0	3	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	44073	21698	10124	4653	5883	1964	1385	2274	690	817	385	294	212	181	107	156	72	46	61	27	21	24	32	10	11	6	4	5	4	2	1	0	5	1	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	25364	15486	6294	1335	4782	443	565	1954	131	617	154	104	58	99	34	125	19	25	37	10	9	12	25	5	8	1	1	5	2	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0
