label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north7_active	80	9631	27336	2199	4397	5558	1675	1812	1798	296	1249	1059	95	102	90	105	17	172	35	13	56	17	34	23	1	0	14	2	14	8	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	35116	32736	7693	6543	6484	2707	2300	2082	724	1452	1128	280	211	168	147	94	143	73	42	52	30	25	27	9	5	11	9	11	8	1	1	3	2	1	3	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	9594	27924	2198	4397	5425	1695	1717	1745	317	1296	1008	85	106	90	103	18	131	34	15	47	19	21	9	1	2	7	3	10	7	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	35212	32951	7744	6595	6311	2651	2367	2222	733	1344	1083	266	236	160	141	98	122	78	29	48	29	18	30	7	8	11	16	4	6	0	1	0	3	1	4	1	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	9494	28063	2234	4433	5211	1646	1794	1863	310	1207	953	90	112	84	87	18	104	31	10	39	17	15	14	0	3	5	10	4	3	0	0	0	3	1	4	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	35118	30712	7712	6544	5776	2533	2144	2080	695	1342	971	255	223	155	135	95	84	74	33	35	25	11	22	11	8	16	10	19	5	1	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	8849	25600	2105	4210	4674	1502	1597	1711	274	1189	841	87	101	75	76	17	67	27	10	25	14	6	16	4	3	11	10	18	1	1	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	35145	32081	7689	6870	6198	2639	2328	2082	711	1374	1026	253	273	182	146	76	150	57	40	80	32	41	36	7	10	43	13	16	6	2	1	3	2	0	0	3	1	0	0	4	0	1	0	0	0
0.03	north11_active	80	9824	27414	2195	4564	5136	1702	1779	1740	287	1212	937	90	138	97	98	21	127	34	12	73	8	38	31	3	7	40	12	15	2	1	1	0	2	0	0	1	0	0	0	4	0	1	0	0	0
0.03	north12_all	80	35051	32044	7767	6788	6099	2593	2290	2177	705	1368	1038	250	261	181	145	79	144	58	40	71	30	34	32	7	6	39	4	12	6	0	0	4	2	0	1	4	1	1	1	0	0	1	0	0	0
0.03	north12_active	80	9683	27360	2173	4558	5030	1676	1734	1824	280	1212	952	79	139	91	98	22	113	31	15	65	9	32	29	2	4	38	4	11	2	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	35224	32067	7712	6753	6143	2663	2350	2192	696	1418	1019	255	231	187	147	88	157	64	42	60	25	40	26	6	5	41	6	14	12	0	0	4	2	0	1	4	1	1	3	0	0	0	0	0	0
0.03	north13_active	80	9803	27368	2186	4568	5094	1674	1762	1860	270	1262	916	78	122	101	83	21	129	34	15	51	7	37	24	2	3	40	6	14	8	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0
0.03	north14_all	80	35261	32188	7737	6572	6065	2713	2236	2197	729	1502	1026	264	220	170	140	88	146	53	46	48	28	34	31	6	3	15	6	12	9	0	1	1	1	0	2	2	3	1	3	0	0	0	0	0	0
0.03	north14_active	80	9755	27546	2226	4486	5028	1691	1677	1853	279	1352	913	76	122	90	77	20	121	25	15	37	10	31	28	2	1	14	6	12	7	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0
0.03	north15_all	80	35348	32452	7637	6613	6077	2686	2229	2147	718	1569	1065	260	222	169	153	83	147	54	42	67	33	24	28	9	5	24	7	7	9	0	2	0	1	0	1	2	3	0	3	0	0	0	0	1	0
0.03	north15_active	80	9792	27707	2202	4484	5077	1692	1640	1813	274	1415	950	82	113	89	78	12	127	28	10	55	15	20	24	3	1	23	6	7	9	0	1	0	1	0	0	0	3	0	3	0	0	0	0	1	0
0.03	north16_all	80	35297	32831	7697	6467	6333	2679	2322	2119	687	1488	1009	276	253	167	149	73	131	55	41	55	25	27	31	9	5	23	22	11	4	3	4	1	2	0	1	3	3	0	1	0	0	0	0	1	0
0.03	north16_active	80	9848	28083	2177	4380	5336	1708	1705	1776	277	1343	900	92	115	87	77	13	115	30	9	45	11	21	28	3	2	21	21	11	4	2	2	1	2	0	0	0	3	0	1	0	0	0	0	1	0
0.03	north17_all	80	34820	32895	7654	6464	6410	2657	2362	2105	639	1529	1041	271	241	171	150	68	116	57	32	58	19	30	25	9	4	17	23	11	5	4	6	1	1	0	0	2	1	0	1	0	1	0	0	1	0
0.03	north17_active	80	9697	28141	2128	4359	5417	1691	1792	1760	260	1380	943	85	111	84	86	14	100	28	7	49	9	25	20	3	1	16	22	11	4	3	4	1	1	0	0	0	1	0	1	0	0	0	0	1	0
0.03	north18_all	80	35038	32453	7641	6493	6472	2581	2481	2210	667	1422	934	279	224	168	146	62	146	61	34	44	16	45	39	10	6	23	23	11	5	4	4	2	1	0	0	2	2	0	0	0	1	0	0	1	0
0.03	north18_active	80	9794	27706	2099	4337	5486	1629	1930	1872	270	1283	834	90	103	81	87	19	123	25	9	34	5	39	36	5	1	21	21	11	3	3	3	1	1	0	0	0	2	0	0	0	0	0	0	1	0
0.03	north19_all	80	35187	32099	7634	6512	6405	2589	2364	2234	706	1392	1087	266	218	178	158	58	156	56	32	64	18	71	34	7	8	12	19	1	3	3	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north19_active	80	9737	27411	2128	4327	5398	1649	1844	1894	281	1246	984	90	108	94	100	19	131	21	14	50	8	67	28	4	1	10	16	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	35210	32070	7562	6514	6289	2590	2397	2161	734	1447	1132	258	214	173	162	67	151	64	50	80	25	73	35	10	6	17	13	2	3	2	2	2	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north20_active	80	9660	27283	2143	4385	5258	1655	1854	1825	292	1300	1028	83	108	94	103	20	127	23	18	66	12	69	30	5	0	14	10	2	2	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south21_all	80	38598	18356	8229	4929	3407	2831	1384	2211	687	678	828	569	243	154	255	73	75	118	41	37	15	43	54	7	25	9	9	2	3	2	6	1	1	0	1	0	7	0	0	0	0	0	0	0	0
0.03	south21_active	80	17506	11080	3702	2306	1709	1816	267	1897	225	428	697	454	73	64	224	16	29	99	15	30	5	37	51	2	19	1	3	2	1	1	6	1	0	0	1	0	7	0	0	0	0	0	0	0	0
0.03	south22_all	80	38618	18286	8323	4973	3406	2775	1397	2223	683	668	767	518	240	148	223	78	76	106	41	40	22	59	51	6	23	7	6	2	3	2	1	1	1	0	0	0	7	0	0	0	0	0	0	0	0
0.03	south22_active	80	17592	10916	3740	2312	1695	1800	266	1878	224	405	653	418	72	58	186	14	25	84	16	32	6	53	48	3	18	2	1	2	1	1	1	1	0	0	0	0	7	0	0	0	0	0	0	0	0
0.03	south23_all	80	38499	18079	8297	4926	3432	2747	1395	2213	683	708	700	571	232	127	256	86	72	110	36	40	21	55	50	14	31	6	6	2	4	3	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	17475	10695	3756	2318	1707	1739	256	1883	231	420	594	476	66	55	210	12	27	89	10	30	5	49	47	8	30	3	2	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	38260	18102	8262	4936	3441	2766	1356	2190	659	670	720	647	216	142	262	92	72	102	40	59	21	51	39	14	28	4	6	0	2	2	1	1	2	1	4	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	17475	10763	3699	2317	1730	1802	261	1867	217	405	608	554	63	55	215	15	36	81	9	49	6	43	37	9	28	3	2	0	1	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	38345	17966	8223	4985	3468	2755	1349	2261	683	675	788	664	198	144	285	90	70	87	35	62	20	52	14	12	28	2	6	0	2	2	5	1	2	2	6	2	2	0	0	1	1	0	0	0	0
0.03	south25_active	80	17440	10726	3683	2368	1788	1771	272	1940	227	420	668	581	47	59	238	22	33	73	8	54	7	45	10	8	27	1	3	0	0	1	5	0	1	0	6	0	1	0	0	1	1	0	0	0	0
0.03	south26_all	80	38559	18094	8178	5018	3461	2778	1313	2168	693	657	847	625	196	161	279	94	72	74	38	59	22	45	21	10	28	1	7	1	2	2	5	3	2	2	7	1	2	0	0	1	1	0	0	0	0
0.03	south26_active	80	17700	10918	3549	2391	1772	1828	268	1840	234	425	706	546	48	71	235	20	32	59	11	48	6	36	17	9	26	1	4	0	0	1	4	2	1	0	7	0	1	0	0	1	1	0	0	0	0
0.03	south27_all	80	38821	18205	8179	5116	3444	2770	1324	2184	689	681	844	592	195	158	255	78	70	96	34	62	20	53	23	5	30	0	8	2	2	3	5	2	3	2	3	1	1	0	0	1	1	0	0	0	0
0.03	south27_active	80	17707	11046	3552	2426	1755	1802	270	1858	244	424	710	511	56	66	219	19	29	81	12	34	3	46	19	3	28	0	5	1	1	2	4	2	1	0	3	0	1	0	0	1	1	0	0	0	0
0.03	south28_all	80	38720	18160	8167	5101	3412	2765	1342	2157	702	696	783	556	200	136	251	65	73	79	36	60	18	67	21	6	27	1	8	5	2	3	7	2	2	1	1	1	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	17597	10888	3548	2408	1718	1834	264	1840	254	428	659	463	56	57	215	20	32	65	15	31	3	61	18	3	25	0	5	4	2	2	6	2	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	38942	18408	8187	4999	3400	2802	1364	2241	718	664	753	590	192	133	254	66	66	70	50	63	20	45	26	6	11	5	8	5	3	6	3	3	3	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	17759	10951	3608	2392	1748	1888	275	1926	271	400	645	497	51	56	219	21	28	55	24	34	5	43	23	2	10	2	4	4	2	5	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	38785	18453	8129	5036	3497	2868	1340	2291	718	633	768	624	189	131	240	68	87	90	46	67	22	51	24	8	12	5	5	3	4	5	4	1	2	1	0	1	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	17676	11005	3600	2413	1777	1943	270	1992	247	386	668	533	53	47	205	24	35	67	20	38	6	49	22	4	10	2	2	3	1	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	37892	17572	8360	4904	3291	2601	1427	2034	720	645	784	514	209	160	216	90	62	100	33	79	17	66	19	8	13	2	1	3	8	23	2	0	2	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	16131	9844	3447	2118	1610	1556	330	1696	243	387	643	430	54	51	179	21	30	77	13	71	8	60	14	2	12	0	0	2	6	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	36753	16532	8137	4801	3159	2425	1432	1846	688	624	698	480	181	141	211	105	60	84	38	78	22	36	26	5	10	5	1	2	8	23	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	13776	8419	2949	1796	1317	1340	353	1472	210	358	533	390	46	46	161	26	24	65	14	67	4	32	21	2	9	1	0	2	7	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35932	15410	7924	4652	3097	2262	1376	1701	681	564	629	415	188	138	204	101	60	82	35	69	26	33	27	6	12	5	1	4	4	15	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	11614	6997	2450	1519	1152	1137	361	1283	171	289	449	306	44	39	143	27	22	59	7	55	2	25	21	4	11	1	0	4	4	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	35822	14894	7650	4658	3052	2177	1355	1627	694	531	529	408	195	145	176	97	56	43	45	58	27	34	29	11	13	4	2	5	4	7	3	1	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	10745	6403	2192	1434	1049	1054	358	1199	157	249	344	283	46	37	112	29	20	24	7	42	5	27	27	4	13	1	1	4	3	4	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	36651	15956	7840	4711	3147	2394	1342	1872	690	581	617	457	214	149	177	84	57	63	58	53	18	41	24	15	17	5	3	6	4	9	2	1	3	1	1	0	1	1	0	0	0	0	0	0	0
0.03	south35_active	80	12807	7844	2593	1720	1230	1255	316	1481	157	304	462	329	51	44	123	22	23	47	12	44	6	32	22	5	16	2	2	5	3	6	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	37450	16872	7940	4905	3252	2588	1396	2078	681	623	623	510	208	163	195	77	54	61	55	64	17	39	25	15	15	5	3	2	3	15	3	1	3	2	1	0	1	1	0	1	0	0	0	0	0
0.03	south36_active	80	14976	9235	3011	2022	1438	1463	287	1724	177	371	505	400	61	48	146	19	23	48	12	56	7	33	23	4	13	2	2	1	2	13	1	0	3	1	1	0	0	1	0	1	0	0	0	0	0
0.03	south37_all	80	38119	17998	8156	5053	3304	2732	1408	2417	683	653	763	572	215	164	226	78	57	84	54	78	15	32	23	11	15	7	2	3	2	9	1	1	6	3	0	0	1	0	1	1	0	0	0	0	0
0.03	south37_active	80	17046	10716	3477	2266	1616	1671	270	2104	203	411	646	456	65	63	185	15	27	71	14	71	4	25	22	4	13	2	1	3	2	9	0	1	6	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	38094	18146	8091	5030	3493	2701	1393	2374	698	656	737	604	203	165	247	89	63	91	42	71	19	62	12	11	12	3	2	5	2	8	3	1	7	3	0	0	0	0	1	1	0	0	0	0	0
0.03	south38_active	80	17406	10863	3535	2309	1725	1682	262	2082	215	425	610	492	59	66	213	16	30	77	13	63	7	56	10	7	10	0	2	4	2	8	1	1	6	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	38433	18231	8038	4881	3439	2692	1327	2404	731	625	757	574	202	166	261	96	75	117	39	77	23	79	18	12	4	2	2	9	3	10	2	2	4	3	0	0	0	1	1	0	0	0	0	0	0
0.03	south39_active	80	17597	10947	3548	2231	1692	1694	274	2120	227	393	615	481	55	73	226	20	41	103	11	68	5	70	14	8	4	0	2	4	2	10	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	38740	18309	8186	4810	3436	2672	1333	2257	737	614	798	598	204	152	259	94	67	101	48	102	22	95	21	13	14	6	2	10	2	3	5	1	2	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south40_active	80	17730	10941	3574	2195	1696	1676	287	1972	248	373	656	503	49	74	214	21	35	88	14	92	4	86	18	7	13	2	2	5	0	3	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0
