label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north6_all	80	29420	14901	7967	5272	7633	3838	4684	3690	2034	1350	871	1676	798	801	426	360	482	333	382	455	418	125	202	325	96	118	78	71	48	53	75	51	37	86	35	61	19	23	44	9	6	6	5	4	7	8	10	3	3	7	4	4	26	1	1	2	2	1	0	1	0	0	3	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north6_active	80	7852	7155	2132	1103	6185	2377	3872	3063	1421	797	254	1413	501	604	91	107	360	186	293	402	367	40	163	287	44	91	41	34	27	26	48	43	24	76	31	53	12	18	40	1	1	0	0	0	2	8	8	2	2	7	2	4	25	1	0	0	1	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north7_all	80	29541	14892	7884	5254	7643	3808	4676	3592	2117	1375	902	1668	835	776	379	382	467	343	346	487	429	132	198	310	97	137	85	71	51	56	72	54	37	92	43	68	19	20	43	10	7	7	8	3	7	2	9	4	4	4	8	4	25	0	3	3	1	1	0	1	0	0	1	0	0	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north7_active	80	7898	7158	2140	1112	6205	2394	3875	2961	1505	796	264	1419	522	579	78	125	320	208	263	435	387	48	158	277	49	103	41	34	22	29	44	44	28	81	37	58	11	15	38	1	1	0	1	0	2	2	8	3	3	4	8	4	24	0	2	1	1	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north8_all	80	29778	15045	7966	5306	7811	3888	4663	3563	2128	1405	900	1646	820	775	402	373	473	321	335	463	499	139	172	329	99	153	79	69	53	43	57	76	37	79	39	66	18	13	39	8	6	4	8	2	13	2	12	2	7	0	7	4	24	0	4	2	3	2	0	1	0	0	0	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north8_active	80	7998	7258	2158	1108	6287	2508	3896	2944	1520	830	272	1408	514	566	82	118	318	211	254	406	467	47	135	292	53	122	38	26	17	21	39	66	32	67	33	56	9	10	33	1	3	1	1	0	12	1	11	2	5	0	6	4	24	0	3	1	3	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north9_all	80	29683	15240	8008	5319	7654	3762	4797	3469	2064	1496	921	1605	824	784	400	350	456	316	368	464	470	127	186	319	80	143	75	58	49	43	53	76	54	71	55	65	17	19	31	8	5	6	8	5	14	4	20	2	7	2	9	5	17	0	4	2	3	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	3	0	0	0	1	0
0.03	north9_active	80	8065	7333	2184	1090	6189	2449	4023	2898	1468	862	285	1362	532	573	78	126	308	212	284	404	431	46	144	287	41	120	36	26	11	20	42	61	49	56	49	59	11	17	27	2	3	1	1	2	13	2	19	2	6	1	8	4	17	0	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0
0.03	north10_all	80	29373	15083	8008	5264	7523	3759	4690	3407	2001	1504	908	1599	805	796	415	367	447	324	388	483	412	121	192	311	94	113	70	62	39	53	45	75	71	59	48	48	18	17	35	8	7	11	4	11	14	3	14	1	6	2	4	3	0	3	3	2	3	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	3	0	0	0	1	0
0.03	north10_active	80	7972	7229	2226	1070	6096	2405	3954	2832	1381	874	302	1331	527	575	79	118	302	218	311	414	373	40	152	280	54	95	33	28	14	32	35	63	62	47	41	41	9	15	33	2	4	4	0	8	12	1	13	0	3	1	3	2	0	2	3	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
0.03	north11_all	80	30547	15581	8160	5491	7689	3849	4963	3693	2258	1497	930	1628	812	835	430	384	508	300	398	507	367	129	259	190	104	139	63	59	54	40	94	55	56	76	39	98	19	10	24	13	12	8	8	10	19	22	15	3	4	5	2	18	1	5	0	4	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	8057	7502	2136	1068	6148	2466	4216	3056	1531	920	277	1375	518	626	85	130	361	175	317	444	323	48	220	168	54	115	31	28	25	19	81	47	48	63	32	95	10	6	18	6	8	2	2	5	18	22	13	2	2	3	1	18	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	30670	15608	8152	5469	7737	3961	4889	3663	2273	1455	907	1662	846	839	428	375	498	342	392	500	382	128	232	301	103	118	68	59	50	40	104	61	55	71	37	69	13	12	40	9	13	5	9	11	22	16	13	2	4	4	2	13	2	4	1	4	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north12_active	80	8086	7487	2214	1062	6192	2493	4183	3012	1561	893	271	1407	550	630	83	118	340	195	310	433	342	55	194	273	63	99	39	26	26	23	85	50	47	63	28	65	7	8	35	3	10	2	2	5	21	16	12	1	2	3	1	12	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north13_all	80	30657	15307	8197	5500	7707	4017	5028	3760	2264	1419	887	1699	845	909	421	387	455	342	394	496	389	128	224	309	103	101	57	48	45	47	96	69	61	63	36	60	21	9	48	12	12	3	9	10	13	10	2	2	1	6	4	8	1	5	1	5	0	3	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
0.03	north13_active	80	8090	7446	2267	1069	6224	2479	4303	3087	1572	883	261	1452	554	704	73	122	316	194	324	434	343	55	177	278	64	75	38	20	26	30	82	52	53	58	29	54	8	7	45	4	9	3	2	5	12	9	1	0	0	4	2	7	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	30711	15377	8175	5462	7589	4096	4874	3677	2253	1473	865	1757	853	905	415	407	494	352	435	517	385	128	200	367	105	130	61	68	44	45	90	86	53	50	55	39	20	14	43	11	9	1	7	10	15	12	2	2	1	4	3	5	1	4	2	3	1	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
0.03	north14_active	80	8162	7470	2198	1082	6137	2568	4141	3015	1563	951	258	1515	547	683	71	126	348	196	353	473	341	51	158	338	54	98	33	26	22	33	72	68	43	45	49	32	5	10	42	5	6	1	1	3	14	11	2	0	0	3	2	4	0	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	30698	15291	8158	5455	7553	4101	4850	3763	2214	1537	888	1749	857	896	413	393	499	365	465	636	348	154	218	335	100	135	56	60	44	41	62	78	58	61	55	41	20	11	42	10	3	4	9	8	12	4	4	2	2	5	2	2	0	3	3	2	2	1	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_active	80	8128	7421	2190	1065	6107	2599	4083	3080	1544	977	267	1520	546	688	76	123	361	200	379	583	303	51	175	304	49	105	22	23	19	31	52	56	51	56	49	34	5	9	41	4	1	2	3	0	12	3	4	0	1	4	1	2	0	2	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	30782	15449	8136	5511	7755	4034	4730	3816	2163	1568	867	1774	922	858	425	386	505	329	461	554	367	166	211	313	92	147	70	64	45	45	77	62	66	59	56	45	16	11	50	10	5	5	5	8	13	15	9	2	3	4	0	3	0	1	3	2	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	north16_active	80	8249	7521	2218	1138	6299	2592	3965	3108	1505	980	275	1548	568	659	72	136	391	182	362	504	315	48	164	281	39	117	26	24	21	31	64	42	59	53	48	38	5	9	47	7	2	2	3	2	11	13	9	0	2	3	0	2	0	1	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	30600	15381	8069	5507	8005	4020	4588	3847	2153	1552	892	1760	883	862	431	371	454	306	406	512	315	171	198	319	96	141	80	65	42	54	73	51	64	60	67	51	12	15	41	9	6	10	6	5	21	18	15	6	10	3	0	2	1	0	3	2	1	1	0	0	2	0	1	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1
0.03	north17_active	80	8300	7500	2257	1120	6523	2528	3828	3141	1515	961	294	1530	539	657	73	127	345	172	313	452	262	49	164	288	42	121	30	28	19	29	59	31	57	55	59	46	6	11	37	7	2	3	4	3	18	15	15	3	4	3	0	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	30624	15398	8134	5499	7956	3997	4621	3854	2117	1481	896	1793	830	856	441	381	462	309	392	401	386	173	203	364	100	121	86	69	61	58	82	43	52	41	51	40	14	16	32	9	4	12	6	4	22	21	17	6	9	1	0	2	3	0	0	3	2	1	0	0	2	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1
0.03	north18_active	80	8361	7514	2255	1115	6487	2546	3866	3197	1485	899	278	1549	493	627	76	133	347	176	309	344	336	53	169	336	46	100	41	36	29	32	59	27	45	36	42	35	8	9	26	7	2	4	2	3	19	18	16	3	3	1	0	1	2	0	0	2	2	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	30728	15448	8269	5536	7886	3980	4937	3648	2064	1444	924	1719	829	903	452	398	482	299	411	424	429	158	216	387	115	139	85	66	68	67	78	68	49	40	56	43	12	25	27	11	6	9	10	3	15	15	14	7	8	5	1	3	3	0	1	3	2	1	0	1	2	0	2	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	8442	7579	2237	1102	6386	2563	4156	3055	1418	886	283	1468	494	666	81	136	353	183	323	373	384	51	176	362	54	114	42	37	38	32	55	58	41	32	48	37	7	16	24	7	1	2	3	3	13	12	12	3	2	5	1	3	2	0	0	2	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	30160	15237	8068	5463	7635	3939	4966	3637	2055	1442	931	1613	806	885	441	376	468	298	393	419	477	153	225	350	110	131	84	60	59	61	54	81	50	44	50	71	17	22	23	9	5	10	10	6	7	8	14	4	3	6	4	3	3	2	1	1	2	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8153	7415	2196	1092	6202	2521	4229	3055	1411	867	282	1379	486	637	93	130	346	177	317	378	443	47	187	329	48	104	39	29	33	39	32	73	42	37	42	64	7	14	19	5	1	3	2	5	5	8	12	1	1	6	4	3	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	30962	16276	8875	15468	5344	3485	3582	3769	1526	1289	1400	1375	840	1271	870	412	305	524	255	189	221	169	120	117	135	158	77	129	80	43	28	29	29	22	22	25	18	17	14	12	10	24	10	8	7	3	4	4	2	3	3	5	3	2	2	0	1	0	1	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	9248	8675	3726	13888	3392	1927	2626	3106	531	631	921	1113	495	1088	740	171	83	399	146	51	163	103	37	55	94	124	36	104	63	8	7	9	13	4	11	18	12	3	4	9	7	21	7	2	4	2	4	1	0	1	1	3	0	1	2	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	31108	16329	8903	15381	5335	3539	3682	3860	1521	1340	1456	1359	840	1429	956	420	295	546	253	186	226	162	109	109	133	170	81	93	69	45	33	32	24	25	17	17	28	13	15	14	12	17	14	8	8	3	18	4	2	4	1	5	2	2	4	0	1	0	2	0	0	1	0	3	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	9295	8602	3705	13843	3385	1981	2702	3192	535	658	942	1086	519	1271	813	186	83	415	147	49	163	98	35	49	95	135	33	70	55	7	7	7	13	4	7	11	15	3	4	11	7	14	11	2	4	1	18	2	0	1	0	3	0	1	4	0	0	0	2	0	0	1	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	31110	16454	8849	15362	5273	3571	3739	3767	1491	1384	1416	1387	843	1495	977	435	296	582	233	184	237	154	115	126	132	151	82	77	64	49	39	30	19	24	12	16	19	11	10	17	8	21	10	7	9	6	20	2	0	2	2	3	1	2	4	2	1	0	1	0	0	1	0	3	0	0	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	9319	8781	3663	13758	3380	2019	2780	3108	532	680	922	1108	533	1346	839	191	79	453	138	50	163	88	36	66	93	121	38	58	47	8	10	8	12	3	5	9	8	1	2	14	5	20	9	2	5	4	19	1	0	1	0	2	0	1	4	1	1	0	1	0	0	1	0	2	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	31089	16514	8644	15216	5215	3578	3710	3604	1481	1393	1440	1371	839	1578	1002	433	283	522	248	191	245	163	113	116	125	133	70	84	71	51	48	32	26	25	12	17	26	10	11	17	8	20	11	8	13	8	21	3	1	1	1	2	0	3	3	2	1	0	1	0	0	0	2	3	0	0	0	0	2	9	1	0	0	9	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9344	8789	3597	13585	3312	1963	2765	2955	527	692	979	1108	531	1424	862	191	87	407	132	55	173	92	36	61	90	105	35	67	57	11	13	9	15	4	5	10	12	1	1	12	4	19	9	2	10	6	20	2	0	0	0	0	0	3	3	1	1	0	1	0	0	0	2	2	0	0	0	0	1	9	0	0	0	9	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	31055	16145	8556	14736	5068	3496	3606	3378	1436	1294	1366	1354	808	1504	925	405	278	512	238	197	236	162	121	117	112	131	73	94	77	45	45	29	28	26	16	20	19	9	6	14	8	25	11	6	11	8	7	4	2	0	1	1	2	3	1	3	2	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8925	8444	3378	12970	3109	1846	2633	2731	482	637	917	1062	511	1326	771	167	87	390	124	50	159	86	35	51	74	105	36	65	62	9	13	8	18	3	5	12	12	1	0	10	3	24	10	1	8	6	6	1	0	0	0	0	1	3	1	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	30898	15768	8415	14003	4945	3420	3384	3192	1456	1261	1339	1272	768	1360	833	384	268	489	261	201	205	166	102	122	119	123	66	79	86	45	44	28	31	26	18	25	17	9	8	10	4	22	4	6	16	10	4	4	3	2	1	3	2	3	0	1	4	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	9	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	8362	7901	3234	12180	2895	1739	2341	2553	485	583	889	974	470	1149	654	153	87	358	123	51	126	102	24	43	77	94	32	54	72	9	12	6	21	5	5	14	12	1	1	7	2	22	2	2	15	7	4	1	0	1	0	0	1	3	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	30686	15166	8471	13125	4822	3384	3282	2943	1398	1197	1281	1251	776	1139	798	364	262	456	251	210	179	157	97	120	115	117	62	96	76	43	38	30	30	26	26	21	12	7	7	10	6	13	6	6	10	9	9	3	2	4	1	4	3	1	0	2	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	7791	7289	3056	11259	2736	1674	2165	2308	455	531	814	938	448	925	608	141	85	325	115	50	105	100	23	52	63	88	28	60	59	6	10	7	18	6	7	9	8	1	1	9	2	13	3	2	9	5	9	0	0	2	0	1	1	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	30598	14753	8515	12726	4938	3391	3213	2892	1414	1218	1237	1230	745	1107	762	356	274	410	262	204	184	146	90	126	129	138	59	93	64	51	29	25	25	23	26	27	8	10	7	19	7	7	18	5	12	8	9	4	4	4	2	7	1	2	1	1	4	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	7599	6939	3023	10873	2818	1659	2069	2214	452	527	745	899	410	905	558	142	74	281	117	44	111	91	24	53	76	111	26	54	51	11	7	7	15	4	6	11	4	1	1	19	2	6	14	2	9	4	9	0	0	2	0	1	0	1	0	1	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	30327	14894	8537	12593	5057	3386	3044	3030	1410	1216	1236	1265	733	1052	808	372	283	381	261	197	195	157	90	115	104	169	55	107	62	45	24	26	22	28	27	23	13	16	8	31	9	10	17	6	11	5	10	3	4	3	3	5	3	2	1	2	2	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7516	6880	2982	10704	2903	1641	1943	2329	434	526	739	928	401	883	614	139	69	252	124	42	117	93	25	49	59	144	25	74	47	10	6	11	10	3	9	7	8	2	1	31	3	8	14	2	7	3	9	0	1	2	0	1	2	1	0	2	2	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30047	15013	8500	13467	5076	3345	3141	3242	1418	1203	1240	1392	746	1131	884	370	314	389	265	203	200	153	91	110	103	225	59	100	53	37	25	27	24	27	27	20	14	14	6	39	11	9	19	7	3	5	10	5	3	1	3	4	3	1	4	2	3	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7965	7197	3093	11666	2994	1657	2117	2536	433	532	764	1043	430	977	693	135	91	270	137	47	127	77	28	52	63	201	31	66	42	8	6	12	12	4	10	6	10	1	2	38	3	6	17	3	0	4	9	0	1	1	0	0	2	1	3	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	30014	15665	8434	14947	5026	3507	3372	3378	1372	1284	1311	1343	813	1255	996	391	301	450	245	175	207	155	97	119	129	122	76	85	74	47	31	30	39	24	19	24	31	6	8	32	12	6	22	7	7	5	7	2	1	13	0	0	0	1	1	0	2	1	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9113	8339	3549	13292	3147	1957	2415	2808	515	642	895	1047	495	1073	851	171	102	328	144	53	128	96	25	66	101	100	35	61	55	6	7	7	23	6	7	19	18	2	3	22	7	6	22	1	3	2	4	0	0	12	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	29893	15774	8586	14962	5048	3532	3339	3415	1402	1278	1346	1378	814	1262	1071	376	298	445	272	168	246	162	99	127	125	88	71	89	75	49	34	36	38	26	21	23	28	8	12	22	7	14	22	5	7	4	6	2	1	8	0	0	1	1	1	1	2	3	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south32_active	80	9079	8408	3607	13312	3167	1967	2356	2793	533	655	949	1087	514	1090	934	156	109	326	165	45	174	110	26	77	99	69	33	69	54	5	7	9	22	6	10	19	18	4	5	15	6	14	21	0	5	2	3	0	0	7	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south33_all	80	29853	15920	8598	14679	5069	3442	3319	3496	1331	1304	1342	1389	807	1297	1046	410	302	455	263	186	234	175	120	103	149	85	70	83	85	44	31	34	36	29	19	20	24	10	10	20	5	15	15	4	6	4	6	2	0	11	0	1	1	1	2	2	0	2	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0
0.03	south33_active	80	9201	8386	3583	13068	3199	1906	2320	2830	493	666	964	1109	521	1134	923	166	107	320	144	49	168	122	33	57	114	64	27	65	67	5	8	6	22	8	12	17	13	6	3	18	3	15	14	0	3	1	3	0	0	9	0	0	0	1	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0
0.03	south34_all	80	29963	15767	8621	14870	5098	3374	3396	3487	1408	1261	1355	1377	822	1435	1046	387	290	449	267	194	230	193	113	105	137	121	73	74	102	42	30	29	32	31	22	18	14	7	10	23	5	13	18	4	8	5	4	2	2	9	0	1	3	2	2	2	1	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	3	0	0	0	0
0.03	south34_active	80	9349	8288	3578	13268	3229	1828	2361	2831	518	663	981	1094	538	1264	913	151	107	321	145	52	169	131	37	63	104	101	23	55	85	8	8	5	17	9	15	14	7	4	2	20	2	13	16	1	4	1	2	0	1	8	0	0	1	2	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	0	0
0.03	south35_all	80	30047	15555	8592	14350	5193	3302	3358	3520	1419	1268	1330	1366	870	1316	931	378	298	524	250	195	246	181	118	92	151	144	79	65	100	34	31	25	26	30	18	17	11	11	9	33	6	15	20	4	13	11	4	6	3	10	0	1	3	2	3	1	1	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0
