label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north11_active	80	12361	19071	5384	5813	4012	1112	1556	1427	381	421	198	160	243	304	105	182	127	36	37	111	16	16	29	11	14	8	5	20	3	7	1	1	0	3	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	28159	30565	9689	9268	6113	2247	2468	2330	797	808	476	323	409	470	214	276	193	86	73	191	46	31	49	24	21	17	23	15	6	8	4	2	1	10	1	7	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	12411	19153	5389	5741	3833	1076	1431	1450	379	426	208	140	229	298	124	182	137	36	36	110	15	17	30	13	10	6	9	12	3	4	2	2	0	8	0	6	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	28236	30697	9707	9294	6298	2250	2472	2288	793	807	468	308	404	420	203	301	193	89	69	158	44	32	67	22	22	15	19	17	4	8	4	3	2	8	2	6	3	3	0	1	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0
0.03	north13_active	80	12483	19416	5404	5690	3971	1073	1418	1436	369	435	219	135	225	265	117	222	130	37	31	87	12	15	46	15	8	8	7	13	2	7	3	1	1	6	1	6	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	28125	30646	9786	9235	6450	2238	2562	2330	802	812	434	328	383	414	199	310	185	74	58	119	50	33	67	19	21	15	21	14	5	9	4	3	2	7	2	4	2	4	0	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	12379	19513	5451	5712	4149	1065	1480	1458	390	448	216	138	217	269	106	202	119	32	21	78	21	14	48	12	7	9	8	8	3	9	3	1	1	6	1	4	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	28125	30136	9869	9162	6516	2277	2655	2342	834	810	435	342	355	398	200	302	165	63	57	108	47	31	71	26	30	14	12	23	5	12	4	3	3	13	2	0	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	12459	19093	5510	5708	4178	1087	1604	1473	412	449	228	149	210	254	100	193	89	29	22	61	21	14	54	21	8	10	4	14	4	9	3	1	2	13	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	28013	30214	9830	9379	6399	2237	2612	2392	844	800	447	369	362	454	202	284	172	62	46	115	37	32	56	31	32	16	11	22	7	17	4	1	4	14	0	1	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	12367	19038	5467	5977	4048	1066	1564	1522	421	449	234	159	212	287	105	178	97	30	16	65	22	16	43	24	9	9	5	15	7	13	2	0	3	14	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	27974	29880	9786	9323	6388	2237	2561	2431	830	824	450	384	383	458	209	285	187	73	50	97	40	36	33	34	28	16	8	34	10	15	4	0	4	14	0	5	0	0	1	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	12277	18686	5471	5956	4029	1074	1543	1539	411	470	244	160	217	275	112	184	108	35	20	60	24	19	22	25	7	8	4	23	7	8	2	0	3	14	0	5	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	28148	29708	9905	9309	6338	2265	2543	2349	823	852	464	346	404	509	212	311	182	79	56	110	35	40	47	30	22	14	5	28	12	13	6	3	2	13	0	6	0	0	1	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	12358	18810	5545	5919	3949	1103	1528	1439	402	490	244	139	234	312	115	200	105	40	22	54	18	24	29	22	9	5	3	19	8	8	5	1	2	13	0	5	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	28191	29802	9742	9298	6350	2238	2601	2397	813	812	487	338	423	485	237	257	191	74	61	97	41	38	77	26	13	8	5	29	11	9	7	4	3	8	5	6	2	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	12415	18915	5455	5837	3944	1079	1568	1479	393	450	255	143	234	283	115	164	115	38	27	45	18	19	57	15	7	2	3	18	6	4	5	1	2	8	4	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	28185	29577	9625	9553	6599	2208	2602	2345	824	792	480	322	426	534	224	280	178	89	70	104	44	39	70	31	16	11	9	25	10	13	8	6	3	9	7	5	4	1	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	12353	18793	5379	5986	4133	1057	1565	1414	389	468	237	137	243	318	107	174	106	50	32	47	14	21	51	18	9	1	4	14	4	9	5	3	1	9	6	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	29618	26152	8918	8170	5388	2065	2337	1896	780	778	442	334	339	416	218	289	180	81	59	119	46	22	51	19	20	8	8	17	7	11	1	9	3	2	3	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	13691	16315	4706	4987	3259	980	1369	1101	355	403	210	164	176	247	104	182	116	34	30	75	24	12	29	11	11	3	4	4	3	4	1	4	1	1	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	29761	25669	8818	8081	5397	1999	2313	1894	737	787	437	339	320	431	194	281	161	79	64	120	37	23	45	24	28	9	11	26	5	8	3	7	5	2	3	5	2	0	0	0	1	0	1	1	4	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	13715	16008	4655	4905	3250	933	1357	1149	335	421	204	167	170	242	95	173	97	30	30	85	15	10	22	12	12	3	4	10	3	3	2	3	2	1	2	5	2	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	29635	25784	8834	8194	5338	2015	2328	1869	749	761	461	344	321	396	181	249	150	73	60	115	35	20	40	26	28	11	14	30	6	9	5	6	4	2	2	6	1	0	0	1	1	1	0	1	4	0	0	0	0	7	0	0	0	1	0
0.03	south23_active	80	13617	16183	4691	4962	3229	953	1371	1121	331	395	218	174	163	224	94	153	90	28	30	70	15	8	17	16	11	7	5	16	5	3	1	3	1	1	2	6	1	0	0	0	1	0	0	1	4	0	0	0	0	7	0	0	0	0	0
0.03	south24_all	80	29750	25774	8783	8359	5515	2000	2256	1903	747	760	456	354	301	410	173	230	142	69	55	114	39	23	40	23	26	12	11	27	4	10	5	3	2	1	1	6	0	0	0	1	1	1	0	1	4	0	0	0	0	7	0	0	0	1	0
0.03	south24_active	80	13712	15884	4733	5063	3344	953	1289	1201	339	379	211	170	151	233	88	129	85	33	34	56	19	8	20	12	12	8	4	17	4	5	1	2	1	1	0	6	0	0	0	0	1	0	0	1	4	0	0	0	0	7	0	0	0	0	0
0.03	south25_all	80	29798	25956	8694	8249	5495	2017	2340	1874	751	737	434	380	327	426	178	240	170	67	46	108	38	26	37	23	18	13	12	25	2	11	6	2	1	0	1	2	0	0	1	1	0	1	2	0	0	0	1	0	0	7	0	0	0	1	0
0.03	south25_active	80	13748	16092	4640	5020	3368	939	1352	1180	346	364	200	181	176	240	90	149	99	28	29	48	17	10	15	12	8	6	5	19	2	6	1	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	7	0	0	0	0	0
0.03	south26_all	80	29673	26696	8780	8522	5613	2045	2354	2015	735	743	426	364	346	393	179	238	183	72	56	99	45	32	44	17	16	11	9	25	6	16	8	3	0	0	3	2	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	13604	16612	4685	5187	3490	962	1373	1236	343	356	199	174	201	210	94	160	106	34	36	50	23	14	19	8	7	5	5	20	2	10	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	29038	28309	9203	9191	6128	2138	2435	2119	763	768	398	364	371	438	190	242	219	72	68	106	39	37	50	23	11	14	10	23	8	12	9	5	2	1	3	2	2	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	13098	17709	4935	5599	3850	1009	1463	1317	356	391	182	161	220	228	96	171	122	30	39	64	18	15	27	9	5	4	4	17	3	9	2	1	2	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	28392	29547	9427	9660	6288	2187	2491	2231	791	783	433	336	371	418	204	300	248	89	72	91	44	34	62	24	9	15	11	17	10	11	8	6	2	3	5	2	2	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	12600	18584	5126	5942	3994	1049	1518	1367	362	416	197	152	228	202	116	198	161	44	39	55	19	14	36	11	4	6	6	10	4	9	1	1	2	2	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	28174	30411	9644	10138	6695	2226	2545	2276	795	812	458	333	381	442	218	293	246	84	70	103	38	34	56	35	11	17	11	17	9	10	5	7	2	5	3	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	12450	19337	5281	6263	4227	1069	1543	1421	368	445	194	152	227	263	130	192	161	40	34	60	14	12	34	13	7	9	5	7	4	9	0	2	2	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	28149	29991	9576	9844	6628	2210	2534	2343	811	785	464	331	393	453	215	315	250	88	51	87	39	29	58	37	12	16	12	16	5	5	3	6	1	4	2	4	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south30_active	80	12404	18950	5340	6017	4144	1076	1536	1443	381	410	196	148	223	293	130	199	160	44	24	44	13	10	32	19	7	7	5	7	2	4	0	3	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	33856	19846	7549	6474	4343	2024	1903	1547	822	652	468	404	329	341	168	178	139	80	75	90	45	26	37	26	17	12	5	9	5	8	2	3	1	5	3	5	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south31_active	80	17142	11739	3716	3606	2463	942	997	867	403	313	214	201	176	191	83	108	68	37	39	48	22	7	23	13	6	6	3	5	2	3	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	32319	21805	8079	7085	4616	2094	2033	1712	805	652	455	380	352	356	186	184	160	90	71	103	45	27	38	29	15	17	5	17	4	14	3	1	1	3	5	4	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	15830	13063	4050	4019	2664	1011	1096	1006	403	339	217	169	172	204	92	108	95	41	33	65	22	8	24	15	6	8	4	9	1	10	1	1	1	0	5	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	30771	23825	8434	7776	4919	2076	2062	1862	787	711	427	352	365	374	194	197	156	92	64	113	34	26	32	28	13	19	6	17	7	13	2	0	1	4	5	4	2	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	14558	14543	4385	4568	2901	985	1100	1108	381	390	198	153	188	212	96	114	100	36	32	77	19	10	24	17	8	9	5	10	2	9	1	0	1	0	5	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	29554	25510	8867	8305	5361	2077	2169	2046	748	746	427	329	342	386	191	209	151	86	64	114	31	44	36	32	7	17	10	16	8	13	2	2	0	4	7	4	1	2	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	13499	15751	4751	5059	3174	1004	1215	1242	347	421	197	143	163	236	100	129	96	41	36	79	17	24	25	21	4	9	9	8	3	10	1	1	0	0	7	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	29038	26887	9239	8723	5825	2139	2257	2094	749	767	429	337	340	391	199	278	147	73	55	149	42	48	29	26	12	15	10	33	10	9	2	4	3	3	3	3	0	2	2	1	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	13132	16577	5002	5364	3516	1052	1311	1264	358	432	202	142	178	224	120	176	87	37	32	100	21	26	17	17	9	7	10	15	3	8	1	1	2	1	3	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	28679	28524	9453	9115	6136	2202	2394	2180	768	801	421	332	366	424	196	302	159	66	47	159	42	45	27	26	13	10	18	32	7	7	2	4	3	3	3	3	1	3	1	1	1	1	0	3	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	12814	17737	5128	5666	3741	1077	1421	1341	376	446	183	144	176	251	128	195	92	29	30	108	20	24	16	16	7	5	12	15	1	6	1	1	2	1	3	1	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	28276	30072	9764	9554	6342	2238	2623	2260	798	789	442	326	375	502	207	315	184	71	36	157	42	35	34	22	10	9	15	30	6	13	3	3	3	1	8	4	1	2	1	1	1	1	0	3	1	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	12471	18996	5291	5908	3901	1101	1545	1416	392	445	201	135	182	330	146	194	115	31	22	110	18	18	16	13	6	3	8	13	0	7	1	0	2	1	7	4	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	28105	30276	9647	9650	6360	2242	2687	2261	821	756	439	310	391	498	199	288	186	85	49	142	36	27	40	22	5	6	14	16	6	16	4	8	0	7	7	4	1	1	1	0	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	12442	19130	5299	6065	3934	1095	1573	1460	386	419	196	117	200	329	144	180	112	40	26	91	15	13	20	9	1	1	6	10	1	10	2	3	0	5	6	4	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	28246	30554	9642	9470	6221	2175	2705	2222	816	782	445	304	404	504	191	294	187	91	61	128	38	24	68	23	10	8	13	14	8	18	8	8	2	6	7	5	1	1	0	0	0	1	3	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	12501	19367	5359	5864	3846	1057	1585	1425	369	438	196	112	226	326	127	181	113	42	31	93	15	12	30	12	4	3	5	11	3	11	5	4	2	4	6	3	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	28046	30099	9458	9536	6430	2174	2651	2272	797	810	412	305	392	459	179	299	179	92	70	105	40	28	72	24	16	8	9	14	8	10	12	8	2	10	1	5	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	12356	19023	5258	5933	4042	1071	1531	1436	342	452	197	115	217	302	98	194	96	44	33	72	17	12	31	13	7	3	5	12	3	4	8	4	2	7	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
