label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north6_all	80	47468	23792	8030	7398	8541	2295	1717	2840	2222	771	739	389	316	252	174	163	121	106	134	135	77	53	19	39	32	16	11	13	14	8	9	4	1	10	7	0	0	0	1	3	1	3	0	1	5	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	30956	17733	2502	5146	7523	604	590	2437	1917	360	530	88	76	73	52	86	57	26	114	117	51	20	11	30	24	6	2	12	12	2	4	0	0	9	6	0	0	0	1	3	0	2	0	0	4	0	0	0	0	1	0	0	0	0
0.03	north7_all	80	47851	24004	8070	7214	8634	2276	1716	2754	2187	779	771	364	320	250	192	150	103	94	111	152	72	54	24	58	38	14	9	14	10	9	7	3	2	13	5	0	1	0	2	3	1	2	0	1	5	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	31454	17869	2457	4991	7625	628	592	2346	1890	359	539	94	77	79	55	82	42	22	94	135	48	22	14	47	26	5	2	12	7	4	6	0	0	11	4	0	1	0	1	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	47537	24000	8065	7227	8858	2289	1700	2698	2118	764	716	362	316	236	200	156	80	85	128	154	69	47	26	79	32	16	7	9	8	8	5	3	3	5	3	0	1	2	1	4	0	0	0	1	1	1	0	0	0	0	0	0	1	0
0.03	north8_active	80	31366	17942	2514	5014	7848	645	574	2303	1807	344	510	88	69	69	56	87	28	21	108	133	50	18	13	66	18	6	2	8	5	5	5	2	0	4	3	0	1	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	north9_all	80	47548	24103	8049	7116	9066	2317	1728	2734	1989	729	730	367	321	230	190	160	88	72	131	162	72	44	27	63	34	23	4	7	8	12	6	4	3	8	13	1	2	3	1	6	0	1	1	0	0	1	0	0	0	0	0	0	1	0
0.03	north9_active	80	31247	18104	2501	4900	8053	658	601	2344	1678	330	506	93	49	59	60	92	34	17	111	138	58	21	12	53	18	5	1	6	6	10	6	4	0	5	12	0	2	2	0	6	0	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	north10_all	80	47318	24021	8071	7227	9270	2369	1727	2699	2103	749	770	366	323	230	193	174	91	71	155	143	82	38	32	44	29	21	4	4	4	11	8	6	4	6	10	2	2	3	0	6	0	1	1	0	0	1	0	0	0	0	0	0	1	0
0.03	north10_active	80	31059	18125	2524	4977	8240	659	608	2283	1775	344	544	89	59	59	64	91	42	18	130	120	57	24	18	35	17	4	2	4	4	9	8	6	0	4	9	1	2	2	0	6	0	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	north11_all	80	48027	24062	8081	7481	8625	2311	1743	2857	2109	746	778	369	276	237	209	184	127	76	139	141	89	35	27	48	50	9	15	25	8	1	11	6	5	10	1	1	2	19	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	31545	17915	2502	5191	7579	593	549	2482	1834	360	540	96	65	58	75	88	54	22	115	125	70	15	10	42	37	1	1	16	6	0	3	5	1	8	1	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	48110	23875	8074	7563	8737	2297	1771	2888	2078	759	785	390	280	234	198	176	119	87	136	130	78	34	29	41	44	7	17	14	14	1	6	3	6	7	2	2	2	21	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	31573	17875	2460	5205	7713	557	573	2501	1784	362	557	101	75	64	71	84	55	27	120	109	59	14	11	38	32	0	0	8	12	0	3	2	1	7	2	0	0	20	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	47647	23822	8231	7646	8832	2322	1787	2729	1952	758	765	402	270	226	192	170	114	93	151	131	96	31	24	47	47	13	17	13	33	0	7	1	2	2	4	2	2	17	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	31210	17978	2508	5279	7790	585	603	2365	1636	350	532	107	65	70	66	73	53	25	127	113	79	16	10	43	39	2	0	9	31	0	4	0	0	2	2	1	0	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	47563	24055	8245	7611	8972	2367	1746	2650	1959	701	751	402	285	219	181	150	110	92	182	145	94	33	17	51	45	9	17	16	32	7	3	1	2	0	6	2	0	7	6	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0
0.03	north14_active	80	31120	18275	2524	5334	7933	629	593	2279	1646	320	522	97	67	64	51	69	46	23	153	125	81	17	8	43	40	2	3	13	30	3	3	1	0	0	3	1	0	7	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	47770	24144	8233	7645	8747	2405	1702	2657	1994	738	751	387	315	229	191	145	122	95	197	175	78	31	14	54	35	20	16	17	30	12	10	1	1	5	5	1	1	4	5	0	1	0	0	1	0	0	2	0	1	0	1	0	0	0
0.03	north15_active	80	31335	18355	2583	5443	7706	654	576	2301	1684	348	512	92	66	64	56	62	60	28	164	151	70	16	6	43	30	6	4	14	27	7	7	1	0	5	2	1	1	4	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
0.03	north16_all	80	47936	24291	8164	7515	8651	2371	1594	2787	2108	753	717	388	323	232	192	150	117	82	180	172	73	39	14	69	28	21	15	16	23	14	13	1	2	5	3	0	1	2	4	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0
0.03	north16_active	80	31566	18356	2578	5317	7635	637	514	2414	1807	372	491	93	67	65	55	72	58	23	154	147	60	17	8	59	24	8	4	14	19	9	8	1	0	5	1	0	1	2	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
0.03	north17_all	80	47865	23940	8048	7651	8715	2327	1599	2864	2150	737	727	380	333	235	190	165	133	84	202	170	65	40	23	64	20	20	10	12	11	13	15	1	1	7	2	1	2	1	0	1	2	0	1	1	0	0	2	0	0	0	0	0	0	0
0.03	north17_active	80	31305	17972	2598	5419	7721	650	546	2496	1876	362	501	90	73	66	54	83	63	28	180	141	51	17	14	59	12	7	2	11	7	9	7	0	0	7	2	1	2	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0
0.03	north18_all	80	47719	23780	7985	7613	8851	2258	1635	2707	2141	747	721	384	314	236	182	168	123	82	177	159	80	37	33	63	27	18	7	6	14	12	12	4	2	7	1	2	1	1	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	31083	17842	2535	5348	7812	615	554	2324	1877	340	529	108	66	62	50	85	52	26	160	141	63	17	18	59	19	6	3	5	11	10	6	3	1	7	1	2	1	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	47742	23823	8039	7536	9044	2288	1702	2663	2089	737	731	387	311	221	161	164	133	90	164	148	71	32	32	50	27	15	9	10	7	10	9	8	2	5	2	2	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	30966	17864	2557	5279	8026	647	573	2284	1814	334	525	94	64	53	53	75	46	28	144	129	55	18	16	44	15	6	3	7	5	9	2	5	1	5	1	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	47449	23824	8095	7486	9052	2296	1711	2680	2099	733	750	396	305	204	169	171	149	98	114	120	76	36	29	57	26	11	8	19	10	8	6	11	4	6	3	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	30676	17926	2515	5329	8031	628	555	2282	1824	307	541	98	63	49	54	68	56	28	92	105	56	17	11	50	16	3	3	14	5	8	2	9	1	6	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	48181	24121	8075	7293	8960	2348	1671	2936	2306	794	806	421	299	228	157	175	127	89	141	179	74	47	36	34	27	14	13	8	13	3	3	2	6	8	2	4	1	4	1	1	0	7	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	31606	18239	2492	5061	7874	620	557	2548	2040	370	550	80	50	58	41	73	54	22	123	159	62	26	12	26	17	5	4	5	8	0	3	2	2	8	2	4	1	4	1	1	0	7	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	48271	23966	8053	7494	9033	2350	1657	2899	2189	743	779	435	306	232	144	170	130	87	123	150	71	45	38	52	27	17	11	14	14	4	5	4	7	9	1	4	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	31621	18064	2486	5187	7951	648	556	2512	1929	328	522	98	49	50	34	68	66	24	103	132	59	27	14	45	17	8	4	8	10	2	5	2	3	9	1	4	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	47987	23760	8051	7431	9006	2370	1677	2986	2214	773	768	413	304	226	149	142	134	90	110	159	56	47	32	50	26	13	10	21	13	4	3	3	7	5	5	1	2	3	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	31504	17770	2470	5140	7945	671	580	2599	1951	338	547	101	54	59	35	64	62	27	88	142	44	26	16	41	19	6	5	14	11	2	3	1	3	5	5	0	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	47825	24004	8056	7487	9110	2379	1690	2796	2166	790	779	402	303	232	165	138	129	94	114	147	55	46	25	50	21	15	8	21	11	3	5	7	4	6	5	6	1	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	31287	18056	2452	5115	8076	667	569	2386	1888	363	545	94	54	67	41	61	60	28	91	126	41	25	14	42	17	6	2	15	9	2	4	5	3	6	5	5	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	47776	24041	8039	7548	9182	2337	1743	2732	2076	797	740	411	315	234	183	149	152	91	140	160	79	49	25	47	18	12	11	21	14	7	5	11	4	7	7	6	1	5	1	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	31370	18014	2521	5168	8151	653	580	2334	1808	368	508	102	59	69	40	68	70	27	112	135	65	22	15	39	14	4	2	16	12	5	4	11	2	7	6	5	1	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	47555	23743	8068	7720	8986	2288	1789	2671	2146	774	761	413	313	234	206	163	157	85	141	132	112	44	25	44	18	12	16	22	16	7	7	13	3	7	2	8	1	4	1	2	2	0	1	1	0	0	0	0	0	0	0	4	0	0
0.03	south26_active	80	31080	17816	2528	5429	7952	628	592	2287	1864	352	519	96	58	70	51	79	64	26	114	103	95	18	12	37	15	3	2	17	13	4	5	13	1	7	1	7	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south27_all	80	47553	23652	8163	7561	8818	2319	1752	2714	2176	752	723	417	309	236	214	168	155	86	142	134	131	42	31	42	26	7	17	16	16	8	5	15	3	5	4	2	1	8	0	2	2	0	1	1	0	0	0	0	0	0	0	4	0	0
0.03	south27_active	80	30959	17713	2524	5374	7809	633	572	2337	1890	348	491	100	54	71	58	85	73	20	120	99	113	14	14	37	20	0	2	12	14	5	3	15	1	4	3	2	0	7	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south28_all	80	46478	22758	8152	7342	8204	2363	1698	2713	2072	733	752	422	311	240	229	179	143	89	142	98	117	36	39	40	25	6	13	16	11	12	8	11	6	3	5	2	1	4	0	5	0	0	1	1	0	0	0	0	0	0	0	4	0	0
0.03	south28_active	80	29425	16643	2343	5090	7200	582	554	2307	1740	321	509	106	63	64	65	80	66	25	120	65	98	12	14	36	21	2	1	14	8	8	5	10	1	2	4	2	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south29_all	80	45463	22071	8072	7097	8082	2350	1661	2694	1985	710	725	402	320	269	216	163	130	90	137	108	89	39	41	34	24	13	11	24	9	9	5	7	4	1	5	1	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	28006	15640	2226	4791	7077	546	525	2263	1655	310	471	105	71	77	61	67	61	26	119	78	70	18	13	30	20	5	0	23	7	7	3	5	0	0	5	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	45169	21851	7993	7070	7979	2316	1671	2711	1993	725	770	384	297	261	194	162	141	79	143	107	77	36	38	22	18	14	6	17	11	9	6	9	5	5	3	1	1	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	27693	15471	2133	4662	6959	538	572	2260	1686	303	489	99	63	73	52	64	64	26	125	82	57	23	13	17	16	7	0	16	8	6	2	7	0	5	3	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	47472	23840	8116	7651	8897	2352	1746	3111	2227	754	810	377	283	235	149	176	110	96	123	115	96	35	28	54	19	9	11	22	7	7	6	12	4	1	3	16	1	4	1	2	1	10	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	31142	17875	2516	5377	7918	600	632	2724	1932	355	550	79	72	63	51	91	53	27	108	93	83	13	12	47	14	0	3	16	3	3	0	11	0	0	3	14	1	4	0	2	1	8	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	47520	23916	8077	7691	8716	2311	1735	3055	2080	757	807	408	280	240	156	170	137	82	125	108	111	28	22	52	16	13	10	28	9	9	6	13	5	0	2	14	1	4	3	2	1	7	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	31129	17746	2503	5409	7752	620	624	2698	1824	366	558	82	71	61	54	92	63	20	110	92	91	10	6	43	11	2	1	20	5	6	3	12	1	0	1	13	1	4	2	2	1	6	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	47612	24138	8182	7721	8572	2364	1745	3052	2123	758	787	394	292	254	182	155	134	83	145	119	107	31	24	69	21	18	8	40	8	11	7	14	5	1	5	13	0	1	3	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	31135	18031	2510	5498	7584	638	616	2686	1863	363	545	73	75	61	66	86	61	19	126	105	85	15	9	55	9	8	1	33	6	9	3	11	1	1	4	13	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	47621	23871	8255	7772	8829	2352	1696	2966	2099	744	760	408	301	268	175	155	137	78	153	94	92	28	28	73	32	18	8	38	6	12	6	12	6	5	4	7	4	1	4	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	31037	17791	2555	5571	7811	653	576	2570	1846	345	528	78	76	67	58	78	68	14	131	82	73	15	9	59	15	9	1	35	5	9	3	9	1	3	3	6	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	47184	23935	8212	7560	8960	2371	1701	2966	2145	711	785	415	290	277	179	165	130	80	142	133	77	38	25	59	36	20	12	21	8	13	4	12	5	5	5	9	8	1	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	30817	17865	2521	5386	7984	671	583	2525	1859	311	555	74	67	76	62	82	71	16	117	121	63	19	11	48	23	10	2	19	6	10	2	9	0	3	4	8	5	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	47060	23963	8196	7365	8756	2365	1744	2951	2145	696	727	437	296	260	192	179	129	85	164	115	87	42	29	68	40	19	14	12	14	9	3	4	3	5	5	9	8	1	5	8	0	1	2	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_active	80	30725	17904	2539	5218	7804	655	607	2522	1871	317	506	83	70	81	64	79	71	22	137	101	71	23	11	59	31	8	3	10	12	5	2	3	0	2	3	8	5	1	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	47077	24191	8157	7397	8739	2333	1712	2989	2081	692	732	411	310	232	194	196	129	83	167	114	85	45	30	74	34	20	13	15	14	11	3	4	3	4	7	3	6	3	6	9	0	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	30670	18147	2516	5160	7721	653	617	2580	1786	313	519	81	61	69	61	95	76	23	141	94	69	24	11	68	31	5	4	9	10	7	2	3	0	3	4	3	3	3	6	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	47536	24313	8139	7298	8855	2336	1712	2907	2173	752	689	432	325	226	213	194	111	83	180	119	92	44	28	71	29	21	13	15	18	9	3	2	2	4	5	2	1	3	6	8	0	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	31097	18289	2523	5026	7812	643	595	2504	1890	358	465	94	69	64	68	94	62	25	152	90	74	25	9	66	27	5	2	9	12	6	1	2	0	3	3	2	0	3	6	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	47768	24071	8136	7337	8953	2344	1707	3035	2147	790	729	436	324	230	195	175	120	81	217	121	66	45	25	70	24	16	9	15	18	8	8	1	2	3	9	0	3	3	2	1	1	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	south39_active	80	31242	18028	2544	5048	7873	641	600	2628	1868	364	499	98	68	60	59	90	64	27	187	91	52	30	8	65	22	7	1	9	12	6	2	1	0	3	8	0	1	3	2	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	south40_all	80	47864	24162	8020	7321	8993	2298	1764	2845	2180	762	779	427	323	241	181	151	112	86	206	119	76	41	31	58	18	17	11	25	17	9	7	2	2	5	7	1	9	3	2	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	31335	18204	2522	5022	7941	639	614	2447	1890	349	554	94	71	64	52	78	56	31	180	92	63	25	11	55	18	6	2	17	11	8	1	2	0	5	7	0	1	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
