label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north19_all	80	37130	30601	8034	5612	3339	4939	2151	1302	1260	709	1069	991	311	395	246	229	112	80	87	124	100	51	31	31	14	22	12	15	7	7	4	6	5	6	3	3	2	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	15669	25681	2540	2735	759	4123	1244	435	809	315	909	861	71	290	145	185	23	28	32	97	85	31	19	24	4	6	5	10	3	1	0	4	5	5	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37199	30304	8145	5565	3344	5015	2087	1317	1273	719	1050	1025	311	383	229	220	123	86	89	118	88	53	29	28	15	22	16	14	9	6	4	4	5	7	3	3	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	north20_active	80	15714	25317	2587	2681	793	4160	1213	431	809	324	900	892	67	265	133	169	27	29	32	95	72	36	18	21	4	9	6	10	4	1	0	2	5	6	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	89533	15019	8205	5037	7811	2498	3468	2330	1319	875	1131	455	381	250	213	442	138	124	70	82	52	31	29	29	12	12	11	11	13	13	7	4	5	4	3	2	3	2	4	0	1	3	0	2	0	0	1	1	0	2	1	1	0	1	0	0
0.03	south21_active	80	78639	5190	2491	1293	6724	844	2894	1842	926	469	933	230	234	66	120	392	95	47	40	68	23	16	14	23	2	6	3	10	10	9	3	2	4	2	2	1	3	2	4	0	0	3	0	2	0	0	0	1	0	2	1	0	0	0	0	0
0.03	south22_all	80	89044	15009	8139	5111	7922	2467	3598	2297	1405	869	1176	465	388	245	230	385	136	129	78	91	51	39	29	27	14	9	13	10	13	12	6	2	6	4	2	2	0	1	3	0	1	3	0	2	0	0	1	0	0	2	0	1	0	0	0	0
0.03	south22_active	80	78108	5236	2495	1312	6820	801	2980	1807	1003	464	982	254	247	67	125	325	87	57	46	71	22	18	17	18	1	7	4	7	10	7	4	0	3	2	1	1	0	1	3	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south23_all	80	87757	15014	8052	5074	8217	2393	3634	2289	1401	830	1095	506	370	237	245	378	188	106	84	110	50	43	28	30	13	9	11	9	9	13	3	10	5	3	2	3	0	1	4	0	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0
0.03	south23_active	80	76980	5247	2499	1300	7123	790	2990	1789	1010	454	926	271	235	68	138	327	118	45	43	90	20	18	16	16	2	5	3	7	9	6	3	8	3	0	1	1	0	1	4	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south24_all	80	88004	14808	7940	5044	8258	2446	3658	2215	1505	796	1092	477	390	230	232	371	185	98	86	133	54	54	31	29	13	14	12	13	25	9	3	11	3	3	1	2	0	1	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south24_active	80	77197	5194	2530	1305	7191	809	3028	1742	1083	455	928	255	260	59	135	323	107	43	40	110	17	16	14	14	1	7	3	11	24	4	2	11	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	88805	14808	7879	4947	8289	2443	3537	2263	1487	780	1138	480	410	230	246	402	193	89	88	151	59	45	31	30	12	18	11	13	25	10	4	12	3	2	1	2	0	8	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	78038	5151	2518	1275	7249	812	2942	1775	1050	447	980	251	277	56	154	361	121	43	43	129	25	9	12	15	2	7	4	12	23	2	2	12	2	0	1	0	0	6	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	89614	14816	8022	4883	8076	2442	3535	2215	1485	795	1151	466	417	227	224	401	174	82	67	151	56	43	29	29	17	33	12	17	23	9	5	4	3	1	1	2	0	9	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	78789	5124	2541	1257	7024	795	2953	1755	1049	456	986	235	286	55	148	362	106	49	34	134	24	14	16	20	2	21	4	15	19	3	2	4	2	0	1	0	0	6	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	90054	14745	8151	4863	8020	2441	3626	2090	1511	838	1120	475	417	232	217	348	180	85	68	127	55	36	25	46	17	29	15	18	34	8	8	3	3	4	1	1	0	8	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	79285	5066	2512	1210	6960	807	3037	1660	1085	482	968	243	286	60	143	303	119	50	40	107	26	14	11	37	2	21	10	13	29	3	2	3	2	1	0	1	0	5	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	90029	14857	8207	4875	7824	2444	3670	2206	1475	814	1119	445	427	220	212	269	159	89	72	111	41	35	22	58	16	25	13	20	30	9	8	3	3	4	4	1	13	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	79154	5042	2536	1215	6761	820	3098	1775	1054	475	954	228	280	64	133	223	98	42	40	92	15	13	10	49	2	20	9	16	27	3	4	3	2	1	1	1	12	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	89709	14851	8208	5023	8121	2393	3627	2266	1429	842	1118	438	402	223	217	325	167	89	86	80	43	36	28	60	14	15	13	17	37	6	7	4	3	5	4	3	13	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	78827	5111	2478	1236	7052	796	3047	1803	1023	480	956	216	253	63	120	276	112	37	44	64	19	9	10	50	4	9	10	14	34	4	4	3	1	2	1	3	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	89005	14850	8186	5029	8169	2339	3472	2325	1406	828	1174	455	406	205	224	289	142	96	91	94	39	30	37	40	20	15	14	15	19	8	5	3	2	1	3	5	14	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	78098	5218	2488	1261	7050	822	2876	1856	999	466	989	223	240	53	127	253	88	47	49	75	12	3	15	31	9	5	9	13	16	4	3	2	1	1	1	4	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	78097	14783	7939	5104	7047	2360	3027	2143	1281	815	890	416	418	226	244	302	144	92	77	93	43	30	24	30	26	15	6	14	18	2	8	2	3	3	2	3	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	66481	4492	2104	1119	5889	751	2444	1657	846	422	700	198	255	57	138	248	78	37	25	72	19	7	10	16	10	7	4	12	16	0	4	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	75133	14708	8024	4982	6610	2373	2857	2088	1276	795	898	416	402	211	227	271	160	106	75	98	43	32	30	24	17	13	2	14	12	4	9	2	1	4	4	3	0	3	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	63332	4303	1998	1042	5448	713	2252	1530	813	408	687	203	241	53	116	217	97	44	28	82	19	11	10	14	8	7	2	12	11	2	5	1	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	75168	14620	8080	4829	6506	2389	2986	2073	1251	814	891	447	366	225	230	265	169	104	76	81	38	32	36	28	18	12	6	13	29	7	6	3	1	3	4	2	5	2	1	0	5	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	63534	4325	2016	1018	5396	703	2356	1541	813	411	682	198	204	52	126	210	102	45	30	64	16	8	12	21	9	7	4	11	26	3	5	2	1	0	2	0	5	0	0	0	5	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	79765	14715	8022	4896	6938	2360	3236	2017	1232	815	1006	476	373	235	229	320	186	87	72	88	32	36	33	24	12	18	14	7	35	7	5	3	4	3	3	1	5	5	1	0	5	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	68377	4608	2188	1152	5873	727	2629	1510	820	448	800	218	220	57	118	265	124	38	28	74	13	12	12	18	5	8	5	5	32	3	2	2	3	1	2	0	5	0	0	0	5	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	84470	14603	8044	4917	7359	2341	3397	2055	1298	859	1033	488	354	243	245	330	185	82	68	83	32	28	35	37	19	17	19	3	35	8	6	6	4	3	6	1	5	4	1	0	6	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	73362	4741	2300	1213	6338	748	2788	1598	906	501	838	218	215	59	130	282	131	32	27	62	14	10	12	32	4	7	7	2	30	5	2	3	3	1	4	0	5	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	89437	14781	8016	4998	7972	2329	3596	2293	1374	852	1116	460	401	244	242	352	191	90	65	104	31	29	31	41	20	27	16	4	36	7	4	13	4	1	21	1	5	4	1	0	3	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south36_active	80	78614	5040	2427	1324	6952	795	3007	1846	1003	509	915	230	266	62	135	306	136	34	21	79	14	11	11	37	6	16	6	3	32	4	0	6	2	1	19	0	5	1	0	0	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	89717	14796	8111	5026	8104	2393	3486	2391	1344	860	1117	460	389	235	251	282	164	102	63	94	41	30	31	53	23	28	10	8	48	5	3	23	3	2	21	0	0	6	1	0	5	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south37_active	80	78932	5100	2445	1361	7042	831	2914	1950	992	529	919	238	250	62	139	237	110	39	24	68	15	9	11	49	5	17	4	6	44	4	0	10	1	1	18	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	89934	14991	8131	5097	8376	2367	3558	2448	1394	802	1138	442	407	234	234	318	170	95	68	106	38	33	35	49	22	24	5	8	46	6	4	23	2	3	18	0	1	3	0	0	2	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south38_active	80	79086	5142	2456	1311	7272	836	2989	1975	1002	469	955	238	257	55	128	270	116	39	23	79	11	8	15	42	7	17	1	6	43	4	2	10	0	1	15	0	0	3	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	89231	14976	8098	5128	8050	2450	3468	2362	1348	833	1095	456	395	251	233	288	161	101	73	94	47	36	33	43	19	24	5	16	23	4	5	14	3	3	15	0	1	2	0	0	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	78526	5085	2482	1289	6988	861	2882	1914	961	498	943	243	242	60	128	241	100	47	33	70	13	10	17	36	6	16	1	14	22	2	2	7	1	1	14	0	0	2	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	88900	14946	8133	5101	8176	2486	3480	2222	1385	837	1064	444	399	249	244	335	152	97	73	81	43	35	32	53	18	16	6	12	21	5	6	5	6	3	1	1	1	2	1	0	4	2	1	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	78182	5115	2535	1286	7107	881	2883	1769	998	481	925	231	240	57	138	284	106	38	38	61	16	10	16	46	6	11	4	11	19	3	4	5	1	2	0	0	0	2	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
