label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178
0.03	north15_active	80	12459	12807	5562	4344	1540	3562	552	555	866	2651	275	292	220	807	150	178	1414	161	157	1093	245	171	600	110	679	285	319	548	209	330	55	55	78	35	36	337	31	171	36	31	19	41	32	158	30	52	49	31	100	8	91	13	19	45	33	20	77	12	27	29	12	41	20	12	13	54	16	5	3	7	9	4	1	15	3	0	39	0	0	4	17	0	6	0	14	5	1	0	0	11	3	15	4	6	1	26	2	0	4	2	0	0	7	10	1	0	1	2	0	1	1	1	0	0	0	1	5	2	3	1	0	0	2	6	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	25470	17575	8959	6871	3976	4888	2518	2136	1873	3200	1335	1169	1044	1146	797	737	1629	581	519	1451	504	409	687	346	829	419	451	683	294	394	183	188	182	136	133	287	119	218	117	114	89	97	95	158	87	83	74	61	133	33	91	48	42	53	38	38	85	41	57	47	32	38	24	24	25	59	20	21	18	18	13	11	15	17	11	8	33	12	4	4	27	5	6	10	8	9	5	1	2	9	6	17	4	5	2	27	4	0	5	3	5	2	4	9	1	1	2	2	11	3	2	0	3	0	1	0	6	3	5	0	0	0	4	8	1	0	0	2	2	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	12173	12774	5525	4337	1519	3483	593	568	837	2639	281	285	212	742	151	195	1444	167	174	1317	245	178	560	106	738	291	349	619	182	310	55	59	71	37	37	252	29	179	34	37	21	38	45	136	37	53	50	31	107	6	66	13	15	32	28	22	75	11	29	37	10	25	16	10	16	53	9	5	3	11	8	3	1	11	3	1	27	1	0	2	25	0	6	0	7	6	1	0	0	9	2	15	3	5	0	25	3	0	5	2	5	0	3	9	1	0	1	0	11	1	1	0	0	0	1	0	5	3	4	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	25451	17661	8996	6869	4041	4725	2496	2115	1886	3218	1346	1182	1044	1250	798	715	1640	591	544	1413	524	395	684	334	873	429	454	636	302	388	178	183	174	157	130	283	117	232	110	100	77	82	85	163	86	75	75	56	110	40	80	51	42	59	46	52	84	33	60	39	38	43	29	30	33	47	18	18	16	20	39	12	21	13	9	10	47	13	5	5	38	5	7	6	33	7	5	1	2	6	7	8	3	6	2	15	5	0	3	4	12	3	3	0	2	2	2	2	12	3	2	1	4	1	2	0	6	3	5	0	0	1	3	8	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	12054	12870	5507	4364	1583	3384	610	584	827	2670	273	292	228	808	153	184	1451	161	172	1279	267	174	568	96	780	316	338	564	188	301	52	65	78	36	36	246	30	192	26	32	23	28	33	138	39	46	51	21	87	5	54	14	12	36	35	33	75	12	36	28	10	31	16	14	18	42	5	5	2	15	35	2	2	10	3	2	41	1	1	5	36	0	6	0	31	5	0	0	0	6	3	5	2	6	0	14	4	0	3	2	12	0	3	0	1	0	1	0	12	1	1	1	0	0	2	0	5	3	5	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	25576	17729	9119	6603	4008	4802	2498	2130	1882	3249	1299	1207	1040	1236	804	717	1672	605	540	1366	513	418	700	357	918	406	409	652	312	353	180	185	169	158	150	277	131	247	95	86	82	80	84	147	96	85	65	52	109	45	78	46	40	51	53	48	89	24	42	46	36	33	16	28	30	34	23	23	14	22	35	16	16	12	6	10	35	14	5	8	41	4	7	9	27	5	4	2	6	7	4	8	1	6	3	1	4	3	4	3	13	3	6	1	2	2	1	1	17	2	0	2	4	1	2	0	0	4	2	0	0	1	3	21	1	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	12107	12965	5670	4218	1629	3464	598	584	833	2715	266	301	223	774	166	173	1478	152	159	1211	277	187	571	101	813	308	297	576	196	288	54	59	75	34	39	233	37	190	25	24	23	26	35	117	42	60	36	21	88	4	42	13	14	36	35	37	79	10	30	28	9	19	9	12	20	32	13	6	3	15	33	3	3	9	2	3	30	3	2	6	37	0	5	1	25	3	0	1	0	6	2	5	0	6	0	0	4	0	4	1	13	0	6	0	1	0	0	0	17	0	0	1	0	0	2	0	0	3	2	0	0	0	1	18	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	25859	17469	9096	6655	4021	4692	2442	2134	1912	3261	1310	1219	1024	1298	804	697	1607	585	538	1309	552	418	720	327	881	419	388	626	343	355	184	194	177	154	146	318	130	239	105	92	99	86	88	162	82	95	63	59	101	43	67	42	34	59	51	74	71	24	40	54	27	38	21	24	25	32	25	20	9	19	37	12	19	12	6	11	24	11	5	8	29	4	9	10	39	5	3	4	7	5	8	9	2	2	3	3	5	3	2	3	9	2	3	1	1	2	0	0	6	2	0	2	5	1	2	0	0	3	2	0	0	2	3	14	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	12339	12731	5600	4259	1643	3405	557	562	882	2724	260	320	226	844	169	158	1405	143	162	1164	299	174	566	80	789	302	279	552	222	283	59	67	87	35	36	278	30	181	38	19	24	32	29	131	34	70	40	25	76	7	43	13	12	34	35	60	61	13	26	26	7	22	11	10	15	30	13	5	1	11	37	2	4	10	2	3	21	3	3	6	25	0	4	2	37	2	0	1	0	3	1	8	0	2	0	2	5	0	2	1	9	0	3	0	0	0	0	0	6	0	0	1	0	0	2	0	0	2	2	0	0	1	2	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	25955	17704	9022	6787	3956	4665	2493	2129	1873	3199	1289	1215	1048	1241	810	707	1552	563	507	1216	536	429	738	337	904	406	363	684	369	329	188	174	184	148	160	364	103	231	117	84	98	87	87	145	79	87	64	66	86	43	67	31	30	63	44	61	102	23	41	55	25	39	20	20	27	37	32	18	9	20	45	11	15	13	8	8	35	13	5	8	12	3	8	11	26	2	3	4	9	7	8	6	3	2	4	2	3	3	3	3	1	1	9	1	1	2	0	0	6	5	0	4	2	2	2	0	0	3	1	0	0	1	3	13	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12488	12793	5574	4339	1583	3350	565	524	879	2675	267	335	222	806	176	154	1357	152	149	1066	297	182	583	90	811	265	260	617	244	264	65	61	88	33	38	321	25	181	40	19	18	39	28	118	31	64	42	32	63	10	43	9	11	38	29	48	94	9	32	26	10	21	12	5	17	36	20	3	4	11	44	3	3	9	3	3	33	3	5	5	9	0	3	2	25	0	0	2	1	3	1	6	1	1	0	2	3	0	3	0	1	0	8	0	0	0	0	0	5	1	0	3	0	1	2	0	0	2	1	0	0	1	2	12	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	25427	17352	9121	6903	4086	4716	2481	2160	1923	3204	1309	1138	1054	1277	777	768	1611	567	537	1411	500	450	821	328	938	418	423	698	290	352	212	173	146	152	130	326	122	296	98	86	80	86	72	136	60	103	88	45	75	55	85	48	37	37	68	43	54	21	34	32	26	29	28	17	34	73	30	23	12	16	47	15	16	10	9	16	24	12	9	19	36	14	4	4	15	10	5	4	5	10	6	2	4	9	1	2	3	3	1	4	14	4	8	7	1	1	3	1	5	1	1	2	1	1	1	1	0	5	0	1	0	1	0	4	4	2	0	1	0	2	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0
0.03	south21_active	80	12247	12587	5595	4431	1609	3392	577	621	840	2674	291	321	191	830	165	156	1401	146	189	1291	226	190	680	79	837	277	298	632	167	279	56	57	62	40	37	288	34	258	39	23	28	26	25	115	28	58	61	16	50	16	68	10	14	21	46	26	49	5	24	24	8	23	13	5	29	67	19	8	3	8	42	4	4	6	3	8	24	8	4	6	34	2	3	1	13	4	2	3	2	8	4	1	0	7	1	2	2	0	0	1	11	4	8	6	0	1	2	1	5	0	0	2	0	1	1	0	0	2	0	1	0	0	0	4	3	0	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	25306	17142	9077	6896	4130	4612	2489	2133	1918	3181	1317	1121	1067	1193	772	764	1518	543	524	1468	473	455	762	331	840	409	403	694	302	349	218	178	171	151	123	327	127	233	82	80	91	90	66	144	59	106	72	40	103	62	73	49	37	32	69	52	52	22	25	27	21	21	34	19	48	52	22	22	11	14	62	21	22	8	9	16	47	6	11	17	21	13	3	7	9	8	3	6	6	10	5	2	3	10	3	2	6	1	2	3	12	11	8	10	0	5	3	0	3	2	1	1	1	3	1	1	0	4	0	1	1	1	0	3	1	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0
0.03	south22_active	80	12040	12392	5517	4385	1592	3300	564	600	861	2638	288	322	191	744	149	152	1317	150	181	1323	220	198	607	87	751	272	276	627	189	276	60	58	68	39	38	288	42	194	32	16	28	24	26	122	30	64	47	15	81	17	60	12	14	17	46	43	47	7	17	20	8	16	14	6	42	45	13	5	2	7	60	3	7	4	1	7	45	4	6	5	17	2	2	1	5	2	1	5	2	8	3	2	0	6	1	2	6	0	1	0	9	4	8	9	0	4	2	0	3	1	0	1	0	1	1	0	0	1	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	25039	16445	8846	6670	3970	4432	2542	2102	1942	2985	1364	1163	1052	1150	788	769	1423	574	498	1366	465	468	690	327	811	400	373	689	303	329	208	170	177	167	129	312	126	241	94	86	96	88	73	164	62	104	62	45	98	45	86	54	44	32	65	48	60	29	31	20	18	21	31	13	52	43	18	15	9	15	60	15	16	7	10	14	47	3	10	5	20	13	3	7	7	4	2	4	5	4	3	3	5	7	5	1	8	2	3	3	12	12	6	8	0	5	2	1	3	1	1	0	0	3	1	2	0	2	0	1	1	2	2	3	1	2	2	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south23_active	80	11367	11467	5093	4101	1466	3015	566	538	832	2376	323	302	219	682	171	157	1202	134	146	1209	203	187	521	84	731	253	245	612	194	253	63	52	65	35	29	273	36	189	26	13	26	24	20	134	23	63	35	13	80	10	74	13	14	15	47	39	53	9	17	12	5	12	11	3	41	37	10	3	3	8	58	2	7	2	2	5	45	1	6	2	16	2	2	1	5	1	0	3	1	2	2	3	0	5	1	1	8	0	2	0	9	4	6	7	0	4	1	1	3	1	0	0	0	1	0	1	0	1	0	1	0	0	2	3	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	24764	15434	8483	6369	3878	4257	2570	2041	1890	2734	1368	1124	1082	1107	780	761	1394	562	490	1193	463	437	606	333	690	378	353	568	305	303	215	167	176	166	136	322	118	230	107	93	94	90	76	158	56	96	60	41	84	41	67	53	44	36	58	58	38	27	40	19	25	29	27	17	43	40	13	14	10	17	45	13	14	6	7	14	42	5	7	10	9	9	6	8	8	3	3	5	5	6	3	6	4	5	6	2	9	5	2	2	4	11	3	4	2	5	2	2	4	1	1	0	0	2	2	1	0	2	1	0	3	1	2	0	0	2	2	0	1	0	0	2	0	0	5	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	10644	10259	4666	3743	1360	2741	523	489	774	2101	325	249	243	643	190	155	1147	114	123	1020	207	165	438	84	610	233	210	485	195	227	59	55	67	34	23	282	30	187	29	18	21	27	18	121	17	50	26	12	68	8	53	9	10	23	39	46	34	7	21	8	7	18	7	4	35	32	6	3	3	8	43	0	5	2	2	4	39	3	5	5	5	2	1	0	6	0	0	4	1	4	1	6	0	3	1	2	9	0	2	0	2	3	1	3	1	3	2	2	4	1	0	0	0	0	1	1	0	0	1	0	1	0	2	0	0	2	1	0	0	0	0	2	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	24444	14524	8263	6106	3739	4129	2532	1984	1815	2681	1335	1134	1073	1077	789	739	1304	562	499	1107	489	418	568	345	608	355	344	526	281	325	219	181	173	161	135	346	122	214	118	98	94	85	69	149	56	85	67	48	64	37	64	53	44	38	56	58	66	32	37	29	27	35	15	19	37	43	9	15	13	23	22	11	6	11	6	10	34	6	7	14	7	13	7	6	19	5	4	3	4	4	5	6	2	2	5	2	4	4	4	0	3	5	4	7	2	4	2	2	3	0	0	0	1	0	2	1	0	2	1	1	2	2	2	0	1	0	2	0	1	0	0	3	0	1	5	1	8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9839	9260	4345	3328	1214	2563	516	441	701	2007	329	231	268	632	206	142	1030	114	131	944	220	139	375	78	517	205	192	440	159	234	54	51	63	33	22	302	26	173	33	20	19	28	17	107	17	42	26	10	47	6	51	10	11	24	36	42	60	9	16	15	8	15	3	7	30	36	1	6	5	13	19	1	2	7	2	2	31	5	2	5	4	4	1	0	18	2	0	2	2	2	1	6	0	2	1	2	4	0	4	0	2	1	2	6	1	2	2	2	3	0	0	0	0	0	1	1	0	0	1	1	1	0	2	0	0	0	1	0	0	0	0	3	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	24539	15250	8404	6387	3778	4300	2521	2000	1844	2701	1307	1153	1063	1123	776	722	1515	570	516	1184	527	384	626	350	706	377	360	548	283	338	211	184	167	163	138	366	126	203	124	99	90	80	80	130	67	64	81	55	57	43	65	45	45	51	64	47	113	36	32	32	32	40	22	21	15	40	10	14	13	25	15	15	8	11	6	10	23	6	9	12	5	14	12	10	18	7	3	4	4	6	6	19	1	1	6	2	4	4	5	1	4	2	5	7	3	2	2	1	5	0	0	0	1	1	1	3	1	2	2	1	3	1	0	0	1	0	0	0	0	0	0	3	0	1	1	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	10480	10201	4553	3649	1328	2837	542	492	739	2074	304	255	253	707	175	141	1270	123	154	1043	252	134	439	92	603	229	223	465	159	244	57	59	56	36	25	324	29	170	39	24	16	32	27	96	20	34	42	18	38	9	53	6	12	36	47	32	109	9	17	16	10	19	9	8	10	32	3	6	6	15	12	4	3	6	3	2	21	4	3	4	4	7	3	1	18	2	0	3	2	5	1	18	0	1	1	2	3	0	4	0	3	1	3	6	1	0	2	1	5	0	0	0	0	0	1	3	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	24982	16232	8665	6624	3821	4331	2428	2047	1900	2818	1314	1189	1067	1172	785	722	1616	585	518	1364	540	399	648	352	716	373	363	605	292	351	200	198	161	171	157	348	123	200	113	86	90	82	85	165	58	66	81	55	60	50	69	39	42	53	71	55	136	40	46	33	33	37	26	22	18	42	12	20	14	24	43	20	9	19	6	9	21	6	9	7	4	14	10	8	14	11	2	5	4	6	6	22	2	4	5	0	4	1	5	1	4	1	9	8	3	1	0	2	5	0	0	0	1	1	0	2	2	0	4	1	2	1	0	0	1	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	11283	11389	4941	3947	1443	2995	558	526	831	2244	286	281	247	754	149	154	1397	135	187	1220	259	143	466	94	608	240	219	524	162	269	53	61	59	44	25	309	31	167	38	23	21	32	35	127	21	40	45	19	40	14	55	4	14	38	49	41	130	13	31	18	9	18	11	8	10	33	8	8	5	16	37	5	2	9	2	3	19	3	2	3	4	7	3	1	14	4	0	4	2	6	2	20	1	2	2	0	3	0	4	0	3	0	8	6	1	0	0	1	4	0	0	0	0	0	0	2	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	25506	17168	8918	6784	3951	4529	2417	2110	1976	2997	1346	1215	1029	1254	768	716	1740	588	510	1503	542	379	698	366	833	377	392	648	300	333	195	194	168	171	166	392	127	211	117	97	90	88	94	168	73	63	77	51	66	46	82	39	43	63	61	54	116	35	40	32	33	33	27	21	28	54	13	17	16	19	43	18	12	18	9	11	36	9	7	9	15	9	13	7	8	7	0	5	3	7	7	23	4	8	5	0	5	1	6	3	5	0	8	7	2	2	1	1	7	0	0	0	0	1	0	2	2	0	3	2	1	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	12149	12356	5248	4218	1598	3213	574	572	905	2430	273	324	219	809	126	176	1530	147	185	1355	271	150	534	103	725	248	261	575	176	249	49	65	67	44	29	345	30	179	36	29	21	37	38	137	25	43	51	18	42	21	68	7	12	45	42	42	111	13	28	17	11	22	15	8	18	47	11	7	4	13	37	4	2	10	3	3	34	5	2	5	15	4	7	3	7	3	0	4	2	7	2	20	2	3	2	0	3	0	4	2	5	0	8	5	0	1	1	0	5	0	0	0	0	0	0	2	2	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	25540	17121	8930	6560	4041	4412	2424	2132	1956	3105	1358	1168	1009	1257	785	710	1782	622	506	1506	512	416	676	348	795	346	380	738	319	343	191	200	172	163	154	380	119	256	112	104	96	96	89	195	70	68	65	42	52	41	92	39	35	54	63	55	102	27	38	27	30	45	19	17	28	51	18	18	17	15	48	16	14	18	13	14	30	10	9	7	15	8	13	9	6	6	1	6	5	7	7	19	6	11	2	7	15	3	7	2	3	1	7	5	3	3	2	1	5	0	0	1	1	1	1	2	2	0	6	2	0	2	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	12045	12228	5222	4093	1599	3078	551	565	891	2498	269	304	212	804	137	176	1571	147	172	1359	254	155	519	95	697	225	242	667	196	261	41	67	66	41	35	322	33	224	37	28	26	44	38	168	34	48	37	15	33	18	77	9	10	37	44	44	96	10	26	11	12	26	11	6	19	45	13	6	3	10	41	2	2	8	3	3	28	5	3	5	14	4	7	6	4	2	0	5	1	7	3	15	3	5	1	6	13	0	5	2	3	0	7	2	0	1	2	0	3	0	0	1	0	0	0	2	2	0	3	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	25143	16181	8685	6273	4057	4337	2438	2084	1915	2936	1380	1136	1009	1184	825	709	1632	579	532	1364	508	417	656	332	840	348	370	659	300	324	198	190	174	153	153	348	109	228	111	98	105	91	88	163	76	64	60	44	57	43	98	36	29	44	60	50	64	23	34	24	30	48	18	15	25	49	22	14	15	11	44	9	13	15	9	12	46	13	9	8	23	8	11	8	11	6	4	5	6	4	5	12	4	10	1	7	13	3	10	2	4	1	6	4	1	3	3	0	8	0	0	2	1	1	1	0	1	0	3	2	1	2	0	2	2	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	11242	11107	4861	3733	1484	2862	533	506	786	2300	285	271	223	706	162	170	1401	123	158	1215	233	137	516	95	743	206	231	587	180	236	43	62	59	37	45	289	31	199	35	23	26	40	39	134	30	48	32	14	36	14	81	13	8	28	37	39	57	6	22	10	11	26	8	7	14	40	12	5	2	5	38	0	1	8	1	4	42	6	3	4	22	3	7	5	8	0	0	1	1	3	1	8	2	5	1	6	12	0	7	2	3	0	6	2	0	1	3	0	5	0	0	1	0	0	0	0	1	0	0	2	1	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	26049	17478	9095	6692	4089	4806	2543	2075	1895	3080	1328	1132	1051	1254	819	746	1668	591	544	1374	460	414	768	352	746	404	366	536	267	396	178	190	185	132	153	393	131	259	100	97	100	87	74	118	73	101	99	57	83	55	67	51	41	53	50	62	64	26	25	43	18	35	24	29	27	47	17	21	20	26	54	8	11	17	8	4	9	11	15	12	25	7	9	6	24	5	4	4	5	18	6	15	7	2	2	13	8	0	4	4	15	5	4	0	2	1	0	6	5	0	5	1	1	3	0	0	4	0	5	0	3	0	0	0	0	0	0	1	3	0	0	2	0	0	0	2	0	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12777	12657	5531	4280	1706	3407	627	556	813	2593	300	303	200	828	168	182	1436	147	161	1235	218	160	636	91	668	273	263	451	160	310	63	66	83	24	28	357	28	221	25	28	26	32	25	98	34	70	67	21	64	19	56	18	11	32	35	41	60	3	17	22	4	23	9	10	19	41	8	3	4	14	46	1	1	12	3	2	7	5	6	2	21	3	7	2	23	3	0	1	1	14	4	15	5	2	1	11	7	0	3	1	13	3	4	0	0	0	0	5	3	0	0	1	0	1	0	0	4	0	4	0	2	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25603	16664	8879	6452	4050	4510	2504	2049	1865	2926	1337	1123	1022	1244	815	737	1513	584	532	1240	468	425	693	365	726	362	351	600	253	354	182	199	172	137	142	350	119	245	94	102	107	85	75	108	76	100	103	50	74	57	66	51	44	62	47	55	59	32	38	34	14	18	24	26	19	43	17	15	17	23	56	9	10	17	8	6	22	12	20	13	22	6	8	9	23	11	5	3	6	10	6	9	7	2	4	14	7	2	2	2	10	4	0	0	3	0	0	1	4	1	5	0	2	2	0	0	0	0	4	0	2	0	0	0	0	0	0	0	3	0	0	2	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
