label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173
0.03	north6_all	80	29010	13806	6634	4604	3255	3993	2859	2843	1979	1817	2051	1027	966	877	682	797	1074	764	893	779	697	386	849	287	265	495	220	423	198	182	310	194	267	261	237	114	113	188	114	97	114	67	109	120	62	153	58	61	41	37	39	60	71	47	48	38	77	23	56	37	22	36	46	27	18	15	22	20	14	26	31	12	15	8	10	8	16	8	11	26	20	15	11	22	3	8	6	7	8	2	1	9	3	3	4	5	9	3	2	4	2	2	7	0	1	2	2	0	0	1	2	0	3	4	0	0	1	11	1	0	2	0	0	0	0	10	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	3	0	1	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_active	80	16244	7813	3215	2240	1500	2240	1546	1596	1059	1018	1268	485	473	418	290	422	647	420	516	460	430	170	591	135	125	321	105	247	105	79	174	91	164	156	154	60	62	119	55	44	54	32	57	62	25	98	24	37	18	18	22	39	44	31	23	19	38	8	33	17	11	16	22	17	7	7	11	9	9	17	23	4	8	4	4	1	9	3	5	17	16	8	8	19	2	4	6	4	3	2	0	5	1	2	2	4	4	1	0	1	1	2	4	0	0	2	1	0	0	0	0	0	0	1	0	0	1	10	0	0	2	0	0	0	0	10	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	29320	13734	6712	4606	3248	3968	2878	2874	1983	1842	2063	1055	932	840	665	777	1028	781	891	764	717	381	770	300	260	487	224	420	217	196	349	169	261	267	257	113	127	194	95	79	112	65	107	115	57	142	66	61	42	51	43	52	69	49	43	38	76	19	62	33	26	32	43	28	18	20	16	15	16	23	36	15	11	6	19	10	11	10	6	21	25	12	7	29	3	6	4	8	7	1	6	6	6	5	10	4	7	5	2	3	2	2	7	2	1	1	1	1	1	4	2	5	3	5	0	0	0	0	3	0	2	0	0	0	0	11	1	1	1	2	2	0	0	0	0	1	0	0	2	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	16354	7697	3296	2248	1470	2225	1562	1602	1035	995	1249	493	442	409	281	412	619	437	537	461	436	185	495	142	118	317	117	239	114	82	222	83	163	166	163	63	72	127	49	35	55	37	65	64	21	93	26	38	13	24	25	33	37	26	23	17	42	9	36	21	12	14	29	18	7	8	7	7	12	14	26	5	7	3	12	4	4	4	4	11	22	6	4	25	1	3	3	4	3	0	5	5	0	4	8	3	3	2	0	1	1	2	4	0	0	1	1	1	1	0	0	5	0	1	0	0	0	0	1	0	2	0	0	0	0	10	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	29087	13496	6743	4546	3228	3885	2846	2874	1946	1859	2013	1049	903	819	654	745	1074	761	864	739	797	390	812	290	269	438	226	441	233	187	354	154	261	227	239	103	125	245	88	76	125	67	105	113	61	136	77	70	50	60	61	59	65	44	50	37	74	23	68	35	26	31	41	30	13	30	15	24	16	24	24	12	8	5	16	11	7	10	4	11	31	12	2	12	5	6	3	7	6	2	13	2	10	6	10	5	6	5	0	1	2	2	5	5	1	0	1	1	2	4	2	5	3	3	2	1	0	2	2	0	2	0	0	0	0	1	0	1	2	3	2	0	0	0	0	1	0	0	2	0	1	0	0	3	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	16197	7427	3260	2220	1408	2148	1586	1601	999	1024	1207	488	427	394	290	393	654	432	494	457	509	200	541	139	118	276	122	268	126	82	228	76	160	127	149	53	77	176	44	31	57	35	64	67	22	90	31	40	16	30	37	40	31	14	27	15	36	9	42	17	11	10	25	16	7	13	7	12	12	12	15	4	4	3	9	4	2	5	1	1	29	6	1	9	1	3	2	4	2	0	5	2	2	6	8	4	3	2	0	0	1	2	2	3	0	0	0	1	2	0	0	5	0	1	1	1	0	2	1	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	28757	13365	6669	4553	3192	3793	2880	2779	1949	1922	2029	1076	913	834	644	748	1071	764	821	803	789	373	861	287	277	510	222	430	240	167	338	154	260	229	232	123	121	258	73	74	121	76	99	106	72	145	71	64	54	64	72	62	55	59	57	39	86	20	61	42	25	33	31	27	18	32	17	27	15	20	38	13	12	6	25	15	9	7	4	15	19	9	5	16	5	4	4	5	4	3	15	4	14	7	8	3	4	3	3	3	5	0	2	5	1	1	1	1	2	3	0	5	1	2	3	1	0	2	2	0	1	0	1	2	0	6	0	1	2	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	16029	7329	3255	2218	1387	2107	1602	1527	1024	1039	1220	496	426	406	284	413	666	454	501	505	495	192	561	139	129	325	118	270	129	76	229	74	144	126	137	66	72	183	41	29	58	43	67	69	29	98	28	36	16	29	45	39	22	22	32	17	52	7	36	16	15	14	23	15	11	16	6	16	12	7	24	3	6	5	13	8	6	4	1	2	17	4	2	14	0	2	2	3	3	0	7	2	5	6	7	3	1	2	3	2	4	0	1	3	0	1	0	1	2	0	0	5	0	0	1	1	0	2	1	0	1	0	1	2	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	28560	13482	6704	4567	3146	3782	2895	2785	1905	1879	2014	1065	954	836	640	818	1036	726	808	858	790	377	926	282	272	552	229	426	233	179	286	173	243	213	219	118	137	255	74	88	129	79	105	136	67	145	55	68	52	66	75	58	75	68	59	36	87	21	48	41	25	28	25	27	18	25	13	20	12	22	36	15	15	6	23	14	8	6	7	18	19	6	7	24	5	7	5	4	3	5	13	3	10	10	5	1	4	2	3	3	6	0	3	4	2	8	1	1	2	4	0	2	1	1	3	1	0	5	0	0	1	3	1	2	0	6	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	15943	7477	3258	2176	1389	2135	1622	1588	982	1014	1216	490	442	391	275	444	643	433	496	528	500	191	598	128	122	334	108	284	133	79	178	82	139	111	123	55	76	177	39	43	61	46	62	89	27	90	21	40	19	33	43	34	32	33	31	13	59	6	24	19	16	14	14	12	14	12	4	14	6	9	20	7	5	4	12	5	6	4	3	4	16	2	4	23	1	2	2	3	1	0	4	1	5	8	4	1	2	1	3	3	4	0	1	3	1	1	0	1	2	1	0	1	0	0	1	1	0	3	0	0	1	2	1	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	28797	13624	6495	4769	3258	3963	2921	2770	2005	1820	2104	1066	872	837	687	795	1023	759	852	869	704	392	873	257	274	490	248	419	198	178	338	183	270	272	266	126	130	216	115	93	107	65	122	131	64	164	44	80	55	50	66	59	40	56	42	36	68	17	28	56	29	27	32	23	20	22	15	26	19	12	40	18	6	16	51	20	10	7	29	20	7	10	24	14	5	8	8	4	3	3	8	0	10	7	4	2	6	4	1	1	2	3	6	4	2	1	1	4	1	4	1	16	1	1	0	0	1	1	1	2	0	1	1	4	1	2	1	0	5	3	1	3	0	1	0	0	0	0	0	1	0	3	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	15970	7539	3194	2334	1404	2202	1629	1612	1068	981	1239	510	430	391	316	420	604	434	537	545	446	189	574	119	142	336	128	252	89	88	196	92	160	155	158	60	76	142	56	45	66	27	61	71	26	98	18	53	29	27	30	36	15	42	14	18	39	5	15	39	16	12	19	7	11	9	9	19	9	9	19	5	4	8	35	9	5	4	25	4	5	8	23	9	2	4	6	2	1	1	5	0	3	5	2	1	5	0	1	0	2	1	2	2	2	0	0	3	0	4	1	16	1	1	0	0	1	1	1	1	0	1	1	3	1	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	28916	13625	6470	4724	3212	3982	2858	2846	2057	1783	2117	1045	890	828	685	803	1048	743	840	817	767	409	831	253	285	482	240	389	210	179	339	193	278	245	251	143	130	191	96	99	100	61	127	137	63	145	40	79	55	50	64	69	40	50	39	39	57	24	30	46	30	32	27	19	22	20	15	21	16	25	42	17	5	21	52	21	10	8	14	23	7	10	18	15	5	10	8	4	3	4	16	2	11	8	4	6	5	2	1	2	4	3	5	16	3	0	1	3	2	9	1	15	1	1	0	0	0	0	1	2	1	0	2	3	1	0	3	0	1	3	1	3	1	1	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	16062	7510	3149	2329	1388	2234	1577	1622	1113	980	1267	483	439	408	315	428	595	414	534	492	466	196	566	134	134	313	124	235	108	70	211	96	163	129	162	67	72	113	46	50	62	28	74	77	23	93	17	49	28	29	28	48	17	34	10	21	39	10	17	28	17	16	18	5	10	9	11	14	8	22	24	5	2	9	34	8	4	6	10	6	4	7	16	9	2	6	7	2	1	1	6	0	4	6	2	6	3	0	1	0	3	0	2	6	2	0	0	2	1	4	1	15	1	1	0	0	0	0	1	1	1	0	1	2	1	0	2	0	0	1	0	3	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	28803	13695	6506	4652	3200	3936	2916	2776	2015	1819	2080	1056	949	783	668	824	1018	720	830	784	730	399	826	281	280	484	236	410	225	186	329	187	284	243	213	163	143	193	82	85	103	70	114	146	69	132	46	80	50	48	54	66	43	63	46	34	81	28	31	48	35	34	27	19	22	15	14	18	12	33	29	16	3	19	32	21	8	9	17	9	8	13	14	15	4	9	5	3	3	1	16	3	7	6	5	6	8	0	1	3	4	4	5	20	3	2	1	2	4	9	5	15	1	0	0	0	2	0	2	2	2	0	2	1	2	0	3	0	1	3	1	3	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	16044	7636	3174	2227	1393	2234	1618	1589	1119	1018	1220	491	474	396	305	433	595	402	519	448	443	181	544	145	130	312	127	261	116	73	198	92	154	137	121	79	80	116	42	46	64	40	75	93	27	86	24	52	22	28	24	47	20	36	17	19	60	7	12	27	21	18	19	8	12	8	10	9	6	21	13	5	1	7	15	8	3	7	9	3	4	9	11	14	1	5	3	3	2	0	6	1	6	2	2	6	7	0	1	0	3	0	2	10	2	2	1	2	2	4	4	15	1	0	0	0	0	0	1	0	1	0	1	1	1	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	28865	13724	6581	4647	3228	3837	2931	2866	2010	1803	1967	1062	969	811	654	825	974	707	784	766	733	384	904	297	265	518	246	379	241	207	324	204	281	247	209	154	158	194	81	84	106	69	116	139	66	167	43	74	55	56	47	62	46	63	46	37	92	29	33	37	25	31	31	24	24	20	10	16	12	43	17	16	5	16	19	17	16	12	18	8	8	10	11	10	4	7	5	2	4	3	13	4	5	6	4	8	8	5	0	3	2	2	1	20	1	2	1	3	4	5	4	0	0	0	0	0	2	0	1	2	2	0	1	0	1	0	2	0	1	2	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	16055	7683	3219	2213	1407	2165	1639	1640	1117	1019	1178	494	465	413	299	431	575	386	463	436	417	171	625	155	128	319	129	228	116	89	197	101	148	161	118	72	72	112	45	45	64	37	73	89	25	124	22	43	23	30	22	39	20	32	21	20	73	7	11	18	14	17	20	16	11	9	6	9	6	25	11	8	1	7	15	6	11	9	8	6	3	7	7	8	1	3	2	2	1	1	3	1	5	2	1	7	7	3	0	0	1	0	0	10	0	2	1	2	2	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	28761	13579	6627	4666	3185	3724	2903	2880	1986	1809	1996	1085	918	851	651	813	991	740	817	768	731	374	952	301	288	543	239	446	235	209	355	193	296	262	214	138	164	207	83	90	100	69	115	119	63	173	56	72	52	49	57	57	46	54	44	32	83	24	35	37	28	24	40	21	29	15	16	22	13	46	23	11	8	11	13	13	19	12	18	5	14	7	10	9	5	6	4	4	5	7	12	9	7	4	2	10	6	6	0	4	0	1	1	7	0	2	2	2	4	6	4	0	0	0	1	0	2	0	1	3	1	0	2	0	1	0	0	0	1	1	0	0	2	2	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	15956	7603	3258	2187	1390	2079	1600	1710	1073	1012	1191	539	440	421	302	409	588	439	490	443	439	173	644	148	135	305	119	271	113	97	234	91	163	175	126	62	82	119	42	50	70	36	60	73	27	130	24	37	24	27	32	32	24	26	19	16	65	5	11	20	17	13	24	16	12	7	8	15	8	26	15	5	2	5	8	8	13	8	8	4	6	5	5	8	1	4	2	4	2	5	5	3	6	0	1	7	5	4	0	1	0	0	0	6	0	2	2	1	2	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	28928	13602	6695	4626	3242	3774	2942	2935	2004	1818	1998	1043	913	894	663	812	1031	709	859	771	776	356	980	297	272	534	253	425	238	216	343	190	265	274	242	114	160	216	91	88	104	63	111	102	60	153	47	73	57	47	60	55	53	38	40	37	69	22	35	28	25	32	49	23	22	21	17	18	19	32	46	12	10	13	10	16	16	12	19	8	14	4	6	10	8	7	6	3	7	6	8	8	13	2	1	4	0	6	0	3	0	0	2	5	1	1	1	3	1	1	3	2	0	3	1	1	2	0	0	3	0	0	1	0	2	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	16067	7571	3301	2251	1400	2045	1624	1743	1065	998	1219	518	428	432	299	376	636	423	526	468	460	168	647	136	128	310	122	249	115	110	227	89	154	182	142	48	82	130	45	44	68	35	54	64	30	120	21	39	29	25	37	29	29	15	18	21	51	4	16	15	16	24	31	16	9	10	9	14	7	20	20	7	4	6	4	11	11	6	8	7	6	3	3	7	3	4	4	3	3	5	4	2	12	0	1	1	0	4	0	1	0	0	0	5	0	1	1	2	0	1	3	2	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	29294	13477	6723	4589	3185	3826	2955	2899	1976	1844	1993	1047	925	903	688	803	1063	742	903	800	804	370	961	302	288	520	236	465	225	189	353	178	242	243	268	104	153	192	84	97	102	78	103	114	68	140	54	82	53	46	69	47	51	32	38	43	87	22	37	34	28	34	42	21	21	23	16	22	20	28	49	13	10	17	8	15	18	12	15	10	16	8	7	4	9	4	5	6	6	5	11	7	11	1	2	2	1	5	0	3	1	0	2	1	1	0	1	2	2	1	0	2	1	3	1	1	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	16290	7491	3331	2254	1411	2127	1603	1723	1007	1028	1188	532	431	430	316	389	653	433	573	496	509	176	605	130	136	321	108	281	119	84	218	83	144	151	162	47	85	127	39	48	62	43	40	68	37	95	25	41	26	29	44	26	27	17	14	23	41	6	22	20	17	27	29	12	12	12	8	15	6	17	25	6	4	10	2	9	15	3	7	9	3	4	4	1	4	3	4	3	4	5	5	2	10	0	0	0	0	4	0	1	0	0	0	1	0	0	1	1	0	1	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	29338	13694	6766	4694	3233	3908	2941	2766	1992	1882	2033	1041	943	862	709	784	1053	708	887	787	784	378	979	293	270	514	245	437	226	173	328	166	238	250	271	106	150	187	84	81	132	91	94	103	65	162	58	88	49	49	63	38	55	39	43	40	94	28	48	42	28	32	42	21	18	25	19	19	26	19	45	14	7	15	9	37	14	8	12	20	12	10	6	42	15	3	4	5	9	2	7	4	13	1	2	2	4	1	0	1	1	2	1	1	1	2	0	2	2	1	2	2	1	9	1	1	0	0	1	2	1	0	2	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	16393	7570	3370	2304	1459	2177	1599	1598	1031	1060	1206	506	419	404	325	396	638	398	565	492	497	188	614	129	130	324	110	273	111	72	187	88	118	154	157	54	84	127	37	41	73	54	39	57	34	121	23	47	25	31	41	20	25	24	20	22	44	11	27	25	16	27	29	14	16	16	9	10	14	10	22	5	4	9	1	25	12	1	6	11	0	4	4	38	9	2	2	0	5	2	2	0	10	0	0	1	2	1	0	0	0	2	0	1	0	1	0	1	0	1	2	2	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	29372	13813	6812	4757	3229	3915	2919	2823	1907	1860	2085	1046	981	865	692	796	1039	733	856	790	777	381	953	302	266	506	237	430	229	174	299	156	232	235	264	94	152	177	79	82	146	85	98	124	62	164	59	97	48	53	54	43	45	50	51	39	90	31	41	37	30	22	37	20	25	22	15	19	21	33	30	12	5	14	12	34	15	5	20	22	10	9	4	45	14	7	3	6	7	3	4	1	7	2	2	1	4	2	0	0	1	2	0	3	1	2	0	2	3	0	3	2	1	9	1	0	1	0	1	5	2	0	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	16397	7700	3381	2305	1486	2238	1609	1625	997	1052	1253	517	441	426	318	434	621	399	555	483	469	179	609	137	120	332	114	266	109	70	162	87	117	150	149	54	89	124	37	44	80	48	40	66	27	117	26	58	25	33	35	26	19	31	29	18	34	14	23	23	16	14	32	14	18	14	4	6	11	12	19	5	4	8	6	23	12	1	11	9	1	3	2	41	9	4	1	1	3	3	1	1	5	0	0	1	2	2	0	0	0	2	0	2	0	1	0	1	1	0	3	2	0	2	0	0	1	0	0	5	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	29145	13832	6697	4891	3256	3869	2838	2776	1867	1920	2136	1049	978	821	699	808	1069	719	857	786	725	390	942	310	269	471	246	402	233	176	322	191	249	228	249	106	151	186	88	79	147	79	94	104	60	133	62	94	47	57	59	46	37	52	55	34	113	29	42	38	29	21	41	17	25	17	22	17	17	31	21	14	8	10	15	37	17	7	16	29	9	4	3	54	9	10	2	5	6	3	5	2	7	3	4	1	4	2	1	0	1	3	0	2	1	2	0	0	2	0	3	0	1	8	1	1	1	0	1	9	3	0	0	0	0	0	1	0	0	1	0	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	16300	7752	3287	2324	1445	2179	1579	1573	990	1072	1305	498	456	413	318	442	629	405	556	475	414	183	609	146	117	307	129	238	106	73	177	107	116	145	131	60	92	125	41	43	87	42	40	52	33	100	27	56	24	37	42	26	16	33	31	17	46	14	21	23	14	10	36	12	19	12	6	8	11	10	15	8	5	5	7	23	12	1	11	15	1	2	2	51	6	6	1	1	4	2	3	2	5	0	0	1	2	2	1	0	0	2	0	1	0	1	0	0	1	0	3	0	0	2	0	1	1	0	0	9	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	20649	18620	7792	8829	6554	4643	2032	2084	1874	3986	1586	1204	1452	1392	764	884	1145	559	572	812	398	542	371	344	274	584	224	261	335	277	335	275	238	191	179	270	228	166	268	212	163	115	136	76	125	54	121	95	93	46	45	35	31	39	58	44	51	119	56	24	31	50	20	25	27	48	13	7	32	18	21	15	8	15	12	21	13	10	8	14	11	5	2	6	3	4	6	2	21	4	5	13	1	2	2	5	2	10	4	11	1	3	3	1	3	0	0	1	10	0	2	1	3	4	5	1	2	0	5	0	0	0	0	1	1	0	1	1	1	1	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	9697	11154	4224	5423	4102	2758	897	1043	987	2575	944	610	865	854	359	462	705	256	271	492	169	303	162	174	111	364	124	138	224	166	205	188	152	102	95	175	137	78	173	129	94	66	82	47	65	22	74	52	63	28	17	13	13	30	40	17	34	50	36	11	11	28	12	16	23	36	7	4	12	7	7	7	5	14	8	8	6	5	3	4	6	2	0	0	2	1	4	0	11	1	3	5	0	0	1	3	0	9	3	11	1	0	1	0	3	0	0	0	9	0	0	0	2	1	4	0	0	0	3	0	0	0	0	1	1	0	1	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	20678	18521	7741	8799	6440	4516	2051	2100	1886	3874	1601	1228	1431	1410	783	888	1173	538	570	801	370	555	323	354	257	571	239	238	357	313	353	264	276	192	156	257	220	175	224	207	152	113	137	93	128	43	130	116	84	49	40	33	41	40	52	44	63	123	56	25	26	50	24	24	33	51	15	10	36	16	19	21	10	23	13	22	19	10	10	16	7	5	6	4	2	1	5	4	21	4	5	13	2	1	2	3	3	10	4	5	0	2	2	0	2	0	0	2	9	0	4	1	4	5	6	1	2	1	3	0	0	0	0	0	0	0	0	1	0	1	2	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	9811	11291	4148	5317	3989	2676	924	1060	972	2437	935	612	823	851	388	447	747	259	280	484	163	323	138	187	114	357	131	122	219	187	221	190	170	104	87	172	143	80	151	130	81	59	79	59	78	13	76	78	58	30	16	10	17	31	32	20	38	78	30	14	15	25	14	17	25	37	7	4	22	9	6	9	5	16	8	7	7	6	5	4	5	3	4	0	1	0	2	1	11	1	3	7	1	0	1	1	1	4	3	5	0	0	1	0	2	0	0	2	7	0	2	1	3	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	20764	18701	7663	8589	6431	4451	2055	2108	1931	3805	1571	1203	1450	1466	798	875	1127	526	536	839	371	527	316	337	240	577	232	270	334	323	347	269	250	203	157	237	224	168	226	189	140	115	132	91	114	49	118	114	85	49	38	32	47	47	57	43	61	128	51	26	31	43	22	26	29	37	15	14	32	10	17	17	15	19	13	26	19	7	7	10	5	8	5	5	3	1	4	7	14	4	15	14	2	4	2	2	5	9	2	5	0	2	3	1	0	0	0	2	2	0	4	1	1	5	5	0	2	1	0	0	0	1	1	0	0	0	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
