label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146
0.03	north6_all	80	610	634	197	147	157	99	105	137	87	71	38	59	37	29	28	34	32	24	66	10	20	23	13	33	16	44	32	7	51	9	27	9	8	10	5	5	6	24	5	2	4	10	6	5	2	2	8	8	1	3	2	5	2	3	1	2	2	0	2	3	1	1	4	1	1	2	5	11	1	3	1	2	0	1	0	0	1	0	0	4	2	1	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	304	410	84	70	94	56	64	79	50	42	21	35	20	14	12	19	26	14	38	4	9	16	6	22	5	29	16	3	39	4	21	3	3	7	3	3	5	14	4	0	2	7	4	4	1	1	8	5	0	1	1	5	2	1	0	0	1	0	1	2	1	0	1	1	0	0	5	10	0	1	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	621	661	193	152	161	89	93	112	92	62	45	59	39	37	29	36	22	19	73	8	24	24	17	29	16	44	44	12	42	9	14	9	8	8	6	1	5	26	9	1	5	6	5	3	5	1	6	6	0	1	2	2	2	3	1	1	1	0	2	4	1	2	3	1	0	1	1	11	1	1	0	6	0	2	0	0	0	1	0	4	5	0	2	0	0	4	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	296	437	88	69	95	54	55	60	60	32	28	35	16	16	13	19	16	14	43	5	16	17	7	17	4	23	25	8	30	5	8	2	3	6	4	0	4	18	5	0	3	5	3	2	3	1	6	3	0	0	0	2	2	2	0	1	1	0	1	3	1	1	0	1	0	0	1	10	0	1	0	3	0	1	0	0	0	1	0	2	1	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	609	653	200	143	143	91	90	115	82	70	43	71	33	42	38	34	25	18	53	10	24	17	18	32	13	39	37	17	46	9	12	11	5	7	5	4	7	16	5	3	7	11	3	2	4	2	7	6	0	1	2	3	5	2	2	1	5	0	0	7	1	1	1	1	0	1	1	12	0	0	2	5	1	2	0	0	0	1	0	3	6	0	2	0	0	4	2	1	0	0	0	1	0	1	2	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	292	414	88	73	74	52	53	67	52	33	25	44	13	19	14	16	16	13	35	5	18	12	6	20	3	21	21	10	35	5	7	1	2	6	4	3	3	13	2	2	5	7	0	0	3	1	5	2	0	0	0	3	4	1	1	1	4	0	0	6	0	1	0	1	0	0	1	11	0	0	2	3	0	1	0	0	0	1	0	2	1	0	1	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	618	690	184	152	138	96	87	101	89	80	38	69	39	47	39	38	36	22	52	12	14	18	16	35	10	63	33	19	31	10	8	18	5	10	6	6	7	8	7	2	6	11	4	4	6	2	8	6	1	1	3	2	4	2	4	1	6	2	0	5	1	1	2	0	0	1	2	1	1	0	2	6	3	1	1	0	0	1	0	5	6	0	2	0	0	3	2	1	0	0	0	1	0	1	1	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	287	414	83	80	71	50	53	56	60	38	23	39	17	20	15	19	23	14	36	6	12	11	5	27	3	45	19	11	22	4	5	9	2	9	3	4	3	7	2	2	4	8	2	2	4	1	6	2	1	1	1	2	3	1	3	1	4	2	0	5	0	1	0	0	0	0	2	1	0	0	2	4	2	0	0	0	0	1	0	0	1	0	2	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	624	667	176	151	152	96	89	101	101	86	50	71	39	41	35	39	31	17	71	17	12	24	14	32	11	67	30	12	29	9	11	19	5	12	9	7	9	19	6	5	7	9	7	3	4	3	11	10	1	2	4	2	4	4	4	1	5	3	0	4	1	0	1	1	0	1	3	1	1	1	2	5	3	0	1	1	1	0	0	4	1	1	3	1	0	4	4	1	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	4	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	286	395	79	83	89	45	57	59	60	47	25	40	22	16	11	18	17	8	56	7	10	17	5	20	5	54	16	6	21	4	10	11	2	10	4	5	4	13	0	4	3	5	4	2	2	2	8	2	1	2	1	2	3	3	3	1	3	3	0	4	0	0	0	1	0	0	2	1	0	0	2	3	2	0	0	1	1	0	0	0	0	0	2	0	0	4	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	614	674	180	143	139	74	102	105	101	75	40	58	40	40	33	38	68	17	58	13	19	19	16	31	13	52	30	10	31	13	12	3	9	7	11	5	8	26	3	5	4	9	2	3	8	3	8	5	5	2	2	2	3	8	2	2	7	1	4	12	1	3	0	3	2	0	1	4	1	2	3	2	4	0	1	1	0	0	0	5	1	0	1	0	0	0	1	0	3	2	4	0	0	0	0	0	4	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	296	411	87	55	80	31	60	57	64	36	23	37	17	16	15	26	46	8	49	6	6	10	9	22	9	22	19	5	20	11	9	1	2	3	9	1	5	22	2	3	2	6	0	1	1	2	3	3	2	2	1	0	2	7	2	1	3	0	2	10	1	1	0	2	0	0	1	4	0	2	1	1	3	0	1	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	633	644	188	149	145	95	105	106	95	65	40	65	33	27	30	40	62	14	60	16	22	19	17	36	14	38	37	4	27	12	13	2	10	7	9	5	6	18	3	5	8	9	2	3	7	3	12	4	3	3	1	1	3	8	5	1	5	0	4	13	1	2	0	4	1	1	0	4	1	1	4	3	4	0	0	0	0	0	0	5	1	0	0	1	0	3	1	0	3	2	4	0	0	0	0	0	3	1	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	308	394	95	62	88	42	53	56	71	32	18	38	16	10	14	27	41	9	53	6	12	9	9	31	8	25	23	3	18	10	10	1	2	2	6	1	3	16	2	3	4	6	0	0	2	2	8	3	1	2	1	0	2	7	4	0	3	0	4	10	1	1	0	3	0	1	0	3	0	1	1	1	3	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	619	618	192	141	170	89	105	100	88	58	39	59	35	19	29	33	59	17	44	16	21	22	18	31	11	46	31	9	20	8	12	5	5	5	10	9	7	22	4	7	7	15	2	3	5	3	7	8	3	3	1	1	2	8	5	1	4	0	2	8	0	1	0	4	0	1	1	3	5	0	3	3	5	0	0	0	0	0	0	6	0	0	0	1	0	3	0	0	1	0	7	2	0	0	0	0	3	1	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	321	360	87	68	100	41	57	60	64	29	17	32	18	9	13	21	40	14	37	5	11	11	10	24	7	26	18	4	15	6	8	2	1	1	6	3	4	15	3	5	3	9	0	0	3	2	6	4	2	1	0	0	2	7	4	0	2	0	2	6	0	1	0	2	0	1	0	2	3	0	1	1	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	620	659	184	147	177	94	97	95	83	57	31	49	27	24	26	42	45	15	41	13	28	25	14	30	17	50	28	9	33	9	13	8	1	5	14	9	4	22	2	5	9	9	5	2	3	0	18	8	2	7	1	6	1	7	3	1	4	0	3	7	0	0	0	3	4	1	1	5	5	0	2	3	4	0	1	0	0	0	0	6	0	0	2	1	0	4	0	0	1	0	3	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	308	401	81	72	114	39	52	59	57	33	12	26	15	12	9	23	30	10	28	4	14	15	5	21	11	31	15	4	21	7	8	3	0	1	8	3	4	14	1	4	5	4	3	0	2	0	16	5	1	2	0	6	1	7	2	1	2	0	2	6	0	0	0	2	3	1	0	2	4	0	1	1	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	614	685	175	136	182	89	101	103	93	75	34	42	35	33	23	29	34	22	65	9	27	20	11	19	16	51	31	10	36	5	8	11	2	3	15	10	4	23	4	5	7	8	5	3	4	2	15	10	2	7	2	8	0	2	3	1	3	0	3	1	3	1	0	2	5	2	1	4	5	0	0	2	1	0	1	0	0	0	0	1	0	0	2	2	0	1	0	0	1	0	4	3	1	0	0	0	0	0	0	0	1	0	2	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	295	416	79	68	114	34	58	64	56	49	16	22	18	13	10	13	23	13	50	3	10	12	4	11	12	40	21	4	25	3	5	3	1	1	9	3	2	12	2	4	4	5	4	3	2	1	11	7	1	2	1	6	0	1	1	1	3	0	2	0	3	0	0	1	3	2	0	2	4	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	621	742	169	154	165	83	96	129	94	92	37	44	37	32	26	29	30	25	74	11	20	27	8	25	18	56	25	9	42	8	6	14	2	4	9	6	4	17	5	1	6	4	5	4	4	2	14	9	2	6	2	8	0	2	2	1	3	0	1	10	3	1	0	1	5	1	0	2	1	0	0	2	2	1	2	1	0	2	0	0	0	0	2	1	1	1	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	288	467	77	73	104	29	56	68	53	56	16	27	20	15	14	11	19	11	58	6	8	16	2	12	13	43	20	4	25	5	5	6	1	3	5	1	2	12	3	1	4	3	4	3	2	1	11	6	0	2	1	6	0	1	1	1	2	0	0	10	3	0	0	1	3	1	0	0	1	0	0	2	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	594	712	167	145	143	74	98	129	99	84	43	58	40	29	24	23	33	27	65	16	17	29	12	31	15	57	26	11	32	8	19	13	3	5	7	3	4	19	5	0	6	4	9	6	4	4	9	9	1	2	2	4	0	1	2	1	3	0	0	16	3	1	0	0	3	1	1	4	0	0	0	2	3	1	1	1	0	3	1	1	0	0	2	1	1	1	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north17_active	80	281	461	75	68	81	31	54	72	50	48	19	30	16	12	13	8	18	11	48	9	9	16	3	20	12	39	21	6	19	5	13	5	1	4	4	0	1	10	3	0	3	3	6	4	2	2	4	8	0	1	1	1	0	0	1	0	2	0	0	10	3	0	0	0	2	1	1	0	0	0	0	2	0	0	1	1	0	2	1	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	613	763	171	150	128	83	96	135	96	82	36	65	36	34	24	30	36	24	48	11	17	25	14	30	15	58	24	12	31	9	16	12	3	8	6	2	3	17	4	1	8	11	7	3	1	5	10	8	2	2	4	1	0	0	1	1	3	0	0	16	2	2	0	0	1	0	2	3	0	2	0	2	4	3	3	1	1	3	2	1	0	0	0	2	1	1	1	0	3	1	1	1	1	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	274	491	79	66	71	41	56	83	56	51	17	32	18	13	12	14	22	12	33	6	9	12	4	21	11	33	19	6	18	6	9	4	0	6	4	1	1	10	3	1	3	8	4	1	1	3	3	7	1	0	2	0	0	0	0	0	2	0	0	10	2	1	0	0	0	0	2	0	0	2	0	2	1	1	1	1	1	2	1	1	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	616	696	171	161	137	89	81	139	96	67	27	62	36	38	22	32	37	20	47	13	18	21	21	36	15	57	17	14	25	9	28	8	2	10	7	2	6	14	1	1	10	14	8	4	1	8	9	6	2	2	3	3	0	0	0	1	1	1	0	6	0	3	0	2	1	0	2	3	0	2	0	2	2	2	4	1	1	1	2	1	0	0	0	1	0	1	1	0	4	1	0	1	0	0	0	0	1	0	1	0	0	3	5	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	290	441	83	68	70	43	48	86	48	42	10	29	18	16	12	17	23	9	30	6	9	9	5	22	7	31	11	7	11	5	14	2	0	8	2	1	3	6	1	1	3	10	4	1	1	4	3	5	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0	2	0	0	2	0	2	1	1	2	1	1	0	1	1	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	636	687	157	170	151	96	89	137	96	66	29	57	35	38	26	34	45	17	48	11	18	22	21	33	14	39	18	14	26	9	19	11	1	10	7	7	6	14	1	1	8	12	6	4	3	10	9	3	3	2	3	3	0	2	3	2	1	1	1	0	0	3	1	2	2	1	4	5	0	3	0	2	2	2	5	1	1	0	1	2	0	0	0	1	0	1	1	0	1	1	0	3	0	0	0	0	1	0	1	0	0	3	5	1	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
0.03	north20_active	80	300	425	82	69	83	47	54	80	51	42	15	24	18	17	16	18	28	9	29	4	6	10	5	22	6	22	9	6	11	4	8	3	0	8	3	4	2	10	1	1	2	9	2	0	2	6	6	2	1	0	2	1	0	2	3	0	0	0	0	0	0	1	0	2	2	0	2	2	0	3	0	2	1	1	3	1	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
0.03	south21_all	80	611	660	211	131	204	94	103	117	102	74	36	46	39	32	24	23	54	34	59	27	22	22	9	34	12	59	39	9	23	10	37	7	7	10	8	10	9	27	2	4	1	8	15	5	5	4	6	14	1	6	2	2	0	4	4	2	1	2	1	5	1	2	1	2	3	0	4	1	0	0	0	7	1	0	0	0	2	2	0	3	1	0	0	1	1	7	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
