label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north6_all	80	15775	11027	2588	1730	990	618	583	488	209	206	118	223	80	56	37	31	22	17	16	14	8	27	3	9	4	4	6	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	10735	9556	1166	919	395	184	346	341	51	105	27	192	48	19	12	19	12	3	6	8	4	25	3	9	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	15832	10843	2582	1789	996	623	567	492	214	213	110	191	106	59	37	36	31	11	16	14	9	33	2	7	3	2	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	10811	9314	1172	979	413	171	333	340	58	115	26	165	73	17	10	22	17	0	7	8	4	30	2	7	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	15917	11022	2657	1800	979	618	568	452	218	209	116	193	108	54	39	47	28	13	15	11	5	46	2	9	4	3	7	2	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	10885	9515	1211	1020	398	163	328	316	66	115	28	171	73	19	11	27	15	1	7	8	3	43	1	9	3	1	6	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	15978	10991	2617	1771	989	622	567	449	228	216	115	198	98	47	47	44	35	14	14	10	8	35	5	10	5	3	6	1	1	3	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	11003	9399	1194	1004	392	165	337	312	65	121	32	174	65	15	16	25	21	1	7	7	4	32	3	10	5	0	5	1	0	3	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	15790	10863	2647	1724	973	639	580	435	223	208	112	205	86	35	43	55	27	18	12	11	6	26	5	13	9	3	4	1	3	4	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	10769	9252	1199	968	380	172	343	306	69	111	34	177	54	16	14	40	16	2	6	6	3	25	3	13	5	0	2	1	0	4	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	15886	11025	2579	1687	989	596	559	447	229	202	126	226	97	53	51	56	24	17	11	7	7	12	14	8	4	2	3	0	1	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	10786	9456	1205	908	382	153	333	315	66	109	32	191	69	17	14	29	12	8	3	4	3	9	12	7	2	0	3	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	15748	10883	2633	1688	970	608	534	451	223	188	120	229	86	48	45	53	21	24	13	6	9	9	14	6	5	2	4	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north12_active	80	10641	9325	1245	915	378	153	327	314	68	104	33	192	57	14	10	30	10	10	3	4	3	8	13	5	3	0	4	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north13_all	80	15519	10833	2617	1665	944	622	547	451	226	194	128	233	106	46	39	52	25	21	11	7	8	18	8	10	5	2	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north13_active	80	10426	9298	1201	906	357	161	321	313	64	108	39	198	76	12	13	29	13	10	3	6	2	16	8	9	3	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north14_all	80	15645	11061	2622	1698	967	630	529	487	222	195	123	242	105	41	35	42	25	23	9	22	8	17	3	11	4	2	2	1	2	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north14_active	80	10469	9555	1207	939	377	163	301	332	60	105	41	211	77	10	12	26	16	6	0	21	1	15	3	11	2	0	2	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north15_all	80	15581	11022	2564	1707	982	627	516	465	210	175	118	229	116	42	35	37	36	21	12	25	9	14	2	7	2	1	0	1	2	0	2	1	0	0	0	1	0	3	0	0	0	0	0	0	0
0.03	north15_active	80	10482	9481	1174	947	361	152	290	314	61	99	37	198	82	13	11	24	26	8	1	23	4	11	2	7	0	0	0	0	1	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0
0.03	north16_all	80	15700	10804	2551	1772	987	629	539	475	217	181	112	190	102	46	36	40	29	18	13	31	8	14	3	6	2	1	1	2	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	10619	9276	1182	983	370	148	313	314	59	99	32	162	67	12	13	27	19	3	2	29	3	12	2	6	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	15621	10816	2541	1719	978	626	532	459	221	181	117	198	99	63	40	36	34	13	14	23	8	21	3	6	3	0	4	2	1	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	north17_active	80	10722	9297	1147	954	354	158	324	296	70	97	30	174	62	18	19	22	19	3	3	17	5	19	0	6	3	0	3	2	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	north18_all	80	15507	10866	2560	1736	935	603	553	461	226	182	118	193	92	67	45	42	24	14	11	20	10	29	5	5	4	2	4	3	2	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	north18_active	80	10621	9368	1141	984	357	153	347	306	62	96	31	165	62	16	20	26	11	4	3	14	5	27	2	5	3	2	3	3	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	north19_all	80	15643	10900	2495	1715	978	609	586	443	221	199	107	225	91	78	42	55	19	19	9	15	8	27	5	1	3	2	4	2	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	10730	9355	1091	961	376	151	372	300	62	101	32	196	64	24	15	32	8	6	4	10	3	25	2	1	2	2	3	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	15683	10831	2503	1739	980	634	570	441	225	201	109	241	96	66	45	50	20	20	10	10	10	13	6	3	2	3	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	10661	9302	1157	947	389	165	339	301	60	99	30	213	75	22	12	29	9	8	4	6	2	11	5	3	1	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	13924	9764	2523	1738	1103	983	455	323	244	178	127	366	61	58	130	34	56	17	21	11	15	8	5	10	2	2	8	4	0	1	0	1	0	2	3	0	0	0	0	9	0	0	0	0	2
0.03	south21_active	80	8495	8188	1102	989	590	677	183	102	71	54	70	338	15	23	122	13	40	11	18	6	10	0	3	9	1	0	7	3	0	1	0	1	0	2	0	0	0	0	0	9	0	0	0	0	2
0.03	south22_all	80	13639	9661	2466	1733	1109	949	462	324	243	187	110	377	66	54	133	28	46	18	26	13	16	4	7	9	2	2	9	4	1	1	0	0	0	2	1	0	0	0	0	9	0	0	0	0	2
0.03	south22_active	80	8345	8089	1077	959	599	642	175	96	74	57	57	344	13	15	125	7	36	9	20	5	12	0	3	8	2	0	7	3	0	1	0	0	0	2	0	0	0	0	0	9	0	0	0	0	2
0.03	south23_all	80	13564	9594	2444	1780	1140	986	451	351	244	194	136	394	63	48	154	22	23	21	31	13	14	3	7	6	3	1	12	1	1	1	1	0	0	2	0	0	1	0	0	9	0	0	0	0	2
0.03	south23_active	80	8294	8024	1089	993	626	655	168	105	77	57	75	355	7	14	146	7	17	11	22	3	11	1	2	5	2	0	10	0	0	0	0	0	0	2	0	0	1	0	0	9	0	0	0	0	2
0.03	south24_all	80	13758	9756	2522	1705	1115	985	463	352	266	182	136	403	64	53	162	24	24	27	32	11	14	5	7	4	4	1	13	3	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south24_active	80	8479	8163	1109	985	612	649	156	107	92	54	73	369	13	15	154	5	17	16	21	1	13	1	3	3	2	0	11	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south25_all	80	13802	9709	2562	1769	1091	1029	462	354	263	164	153	339	62	55	148	28	34	29	26	15	10	7	7	5	3	1	10	6	2	6	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	8412	8110	1139	1002	593	689	158	117	95	53	83	306	17	17	137	3	26	16	16	4	9	3	1	4	1	0	9	6	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	13699	9416	2520	1745	1063	983	468	339	268	165	152	325	65	55	134	29	37	28	25	13	12	7	3	6	1	0	9	6	1	7	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south26_active	80	8130	7775	1085	957	548	662	157	105	97	61	77	295	18	18	123	2	31	17	15	4	10	3	1	5	0	0	9	6	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	13412	9073	2523	1764	1105	937	491	322	243	161	141	276	66	63	130	27	40	30	16	10	7	5	5	13	2	2	9	5	1	7	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	7831	7384	1071	946	570	635	167	103	85	53	69	240	16	22	117	3	35	17	9	4	4	3	2	9	1	0	9	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13444	8905	2504	1734	1118	954	479	310	249	184	135	316	70	58	101	29	43	29	14	9	9	5	6	14	4	2	10	2	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south28_active	80	7882	7247	1037	932	583	643	162	91	86	65	72	280	18	22	88	6	35	15	9	2	7	2	2	7	3	0	10	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	13539	9403	2597	1775	1084	957	469	308	237	193	127	311	68	60	111	28	42	24	10	7	10	4	6	11	5	3	5	2	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	8051	7677	1128	959	557	658	160	95	78	63	63	275	20	25	94	6	34	14	6	2	8	0	3	5	3	1	5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	14021	9988	2603	1776	1119	980	439	316	211	191	125	314	73	68	122	35	45	21	12	10	12	5	5	6	5	2	5	2	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0
0.03	south30_active	80	8566	8336	1155	992	608	686	161	103	64	66	72	281	19	28	107	9	34	12	10	2	9	0	2	3	3	1	5	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south31_all	80	13965	9927	2524	1768	1001	951	425	328	255	148	147	269	68	61	101	29	36	20	8	16	12	5	5	5	4	3	21	0	0	0	0	0	0	0	1	1	0	0	0	0	6	0	0	0	0
0.03	south31_active	80	8545	8315	1126	986	520	653	160	122	73	55	83	244	13	13	83	13	27	12	6	5	7	1	1	1	4	1	21	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0
0.03	south32_all	80	14008	9993	2475	1729	1025	952	432	342	247	141	151	301	58	52	109	27	26	19	16	16	11	3	3	4	5	2	10	0	0	1	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0
0.03	south32_active	80	8631	8313	1105	978	536	657	167	122	70	52	85	264	13	11	93	10	20	11	13	5	5	1	1	0	5	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0
0.03	south33_all	80	14094	9979	2456	1684	1062	979	424	339	251	162	145	355	64	47	112	28	37	15	15	13	14	3	4	3	5	3	8	4	1	5	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0
0.03	south33_active	80	8632	8317	1083	971	552	675	156	111	79	50	82	315	10	10	92	8	27	8	11	4	8	2	1	0	5	0	7	0	0	4	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0
0.03	south34_all	80	14087	9828	2483	1685	1070	969	438	326	250	183	162	327	65	54	133	30	43	22	19	7	12	4	5	3	1	4	5	5	1	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	8657	8140	1128	949	562	669	151	105	81	61	99	289	14	15	114	7	35	14	14	1	7	3	1	2	1	1	4	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13913	9442	2472	1693	1071	963	461	319	248	182	166	317	64	52	147	29	47	21	16	6	13	4	4	6	2	5	18	5	1	5	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	8356	7806	1101	935	544	650	157	104	76	53	93	293	13	18	128	5	37	13	12	0	10	3	0	5	2	2	6	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13541	8693	2486	1647	1051	924	460	316	246	176	167	311	62	65	118	23	44	21	19	12	15	4	5	7	2	3	17	3	1	5	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	7779	6994	1049	878	537	607	144	102	72	50	95	288	12	23	103	5	36	13	15	3	12	2	0	6	2	2	6	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13110	8306	2497	1669	1058	852	472	330	239	159	169	271	68	63	86	28	45	14	16	16	16	4	5	5	2	2	19	3	0	1	1	2	1	1	0	0	1	0	0	0	0	0	1	0	0
0.03	south37_active	80	7229	6541	985	890	519	533	165	101	68	43	90	251	15	20	73	9	35	6	14	4	13	2	1	5	2	1	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13071	8444	2522	1628	1076	841	453	323	232	167	133	234	64	52	98	29	47	16	14	16	16	5	4	6	1	4	2	2	0	2	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	7280	6700	992	874	531	533	157	101	72	46	55	210	15	16	83	10	37	7	13	5	14	2	1	6	1	3	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	13423	9179	2520	1704	1098	833	500	332	227	156	133	279	58	45	119	30	49	17	14	21	13	10	5	13	0	3	3	0	1	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	7853	7480	1042	965	549	526	181	112	68	41	59	251	17	13	106	10	38	7	13	9	11	6	1	13	0	2	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	13872	9818	2569	1747	1130	867	480	354	235	172	137	243	57	45	141	28	51	17	21	16	11	11	1	14	1	4	2	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8432	8208	1142	1018	588	570	186	135	70	45	65	213	16	15	126	7	42	8	17	7	10	7	0	13	0	2	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
