label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170
0.03	north18_all	80	9989	3068	1429	1043	1073	655	2064	1516	432	344	403	242	310	194	222	150	160	453	153	107	215	81	379	83	92	131	71	59	179	90	128	94	59	93	137	34	102	55	46	38	23	34	14	24	14	19	20	19	15	7	18	12	24	22	21	13	9	4	5	4	7	16	2	18	6	8	8	7	18	2	2	0	3	6	5	5	7	6	2	26	8	5	2	1	1	4	0	0	2	3	4	1	7	1	1	0	7	1	1	2	2	0	0	1	0	10	2	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north18_active	80	8100	1903	325	361	658	149	1881	1345	253	156	257	94	201	107	119	56	75	409	100	29	176	19	357	30	53	109	53	25	166	68	111	81	39	83	121	13	80	36	33	23	6	27	4	3	3	9	15	3	8	2	5	2	23	20	17	3	1	3	1	2	2	8	0	15	3	7	3	3	18	1	1	0	1	4	2	5	3	4	0	25	6	2	1	0	1	0	0	0	1	1	2	1	6	0	0	0	7	1	0	0	2	0	0	1	0	10	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	10009	3072	1453	1045	1070	647	2062	1474	452	349	380	252	299	192	206	163	149	445	143	116	215	81	404	81	98	122	79	63	193	86	146	101	52	89	145	38	79	53	39	34	23	34	16	22	12	18	28	24	16	6	10	15	18	26	18	18	10	12	9	3	10	12	5	30	5	12	8	12	8	4	3	0	4	11	5	5	6	6	1	40	11	3	2	1	0	3	1	1	2	3	2	2	6	0	0	0	8	1	2	1	3	2	1	1	0	1	2	0	0	0	1	1	0	0	9	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north19_active	80	8123	1903	333	371	639	131	1879	1307	272	146	236	96	186	98	108	53	70	404	84	25	169	15	383	29	56	101	59	27	185	71	123	83	36	75	132	12	62	38	28	16	4	26	4	2	5	10	23	3	8	2	5	5	17	25	12	4	2	10	4	2	5	7	2	26	2	9	3	4	7	2	1	0	3	9	3	5	5	4	0	40	9	2	1	0	0	1	0	1	0	0	0	2	6	0	0	0	8	1	0	0	2	1	0	1	0	1	1	0	0	0	1	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	9776	2987	1469	1042	1123	639	1974	1431	463	335	383	260	289	220	195	169	153	457	136	113	204	87	388	80	82	136	75	64	196	81	124	97	48	93	99	41	72	56	33	37	25	42	19	19	14	24	28	22	15	12	13	13	21	35	13	18	7	12	10	3	14	8	4	29	4	10	4	14	2	6	2	1	5	9	3	6	6	8	1	39	10	1	3	1	0	2	1	2	1	3	1	3	7	0	0	1	8	1	3	1	5	2	1	0	0	7	0	0	0	0	2	1	0	0	9	1	1	1	0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north20_active	80	7841	1872	340	370	687	143	1795	1275	268	116	238	100	181	102	99	56	77	421	80	23	158	18	368	29	46	117	52	34	185	61	108	79	31	81	90	17	57	42	24	18	8	34	7	3	6	14	23	3	7	4	6	5	19	35	8	3	4	10	4	2	6	6	3	24	2	7	0	3	1	3	0	0	4	8	2	5	5	8	0	39	9	1	1	0	0	1	0	1	0	0	0	2	7	0	0	1	8	1	0	0	2	1	0	0	0	7	0	0	0	0	1	0	0	0	9	0	1	1	0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	5067	2313	1933	2166	775	629	588	440	368	522	346	228	321	395	306	165	176	169	211	124	84	116	84	62	65	72	76	48	49	75	51	41	76	41	31	77	41	43	28	22	26	40	25	21	17	21	14	8	19	20	31	7	8	17	6	6	9	10	10	11	5	12	13	6	4	7	9	5	9	10	4	7	16	5	5	2	0	6	5	5	0	1	5	3	1	2	3	0	2	1	0	4	2	1	4	4	0	2	1	2	0	0	1	0	1	1	1	1	0	0	0	0	1	5	0	0	0	0	4	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0.03	south21_active	80	2301	824	1205	1753	220	145	291	104	90	380	156	61	206	316	215	45	48	101	155	69	26	53	19	29	14	43	52	12	14	43	15	14	46	15	8	68	16	27	19	9	11	22	19	11	5	6	4	2	2	13	19	2	3	14	1	4	2	10	4	6	0	6	12	4	1	6	9	2	2	9	1	4	11	2	2	0	0	0	1	5	0	1	5	2	0	1	0	0	1	0	0	2	0	0	1	2	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5260	2359	1988	2453	779	616	630	438	376	643	374	236	371	459	347	168	186	175	224	134	95	121	86	72	71	107	92	60	44	71	47	45	74	40	30	83	44	38	37	27	20	43	34	25	17	19	16	9	19	13	35	7	5	21	9	7	7	11	10	9	7	17	12	7	8	6	7	4	10	16	6	5	13	5	3	1	0	6	3	1	0	1	7	1	1	2	0	1	0	1	1	3	2	0	4	2	1	2	1	3	1	0	2	0	3	0	2	1	0	0	0	0	1	5	0	0	0	0	2	1	0	0	1	0	0	0	1	2	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south22_active	80	2548	902	1288	2067	241	139	311	105	111	491	199	53	269	378	264	42	53	111	173	79	31	67	20	35	16	74	69	16	17	45	11	18	51	22	9	70	20	25	28	6	10	24	30	12	8	7	4	5	1	6	22	2	3	15	3	5	0	11	3	4	1	6	11	5	1	5	7	1	1	14	4	3	10	2	0	1	0	0	0	0	0	1	7	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	3	0	1	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5510	2390	2043	2894	792	603	647	410	383	714	362	242	389	477	413	163	171	190	257	146	104	126	96	75	74	114	100	56	41	87	45	48	64	36	32	114	31	36	41	23	24	44	41	20	13	22	21	18	16	18	27	8	12	24	10	11	10	10	9	12	7	12	10	10	10	8	6	6	9	17	6	3	11	2	3	2	1	5	3	2	1	0	14	2	1	1	0	1	0	1	2	2	1	0	4	3	1	1	1	2	2	1	3	0	4	4	2	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	2844	968	1378	2515	257	156	332	101	119	565	206	48	298	400	330	41	56	128	214	94	30	75	25	37	17	83	78	16	21	63	15	20	50	20	10	104	20	25	34	3	14	25	35	10	6	8	8	9	2	8	22	3	9	15	4	10	1	10	2	7	2	5	10	6	2	7	2	2	2	15	3	1	9	2	2	1	0	1	1	1	1	0	14	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5707	2451	2165	3170	787	607	633	398	373	791	372	237	456	510	451	174	157	202	314	142	110	145	96	89	75	116	102	59	46	80	40	39	61	37	42	131	35	37	61	24	23	46	35	26	19	17	27	18	16	15	38	10	15	17	12	9	10	8	8	13	10	14	12	16	9	6	7	8	7	14	6	1	5	3	3	2	2	3	1	2	4	3	9	1	1	1	0	1	0	2	2	2	1	0	4	3	1	0	2	5	2	1	2	0	4	4	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	3113	1056	1516	2828	263	167	323	87	118	658	212	47	365	428	377	42	54	135	262	97	31	103	25	41	17	95	79	16	22	62	18	20	47	23	20	118	26	25	53	5	18	28	30	18	12	6	12	8	4	6	33	5	13	9	4	7	3	8	3	8	5	7	12	11	1	4	3	4	2	12	4	1	5	2	3	1	1	2	1	1	4	3	9	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	4	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5795	2428	2250	3443	776	614	575	398	391	789	358	241	426	506	442	172	158	217	338	163	113	144	99	84	71	124	110	51	48	77	47	37	60	46	39	140	46	34	53	19	32	39	36	27	23	17	22	17	11	13	38	9	14	10	10	10	9	11	14	15	13	15	13	18	8	5	8	7	6	19	7	0	4	2	4	1	3	2	1	3	5	4	12	3	1	0	2	1	3	3	2	1	1	0	6	1	1	0	3	3	2	1	2	0	1	5	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3214	1053	1597	3059	264	181	319	99	111	643	197	45	335	427	371	45	67	142	288	115	29	103	31	38	18	104	84	13	24	51	20	16	42	19	20	128	35	24	44	5	24	26	33	20	14	4	12	8	4	5	34	5	13	5	4	6	5	11	4	10	6	14	13	15	2	3	4	4	3	17	5	0	4	1	3	0	2	2	1	2	5	4	12	0	1	0	1	0	0	0	1	0	1	0	3	0	1	0	1	3	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5691	2394	2332	3452	787	633	558	409	382	794	351	249	432	496	436	166	152	203	334	153	103	142	97	79	68	121	116	54	59	83	47	40	55	45	33	130	56	45	56	26	32	38	37	23	21	21	16	11	10	18	35	9	14	18	9	7	12	10	14	17	13	15	18	15	4	1	6	6	5	27	4	3	6	4	3	2	2	3	1	3	9	4	7	3	3	2	3	3	3	5	0	1	2	0	5	0	0	0	2	3	1	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3173	1040	1665	3091	252	188	318	103	106	653	193	50	343	407	357	42	65	129	284	110	25	101	28	32	19	103	87	15	27	57	18	17	34	20	18	120	40	34	46	8	24	21	32	18	10	4	9	4	3	9	32	4	11	9	2	3	6	8	2	12	4	13	16	13	1	0	6	3	3	25	2	0	5	3	1	1	2	2	1	2	8	4	7	0	3	2	2	1	0	1	0	0	2	0	3	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5685	2388	2321	3478	787	653	557	439	375	811	370	240	381	501	445	170	152	202	312	144	91	125	95	80	64	131	123	55	61	86	46	42	54	44	33	114	46	58	43	31	39	36	45	25	29	25	14	16	7	15	42	8	7	22	9	8	14	15	14	14	8	16	23	13	3	5	9	3	8	41	1	3	5	5	5	6	4	2	0	3	8	5	7	2	3	5	3	3	4	5	0	1	1	0	5	0	0	1	1	0	0	0	0	0	3	2	0	0	0	1	4	0	0	3	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3131	1027	1659	3124	257	186	321	126	98	662	195	50	305	430	368	41	67	126	267	100	20	83	30	33	16	112	93	17	24	62	18	16	33	23	13	105	32	47	30	8	31	19	38	18	15	5	6	9	0	7	39	2	5	15	2	3	6	11	2	8	1	14	20	9	1	4	7	2	4	39	1	0	3	3	0	3	3	0	0	2	7	5	6	0	3	5	2	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	3	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5619	2425	2414	3607	815	641	592	448	375	803	378	235	359	535	429	162	154	195	289	135	81	119	80	68	71	131	118	61	62	119	44	50	53	35	32	105	46	63	48	36	39	35	55	22	29	30	17	15	5	17	32	12	9	36	7	10	10	19	10	18	8	10	23	10	3	4	8	1	9	60	3	3	6	4	5	6	3	3	1	2	6	6	6	2	4	9	2	3	3	3	1	0	2	1	2	1	3	1	0	0	0	0	0	0	3	4	0	0	0	1	3	0	0	3	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3130	1038	1772	3258	262	200	340	124	103	659	211	47	287	469	350	41	64	126	246	95	15	72	23	29	19	105	85	17	22	92	17	21	32	22	10	98	31	48	35	13	29	19	44	13	14	8	5	9	0	8	29	3	7	28	1	4	3	15	1	11	3	9	19	6	1	4	5	1	5	59	2	0	4	2	0	3	2	0	0	1	5	6	5	0	4	9	1	1	0	1	0	0	2	0	1	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5723	2392	2408	3559	813	642	643	448	371	748	403	231	356	559	422	162	149	188	261	120	86	100	69	81	76	133	138	62	63	106	41	53	66	42	28	115	41	55	52	33	42	33	56	19	33	22	19	19	8	17	33	9	10	31	8	9	8	24	8	17	8	9	17	15	6	5	6	2	7	53	6	0	5	4	4	6	5	3	2	0	6	7	5	0	7	12	1	1	1	2	1	0	1	1	1	1	3	1	0	0	0	0	0	0	4	4	0	1	0	2	2	0	0	3	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3151	1029	1750	3210	281	199	363	121	94	616	224	48	284	491	346	41	56	125	220	79	18	55	20	31	20	107	105	19	19	80	16	25	45	26	6	110	29	40	38	12	30	21	47	12	20	7	5	13	1	9	29	2	9	26	0	3	3	21	1	9	6	9	14	10	4	5	2	1	3	52	4	0	3	2	0	2	1	0	0	0	6	6	4	0	4	12	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	4	4	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5775	2421	2451	3610	808	612	671	426	397	678	362	237	353	551	429	162	149	170	290	130	95	109	65	81	80	134	128	61	56	107	44	65	82	61	33	111	35	58	56	30	41	30	56	18	29	19	21	16	7	16	39	8	13	32	9	13	4	25	4	17	9	9	16	13	7	5	4	2	5	38	14	2	7	1	2	4	4	2	2	0	2	5	11	0	5	10	1	0	0	0	1	3	1	1	1	2	3	0	0	0	0	0	0	0	1	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3222	1042	1778	3262	276	193	390	128	108	553	201	52	281	485	359	42	50	105	251	85	21	61	16	28	29	105	96	20	16	78	17	32	65	36	9	98	24	41	43	11	29	21	45	14	20	5	10	11	3	11	35	3	11	27	0	6	1	23	1	10	7	8	13	9	5	4	0	0	1	37	10	1	5	0	0	1	0	0	0	0	2	3	11	0	2	10	1	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5748	2373	2289	3555	804	641	655	471	350	701	370	273	367	559	375	152	140	178	312	137	102	123	89	79	75	120	110	52	63	98	51	46	51	44	32	125	38	51	50	24	37	38	35	27	12	19	19	10	14	25	40	9	24	20	7	8	11	24	7	8	5	18	13	9	4	2	2	4	1	36	17	3	8	3	6	0	2	5	2	5	11	3	1	1	9	1	0	1	0	1	2	2	2	1	0	2	1	2	0	1	0	2	0	1	2	8	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	10	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3142	1009	1651	3221	287	185	372	133	81	588	218	63	276	484	327	38	61	111	264	85	29	52	32	42	29	103	84	14	24	75	29	20	37	18	9	118	27	35	36	6	22	26	27	19	6	2	6	8	4	18	37	0	17	18	5	5	2	20	1	4	3	16	9	8	1	1	1	1	0	34	16	1	5	1	1	0	1	2	2	3	10	2	1	1	9	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	2	7	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5746	2403	2228	3576	806	623	639	459	363	751	368	278	356	511	387	148	145	178	320	146	105	127	87	88	79	127	105	53	55	97	49	43	54	45	33	136	54	63	50	22	36	32	38	26	14	15	19	8	14	19	25	6	19	27	8	4	9	29	7	13	4	20	13	10	3	5	2	2	2	33	19	2	5	2	7	5	3	5	3	3	10	3	0	0	9	1	0	2	0	2	2	3	2	2	0	2	1	1	0	1	1	1	0	1	2	5	2	0	1	0	0	1	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3157	1025	1598	3238	299	175	342	118	78	644	213	68	269	446	340	31	59	114	271	93	29	68	34	43	31	104	81	19	20	75	26	19	40	23	15	127	36	45	37	7	24	23	27	21	8	2	6	6	5	14	20	0	12	22	4	2	1	25	3	9	2	19	7	9	1	2	2	0	2	31	18	1	4	1	1	4	2	1	2	2	9	2	0	0	9	0	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	2	3	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5738	2448	2199	3557	777	618	644	455	349	777	357	277	316	530	363	150	146	173	331	147	109	130	85	84	71	124	106	53	60	97	50	44	64	46	34	138	42	68	54	22	30	36	47	30	21	23	15	11	12	17	11	7	27	23	7	6	6	28	7	13	2	22	13	11	3	5	3	2	3	18	26	1	6	1	5	5	3	5	2	2	9	3	1	1	9	1	0	3	1	3	1	3	0	3	0	2	1	0	0	1	1	2	0	1	2	4	3	0	1	0	0	1	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south33_active	80	3222	1056	1582	3226	273	172	345	119	88	664	197	61	249	478	310	30	49	106	284	91	29	76	30	40	26	104	81	23	19	81	23	19	47	24	17	130	28	53	40	6	20	21	34	25	13	6	2	9	4	11	6	1	22	17	3	3	1	23	3	10	2	20	8	9	0	2	2	0	2	16	25	0	5	0	1	4	2	1	0	1	9	2	0	0	9	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	1	2	0	0	2	3	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south34_all	80	5661	2435	2180	3615	792	629	644	445	346	800	354	263	350	561	384	164	156	192	338	167	105	128	75	75	67	137	122	52	49	84	46	43	70	41	30	127	52	68	52	24	26	32	54	31	26	19	18	15	10	8	20	7	29	27	8	12	2	21	6	12	1	19	11	5	6	6	9	4	5	7	11	2	2	1	4	7	4	4	2	2	5	1	6	1	10	3	0	3	3	3	1	2	2	4	0	2	1	0	0	2	1	2	1	2	1	6	4	0	0	0	0	0	0	1	0	14	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0
0.03	south34_active	80	3171	1102	1566	3266	263	177	334	113	85	678	192	61	277	506	335	36	52	128	298	104	25	79	25	36	23	119	92	23	16	71	21	19	53	23	16	118	37	57	40	6	17	17	39	25	15	6	6	11	3	5	14	3	21	22	2	8	0	17	2	8	0	17	8	3	0	2	4	2	3	6	10	1	2	0	1	4	2	1	0	1	5	0	4	0	10	2	0	1	2	0	0	0	2	1	0	2	0	0	0	2	1	2	0	1	1	4	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0
0.03	south35_all	80	5552	2404	2154	3619	817	670	673	458	349	768	335	253	414	565	452	156	170	213	344	161	103	130	74	76	74	130	106	56	55	89	53	36	67	42	30	108	37	59	56	27	28	40	38	32	29	15	17	12	10	8	26	12	31	28	9	12	1	10	6	6	1	12	14	4	6	5	11	4	5	37	8	3	1	0	3	6	3	2	1	1	2	1	6	3	1	3	1	3	4	4	1	2	2	3	0	2	1	0	0	1	0	1	1	1	0	5	2	0	0	0	2	0	0	1	0	12	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0
0.03	south35_active	80	3138	1100	1530	3263	266	199	366	127	92	641	192	52	331	508	403	39	71	136	303	104	20	81	16	33	23	108	83	22	17	72	19	12	51	22	14	96	28	50	42	6	20	23	29	23	17	5	6	8	4	5	22	7	24	22	4	9	0	7	0	2	0	8	12	2	0	2	5	3	2	36	8	1	1	0	0	2	1	1	0	0	2	0	4	1	1	3	0	1	3	1	0	0	2	1	0	2	0	0	0	1	0	1	0	1	0	4	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0
