label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	south22_active	80	3643	1810	398	907	1186	1894	279	972	133	230	622	115	131	34	139	73	109	178	20	21	89	20	68	11	2	6	36	8	8	24	33	8	37	4	6	5	9	1	5	6	1	1	0	1	3	0	0	1	2	5	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6999	3333	1717	1496	1530	2079	565	1086	341	380	648	214	185	136	187	133	131	228	49	51	87	49	80	28	25	18	49	8	12	31	32	11	47	9	11	13	19	6	5	4	4	1	0	4	7	2	0	3	3	6	2	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3643	1846	410	930	1159	1885	273	922	123	238	589	118	114	34	146	75	100	184	21	23	74	20	72	13	3	8	37	5	7	23	28	8	43	6	5	7	17	1	5	4	1	1	0	0	6	0	0	2	3	5	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6931	3331	1716	1480	1576	2128	591	1161	337	372	641	233	179	129	200	130	126	210	50	47	99	52	74	26	28	20	36	11	14	30	22	13	31	11	9	9	19	4	7	2	2	2	2	1	8	0	0	4	1	3	2	2	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3586	1859	419	948	1185	1944	283	999	117	235	570	132	103	34	161	71	90	181	22	21	88	21	68	9	5	9	25	9	7	26	17	9	28	6	4	7	16	1	6	2	1	2	1	0	6	0	0	2	1	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6909	3260	1683	1556	1545	2205	592	1092	322	350	657	245	175	135	194	137	141	222	49	46	91	45	86	24	33	23	27	12	12	28	19	12	32	10	5	8	16	4	18	0	3	2	3	3	6	0	0	3	4	1	2	0	2	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3557	1819	397	997	1166	2028	286	945	105	230	587	133	101	33	162	82	94	200	22	16	79	16	78	6	8	9	17	11	5	23	15	9	29	2	0	8	14	1	17	0	1	2	1	1	4	0	0	1	4	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6890	3254	1713	1540	1542	2155	597	1042	341	322	680	235	173	127	195	133	148	212	54	52	114	41	88	21	32	27	22	23	16	20	15	10	31	7	4	7	4	4	24	0	3	3	4	2	3	0	1	3	3	0	2	1	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3513	1826	414	976	1207	1970	297	914	107	197	618	127	106	34	151	85	101	194	20	19	100	13	77	5	12	10	11	15	5	19	10	7	29	1	0	7	2	3	23	0	1	3	1	1	2	0	1	1	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7011	3353	1729	1496	1555	2204	586	959	329	276	674	222	169	126	170	138	166	191	52	53	103	33	85	29	23	24	36	22	14	22	11	11	30	6	4	2	7	5	24	1	5	3	4	2	2	0	1	1	5	0	3	1	1	0	2	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	3635	1897	440	957	1213	2020	288	829	103	167	611	113	96	28	132	94	117	173	17	18	88	13	69	10	11	8	28	12	6	20	8	8	27	0	0	2	5	4	21	1	2	1	1	1	1	0	1	0	5	0	2	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6992	3365	1707	1446	1501	2229	540	930	351	271	668	210	184	118	165	106	142	182	55	54	122	38	98	21	22	19	37	23	15	16	11	12	29	6	4	6	9	5	20	4	3	4	1	0	2	1	1	2	2	0	2	1	0	0	3	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	3600	1871	445	912	1149	2027	281	802	119	165	613	114	112	25	127	71	106	164	20	23	107	15	83	11	9	6	31	12	7	13	10	8	26	1	0	3	7	4	18	3	2	1	0	0	1	1	1	1	2	0	2	0	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
