label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south21_all	80	17085	6250	2340	1814	2758	1554	1275	527	447	445	408	494	193	161	367	252	124	90	124	133	112	120	54	48	33	34	28	31	40	24	25	16	13	16	21	4	8	4	8	3	5	4	4	4	2	1	0	2	11	0	3	1	3	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south21_active	80	10847	3749	1128	950	1763	971	781	284	214	263	235	299	92	85	247	173	60	36	64	81	70	84	23	24	12	13	16	17	29	13	15	7	3	8	12	3	4	3	1	1	3	4	4	2	2	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	17194	6213	2329	1801	2789	1599	1176	571	427	441	386	482	187	176	331	273	142	90	129	150	120	109	68	42	27	28	25	29	35	26	36	12	11	13	15	3	9	6	6	2	3	4	2	5	2	1	0	4	4	1	1	1	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south22_active	80	10839	3713	1127	943	1776	998	717	303	202	249	205	290	81	98	216	173	67	35	71	111	74	76	34	22	14	11	13	15	26	15	23	6	6	6	7	3	5	4	1	0	3	3	2	3	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	17030	6158	2307	1821	2806	1623	1174	562	421	443	389	496	182	168	333	268	144	102	125	160	111	94	78	37	24	25	25	28	31	22	30	7	12	13	12	6	14	8	7	5	2	5	4	5	3	1	0	5	13	1	1	2	3	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	10668	3659	1122	961	1829	1028	726	293	184	253	205	276	79	90	216	178	75	46	73	116	65	68	42	23	12	15	15	18	21	13	18	4	6	6	5	5	10	4	2	1	2	2	4	3	3	0	0	2	11	1	1	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	17058	6190	2334	1851	2864	1595	1173	565	408	435	377	482	195	151	327	281	147	87	111	179	107	103	76	35	23	24	28	27	40	22	30	6	11	13	8	7	14	9	6	4	0	8	3	4	2	2	0	4	12	3	1	1	2	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	10736	3659	1122	988	1819	999	724	281	184	228	203	288	78	76	224	185	73	45	65	128	67	73	42	20	9	13	15	17	25	13	20	2	7	7	2	5	12	5	2	1	0	3	3	3	2	0	0	2	11	3	1	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	16544	5933	2332	1825	2754	1508	1160	551	394	400	381	477	203	133	334	279	144	77	113	173	93	105	59	41	30	21	23	31	44	25	24	9	13	15	8	7	14	6	4	5	4	6	3	7	4	1	1	4	10	4	0	1	5	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	10368	3515	1090	960	1766	907	693	266	167	212	207	279	89	63	241	198	78	41	60	124	56	70	35	22	12	12	13	17	31	17	14	6	7	9	0	4	11	3	3	1	2	1	3	4	2	0	0	2	10	3	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	15880	5753	2292	1771	2525	1437	1118	525	392	394	346	456	219	149	304	267	136	65	128	143	104	107	53	48	32	18	19	27	42	27	21	12	13	14	12	9	13	8	5	6	5	4	2	8	3	3	1	2	0	3	1	1	4	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	9873	3341	1047	904	1571	856	650	244	178	210	191	291	97	72	221	193	80	35	65	93	55	68	36	26	15	6	8	13	28	16	13	7	5	6	2	3	10	4	3	3	2	1	1	5	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	15241	5691	2224	1723	2369	1342	1068	527	404	416	352	434	214	165	281	280	115	60	133	103	94	109	58	47	37	20	16	33	45	23	17	11	11	14	17	6	8	7	7	4	6	1	2	8	5	2	3	2	0	2	5	0	5	0	1	1	0	0	2	0	0	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	9413	3265	1045	869	1490	790	625	242	180	217	190	281	102	82	209	194	61	28	65	67	49	66	41	29	18	6	7	14	32	14	9	7	4	7	6	1	4	3	2	2	3	0	1	5	1	2	1	1	0	1	4	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	14557	5449	2156	1705	2309	1362	999	502	415	423	342	421	215	180	314	283	116	75	118	83	91	99	51	43	40	21	24	25	25	22	12	11	9	16	18	5	7	10	9	5	2	0	2	5	3	2	4	1	0	1	5	0	1	0	1	1	0	1	5	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	8920	3122	995	840	1424	833	584	225	180	205	184	268	100	87	206	189	67	32	64	46	47	59	39	26	23	5	12	13	17	11	4	6	2	8	8	1	4	4	3	3	1	0	1	3	1	2	2	0	0	0	4	0	0	0	1	0	0	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	15242	5695	2180	1726	2542	1433	1074	517	465	431	374	440	218	182	326	274	109	72	124	99	87	93	51	48	43	25	32	28	25	17	14	12	8	21	16	3	11	9	9	5	2	1	2	5	4	0	3	0	0	1	4	1	1	0	2	1	1	1	5	0	0	3	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9495	3273	1044	852	1624	862	630	254	197	218	199	266	100	85	213	184	60	31	74	63	45	54	38	31	24	11	16	16	17	10	8	6	1	10	8	1	6	3	3	3	2	1	1	2	1	0	2	0	0	0	4	0	0	0	1	1	1	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	15887	5847	2258	1733	2669	1485	1127	515	455	473	405	446	209	180	396	263	119	80	126	115	86	101	60	53	45	33	29	23	19	22	18	17	5	21	13	2	13	5	9	7	3	3	5	3	2	1	2	0	1	1	1	1	0	0	1	1	1	1	4	1	0	0	2	1	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9962	3445	1067	873	1698	891	677	249	190	254	228	264	89	89	252	175	71	36	75	78	51	59	42	31	27	19	16	16	14	18	11	6	1	6	7	0	6	2	5	4	3	3	2	0	1	1	2	0	0	0	1	0	0	0	0	1	1	0	3	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	16993	6269	2334	1691	2743	1612	1175	542	412	426	447	444	195	173	391	263	152	91	110	96	88	108	65	44	37	28	19	28	31	20	23	18	9	18	14	10	11	9	8	7	0	3	4	1	2	2	1	0	2	1	4	0	2	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	10620	3725	1110	891	1716	997	705	249	196	226	257	257	92	84	266	173	97	54	66	55	53	71	36	25	24	10	12	15	18	12	15	10	2	15	10	7	7	5	5	5	0	2	2	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	16912	6173	2370	1701	2785	1573	1205	558	417	415	410	455	181	157	419	272	140	95	121	100	94	124	61	47	37	35	22	29	40	22	26	20	10	20	18	10	15	7	7	3	0	2	6	2	3	2	1	0	3	2	4	0	2	0	2	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south32_active	80	10622	3636	1140	911	1795	984	722	238	190	219	233	265	86	81	283	171	94	59	72	55	61	66	28	20	22	14	14	13	24	17	15	10	2	16	16	7	12	3	3	2	0	2	3	1	2	1	1	0	1	1	4	0	0	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south33_all	80	16750	6055	2343	1753	2780	1502	1167	524	413	425	390	469	191	152	355	240	135	96	120	112	101	127	57	46	37	30	23	40	33	16	25	15	8	17	19	11	18	6	8	3	1	3	6	2	3	2	2	0	2	2	0	0	0	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south33_active	80	10566	3510	1120	940	1785	919	700	242	192	238	213	260	92	75	231	155	80	57	63	65	66	69	32	21	17	12	11	20	18	11	17	8	1	13	16	5	13	3	3	3	0	3	4	1	2	2	1	0	0	2	0	0	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south34_all	80	16652	5962	2328	1795	2745	1539	1207	504	416	428	335	448	196	165	354	261	142	89	121	130	88	126	52	45	30	37	21	36	31	15	22	14	10	11	16	15	16	4	8	4	3	3	3	4	3	4	3	1	2	2	2	0	0	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south34_active	80	10434	3495	1144	965	1776	953	726	238	193	244	180	256	90	75	240	166	81	45	69	78	47	71	33	24	13	13	9	16	16	8	17	7	3	7	14	4	7	3	2	3	1	3	2	4	3	4	2	0	1	2	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_all	80	16626	5929	2377	1824	2795	1535	1181	517	411	420	370	398	207	166	317	260	129	84	117	146	91	121	62	46	23	33	24	34	24	16	21	9	11	10	14	11	15	3	10	5	4	4	1	4	2	7	3	1	1	1	3	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10353	3468	1140	957	1782	963	727	248	194	236	202	243	99	79	213	151	66	36	62	98	43	76	41	29	11	12	9	17	12	7	17	7	6	5	12	2	5	3	3	3	1	4	1	4	1	6	2	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
