label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north1_all	80	108	52	73	30	19	15	11	11	9	8	10	3	16	6	1	6	1	1	0	0	1	3	0	0	2	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	0
0.03	north1_active	80	48	23	38	16	4	6	8	5	5	4	9	3	3	2	1	6	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	north2_all	80	101	54	72	33	19	11	9	10	9	12	9	4	12	5	0	6	2	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
0.03	north2_active	80	47	29	35	14	8	5	6	6	6	7	8	2	3	3	0	6	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north3_all	80	97	50	65	33	13	5	8	12	10	9	8	5	12	8	0	8	2	1	1	0	0	2	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north3_active	80	47	28	32	15	5	4	5	7	7	6	6	3	3	7	0	8	1	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	103	42	58	40	10	10	7	9	5	11	15	3	4	6	1	2	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	51	24	30	17	5	6	5	5	3	8	12	1	0	5	0	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	114	62	48	27	11	13	8	6	3	8	16	3	4	6	2	4	0	2	1	1	0	3	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	52	33	26	11	5	7	3	2	1	5	12	1	0	4	0	4	0	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	118	54	52	26	9	18	9	7	2	10	21	6	4	6	2	4	0	2	0	1	3	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	56	28	33	8	2	9	4	3	0	5	17	4	3	4	0	4	0	1	0	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	129	64	54	28	10	20	9	5	2	11	19	5	6	3	2	5	1	2	0	1	3	2	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	54	31	35	10	2	9	4	2	0	4	14	3	3	1	0	5	0	1	0	1	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	135	68	71	32	12	22	8	6	6	11	28	8	7	3	2	7	2	0	1	0	3	3	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	61	35	58	11	4	11	5	2	4	4	24	5	3	2	0	5	0	0	1	0	3	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	127	69	68	31	11	24	6	7	6	8	29	7	6	2	2	4	6	0	1	0	3	3	1	0	2	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	57	36	53	11	4	10	3	1	5	3	27	3	1	2	0	2	4	0	1	0	3	2	1	0	2	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	124	74	78	27	12	27	7	12	6	7	18	6	10	1	2	6	5	0	1	2	1	3	1	0	2	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	63	40	62	11	6	14	3	3	5	3	18	3	7	1	1	4	4	0	1	2	1	2	1	0	2	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	122	53	69	34	20	21	9	11	10	16	13	7	7	3	2	7	2	0	1	0	0	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	53	21	47	18	10	15	5	4	8	11	5	3	1	1	0	7	1	0	1	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	132	69	69	30	18	24	10	10	9	16	21	4	9	0	0	7	3	1	1	0	1	4	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	55	35	49	12	9	17	6	4	8	8	14	2	3	0	0	7	2	0	1	0	0	3	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	119	74	70	23	11	24	7	12	8	11	24	5	13	1	0	4	3	1	0	0	1	2	0	0	0	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	48	41	48	8	3	18	4	5	6	4	14	2	7	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	111	82	63	24	13	20	4	15	5	12	16	3	15	4	0	3	3	1	1	0	2	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north14_active	80	45	48	35	12	6	14	2	7	3	6	13	0	8	2	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	107	69	59	27	14	23	3	17	7	6	3	2	8	4	1	2	3	0	1	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north15_active	80	45	39	29	12	6	15	2	9	2	4	0	0	6	2	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	102	58	61	22	13	23	5	17	9	6	5	1	7	4	2	2	1	1	1	3	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	north16_active	80	43	32	32	11	5	16	1	7	4	6	4	0	5	3	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	108	54	75	29	18	20	5	23	14	8	7	0	11	2	4	9	1	1	0	3	2	1	1	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	53	29	47	18	9	12	2	13	9	7	6	0	5	1	3	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	106	50	77	30	18	19	6	22	13	7	19	2	11	1	4	8	1	1	0	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	56	31	49	21	12	13	2	12	9	5	18	1	5	1	3	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	100	61	80	30	20	20	7	16	13	6	19	2	8	2	2	8	0	0	1	2	0	1	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	50	39	54	20	13	13	3	11	10	3	17	1	2	1	2	7	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	99	73	61	32	15	24	11	12	9	6	15	3	7	6	0	6	0	0	1	1	11	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	47	49	40	20	9	12	5	8	7	2	13	1	7	4	0	4	0	0	0	1	11	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	110	64	95	35	8	22	10	14	9	5	19	3	12	2	3	4	4	1	2	0	3	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	55	34	67	14	2	10	5	7	2	3	14	0	3	0	1	2	3	1	1	0	3	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	116	72	101	36	7	26	10	16	9	7	20	4	14	2	3	1	3	2	2	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	57	46	65	15	3	11	5	12	2	3	16	1	3	0	1	0	3	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	126	62	94	33	8	30	9	16	10	12	17	3	25	7	3	1	5	2	2	0	0	8	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	58	39	58	14	4	13	2	9	3	5	11	1	15	3	2	0	3	1	1	0	0	6	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	124	70	83	28	12	27	9	22	8	11	11	4	25	8	3	1	5	2	2	1	1	8	0	1	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	56	41	51	13	4	15	3	14	2	4	7	2	16	3	3	0	3	1	2	0	1	6	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	132	65	79	22	16	26	10	19	7	11	7	2	22	12	2	1	3	0	1	1	1	8	0	0	1	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	57	37	39	11	6	16	4	11	2	6	4	1	18	6	2	0	1	0	1	0	1	6	0	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
