label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95
0.03	north6_all	80	5873	2647	1610	1280	1069	814	544	442	374	302	196	213	148	143	145	137	89	84	61	74	46	41	57	46	26	28	31	23	24	13	12	16	9	12	9	15	4	11	2	16	7	7	3	6	6	1	2	2	2	1	1	3	0	1	0	2	2	1	1	0	2	1	2	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north6_active	80	2622	1179	709	704	708	513	267	245	216	167	68	107	58	69	75	86	38	42	26	39	22	18	38	23	11	21	15	10	16	9	4	8	4	9	6	6	3	8	0	12	3	5	0	4	4	0	2	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	5868	2643	1606	1264	1028	851	538	457	375	310	200	215	161	132	135	137	105	89	64	68	41	43	57	43	26	25	28	25	18	11	15	16	8	14	9	11	5	9	5	10	7	7	3	6	4	3	2	2	3	3	2	3	0	2	0	1	3	1	1	0	2	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2634	1201	694	678	681	543	250	249	209	170	70	100	58	62	76	87	45	42	27	34	17	22	30	22	12	11	14	13	11	9	8	10	4	11	4	5	3	6	1	8	3	3	0	4	3	1	1	1	2	1	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5911	2612	1617	1291	1054	839	537	460	373	301	209	206	167	115	132	141	101	92	69	69	39	42	56	42	22	37	27	28	11	10	12	15	12	14	10	11	6	8	9	10	7	6	2	7	3	4	3	2	2	4	2	2	0	1	0	0	2	0	1	0	1	1	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2672	1211	685	694	706	554	246	244	198	162	82	86	61	57	71	94	45	45	33	39	14	26	31	21	11	19	12	17	7	6	6	11	4	10	4	4	5	5	5	9	4	2	0	5	3	2	2	1	2	1	2	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5931	2585	1580	1248	1051	840	525	464	372	306	211	204	165	125	132	132	93	92	79	62	37	42	48	40	24	36	29	28	15	13	13	12	14	16	13	10	7	5	11	6	6	6	3	7	1	3	4	2	6	3	2	2	0	1	0	4	1	1	1	0	0	1	1	1	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2730	1198	667	653	710	562	247	251	194	159	86	72	66	59	71	86	39	45	46	35	14	28	28	17	12	19	13	21	11	8	7	7	4	13	6	5	4	2	7	4	3	2	0	3	1	2	2	2	6	0	1	1	0	0	0	3	0	1	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5909	2616	1607	1293	1058	805	550	463	360	292	224	199	147	120	133	128	87	90	87	71	44	48	43	45	24	32	33	29	17	15	17	14	19	12	13	9	5	10	11	6	7	6	3	5	1	1	5	1	6	2	2	2	2	2	1	5	0	1	1	0	0	0	2	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2801	1205	668	689	712	539	270	255	187	145	95	81	64	60	68	82	34	54	49	43	16	31	31	18	11	15	14	20	12	7	6	7	8	9	4	5	2	9	7	3	3	4	1	1	1	1	2	1	6	0	1	0	1	0	1	3	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5924	2575	1611	1230	1066	820	539	479	369	323	193	161	152	152	123	130	85	89	66	77	46	41	51	46	23	17	28	29	16	40	16	15	15	19	5	7	11	9	10	10	3	7	5	4	4	2	0	6	2	0	2	1	3	3	0	1	1	2	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	north11_active	80	2775	1162	691	682	708	550	244	281	201	173	80	63	53	77	67	80	34	47	33	47	22	15	28	20	9	14	16	16	8	19	9	6	7	8	2	2	4	6	3	5	0	6	3	3	1	0	0	1	1	0	2	0	3	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	5896	2679	1584	1285	1080	845	501	445	337	304	190	175	144	153	116	131	92	91	61	79	43	41	51	41	27	24	32	27	14	31	18	14	14	15	6	6	11	7	9	9	3	10	5	6	4	2	1	5	2	0	2	1	4	2	1	0	2	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	north12_active	80	2790	1226	668	741	739	564	233	267	188	156	73	76	48	76	66	77	36	54	32	49	18	14	28	18	13	17	16	16	8	18	9	5	7	6	2	2	4	3	2	2	0	8	3	4	1	0	0	2	1	0	2	0	3	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_all	80	5935	2672	1582	1263	1052	811	509	440	336	294	196	182	128	165	132	123	82	83	69	73	44	39	45	32	26	32	37	28	13	25	17	12	10	20	9	4	11	6	5	8	1	6	2	7	4	2	2	2	1	0	3	0	4	2	2	0	2	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	2774	1255	655	715	708	534	253	264	176	164	70	81	47	77	85	74	36	51	36	46	16	16	27	12	12	19	22	17	6	13	8	5	2	11	5	1	5	3	1	3	0	4	1	4	4	0	1	2	1	0	3	0	3	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	5901	2632	1539	1254	1065	828	509	431	339	275	205	193	133	152	126	117	73	99	72	73	41	42	32	27	23	33	36	23	12	14	13	11	6	14	10	3	8	6	3	7	1	12	2	5	3	2	4	2	3	0	2	0	1	0	2	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2738	1208	666	687	718	552	261	249	174	149	71	86	42	65	74	73	33	67	32	43	12	18	15	8	11	19	20	13	6	9	5	3	1	9	6	1	3	4	0	2	0	10	1	3	3	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5934	2550	1591	1197	1085	819	506	445	327	292	208	181	120	148	134	119	71	99	70	71	42	39	31	30	25	31	36	24	15	13	15	14	10	19	8	2	7	8	5	7	1	15	2	6	3	4	3	2	3	0	3	1	0	0	1	0	0	0	1	1	1	0	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2768	1121	681	637	709	538	255	250	163	164	75	81	38	62	79	73	33	64	36	45	11	17	16	12	9	17	15	14	5	9	7	3	4	9	6	0	4	6	1	4	1	13	0	2	3	1	2	2	2	0	2	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5783	2543	1602	1222	1033	793	512	454	335	301	207	179	151	152	136	135	83	109	72	63	44	47	37	39	18	35	31	24	18	19	14	10	16	17	7	3	13	7	5	9	1	14	2	5	1	5	3	4	4	0	2	1	1	0	0	0	0	0	2	1	1	0	2	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2697	1131	707	661	663	518	248	243	166	163	76	69	57	71	78	86	36	70	39	40	15	21	21	14	6	17	11	14	7	13	7	1	8	9	3	0	4	5	1	6	1	13	0	2	1	4	1	4	2	0	1	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5770	2696	1598	1255	999	770	513	452	361	293	211	192	155	172	136	138	89	105	79	66	43	49	49	33	20	40	28	26	18	25	11	12	19	19	7	5	13	7	3	5	2	10	5	4	3	7	2	4	1	0	3	1	5	0	1	0	0	0	1	1	1	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2755	1179	703	694	647	480	244	231	184	142	76	76	67	85	69	83	39	64	47	43	22	19	30	14	7	18	9	14	6	15	7	3	11	10	2	0	4	4	1	4	1	9	1	1	1	5	1	4	0	0	2	1	5	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5862	2729	1565	1317	1029	741	530	469	356	288	212	206	159	165	128	159	82	113	85	65	48	50	66	37	25	44	27	21	17	25	12	15	25	19	11	8	14	6	2	7	3	9	5	3	4	7	2	5	1	0	2	0	5	3	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2735	1191	702	741	682	449	269	235	180	143	72	68	66	81	66	103	31	68	49	42	26	21	48	16	12	19	10	13	10	12	7	4	14	14	5	3	4	4	1	7	1	8	2	1	1	5	1	5	0	0	2	0	5	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6021	2759	1534	1258	1097	776	549	460	369	313	211	218	150	174	122	157	79	114	76	60	55	52	64	35	25	42	29	19	15	19	8	16	21	24	9	10	14	5	3	4	4	7	4	2	6	8	1	2	2	2	4	1	5	3	1	1	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2809	1191	648	705	750	483	289	235	198	154	74	88	61	89	59	108	33	74	38	42	30	20	47	18	14	20	14	11	10	10	4	5	10	19	4	6	3	3	2	3	1	6	2	2	2	5	1	1	0	0	3	0	4	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6056	2684	1504	1284	1115	806	544	483	360	325	223	221	139	145	107	149	87	106	75	67	62	46	68	30	25	32	31	18	21	21	7	14	17	28	8	11	10	4	6	8	5	7	5	4	5	4	1	2	1	2	6	2	1	3	2	1	0	0	2	0	1	0	1	0	0	0	1	0	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2813	1156	625	727	783	508	290	242	196	173	79	94	55	67	52	108	39	72	40	50	29	17	45	16	15	12	12	13	16	10	4	5	5	24	5	8	4	1	6	6	2	5	3	3	1	2	1	1	0	0	5	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5199	2529	1726	1533	841	799	459	512	414	272	224	187	146	136	132	126	93	57	66	57	48	37	43	44	34	25	19	25	24	17	16	11	14	9	6	5	3	6	5	7	2	3	7	5	5	7	2	1	1	2	1	2	0	7	2	2	1	0	1	3	3	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south21_active	80	1893	1061	934	1031	424	518	166	295	226	127	81	59	44	73	53	58	51	21	35	28	28	18	15	17	21	15	8	13	16	9	4	4	7	4	4	1	0	4	2	5	0	2	4	5	4	4	2	1	0	1	0	1	0	6	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south22_all	80	5279	2542	1754	1515	878	803	486	485	413	271	226	186	156	135	128	126	95	63	63	53	55	41	51	41	37	24	22	19	37	23	17	9	15	6	5	7	5	7	6	7	3	5	6	4	5	7	3	3	1	2	2	0	0	4	2	1	1	0	0	3	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	1976	1063	931	992	445	519	181	281	225	127	82	64	48	68	44	64	52	28	32	26	30	20	22	18	24	12	8	8	23	14	4	4	6	1	3	2	1	5	3	4	0	4	4	3	4	4	2	2	0	1	0	0	0	3	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	5339	2495	1765	1492	888	808	482	499	398	281	211	180	150	139	118	117	87	69	75	51	57	37	49	47	33	26	21	26	32	22	13	9	12	8	8	12	8	10	10	10	2	4	6	5	7	6	4	3	3	3	1	0	0	2	2	0	1	0	0	2	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	2056	1016	936	989	456	546	200	307	226	130	84	66	56	69	42	65	54	33	41	21	32	19	27	24	20	12	10	14	22	15	2	5	7	4	3	3	4	9	7	8	0	2	4	3	5	5	3	2	1	2	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	5271	2532	1754	1406	905	803	469	514	363	265	190	191	157	143	112	108	103	73	81	50	55	31	47	44	35	31	22	30	37	21	14	10	10	7	10	13	8	10	11	9	3	4	4	5	6	3	4	5	2	2	1	1	0	2	3	0	2	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2007	1079	930	916	489	540	192	320	209	129	76	79	61	73	46	59	62	38	45	23	33	16	26	22	22	13	10	15	28	14	3	5	5	5	6	5	5	9	8	5	1	3	2	3	4	1	3	4	1	2	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5249	2525	1805	1377	896	785	447	513	351	234	196	181	149	147	101	108	101	76	98	57	49	27	41	45	28	24	22	26	26	14	17	12	14	12	13	14	8	9	9	9	3	4	2	4	5	4	5	3	5	1	0	2	0	3	4	0	2	1	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1972	1101	965	903	477	517	178	319	199	109	87	74	64	73	49	61	58	35	60	27	30	14	23	23	16	9	10	13	18	10	5	6	4	7	6	5	5	8	7	5	1	3	1	2	2	1	4	3	4	1	0	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5241	2561	1832	1430	907	735	468	509	365	238	187	172	136	145	115	113	110	66	90	58	47	41	35	45	34	24	23	33	26	18	14	12	12	14	10	15	8	9	8	7	5	5	4	5	7	6	5	3	5	1	1	3	1	5	4	0	2	1	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1973	1118	969	946	466	466	179	315	208	110	86	75	51	76	62	54	59	29	59	30	28	18	17	20	14	8	9	19	19	12	4	7	3	7	5	7	5	6	6	3	2	5	1	3	4	3	4	2	5	1	0	2	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5257	2559	1822	1473	929	744	464	527	386	255	200	169	124	141	114	107	108	70	77	61	50	62	38	37	30	15	22	32	25	19	12	12	15	15	9	12	8	9	4	4	6	5	4	8	8	3	3	1	7	1	1	3	1	3	3	0	2	1	1	0	0	0	1	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1961	1061	963	999	478	465	189	325	229	118	84	68	49	74	63	49	59	28	51	28	28	33	17	15	11	5	7	21	14	11	3	8	6	6	3	6	5	7	3	1	1	4	0	7	5	2	2	0	6	1	0	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5195	2540	1813	1436	923	759	469	515	389	262	211	164	132	145	128	111	104	77	75	70	66	58	35	28	35	19	19	29	24	16	15	12	13	13	8	12	9	9	4	4	6	6	4	7	6	5	3	1	4	1	1	2	1	4	0	0	0	1	1	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1971	1033	949	945	447	468	191	317	221	115	90	64	53	78	68	55	53	32	44	30	30	30	13	7	15	6	10	20	13	10	4	7	6	6	3	6	5	6	3	1	1	5	1	6	4	2	2	0	3	1	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5358	2501	1758	1476	920	788	468	522	374	278	217	172	138	149	124	105	108	78	68	62	62	56	39	38	34	24	20	27	23	17	13	11	9	12	5	7	5	10	3	4	7	7	3	6	4	3	1	3	4	1	0	2	2	4	0	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	2011	1023	925	978	460	501	194	316	221	125	80	63	55	81	60	57	58	31	33	22	26	31	17	12	17	9	10	16	10	10	5	6	5	4	1	4	3	7	1	1	1	5	2	6	1	1	1	3	3	0	0	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5343	2501	1748	1471	898	788	463	518	377	269	207	182	137	143	137	104	98	73	71	58	66	53	44	35	27	24	21	29	17	15	16	9	9	8	6	10	6	7	3	6	4	7	3	3	6	3	1	5	0	1	1	1	2	3	0	1	0	1	2	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	2001	1055	876	938	475	508	175	314	215	122	76	68	48	72	65	56	52	27	33	21	19	31	20	12	17	10	8	15	7	9	8	4	4	2	4	6	4	6	1	0	1	5	3	3	3	0	1	3	0	0	0	1	1	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5178	2481	1696	1412	967	769	426	489	373	281	242	166	162	149	115	106	106	77	79	56	50	49	27	32	27	26	23	34	27	18	9	21	13	14	17	9	12	9	6	8	4	7	4	5	6	7	3	3	4	5	1	2	0	3	1	0	0	1	0	1	0	1	0	1	1	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1937	985	851	886	475	457	160	297	200	136	93	73	61	80	44	56	61	30	44	24	26	26	16	10	18	7	9	15	17	8	4	11	9	7	12	4	4	6	2	5	1	3	0	2	3	6	0	2	4	3	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5152	2479	1714	1452	894	751	460	482	391	303	244	180	156	145	124	119	93	73	77	54	51	48	44	37	27	21	16	39	27	18	13	16	10	14	16	18	12	9	6	10	5	6	4	5	4	7	2	3	4	2	1	2	1	3	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1
