label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87
0.03	north6_all	80	5941	2592	1648	1327	1029	769	524	470	372	283	189	208	155	127	146	141	81	84	63	65	49	41	43	49	33	29	22	23	19	19	16	15	11	11	10	12	6	9	5	12	3	4	4	4	5	3	1	2	3	0	0	0	1	1	1	1	2	2	2	1	1	1	1	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2756	1173	720	683	647	466	271	258	191	145	74	100	50	59	75	87	36	45	32	43	24	14	26	17	14	17	12	12	12	11	7	5	9	7	5	3	4	3	2	7	2	3	1	1	1	2	0	2	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5929	2609	1658	1268	956	767	542	447	390	285	203	194	145	123	146	133	90	100	65	63	50	41	48	45	32	24	23	27	16	19	16	16	8	14	13	13	6	8	5	8	4	6	3	4	4	3	1	0	3	1	0	1	1	3	2	0	3	2	2	2	1	1	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2732	1190	721	663	586	467	283	253	213	146	71	88	52	58	81	82	39	52	37	42	18	19	28	17	13	11	10	17	7	10	8	5	5	11	7	4	3	3	2	4	2	5	0	1	1	2	0	0	1	0	0	0	0	3	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5943	2549	1648	1259	963	741	555	442	387	288	199	197	156	130	133	145	96	90	72	69	48	50	39	38	27	36	22	27	16	18	13	13	9	13	16	11	7	8	7	7	3	4	3	4	2	3	1	1	1	4	0	1	0	3	2	1	1	1	1	1	1	1	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2714	1196	724	681	585	445	269	255	208	148	69	94	60	61	74	84	42	41	41	45	17	20	24	13	9	19	8	17	8	10	8	3	5	12	6	4	5	5	3	2	0	4	0	1	1	2	0	1	1	2	0	0	0	2	1	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5915	2573	1632	1283	996	724	551	424	379	295	212	209	139	141	135	132	102	98	74	63	40	53	35	29	26	31	24	24	17	15	12	11	7	10	15	11	9	9	9	4	4	6	5	4	1	1	2	2	3	4	3	2	0	3	2	1	1	2	0	2	0	2	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north9_active	80	2732	1173	733	698	612	418	265	221	205	167	78	98	56	73	71	79	46	48	44	33	14	19	21	11	9	15	12	15	8	6	5	5	3	10	6	2	6	5	4	1	0	4	0	0	0	1	0	1	1	2	2	0	0	2	1	1	0	1	0	0	0	2	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north10_all	80	5853	2656	1662	1375	1028	726	559	425	372	298	218	206	147	136	125	132	113	95	79	72	40	56	32	29	23	37	22	19	16	17	15	11	11	5	10	8	8	8	11	8	4	5	4	4	2	0	3	3	3	4	4	5	1	6	1	1	0	3	0	2	0	2	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north10_active	80	2733	1237	735	753	615	424	263	215	187	158	78	94	54	65	61	79	49	45	40	42	16	19	21	12	8	18	12	9	7	9	7	5	7	4	2	2	5	5	4	5	1	2	0	1	1	0	1	1	1	2	2	3	1	3	0	1	0	1	0	0	0	2	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north11_all	80	5924	2593	1554	1269	1035	833	519	433	344	298	225	165	138	155	121	136	88	96	73	82	46	44	45	48	24	18	20	27	16	31	16	17	16	19	10	9	8	6	8	7	2	9	4	4	2	3	4	7	0	0	1	1	1	1	2	1	0	2	0	1	0	0	1	0	1	1	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0
0.03	north11_active	80	2785	1162	666	695	618	520	270	235	162	148	69	77	43	79	68	88	30	59	42	45	16	19	23	33	9	8	12	16	9	18	11	7	7	10	5	4	1	2	5	4	0	5	4	4	1	1	3	5	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5935	2695	1592	1292	999	873	491	423	316	295	230	175	130	169	114	126	84	104	63	76	44	40	46	34	27	19	25	33	15	24	16	13	19	25	9	7	8	5	8	5	3	8	4	5	1	2	3	5	1	1	1	2	0	1	3	1	1	2	0	0	0	0	1	0	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
0.03	north12_active	80	2772	1208	703	706	612	528	261	224	151	144	64	80	34	82	59	82	29	60	28	39	16	16	26	19	8	7	12	22	13	14	11	4	11	16	6	4	3	2	5	3	0	4	4	4	1	1	2	2	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6013	2653	1571	1262	987	812	476	436	330	281	230	185	126	167	111	120	79	99	64	75	47	32	50	36	25	31	32	40	16	21	16	14	18	26	11	6	9	2	6	4	2	6	4	3	1	1	3	4	1	1	3	2	0	0	2	1	1	2	0	0	1	0	2	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	2754	1216	684	672	587	471	253	222	163	146	72	81	36	77	55	69	31	53	27	41	16	11	27	16	5	11	17	33	12	13	10	6	11	16	5	3	6	1	5	3	0	4	3	1	1	0	2	2	1	1	3	1	0	0	1	1	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5861	2669	1591	1248	975	806	488	472	355	282	226	194	130	156	121	122	72	109	60	61	44	42	50	28	26	40	35	40	18	14	13	16	12	22	13	5	11	4	3	5	5	5	5	4	1	1	7	3	3	2	2	1	1	0	1	3	1	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	2677	1243	710	666	595	478	249	247	185	145	77	83	41	69	60	77	29	54	29	34	14	18	36	12	6	13	16	30	13	9	8	5	8	12	6	1	9	3	1	3	1	5	3	1	1	0	6	1	1	1	2	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5956	2601	1570	1238	1032	748	508	502	376	288	220	189	125	140	132	115	79	111	67	69	43	41	44	30	32	33	40	38	20	10	16	16	11	22	13	3	10	5	2	5	5	6	5	3	2	2	6	1	3	1	5	2	1	0	0	2	0	0	0	1	1	1	2	0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
0.03	north15_active	80	2759	1215	660	660	627	443	253	275	200	151	79	75	50	68	65	70	30	55	34	35	14	22	35	13	10	8	18	29	12	3	8	5	6	11	5	0	7	3	0	4	1	6	3	1	2	1	5	0	1	0	4	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5838	2657	1524	1238	988	734	514	519	359	288	221	173	128	135	147	136	91	118	70	62	45	42	45	34	27	33	31	30	21	12	15	12	10	26	17	7	7	4	7	7	6	6	3	3	2	1	6	4	3	1	4	2	1	0	0	2	0	0	2	1	1	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
0.03	north16_active	80	2719	1222	636	660	601	435	258	292	193	147	71	73	53	62	71	83	33	61	39	27	14	26	32	16	9	11	12	21	12	5	6	3	2	13	7	2	4	3	3	6	1	5	1	1	2	1	5	3	1	0	3	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5765	2735	1512	1247	998	759	527	502	374	304	211	175	142	141	159	130	98	109	67	70	43	37	50	30	26	26	29	22	16	18	14	10	13	23	12	7	6	3	10	8	6	6	3	1	3	2	2	3	1	1	3	3	2	1	1	1	0	0	2	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north17_active	80	2713	1242	610	660	613	464	268	274	195	158	70	79	59	65	89	74	37	55	39	37	13	17	32	12	9	8	10	15	6	9	5	3	4	12	5	2	3	2	4	7	1	4	0	1	2	2	2	3	1	0	2	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5900	2823	1545	1264	1011	784	518	502	380	290	221	200	152	138	147	125	90	110	70	69	47	42	58	37	23	29	22	21	14	20	20	11	20	22	10	8	3	3	10	8	6	6	3	0	4	3	0	4	2	3	5	1	1	2	2	0	0	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	2758	1290	639	671	617	475	270	257	200	149	80	95	55	63	82	72	32	62	41	39	15	20	33	16	7	12	7	15	6	12	8	5	6	10	5	2	2	1	4	6	2	3	0	0	1	1	0	3	1	1	3	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5987	2783	1600	1261	1104	803	526	478	371	294	200	199	158	147	130	129	84	109	65	74	45	48	60	36	22	32	19	22	13	17	17	11	19	21	4	5	6	7	7	5	8	7	4	0	4	3	0	2	2	6	6	2	2	2	2	0	0	0	1	1	2	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	2769	1292	675	674	692	494	271	250	195	146	81	95	50	57	75	79	30	62	35	42	19	18	34	15	7	16	12	14	5	9	7	7	8	10	2	2	4	5	1	3	3	3	1	0	1	1	0	1	1	1	3	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6007	2704	1592	1295	1146	824	534	486	358	291	206	198	149	137	136	142	78	105	80	69	38	52	69	36	18	30	23	24	15	21	20	11	15	17	2	6	8	6	8	3	8	8	3	5	3	3	2	3	1	8	7	4	1	2	2	0	0	0	1	1	2	0	0	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	2758	1243	681	682	732	509	264	259	186	145	84	100	47	56	79	91	29	65	44	33	18	21	44	14	7	17	16	18	8	12	10	6	6	8	1	4	4	4	1	2	3	4	1	3	0	1	0	1	0	2	4	2	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5195	2541	1843	1501	901	763	482	514	358	288	209	183	136	172	134	92	102	70	60	59	28	37	53	37	40	22	17	26	25	17	17	14	15	13	11	11	5	8	10	11	4	6	4	5	3	8	5	3	1	7	0	4	1	2	2	3	3	1	2	3	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1811	1087	950	901	457	448	182	283	191	147	80	66	50	81	68	49	42	21	27	21	12	10	34	15	19	9	3	16	13	11	6	7	7	3	7	6	3	3	5	6	1	6	3	2	1	3	4	2	0	6	0	3	0	0	0	1	2	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5254	2575	1776	1520	888	763	491	515	358	296	216	176	140	178	131	100	95	73	63	62	37	47	59	37	36	28	19	26	34	24	11	17	16	11	10	12	8	8	12	14	3	7	5	3	2	7	6	0	1	10	1	2	1	1	2	2	2	1	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_active	80	1787	1095	914	902	438	443	206	296	188	150	86	61	52	90	64	46	44	23	28	16	19	18	32	12	17	10	5	15	23	18	4	9	6	3	6	9	4	2	6	8	1	7	4	1	1	3	4	0	1	8	0	2	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south23_all	80	5209	2571	1765	1501	919	797	488	536	348	308	206	170	144	161	127	102	89	75	68	62	52	43	58	43	35	29	21	35	25	23	15	18	15	9	8	14	10	7	10	13	2	5	6	2	1	2	6	1	4	9	1	1	0	0	3	1	1	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0
0.03	south23_active	80	1772	1047	929	856	458	468	210	320	189	161	77	54	56	75	57	45	45	28	37	22	26	18	30	14	22	10	5	22	15	14	5	9	6	2	6	8	5	4	5	7	0	5	5	0	1	2	5	1	2	8	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south24_all	80	5258	2579	1738	1435	934	830	488	538	345	292	202	197	153	143	130	99	112	72	83	67	64	43	53	40	30	35	27	39	28	18	17	14	14	5	8	15	11	5	9	10	1	2	7	2	2	1	2	1	4	4	2	2	0	0	3	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0
0.03	south24_active	80	1781	1042	908	828	488	511	200	318	177	143	72	65	48	74	56	43	57	22	57	20	31	20	24	12	20	10	8	24	15	12	6	8	4	2	7	6	4	4	3	6	0	1	4	0	1	1	1	1	2	3	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south25_all	80	5283	2551	1770	1409	946	838	477	500	345	265	197	191	144	135	115	96	121	69	104	62	62	43	53	39	41	26	25	30	23	14	19	14	15	12	10	12	9	3	5	4	2	2	5	2	4	1	2	1	4	1	1	3	0	1	3	0	3	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	1793	1008	947	828	492	522	186	295	182	125	71	75	46	72	46	48	65	20	65	23	29	21	22	11	30	10	10	19	9	5	7	8	4	6	6	4	4	2	1	2	1	1	3	1	2	1	1	1	2	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	5217	2541	1740	1449	938	794	490	496	365	272	212	168	147	129	108	107	127	64	96	52	67	55	52	38	52	24	26	35	23	19	13	14	11	14	9	10	8	3	8	3	2	5	5	4	4	3	2	3	3	2	2	4	1	2	2	1	3	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	1751	1019	906	869	496	486	185	303	197	133	69	68	38	72	43	61	74	17	59	15	25	25	20	14	38	9	7	20	9	8	3	8	3	8	6	4	3	2	2	1	1	3	2	1	2	3	1	2	2	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	5262	2526	1773	1470	946	757	434	510	396	284	212	147	137	127	107	105	116	68	86	49	66	59	59	39	52	18	25	34	23	22	8	16	13	14	8	7	8	5	8	4	4	4	3	6	4	2	1	6	1	2	1	3	1	2	2	1	3	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1766	1018	915	871	496	441	161	301	226	140	74	61	44	69	36	62	68	27	44	16	25	31	24	14	34	9	7	18	10	6	3	10	3	7	5	4	4	3	2	1	1	3	0	2	1	2	0	4	1	0	0	2	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5182	2480	1792	1441	933	744	440	542	388	298	206	150	150	149	113	108	107	68	79	51	69	58	47	39	52	22	21	36	21	25	19	16	9	11	7	4	9	6	10	5	3	5	5	7	2	4	1	6	1	2	1	2	1	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1761	1004	909	821	488	434	169	327	230	151	72	62	48	73	45	59	68	26	36	17	26	30	20	17	37	11	4	22	9	10	8	10	3	5	5	3	4	4	5	1	0	2	1	2	1	2	0	4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5315	2479	1720	1405	895	761	453	558	338	307	195	156	151	150	123	103	92	71	84	60	61	53	53	41	46	22	24	37	24	23	20	16	9	10	7	5	8	9	12	4	3	3	5	6	3	2	1	4	1	1	0	2	1	3	2	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	1856	989	876	795	451	460	160	326	194	148	74	57	48	74	49	50	49	25	41	27	27	25	22	16	28	8	3	27	15	9	8	10	5	5	4	3	4	6	10	1	0	1	2	2	2	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	5246	2494	1714	1368	891	742	465	541	314	301	192	174	145	147	120	97	82	85	91	57	48	49	48	41	44	23	21	33	19	21	24	13	7	7	7	9	7	9	11	8	4	3	4	3	4	3	1	4	0	0	1	2	0	2	2	1	0	1	1	2	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	1890	972	866	759	450	462	172	313	180	146	69	58	47	66	56	47	41	23	43	24	21	25	18	16	30	10	4	18	14	8	9	8	5	3	3	3	3	7	9	2	2	1	2	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	5184	2626	1806	1436	928	780	471	472	377	309	202	159	182	164	130	119	103	87	81	59	48	54	49	30	36	24	29	32	25	23	14	19	8	11	19	14	8	12	6	7	6	9	5	7	2	6	1	0	1	6	4	1	0	3	2	0	1	1	1	0	1	2	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1736	1077	964	873	462	456	156	266	208	129	81	54	76	71	64	62	66	25	50	23	19	22	25	15	22	11	8	16	13	15	5	7	5	5	8	11	4	5	2	2	4	6	2	7	1	2	1	0	0	4	2	0	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5244	2585	1826	1421	881	750	466	467	397	304	209	166	158	162	149	119	97	69	74	55	52	56	40	28	43	25	20	33	27	19	17	21	8	8	17	12	9	10	5	5	5	6	5	7	1	5	1	0	0	5	4	1	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	1760	1075	966	858	432	445	160	253	213	134	87	58	65	77	79	60	50	19	39	21	23	28	17	12	24	15	6	18	14	14	7	7	4	3	7	8	3	4	1	2	4	4	2	6	1	2	0	0	0	3	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5206	2585	1794	1399	872	779	466	478	406	299	216	169	150	164	149	115	110	54	73	61	60	54	46	27	40	26	20	29	27	14	12	17	10	9	10	10	9	8	6	3	7	10	1	1	1	2	3	3	0	4	4	2	1	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	1748	1079	945	865	439	470	161	268	217	141	88	63	55	76	74	61	57	14	37	22	27	29	19	11	19	14	6	16	15	10	3	6	6	5	8	6	2	5	3	2	3	8	1	0	1	1	1	3	0	2	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5257	2553	1851	1402	874	800	472	470	408	291	214	171	156	152	148	123	122	54	63	65	54	52	42	33	35	28	18	21	26	16	14	28	8	9	6	12	8	10	5	8	11	11	1	1	2	2	3	4	1	1	3	1	2	1	3	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	1744	1094	945	871	438	471	174	263	205	132	83	65	62	73	75	65	66	15	32	23	24	29	21	15	17	15	3	9	16	12	3	15	3	6	4	5	1	7	2	4	5	8	0	0	0	1	1	4	0	0	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
