label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95
0.03	south27_active	80	2234	1108	878	768	393	374	178	268	166	166	75	72	53	75	48	41	60	30	41	16	29	22	12	18	16	7	6	13	8	10	7	3	1	5	4	5	2	3	2	0	4	1	2	1	3	1	0	1	3	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5137	2437	1728	1345	860	734	420	525	350	249	200	158	139	152	118	103	103	71	74	51	60	47	39	35	41	21	16	27	19	22	11	12	14	7	9	10	8	8	6	3	7	3	7	2	7	6	1	1	0	0	3	1	1	2	0	0	0	2	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south28_active	80	2159	1050	887	735	370	385	182	278	172	134	86	67	51	84	56	45	57	27	37	18	29	19	11	18	20	7	6	17	6	14	4	4	5	6	3	7	2	3	4	0	5	1	4	1	4	1	1	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5103	2445	1647	1336	901	756	437	520	330	256	220	153	143	157	122	115	104	66	77	52	37	46	43	35	44	23	18	28	16	21	11	14	13	8	13	5	5	11	7	4	6	2	5	2	6	6	3	0	0	1	2	2	2	2	0	0	0	2	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south29_active	80	2156	1063	839	735	393	396	189	263	150	130	95	66	57	82	58	53	55	25	43	16	14	20	16	15	21	11	6	16	7	12	5	6	7	5	5	3	1	6	5	0	4	1	4	1	3	1	2	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5088	2395	1642	1353	869	762	448	499	338	248	231	164	142	146	118	115	92	62	94	57	36	39	46	35	38	19	23	35	13	18	15	14	9	7	11	9	5	10	5	6	5	3	4	1	6	5	4	2	0	1	1	3	1	1	0	1	0	2	1	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	2110	1023	840	760	396	420	187	239	164	119	108	66	61	71	58	49	49	24	56	22	12	18	21	18	19	9	9	20	6	7	9	7	7	4	5	2	2	3	3	0	2	1	3	0	2	1	2	1	0	1	1	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5269	2569	1780	1406	919	800	436	487	362	315	222	176	163	137	121	118	107	68	71	55	54	69	37	29	29	28	20	25	32	17	10	25	16	18	19	11	10	6	9	6	3	8	3	4	3	6	1	1	2	5	2	0	0	1	2	0	0	1	1	0	0	2	1	2	1	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2206	1176	891	787	467	426	194	247	175	168	94	86	69	63	64	60	57	34	32	22	31	33	19	13	16	8	6	11	20	6	6	14	6	10	11	7	6	2	4	4	0	5	1	3	1	2	0	1	1	3	1	0	0	1	2	0	0	0	1	0	0	2	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5281	2573	1736	1420	892	766	475	470	388	310	235	191	153	144	133	121	103	64	72	53	58	70	39	26	25	28	14	24	32	22	10	24	15	19	17	16	6	5	5	6	4	8	2	6	2	5	0	1	3	1	2	0	0	1	1	0	1	2	2	0	0	2	1	2	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2222	1172	884	789	442	421	199	247	185	158	103	84	68	65	66	69	54	33	31	23	31	34	19	13	16	8	4	9	18	12	6	8	4	10	11	11	4	2	3	3	2	6	1	4	0	2	0	1	3	0	1	0	0	1	1	0	0	1	1	0	0	1	1	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5257	2594	1730	1446	893	749	459	473	409	299	236	196	138	138	115	108	111	65	67	58	57	55	45	25	21	28	11	24	33	21	13	18	15	12	13	19	11	7	9	5	4	9	2	4	2	5	1	2	3	0	2	0	0	1	2	0	1	2	2	0	0	2	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2261	1180	883	784	439	420	193	250	202	145	90	88	58	56	52	59	56	35	33	28	31	26	22	10	12	7	5	7	20	13	6	6	5	6	7	13	8	2	5	3	3	8	1	3	0	2	0	1	3	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5230	2533	1743	1418	868	740	508	462	387	293	224	199	151	135	119	109	123	68	74	55	51	41	42	29	26	29	14	18	29	20	12	17	11	10	8	19	10	8	6	11	7	11	2	3	2	1	2	4	2	0	2	0	1	1	2	0	1	1	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	2227	1134	893	754	441	398	225	253	197	141	86	90	71	55	47	55	61	36	36	29	27	23	21	12	18	12	7	5	14	12	5	4	2	4	6	12	7	4	4	8	5	9	0	2	0	0	0	2	2	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5194	2465	1678	1431	863	759	513	464	402	280	202	174	155	140	104	107	126	59	72	56	52	40	37	32	27	23	18	17	25	20	13	21	11	8	7	16	12	7	5	14	7	8	3	2	1	2	2	5	2	0	2	1	1	1	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	2226	1088	815	713	445	381	222	252	210	137	74	75	62	61	46	52	69	27	36	32	22	22	15	11	19	12	9	6	15	8	9	10	4	2	5	9	7	4	2	9	4	6	0	2	0	1	0	3	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5202	2390	1665	1350	816	750	535	493	394	295	179	159	152	148	105	111	133	69	79	61	58	43	45	38	27	18	19	21	21	19	14	19	9	9	6	7	10	7	5	12	6	6	6	1	2	1	4	7	3	0	2	1	3	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	2252	1056	792	664	421	380	222	261	200	156	65	73	68	70	48	52	71	28	37	31	27	26	19	14	17	11	11	10	10	8	9	9	4	2	5	4	6	4	3	7	3	5	3	0	0	1	2	4	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5233	2357	1627	1388	854	747	502	511	380	298	197	179	136	170	89	110	126	73	78	56	57	48	44	37	27	17	18	32	19	15	11	20	10	8	9	6	8	5	8	6	5	6	4	3	3	2	3	5	3	0	1	2	2	0	0	0	1	2	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2287	1040	750	724	443	378	204	278	188	164	78	76	61	80	45	46	71	31	36	29	24	25	21	16	15	8	12	16	7	6	7	14	5	2	5	4	5	3	4	2	0	4	3	1	1	1	2	2	2	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5279	2403	1678	1354	869	773	451	487	346	273	201	170	116	166	105	109	118	69	87	54	54	41	43	36	25	16	18	31	20	20	11	19	13	13	6	12	6	4	10	4	9	4	4	6	4	2	2	5	2	0	2	2	2	1	1	0	1	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2314	1074	794	730	439	408	182	255	170	154	90	66	52	75	55	52	68	26	42	19	23	19	21	17	12	5	13	17	5	12	7	11	7	3	3	7	3	2	6	2	2	2	3	2	1	0	2	2	2	0	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5239	2421	1713	1338	880	749	452	494	347	242	192	172	107	179	118	106	103	73	89	59	45	40	46	32	27	20	14	34	16	16	8	17	15	12	7	13	4	4	11	6	10	3	5	8	4	3	0	6	1	0	2	2	0	1	1	2	1	4	0	0	1	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	2313	1087	822	751	439	384	199	261	169	122	87	66	51	89	55	50	59	30	45	21	21	18	25	17	16	6	9	19	4	12	5	11	9	2	2	6	2	2	7	3	2	1	3	4	1	1	0	4	1	0	2	2	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	5244	2419	1699	1297	857	760	427	471	310	227	192	143	97	169	123	105	99	71	96	56	47	36	42	33	31	21	15	25	19	17	5	18	15	14	8	16	6	3	8	7	11	2	2	6	3	4	0	5	1	6	2	1	0	1	1	3	1	3	0	1	1	0	0	0	0	0	2	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south40_active	80	2270	1073	841	705	424	376	178	241	157	111	86	59	38	83	50	50	51	28	58	18	23	17	21	18	17	5	7	12	7	13	4	10	10	3	2	8	2	1	6	3	4	0	0	3	0	1	0	4	0	0	2	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
