label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north17_all	80	60387	12222	8378	7482	3024	2474	1444	1778	696	467	958	327	536	460	191	166	60	62	33	49	61	19	22	13	24	8	3	6	4	2	5	1	1	2	2	1	0	1	1	0	0	1	0	1	0	0	0
0.03	north17_active	80	36681	5439	4397	4421	1515	1325	723	1061	313	236	634	184	354	298	105	108	25	37	13	27	38	8	10	7	17	5	2	5	3	1	2	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north18_all	80	60050	12189	8404	7373	2972	2464	1450	1841	710	472	938	356	508	454	186	158	66	73	35	46	48	17	19	10	21	7	5	4	5	1	7	1	1	2	1	1	0	1	1	0	0	1	0	1	1	0	0
0.03	north18_active	80	36370	5461	4370	4361	1485	1314	726	1107	304	245	632	202	321	318	100	88	30	40	16	28	32	7	9	3	12	3	3	4	5	0	3	1	0	2	1	0	0	0	1	0	0	0	0	1	1	0	0
0.03	north19_all	80	60360	12228	8512	7390	2977	2378	1429	1776	735	502	901	364	524	380	176	159	70	67	40	38	49	17	16	8	16	10	5	4	2	1	6	0	1	4	1	0	0	1	1	0	0	0	0	1	1	0	0
0.03	north19_active	80	36636	5450	4386	4446	1471	1251	697	1085	327	256	618	206	336	257	98	93	29	36	17	26	29	7	9	3	7	4	3	3	2	0	1	0	0	4	1	0	0	0	1	0	0	0	0	1	1	0	0
0.03	north20_all	80	59510	12234	8647	7418	2981	2376	1432	1760	718	527	817	331	488	365	179	160	74	67	47	36	43	24	16	9	19	8	5	5	4	3	7	1	1	4	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	36195	5445	4519	4480	1432	1244	712	1060	331	252	550	195	290	234	101	84	37	33	24	27	29	9	10	7	7	3	2	4	3	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_all	80	59540	12369	8558	7337	2921	2337	1425	1888	674	465	887	342	447	313	191	166	65	65	49	50	48	16	20	14	17	11	10	5	4	2	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	36315	5545	4508	4398	1435	1275	751	1176	315	211	538	180	253	189	118	107	34	33	23	22	28	9	14	7	10	6	5	2	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	59515	12322	8610	7420	2956	2389	1412	1902	667	438	855	337	421	356	192	128	71	63	53	55	57	16	16	14	21	11	10	8	4	4	2	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	36429	5527	4565	4488	1439	1304	763	1199	318	208	544	187	252	199	118	85	34	32	26	27	31	8	12	7	13	5	5	5	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	58467	12336	8391	7280	2960	2380	1386	1784	696	483	853	318	428	348	158	122	64	64	51	46	65	14	24	13	24	10	6	11	8	5	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	35528	5519	4309	4405	1437	1296	709	1086	312	221	521	162	274	196	90	72	31	33	27	24	38	7	14	7	18	3	2	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	56091	12318	8276	7030	2909	2339	1401	1616	680	512	845	302	417	337	152	130	60	53	54	50	65	12	26	15	15	6	5	10	10	5	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	33444	5588	4205	4245	1359	1229	705	947	299	237	511	156	261	187	76	73	27	27	30	24	40	7	14	7	12	1	3	6	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	53717	12286	7877	6716	2829	2302	1347	1522	682	529	806	285	405	265	140	139	48	55	39	54	56	15	24	15	18	4	5	17	9	3	2	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	31589	5587	3944	4009	1313	1229	647	852	285	236	480	135	248	141	70	67	21	32	21	26	35	6	12	9	14	1	3	11	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	52209	12304	7758	6482	2782	2208	1352	1501	658	488	771	306	415	258	128	146	63	48	36	54	53	15	18	12	10	2	7	16	7	5	1	2	2	3	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	30545	5634	3934	3813	1256	1164	641	839	287	222	427	143	264	139	66	87	28	31	19	25	34	7	11	6	6	1	4	12	6	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	54438	12247	7975	6790	2772	2272	1383	1601	665	475	813	311	439	292	137	153	62	51	30	41	50	15	19	12	11	2	10	17	6	5	1	2	0	3	2	1	0	1	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	32336	5598	4133	3940	1270	1215	668	934	305	219	461	144	268	168	71	90	31	33	15	19	36	5	9	6	5	1	5	13	6	2	1	2	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	57104	12259	8177	7066	2769	2339	1431	1610	661	467	803	315	449	338	149	159	65	47	38	43	64	16	24	7	7	8	12	6	6	6	0	2	1	2	2	1	0	2	0	0	1	0	1	0	0	0	0
0.03	south28_active	80	34406	5580	4344	4111	1298	1206	698	955	293	228	460	149	288	183	77	96	36	35	20	17	49	7	14	3	1	4	6	4	4	2	0	1	1	1	2	1	0	0	0	0	1	0	1	0	0	0	0
0.03	south29_all	80	59555	12232	8431	7401	2841	2386	1483	1639	648	476	803	312	528	370	177	161	58	53	45	34	57	10	27	14	7	10	9	4	4	3	0	2	2	1	2	1	0	1	1	1	2	0	1	0	0	0	0
0.03	south29_active	80	36110	5517	4495	4385	1382	1255	759	947	294	231	482	163	349	229	97	99	35	34	20	14	39	7	14	8	1	5	4	3	1	0	0	1	2	1	2	1	0	0	1	0	1	0	1	0	0	0	0
0.03	south30_all	80	60148	12249	8443	7472	2936	2372	1508	1653	651	478	750	321	504	385	173	164	55	61	46	49	57	8	20	14	7	10	5	2	8	5	0	1	2	0	2	1	0	1	1	2	2	0	1	0	0	0	0
0.03	south30_active	80	36522	5476	4503	4524	1485	1251	760	960	289	238	475	170	325	234	101	97	31	33	22	26	36	4	12	7	1	5	3	2	4	3	0	0	2	0	2	1	0	0	1	0	1	0	1	0	0	0	0
0.03	south31_all	80	59559	12225	8550	7262	2990	2364	1432	1657	650	482	885	355	460	393	164	116	69	59	50	37	93	10	17	11	16	7	11	6	1	3	2	1	3	1	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	36542	5488	4521	4283	1442	1274	707	937	302	218	547	201	269	236	96	60	31	28	23	18	80	5	7	4	8	1	6	3	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	59463	12244	8505	7185	2962	2379	1424	1612	643	491	861	354	467	424	164	117	79	64	53	36	85	17	16	13	18	9	10	6	1	3	1	2	3	3	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	36399	5480	4459	4246	1444	1255	711	928	283	223	534	198	289	246	92	50	31	28	24	17	70	6	8	6	9	3	6	4	1	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	58976	12344	8504	7191	2957	2385	1446	1540	594	478	805	336	442	415	162	122	72	63	59	48	76	21	21	11	18	8	8	5	4	3	1	2	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	35931	5613	4429	4282	1438	1257	734	849	264	223	496	175	283	243	89	67	31	30	29	17	52	8	9	5	7	6	6	3	2	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	58996	12435	8504	7200	2949	2395	1410	1514	612	458	818	349	448	388	164	127	67	58	61	56	70	21	25	11	19	8	9	3	4	3	1	1	3	5	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	35670	5646	4417	4306	1432	1253	712	845	269	218	500	186	288	226	88	69	27	27	28	26	43	7	12	5	8	7	7	2	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	58923	12376	8401	7249	2965	2359	1450	1561	619	450	854	374	452	346	155	137	69	54	55	62	75	19	26	11	17	9	8	3	4	3	1	2	4	5	1	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	35581	5557	4402	4305	1441	1251	751	922	270	216	516	197	302	218	89	82	31	27	24	33	49	6	12	3	12	7	5	2	2	2	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	59587	12363	8319	7323	2938	2301	1466	1628	647	457	852	375	495	339	153	148	64	53	60	61	80	20	19	12	16	9	6	1	4	3	1	2	4	1	1	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	36142	5545	4359	4326	1405	1224	756	963	296	221	527	200	318	224	87	96	33	26	28	37	52	10	8	5	12	5	3	0	4	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	60171	12246	8393	7438	2933	2299	1497	1637	651	475	861	364	471	325	170	154	71	57	56	56	80	16	15	11	11	7	5	2	3	3	1	2	3	1	0	2	0	0	1	0	2	0	1	0	0	0	0
0.03	south37_active	80	36710	5539	4463	4428	1411	1241	768	968	298	226	563	184	279	209	96	105	39	28	22	32	64	8	7	5	8	3	2	0	2	2	0	2	2	0	0	2	0	0	1	0	2	0	1	0	0	0	0
0.03	south38_all	80	60726	12193	8413	7490	2872	2319	1520	1705	659	472	830	345	489	313	187	163	60	53	36	49	65	13	15	9	8	8	4	7	7	3	0	1	2	2	0	2	0	1	1	0	2	0	1	0	0	0	0
0.03	south38_active	80	37169	5492	4515	4436	1395	1254	730	1019	309	212	542	176	298	216	112	107	38	26	12	28	51	6	9	5	6	3	2	4	2	1	0	1	2	1	0	2	0	1	1	0	2	0	1	0	0	0	0
0.03	south39_all	80	60417	12099	8407	7436	2948	2415	1477	1741	663	449	912	371	476	328	198	166	67	52	24	44	62	7	26	9	17	4	5	8	5	4	0	0	0	2	1	2	1	1	0	0	3	0	1	0	0	0	1
0.03	south39_active	80	37142	5421	4469	4356	1454	1324	721	1042	298	213	591	179	278	219	122	112	42	29	7	25	48	4	20	3	13	2	2	5	0	2	0	0	0	1	0	2	1	1	0	0	2	0	1	0	0	0	1
0.03	south40_all	80	59683	12039	8544	7350	2925	2388	1490	1762	675	426	893	357	480	317	227	151	70	49	30	28	52	8	24	7	26	5	4	8	6	6	0	1	1	2	1	0	1	1	0	1	1	0	0	0	0	0	1
0.03	south40_active	80	36510	5370	4489	4289	1397	1279	730	1081	309	201	585	175	293	195	134	95	41	27	8	12	41	6	20	1	23	1	2	7	1	4	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1
