label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north6_active	80	10716	31744	4491	5195	5569	4101	1193	857	1258	607	203	419	48	120	42	43	266	11	22	22	23	3	56	8	1	3	2	1	2	5	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north7_all	80	33733	35821	8583	6973	6611	4829	1836	1371	1528	802	424	513	224	193	128	98	223	52	58	32	35	18	50	18	8	5	6	5	4	9	0	2	1	0	1	1	0	0	1	0	2	0	0	0	0	0	1	1
0.03	north7_active	80	10576	31609	4356	5026	5572	4152	1144	883	1287	584	207	374	54	119	46	38	207	9	22	21	17	5	46	6	1	1	3	1	1	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north8_all	80	33794	35765	8674	7249	6584	4692	1921	1338	1481	857	399	485	213	174	123	96	195	51	58	34	29	21	53	15	5	2	8	6	4	10	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0
0.03	north8_active	80	10596	31522	4434	5223	5572	3966	1232	855	1218	641	202	352	46	108	46	34	178	8	19	19	14	8	46	5	0	1	4	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north9_all	80	33872	36028	8717	7354	6528	4534	1932	1363	1462	795	390	526	202	177	113	98	186	46	57	41	28	23	60	13	5	3	9	3	4	9	0	2	0	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0
0.03	north9_active	80	10655	31690	4529	5319	5533	3801	1267	870	1196	576	181	404	57	105	35	34	167	7	19	24	13	10	52	3	0	1	4	1	0	4	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	33918	36202	8619	7369	6405	4322	2003	1409	1373	842	389	551	200	173	111	90	172	44	48	37	29	26	58	12	10	2	9	2	1	4	0	2	0	2	1	1	2	0	1	0	1	1	0	0	0	0	0	0
0.03	north10_active	80	10587	31896	4523	5305	5425	3586	1343	908	1124	624	182	430	53	98	34	35	151	7	15	22	13	9	52	4	2	1	3	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	33838	35929	8680	7163	6762	4412	1917	1430	1453	905	459	525	235	232	134	97	326	59	28	40	29	21	40	15	15	3	2	8	5	4	0	3	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	10591	31611	4505	5137	5725	3775	1289	906	1209	654	200	401	63	127	52	44	302	14	7	19	19	10	36	3	8	1	0	2	5	2	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	33920	35077	8546	7140	6647	4295	1963	1473	1396	851	457	519	229	219	126	77	281	54	27	40	32	21	51	13	16	5	2	7	3	6	0	4	2	8	2	3	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north12_active	80	10538	30721	4421	5152	5668	3677	1309	943	1141	629	196	396	62	121	43	39	261	14	6	23	18	11	46	4	8	1	0	2	3	3	0	4	2	8	1	1	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north13_all	80	33929	35593	8418	7291	6669	4468	1888	1462	1348	856	428	566	217	208	127	91	209	50	34	38	33	22	63	10	21	5	2	8	2	5	0	2	2	8	3	1	1	0	1	0	0	0	1	1	0	0	0	0
0.03	north13_active	80	10613	31372	4462	5312	5668	3809	1218	942	1090	651	182	441	61	105	44	46	187	5	6	21	18	9	57	4	12	1	0	4	0	3	0	2	2	8	2	1	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	33895	35317	8394	7397	6743	4371	1872	1418	1294	801	404	531	219	195	130	101	238	45	40	37	30	21	54	4	17	6	3	5	4	12	1	3	2	9	2	1	1	0	1	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	10774	31082	4400	5467	5743	3721	1197	912	1024	577	189	405	64	105	43	46	215	7	8	18	15	7	48	2	12	1	0	3	0	10	1	2	2	8	2	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	33756	35310	8529	7440	6735	4475	1834	1453	1429	801	424	526	228	204	148	112	267	46	49	31	26	23	67	6	17	10	4	6	4	10	1	1	0	9	1	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	10820	31123	4547	5547	5722	3786	1167	972	1171	578	199	411	62	116	55	52	243	6	9	15	16	7	61	2	11	1	0	2	0	9	1	0	0	8	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	33597	35000	8570	7353	6683	4448	1918	1457	1505	816	427	450	242	209	130	106	241	49	43	32	17	21	62	6	12	10	2	3	2	11	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	10698	30738	4548	5462	5707	3767	1240	980	1253	574	186	347	63	133	47	45	219	9	10	18	9	8	60	1	7	3	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	33695	34194	8661	7243	6541	4419	1927	1479	1533	857	406	458	244	226	119	101	206	59	43	31	20	20	96	11	16	11	4	5	3	2	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	10740	29927	4521	5323	5564	3748	1252	1000	1285	611	179	347	58	138	43	41	186	12	11	19	9	7	94	3	12	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	33857	34703	8726	7350	6340	4433	1998	1441	1490	861	387	501	242	217	122	98	161	59	44	31	26	24	96	14	13	10	4	6	5	3	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	10739	30496	4563	5378	5360	3739	1287	954	1239	628	182	383	54	135	50	37	141	17	13	15	11	14	90	4	9	6	1	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	34120	35185	8652	7294	6348	4307	1907	1377	1486	857	382	530	220	203	140	92	172	59	45	34	33	29	86	15	13	9	6	4	7	3	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	10618	30891	4486	5337	5370	3622	1219	911	1227	635	179	411	44	116	60	36	153	18	13	15	17	15	78	5	10	4	1	2	2	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	33816	35475	8561	7286	6347	4284	1964	1392	1504	820	427	538	205	194	145	89	240	57	47	31	31	28	31	13	11	6	11	3	8	3	1	1	1	1	1	2	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	10573	31066	4407	5302	5342	3580	1241	901	1248	621	201	422	49	116	64	36	219	13	20	11	20	14	23	6	9	3	1	2	2	1	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	33532	14156	7411	7252	3356	1988	1384	950	682	516	539	498	247	132	120	79	87	73	45	17	69	22	15	3	15	4	10	4	1	9	5	2	0	4	4	0	0	0	1	1	0	0	0	1	0	0	0	0
0.03	south21_active	80	6807	5597	1586	5329	1629	381	417	209	147	152	361	396	134	27	43	13	53	44	15	2	60	8	6	0	10	0	4	2	1	7	5	1	0	3	3	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	33655	14479	7371	6961	3309	1919	1386	951	705	499	518	533	236	125	121	79	85	81	37	26	48	24	15	6	20	6	6	2	2	8	3	3	0	3	6	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6739	5727	1629	4999	1526	378	411	186	166	128	341	416	115	27	39	13	49	46	14	1	42	8	6	1	16	1	2	1	1	7	3	1	0	3	5	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33554	14806	7377	7513	3423	1926	1410	936	721	514	548	542	266	138	130	82	74	82	47	31	65	25	14	8	16	7	4	4	1	6	2	2	1	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6780	6237	1578	5576	1690	417	473	183	154	126	384	419	143	33	45	15	42	44	23	4	57	10	5	2	14	1	1	3	0	6	2	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	33518	15024	7440	7540	3395	1936	1404	942	682	528	527	550	274	140	129	78	78	92	53	39	51	25	16	7	17	6	4	4	2	6	1	2	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7250	6461	1592	5598	1664	472	488	197	124	134	387	430	148	31	39	17	46	52	25	7	43	12	11	2	15	1	0	3	1	6	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	33369	14684	7418	7163	3278	1951	1370	933	686	521	477	530	268	155	119	83	82	76	52	39	49	19	18	13	16	7	2	5	3	1	0	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7922	5823	1745	5091	1530	470	451	215	151	109	320	398	147	36	28	23	50	42	26	8	40	9	13	2	14	0	0	5	2	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	33383	14195	7372	6390	3147	1934	1370	950	671	539	448	505	241	160	107	79	83	82	43	34	40	15	23	15	9	9	3	5	7	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	8508	4839	1978	4098	1304	466	366	237	158	108	272	374	114	40	18	24	52	46	16	6	31	5	17	2	6	1	0	5	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	33481	14213	7244	6633	3093	1971	1366	999	673	516	462	510	249	175	117	78	89	73	38	30	38	13	22	16	12	9	4	4	12	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	8387	4923	1892	4433	1300	469	363	268	169	108	275	386	120	42	21	20	64	36	12	7	30	3	11	2	9	4	1	4	10	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	33571	14637	7242	7529	3320	1957	1377	1006	682	505	537	546	264	180	124	89	85	84	43	24	56	15	26	12	18	8	5	4	11	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	7731	5805	1662	5493	1597	457	415	244	151	135	352	448	147	48	29	21	61	46	15	7	43	2	16	2	16	6	1	4	9	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	33679	15016	7273	8270	3379	1951	1379	1003	670	511	542	592	287	183	129	89	91	86	45	20	53	21	37	10	18	12	5	3	8	3	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	7258	6648	1444	6460	1777	443	485	234	123	176	381	500	171	43	38	17	68	49	21	6	43	7	25	1	16	10	1	3	7	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	33607	15105	7270	8258	3418	1890	1413	982	661	541	557	625	261	168	119	87	84	66	41	21	72	22	26	10	21	14	2	4	10	9	2	2	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	7118	6927	1400	6533	1827	435	490	211	116	193	395	530	160	42	39	18	61	42	17	6	62	7	23	2	18	11	0	4	9	6	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	33527	14719	7300	7082	3259	1958	1390	940	690	521	548	577	204	164	121	91	95	76	39	24	71	23	24	16	15	6	3	3	7	3	3	0	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south31_active	80	6905	5913	1488	5152	1520	353	451	193	187	142	362	449	117	32	25	19	55	57	10	9	61	10	18	2	10	5	0	3	6	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	33562	14690	7238	7156	3329	1959	1352	955	671	520	492	524	224	162	134	86	93	71	36	30	39	25	20	14	17	4	2	11	18	3	1	0	4	0	1	1	0	0	0	0	0	0	0	1	5	0	0	0
0.03	south32_active	80	6906	5920	1481	5207	1506	374	441	197	168	143	328	426	132	24	40	21	52	51	13	7	29	10	14	1	13	4	1	11	16	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0
0.03	south33_all	80	33530	14909	7254	7496	3399	1941	1333	971	664	535	500	485	216	154	152	85	94	80	37	39	48	22	12	14	21	3	3	13	21	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0
0.03	south33_active	80	7086	6305	1420	5622	1691	405	467	205	148	154	334	402	135	30	52	23	53	62	17	11	34	10	7	1	20	3	2	13	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0
0.03	south34_all	80	33616	14651	7305	7350	3380	1906	1383	975	649	521	504	499	226	145	150	88	78	84	40	37	54	19	13	10	29	3	5	21	20	0	0	3	2	1	0	1	1	0	0	0	0	0	0	0	5	0	0	0
0.03	south34_active	80	7783	5947	1615	5425	1621	438	436	214	150	148	335	414	138	32	45	32	45	57	18	10	40	6	6	1	28	3	2	18	19	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0
0.03	south35_all	80	33697	14400	7235	6932	3319	1872	1404	944	663	523	479	456	219	155	139	84	63	81	42	32	71	20	10	8	35	4	7	17	19	4	1	3	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	7985	5450	1730	4943	1516	420	411	194	165	123	303	356	119	37	37	24	33	51	17	8	56	8	5	1	34	3	2	13	19	4	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	33528	14183	7258	6628	3212	1894	1382	926	682	499	494	480	215	147	126	85	74	70	51	39	83	20	10	12	23	7	7	13	5	7	5	2	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	7812	4979	1820	4561	1365	377	371	199	178	106	289	365	103	40	26	26	44	36	18	9	70	7	5	3	20	4	2	7	5	7	4	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	33328	14358	7221	6920	3232	1919	1332	923	683	501	474	473	254	153	128	86	85	53	59	41	83	22	15	9	16	4	5	7	8	7	5	2	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	7295	5295	1668	4852	1421	373	390	202	152	124	296	351	126	37	27	22	56	27	23	8	71	6	12	2	14	1	2	4	8	7	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	33460	14717	7292	7720	3305	1956	1336	970	672	523	527	482	249	137	129	85	90	53	61	43	80	21	23	14	15	6	7	8	9	12	4	2	0	6	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_active	80	7018	6063	1468	5719	1559	415	446	222	131	151	349	372	133	35	39	17	62	27	28	11	66	6	17	3	13	4	4	6	8	12	3	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	33467	14827	7345	8293	3348	1925	1348	990	667	557	517	552	262	147	136	78	105	66	53	39	55	19	32	15	17	7	5	6	10	13	3	2	0	6	0	1	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south39_active	80	7079	6591	1410	6349	1668	470	478	231	126	187	361	428	148	36	46	10	69	39	23	12	44	7	25	2	16	6	4	5	8	13	3	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	33636	15029	7390	8478	3304	1920	1400	996	677	564	549	587	257	159	133	78	98	82	43	27	61	19	28	14	19	8	6	15	2	21	3	1	0	6	0	1	2	0	0	1	0	0	0	0	11	0	0	0
0.03	south40_active	80	7195	6937	1392	6591	1669	485	514	227	121	198	383	474	151	37	48	7	63	51	21	6	55	11	22	4	19	7	4	15	0	21	3	0	0	6	0	1	1	0	0	0	0	0	0	0	11	0	0	0
