label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	33030	19135	6945	9590	5704	1797	3007	1080	1083	1039	571	438	188	226	102	75	55	53	78	69	62	17	23	18	6	9	5	2	3	2	1	2	3	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north1_active	80	16580	11182	3448	6057	3611	868	1956	574	648	627	349	240	92	147	51	30	26	25	38	43	44	9	9	7	3	4	2	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	32760	19164	6913	9669	5713	1836	3008	1071	1084	1104	578	445	201	209	109	60	58	51	78	69	62	19	24	16	7	13	7	4	2	3	0	3	3	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north2_active	80	16373	11218	3375	6182	3612	925	1906	540	664	663	333	248	101	130	55	28	26	25	36	45	44	8	9	4	3	3	3	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	32968	18958	6985	9604	5778	1847	3060	1095	1095	1060	582	432	202	228	106	61	62	48	81	51	52	23	25	15	7	12	6	4	3	5	0	4	2	1	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0
0.03	north3_active	80	16625	11023	3497	6205	3609	946	1915	564	664	689	339	230	87	140	55	31	26	26	46	24	43	9	9	4	3	1	2	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	32789	19047	6986	9353	5585	1841	3071	1051	1104	1095	609	418	214	212	117	74	61	49	76	49	36	21	26	13	5	16	5	6	4	5	0	4	0	4	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0
0.03	north4_active	80	16458	11030	3502	6056	3482	951	1937	535	681	710	372	216	101	121	60	36	25	27	36	25	26	8	15	4	2	8	3	4	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	32967	19274	6960	9578	5554	1823	3150	1038	1045	1073	576	419	203	191	123	84	62	54	69	58	35	18	21	10	7	13	6	5	2	4	1	4	1	4	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north5_active	80	16633	11232	3470	6114	3456	926	2016	553	624	698	343	226	100	110	67	38	24	31	34	29	24	12	10	6	2	8	2	4	1	0	0	2	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	32763	19271	6912	9558	5483	1770	3097	996	1053	1077	588	426	203	209	134	89	66	62	72	63	39	19	26	10	7	14	5	4	5	3	1	2	3	4	0	4	2	2	0	0	0	0	4	0	0	0	0	0	0
0.03	north6_active	80	16359	11180	3370	6048	3353	880	1949	541	620	659	360	224	102	125	71	40	30	31	38	32	22	11	14	5	2	8	1	2	1	1	0	2	2	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	32866	19331	6865	9926	5635	1787	3162	1002	1089	1091	553	430	210	228	120	77	62	72	66	60	40	21	26	7	10	14	6	1	4	2	2	5	4	0	0	5	2	2	0	0	0	0	4	0	0	0	0	0	0
0.03	north7_active	80	16499	11265	3239	6282	3532	873	1969	533	624	645	322	230	111	133	64	34	32	37	39	33	24	11	12	4	5	7	0	0	1	1	0	5	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	32927	19003	6876	9952	5686	1817	3069	1047	1158	1076	585	416	204	234	112	83	54	73	68	60	35	20	24	8	13	8	7	3	7	2	1	5	3	1	0	4	1	2	0	0	0	0	4	0	0	0	0	0	0
0.03	north8_active	80	16568	11064	3262	6321	3616	904	1894	560	670	626	342	230	110	129	55	38	30	44	36	33	17	6	10	4	8	0	1	2	2	2	0	4	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	32951	18854	6863	9791	5593	1828	3164	1099	1131	1101	571	415	202	219	93	87	58	68	53	52	34	19	18	8	9	5	9	3	4	3	2	5	1	1	0	2	1	0	0	0	0	0	4	0	0	2	0	0	0
0.03	north9_active	80	16537	10912	3236	6249	3608	932	1944	574	648	630	306	239	107	125	44	40	33	39	28	34	15	6	7	4	6	0	2	2	1	3	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north10_all	80	32084	18328	6768	9184	5338	1808	3014	1081	1029	1070	545	419	194	200	93	91	60	64	63	47	41	19	16	7	12	6	11	3	3	3	5	7	0	1	0	1	1	6	0	0	0	0	1	0	0	2	0	0	0
0.03	north10_active	80	15923	10479	3178	5734	3350	911	1845	568	591	639	287	251	97	118	40	41	32	43	35	29	16	9	6	5	9	2	3	3	1	3	3	6	0	1	0	0	1	6	0	0	0	0	1	0	0	2	0	0	0
0.03	north11_all	80	33247	19031	6947	9661	5747	1787	2937	1067	1081	1164	535	494	196	193	125	90	68	71	49	51	38	13	13	10	13	15	13	3	2	4	5	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	16516	10887	3454	6169	3669	870	1895	593	628	794	279	313	96	108	66	40	37	43	29	24	24	10	3	7	4	9	8	3	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	33263	19062	7091	9703	5730	1720	2934	1080	1047	1154	596	478	183	217	115	95	67	69	43	59	41	18	16	12	12	10	7	1	0	5	4	2	1	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	16503	10879	3587	6238	3674	848	1838	594	635	792	333	282	86	127	60	44	36	39	27	30	23	12	5	6	4	4	5	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	33287	18884	7116	9530	5589	1721	3137	1033	1039	1200	602	425	166	247	116	83	63	70	42	63	56	17	18	13	11	8	10	1	2	4	5	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	16460	10841	3569	6067	3523	878	1990	564	627	772	355	238	75	144	61	39	35	33	23	39	34	10	5	7	4	3	9	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33116	18851	7095	9389	5590	1765	3142	1030	1048	1272	625	448	167	231	121	85	66	65	41	62	73	17	18	12	10	3	7	2	7	1	7	2	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	16474	10847	3558	6010	3466	887	1984	538	626	752	364	236	69	145	62	43	35	26	17	44	45	8	7	4	4	0	6	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	33116	18918	7010	9294	5585	1826	3093	1045	1080	1231	571	466	171	220	124	75	69	58	46	83	73	13	16	12	11	7	10	3	7	1	5	3	1	3	14	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	16549	10842	3539	5859	3450	905	1986	527	649	711	322	247	69	142	63	31	32	28	21	48	40	8	8	4	5	4	8	0	1	0	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	32992	19211	6955	9387	5596	1903	3107	1049	1082	1252	568	483	189	203	129	74	73	62	51	74	55	13	13	11	8	10	7	2	7	1	12	2	0	4	13	1	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	16562	11089	3446	5999	3448	932	1961	544	653	761	328	255	88	122	59	34	31	33	28	31	29	7	6	3	5	7	4	0	1	0	9	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	33158	19416	7069	9714	5618	1907	3005	1036	1142	1193	561	461	190	212	121	75	65	55	54	72	58	15	13	18	8	13	11	1	7	3	9	2	0	2	13	1	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	16579	11166	3516	6154	3445	928	1958	515	705	797	320	265	99	121	59	29	21	33	29	27	39	8	7	7	4	10	5	0	1	1	7	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	33026	19391	7134	9688	5641	1902	2962	1031	1080	1162	549	520	200	229	123	77	62	47	52	71	70	13	13	19	6	10	11	3	2	4	9	2	0	1	12	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	16446	11230	3502	6093	3499	940	1950	530	646	780	334	317	103	124	53	26	24	28	32	26	42	4	7	9	3	7	5	3	0	2	7	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	33052	19417	7026	9695	5510	1902	2931	1039	1026	1188	563	505	192	230	118	81	58	48	49	51	82	15	16	20	5	8	11	4	3	5	4	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	16464	11252	3457	6149	3399	927	1931	528	605	793	338	335	97	131	51	26	21	28	31	33	54	5	8	10	3	5	4	4	2	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	31960	18446	6720	9034	5175	1812	2743	1040	979	1105	539	480	192	217	122	77	55	55	51	57	97	17	15	20	6	8	9	6	5	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0
0.03	north20_active	80	15566	10520	3243	5685	3157	869	1804	533	578	705	328	305	90	126	49	29	22	22	33	32	53	5	7	14	4	4	4	5	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	30965	20702	18555	7078	2627	1773	1890	988	714	1186	402	459	184	184	206	207	134	79	78	41	21	20	18	21	8	6	3	4	5	4	0	2	2	1	12	0	3	1	5	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	15068	12518	11826	4281	1300	853	1076	505	360	698	195	259	97	92	137	150	99	38	47	22	9	12	11	13	5	1	2	3	2	3	0	1	2	1	12	0	3	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	30459	19933	18211	6854	2525	1794	1827	973	702	1073	411	442	153	178	171	227	128	74	74	45	25	27	17	11	8	5	4	2	2	4	0	1	1	1	11	0	3	1	5	0	0	0	0	0	0	0	0	0	0
