label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62
0.03	north6_all	80	232	222	88	49	29	30	15	17	14	16	4	19	4	4	12	9	3	4	1	1	16	1	12	1	2	4	9	3	14	4	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	8	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	116	123	52	30	10	14	8	10	7	7	1	13	4	0	9	2	3	3	0	0	15	1	10	0	2	3	6	2	9	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north7_all	80	240	235	73	66	26	23	15	15	15	16	6	16	3	6	13	12	3	11	1	1	11	1	21	1	2	1	9	2	23	2	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	127	129	44	45	10	10	7	8	10	6	2	8	2	2	10	4	3	9	0	0	10	1	19	0	2	0	1	0	11	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	237	232	68	76	28	24	12	15	17	20	9	11	6	11	17	5	4	10	4	1	11	2	27	1	2	3	8	1	23	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	126	134	38	50	10	9	5	8	12	4	4	5	4	5	14	3	3	7	0	0	10	2	23	0	2	0	0	0	12	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	241	203	77	75	31	20	11	17	16	15	9	12	8	9	14	6	4	12	3	3	11	1	25	2	0	2	6	1	14	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north9_active	80	114	115	43	49	11	7	3	6	12	2	4	6	5	5	12	3	3	8	0	0	10	1	20	1	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_all	80	255	195	88	69	30	19	14	19	15	15	8	11	8	10	9	6	4	7	3	3	3	1	17	3	0	2	3	0	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
0.03	north10_active	80	125	114	51	39	13	4	5	8	11	5	6	7	5	4	8	4	3	2	0	1	2	1	12	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north11_all	80	218	159	89	78	34	25	17	19	18	17	8	12	8	3	6	4	8	3	0	3	1	1	9	2	0	3	20	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	122	95	47	52	15	8	9	8	5	8	5	4	2	1	4	1	6	3	0	2	0	1	9	1	0	3	20	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	198	143	83	58	31	25	12	21	20	21	11	16	9	5	8	5	7	4	1	3	2	1	10	2	1	5	21	6	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	104	76	48	36	13	8	4	10	7	13	8	7	3	2	5	0	5	4	1	3	1	0	9	1	0	4	19	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	219	147	79	58	31	29	13	21	15	16	11	12	5	4	7	5	8	3	2	4	3	1	3	2	1	3	19	4	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	115	83	47	32	17	12	6	6	7	13	6	7	3	1	5	0	4	3	1	3	3	0	2	1	0	2	17	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	226	134	84	56	30	22	17	23	15	15	13	11	6	7	6	6	7	4	3	2	10	2	1	1	1	3	6	4	9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	115	74	50	29	15	11	5	7	9	12	6	8	5	4	4	4	4	4	2	1	9	0	0	0	0	2	4	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	237	170	80	62	27	21	20	22	21	13	14	9	5	9	5	6	5	4	2	3	9	2	2	1	2	0	5	0	8	0	1	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	125	94	46	31	13	11	6	7	12	8	6	7	5	5	3	5	1	2	1	1	8	0	2	0	1	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	242	189	78	65	21	22	17	22	24	11	11	7	6	7	7	10	5	4	2	5	8	2	2	1	3	1	7	0	5	0	2	0	1	0	0	0	0	0	1	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	143	105	40	38	10	9	4	8	13	4	5	3	5	5	4	9	3	2	1	4	7	0	2	0	1	0	6	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	244	185	79	64	18	22	17	14	21	15	11	14	7	7	7	14	7	7	3	5	6	1	2	0	4	3	7	0	1	2	2	0	1	0	0	0	0	0	1	0	0	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	143	94	45	39	7	8	8	6	11	7	6	7	4	6	4	13	3	5	1	4	6	0	2	0	1	2	6	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	224	163	81	56	22	31	12	10	13	12	9	17	7	6	8	16	10	8	2	5	3	1	1	0	3	3	4	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	4	1	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	123	88	49	35	9	16	9	5	7	5	7	10	3	3	4	16	7	6	0	4	1	0	0	0	0	2	3	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	223	163	90	47	24	27	19	9	11	12	7	16	7	6	6	15	9	8	1	2	3	0	5	1	4	2	1	1	0	2	0	1	0	0	0	0	0	1	1	0	0	1	3	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	103	86	57	29	8	14	12	5	7	6	5	10	2	4	3	15	7	6	0	2	0	0	0	1	1	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	225	166	92	46	21	22	20	11	15	13	8	12	8	4	5	12	5	7	1	0	3	0	5	4	2	3	1	1	1	1	0	2	0	0	0	0	0	1	1	0	0	0	2	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	91	97	58	27	7	13	9	7	5	4	3	8	3	2	3	12	4	4	0	0	0	0	0	1	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	243	190	95	65	34	32	15	17	19	14	8	11	3	11	10	11	6	7	2	0	8	5	5	3	1	3	6	0	2	2	2	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0
0.03	south21_active	80	121	113	60	38	20	13	5	10	13	8	5	6	1	5	2	8	1	5	1	0	4	3	2	2	1	1	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0.03	south22_all	80	233	199	88	56	26	27	15	19	14	13	6	9	2	6	9	12	6	5	2	0	7	4	3	6	1	1	7	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0
0.03	south22_active	80	116	127	50	35	14	11	7	12	11	9	5	3	0	3	2	10	0	3	1	0	4	3	0	3	1	1	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0.03	south23_all	80	217	204	71	48	30	30	16	13	13	12	7	8	6	4	6	13	7	6	1	0	7	2	6	3	0	0	7	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0.03	south23_active	80	109	137	45	30	14	17	8	9	11	5	4	3	1	1	2	11	0	4	1	0	3	1	4	1	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0.03	south24_all	80	195	177	70	46	31	30	15	15	10	11	6	7	6	4	4	10	4	6	0	0	3	1	6	4	0	1	3	1	2	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	95	120	39	25	17	18	6	11	5	5	2	3	2	1	1	8	0	3	0	0	2	0	4	2	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	198	167	70	54	26	36	12	14	10	14	11	8	6	3	2	9	3	4	0	2	3	1	6	1	0	1	1	1	2	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	105	115	34	28	13	19	4	10	5	5	4	3	2	1	0	8	0	2	0	1	2	0	4	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	194	155	77	62	21	31	9	18	14	15	11	4	3	5	2	6	1	4	2	3	3	1	2	1	0	1	0	1	1	2	1	2	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	97	96	38	30	11	15	3	12	7	8	5	2	1	1	0	3	0	2	0	2	2	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	220	170	83	61	24	23	9	18	9	13	11	9	5	5	3	14	1	1	2	5	4	3	2	2	0	1	0	1	0	3	0	2	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	111	108	41	31	9	8	5	12	5	8	6	6	1	0	1	10	0	0	0	3	3	3	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	250	189	84	63	25	17	14	11	11	15	8	10	5	6	2	15	1	1	6	4	5	3	2	1	0	3	3	1	1	4	0	2	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	128	127	44	38	7	8	5	6	4	8	5	8	2	2	1	11	0	0	2	2	4	3	1	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	251	219	70	61	31	18	18	11	11	13	4	17	7	6	2	14	4	2	5	4	6	2	3	1	0	4	3	1	11	3	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	138	143	35	34	10	10	7	5	5	7	2	10	3	2	1	10	1	0	3	3	5	2	2	0	0	0	3	1	10	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	248	206	76	61	30	22	17	14	21	12	7	17	5	5	2	9	4	2	6	2	6	1	3	1	0	4	3	1	21	2	0	2	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	131	133	38	43	13	11	6	7	13	6	1	9	2	3	1	5	1	0	3	1	4	1	2	0	0	0	3	1	20	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	235	158	86	47	16	12	18	21	17	20	11	11	3	3	12	14	2	4	2	0	5	1	1	3	2	3	3	0	4	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	124	96	49	25	8	7	6	9	8	15	7	10	2	1	6	10	1	2	2	0	3	0	0	2	1	1	2	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	233	171	73	49	25	18	17	19	16	23	8	14	6	3	12	16	1	4	2	1	7	1	6	3	2	3	6	1	3	1	0	0	2	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	119	97	43	27	12	8	8	7	11	17	7	12	3	1	6	10	1	2	2	0	5	0	3	2	1	1	6	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	212	162	79	50	31	25	17	12	13	14	7	16	5	5	8	12	1	3	0	4	9	1	8	2	2	2	9	1	2	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	106	99	44	19	13	13	7	4	9	9	6	9	2	3	2	7	1	2	0	0	9	0	5	2	1	0	6	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	214	162	74	58	34	32	17	11	13	15	5	16	8	15	4	12	3	2	0	5	8	0	9	1	0	0	9	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	102	99	40	25	16	16	7	6	10	9	3	9	4	8	0	7	2	1	0	1	8	0	6	1	0	0	6	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	224	150	71	56	33	29	13	11	15	16	7	14	13	17	6	7	2	3	0	6	10	0	13	1	1	0	3	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	107	96	39	25	16	14	5	7	8	11	5	7	5	9	1	4	1	2	0	1	9	0	12	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	227	174	82	61	24	29	12	17	32	13	5	13	15	16	5	19	3	4	1	4	5	0	11	2	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	108	114	47	34	11	17	5	10	12	9	3	9	7	9	2	16	2	2	0	1	4	0	10	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	246	192	71	52	25	26	12	19	30	11	6	11	18	11	4	19	4	5	2	3	6	2	10	2	2	1	2	1	14	0	1	1	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south37_active	80	117	117	36	30	12	10	6	11	11	9	4	7	9	5	2	16	2	3	1	2	4	2	10	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	232	211	81	50	27	29	11	19	30	15	7	15	13	3	5	19	5	4	3	2	7	3	2	2	2	3	2	2	19	0	0	2	1	0	1	1	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south38_active	80	108	132	46	33	10	11	3	9	14	7	2	10	5	1	2	17	2	2	2	2	2	2	2	0	0	1	1	0	5	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	235	181	74	57	24	32	15	17	18	14	8	13	8	1	5	7	5	5	3	3	8	4	4	2	1	2	1	1	20	0	0	1	1	0	1	1	0	0	2	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	113	109	45	32	10	13	4	6	8	6	2	8	4	0	3	6	2	3	2	3	3	2	3	0	0	1	0	0	6	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	216	169	75	56	26	29	15	12	21	18	9	15	7	1	6	2	3	4	2	4	9	2	4	1	1	3	0	2	20	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	99	104	44	27	12	8	4	4	8	9	3	8	3	0	5	1	0	3	2	3	4	0	3	0	0	2	0	0	6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
