label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north1_all	80	37402	21137	6066	4695	2925	1660	2387	966	1225	582	393	622	349	163	105	89	54	47	35	21	31	34	16	17	13	10	1	11	6	3	2	0	2	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0
0.03	north1_active	80	19902	12537	2733	2396	1461	765	1499	498	743	334	191	458	215	89	44	44	26	19	20	10	14	30	11	10	10	6	0	2	1	3	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north2_all	80	37879	21084	6106	4665	3017	1678	2409	948	1293	608	399	665	316	157	106	81	52	48	40	21	34	29	11	12	10	11	2	9	7	2	0	1	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0
0.03	north2_active	80	20163	12659	2710	2400	1482	772	1526	495	788	344	195	455	198	89	44	50	28	19	26	10	15	24	9	7	8	5	1	5	3	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north3_all	80	38216	21323	6124	4664	3014	1689	2417	897	1258	612	401	627	331	164	102	89	57	42	46	25	63	34	11	10	6	10	6	8	10	2	0	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north3_active	80	20395	12734	2702	2385	1444	752	1535	463	789	347	193	407	201	88	42	55	29	17	26	15	39	26	7	4	3	6	1	4	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north4_all	80	37824	21350	6122	4537	3059	1667	2410	862	1212	611	413	639	346	149	99	92	53	38	45	30	73	32	14	10	6	7	7	11	8	5	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	20069	12796	2710	2319	1481	730	1502	425	767	339	217	415	231	73	44	58	25	16	25	16	52	19	6	5	2	4	1	9	2	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	36620	20272	6016	4346	2937	1684	2317	856	1102	585	402	577	335	140	94	90	47	39	30	27	91	42	15	10	7	8	7	10	4	5	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north5_active	80	19081	12074	2659	2151	1408	736	1410	427	698	303	211	387	228	61	37	59	23	20	14	11	68	23	6	5	2	6	1	7	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
