label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	south22_all	80	83170	14595	7946	10186	6429	2031	1384	1488	773	512	879	293	386	139	233	82	67	50	49	47	19	15	11	23	10	17	5	3	5	0	1	2	0	2	0	0	0	1	0	0	0	0	1	0	0	0	2
0.03	south22_active	80	71674	5219	2813	8777	5322	705	268	1052	406	185	783	87	282	28	159	21	18	23	31	33	13	6	3	18	6	13	0	0	4	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south23_all	80	82423	14640	7859	10300	6261	2036	1408	1456	790	514	831	294	331	143	194	85	74	43	46	54	23	13	13	22	12	17	5	5	2	3	2	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	70907	5203	2798	8861	5211	724	301	1013	414	190	732	75	235	36	127	26	26	16	25	43	15	5	4	16	8	12	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	82056	14748	7849	10350	6041	2087	1357	1370	822	548	902	283	350	155	181	84	65	65	44	61	23	8	15	16	13	15	6	6	4	3	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	70603	5256	2770	8905	5020	750	274	944	457	218	799	68	261	36	121	24	21	23	23	48	14	4	5	10	9	9	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	82143	14743	7760	10338	5880	2097	1308	1348	820	556	943	296	334	153	167	84	64	68	39	60	27	9	16	10	11	12	7	5	3	3	2	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	70693	5262	2740	8821	4886	749	266	911	449	218	833	58	241	36	116	31	20	23	26	51	19	4	8	4	8	9	1	0	2	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	83458	14630	7800	10572	5861	2048	1325	1347	825	600	955	286	315	148	197	83	63	71	37	63	32	10	20	6	12	12	6	5	2	2	2	2	3	1	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	72010	5287	2784	9053	4817	755	259	895	432	248	837	65	231	31	147	34	16	29	22	54	23	3	9	3	8	10	2	0	2	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	83376	14552	7799	10566	6012	2050	1398	1346	778	587	920	283	296	147	204	88	56	61	41	62	35	12	17	6	10	22	4	5	2	1	2	1	4	1	0	1	0	1	1	0	0	0	0	0	1	1	0
0.03	south27_active	80	72070	5222	2739	9038	4934	750	268	884	393	231	798	59	223	29	154	40	19	25	23	50	27	3	8	3	5	22	2	1	2	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	83317	14581	7738	10417	6112	2088	1440	1415	788	549	878	266	325	146	224	95	63	74	42	90	34	18	15	8	8	17	7	7	3	1	1	2	3	0	0	1	0	1	1	1	0	0	0	0	1	1	0
0.03	south28_active	80	72094	5231	2757	8900	5025	756	281	924	420	202	763	60	250	26	168	42	22	32	19	73	26	4	7	3	4	17	5	2	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	82791	14576	7791	10207	6229	2049	1438	1483	813	529	940	261	353	150	213	89	53	68	52	81	51	17	11	13	4	26	8	8	4	2	0	2	2	0	0	1	0	1	1	1	0	0	0	0	1	1	0
0.03	south29_active	80	71607	5218	2783	8732	5141	735	284	1005	448	197	829	66	264	32	152	32	21	31	20	62	45	3	4	9	2	26	6	2	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	80157	14657	7775	10232	5982	1999	1405	1465	822	530	917	269	322	150	203	94	49	63	57	66	57	18	10	13	5	15	12	8	3	3	1	2	3	0	1	1	1	1	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	68757	5070	2721	8696	4906	706	309	963	454	194	803	68	229	33	152	25	20	26	27	53	50	4	4	8	2	14	7	1	2	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	76952	14378	7866	9798	5592	2066	1358	1276	788	536	760	287	310	144	186	65	65	59	44	62	56	20	17	6	5	7	4	4	6	2	5	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	64896	4807	2579	8265	4515	700	294	824	393	190	620	79	234	28	122	12	21	29	27	55	49	8	8	3	4	4	1	1	6	1	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	72694	14402	7904	9193	5264	2052	1361	1235	799	529	741	275	334	153	175	77	62	47	48	57	57	23	13	6	9	7	4	4	7	3	6	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	60169	4535	2492	7624	4131	658	323	786	370	178	595	71	252	30	109	15	17	19	31	49	50	8	4	3	7	4	0	1	7	0	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	67959	14405	7786	8545	5101	2038	1365	1176	741	502	763	280	321	164	160	77	59	51	45	40	53	24	12	14	12	7	6	4	6	4	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	55090	4228	2287	6888	3925	607	342	715	341	153	606	57	243	33	91	15	13	22	26	32	44	9	5	10	8	3	3	1	6	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	67501	14507	7630	8576	5005	2054	1350	1171	761	500	813	288	333	169	162	76	58	49	43	31	40	18	12	15	14	7	9	2	4	4	2	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	54677	4244	2196	6891	3851	609	339	735	329	176	662	60	251	39	94	14	11	16	25	24	29	5	7	9	9	6	6	0	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	66887	14413	7506	8544	5028	2031	1328	1175	760	520	861	276	352	155	168	71	58	53	34	21	41	15	9	17	16	7	9	1	5	5	1	0	1	2	1	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	54223	4183	2151	6840	3847	609	325	739	335	186	730	56	272	33	105	12	10	19	18	15	28	3	6	10	9	5	6	1	4	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	70133	14453	7555	9011	5314	2020	1300	1241	762	514	889	251	359	133	181	72	59	59	31	31	45	16	10	12	10	11	7	2	6	4	1	0	1	2	1	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	57607	4398	2306	7352	4145	631	300	813	351	191	771	58	271	32	121	18	11	24	15	23	31	3	4	7	6	8	4	1	5	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	74348	14493	7580	9498	5690	2060	1341	1360	775	532	878	266	340	135	190	77	60	57	37	42	53	16	11	6	8	11	4	2	6	4	1	0	1	1	1	1	0	2	1	0	0	0	0	0	0	0	4
0.03	south37_active	80	62220	4701	2454	7907	4597	690	311	913	357	189	771	60	260	32	143	23	17	26	15	32	29	5	0	2	4	7	1	1	6	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	4
0.03	south38_all	80	78809	14609	7818	10053	6164	2118	1375	1424	779	545	904	283	371	138	194	80	79	49	40	44	57	13	11	7	6	15	6	5	2	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4
0.03	south38_active	80	66945	5050	2726	8473	5090	730	301	997	365	198	791	67	278	33	155	27	32	25	20	31	38	5	1	2	3	10	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
0.03	south39_all	80	82185	14632	7938	10288	6219	2108	1382	1426	795	547	1021	267	352	155	205	86	80	49	46	61	57	16	12	7	8	12	7	5	3	3	2	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4
0.03	south39_active	80	70649	5195	2834	8741	5159	762	293	999	381	191	902	57	257	33	165	34	35	22	26	47	39	5	1	1	5	7	0	1	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
0.03	south40_all	80	82593	14638	7884	10221	6118	2127	1378	1435	805	563	1017	245	352	166	223	99	81	50	38	51	46	13	7	11	11	18	7	6	4	2	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	south40_active	80	71255	5142	2831	8675	5063	788	278	1027	375	220	887	51	262	37	179	31	28	21	22	39	41	4	1	4	6	15	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
