label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north6_all	80	29502	17800	7160	3843	3357	1876	2234	929	746	820	442	460	196	138	130	189	56	84	41	34	19	24	15	9	10	7	8	3	2	1	4	9	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	13541	10036	3553	1729	1808	935	1391	468	391	536	256	266	117	53	72	125	23	44	18	15	7	16	8	7	5	5	1	2	2	1	2	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	30064	18929	7377	3965	3511	1912	2319	985	749	859	470	483	211	142	130	229	61	90	39	37	20	25	20	9	14	3	10	4	4	2	5	9	1	3	0	0	1	1	0	0	0	0	1	0	0	0	1
0.03	north7_active	80	13946	11029	3735	1854	1934	966	1415	498	398	544	282	295	123	54	78	166	28	54	16	15	8	19	13	7	6	1	2	2	4	2	2	9	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1
0.03	north8_all	80	30820	19647	7544	4081	3619	1955	2476	972	773	890	476	554	207	155	143	262	56	109	33	31	17	22	21	9	12	6	8	4	4	2	6	7	1	3	2	0	1	1	0	0	0	0	2	3	0	0	1
0.03	north8_active	80	14575	11490	3853	1966	2050	995	1544	487	402	553	302	370	118	70	97	199	25	65	16	10	5	16	13	6	5	3	2	2	3	2	2	7	0	1	2	0	1	0	0	0	0	0	1	3	0	0	1
0.03	north9_all	80	30652	19571	7440	4050	3637	1953	2534	950	745	931	469	605	221	135	144	259	57	105	31	21	22	22	18	12	10	11	9	6	4	1	3	0	1	3	2	1	1	2	0	0	0	0	2	3	0	0	1
0.03	north9_active	80	14502	11354	3799	1956	2047	1005	1566	462	380	558	290	419	122	58	91	188	25	69	16	10	8	15	12	7	5	6	2	2	3	1	1	0	0	1	2	0	1	1	0	0	0	0	1	3	0	0	1
0.03	north10_all	80	30039	18818	7217	4047	3562	1918	2406	901	702	940	417	607	214	139	130	232	51	109	29	25	21	21	11	10	5	11	8	4	3	1	3	0	0	3	2	1	0	1	0	0	0	0	1	3	0	0	0
0.03	north10_active	80	14149	10845	3607	1962	1987	970	1471	438	348	564	254	424	113	66	78	174	20	69	15	12	8	13	4	5	2	7	3	2	2	0	1	0	0	1	2	0	0	1	0	0	0	0	0	3	0	0	0
0.03	north11_all	80	30315	19040	7405	3933	3577	1918	2569	992	783	913	439	535	193	153	118	243	57	107	33	20	18	26	12	10	0	8	3	5	2	3	2	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	14313	10974	3677	1839	1977	971	1598	505	432	567	241	341	108	92	56	157	32	73	15	9	12	15	8	2	0	2	3	3	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	29672	18456	7173	3914	3434	1903	2392	1002	780	892	439	500	175	165	110	199	59	78	28	19	16	26	12	8	0	5	5	5	4	2	3	1	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	13720	10572	3565	1815	1892	942	1443	519	444	523	219	327	88	91	53	121	31	52	11	8	9	16	6	1	0	3	4	2	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	29026	17703	6923	3770	3310	1841	2281	948	699	881	426	505	178	154	111	206	55	88	23	20	19	31	11	7	1	7	3	4	3	2	1	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	13318	9934	3427	1720	1787	899	1318	492	377	517	201	321	89	85	63	124	24	51	8	8	12	22	3	1	1	4	1	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	28476	17076	6855	3762	3151	1827	2187	921	650	880	392	490	187	149	117	192	46	88	25	22	23	24	14	6	2	9	5	1	3	2	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	12968	9468	3379	1714	1672	897	1229	459	338	511	202	306	97	69	67	112	16	57	9	8	12	14	5	1	2	5	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	28659	17583	6934	3783	3218	1836	2248	901	665	901	403	497	185	145	128	234	55	84	23	24	19	28	15	3	4	10	3	1	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	13207	9849	3424	1764	1693	895	1323	454	339	522	217	317	102	72	76	136	17	54	9	10	10	15	9	0	3	7	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	29427	18272	7050	3927	3388	1892	2409	933	701	947	412	475	167	142	132	249	56	114	28	24	20	24	14	5	8	9	8	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	13661	10322	3479	1855	1862	928	1439	462	362	575	227	301	92	75	70	140	16	64	14	9	10	12	9	1	5	6	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	30150	18879	7294	3946	3473	1889	2510	888	715	998	460	527	188	151	117	266	59	103	30	24	20	17	14	4	10	5	6	3	4	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	14134	10792	3639	1902	1908	923	1540	455	385	596	261	330	106	79	60	168	23	59	14	10	11	7	8	1	5	4	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	30664	19345	7484	3992	3569	1876	2642	948	732	1021	473	525	202	132	119	223	62	119	30	30	24	18	14	5	10	6	6	3	2	4	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north18_active	80	14517	11106	3774	1896	1973	954	1630	496	382	624	256	322	112	71	60	135	26	67	15	12	13	11	6	3	5	5	5	2	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north19_all	80	30638	19538	7581	3901	3676	1937	2703	1004	722	1052	469	558	219	129	135	207	68	109	29	30	20	23	10	5	14	4	4	2	3	3	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north19_active	80	14571	11330	3851	1925	2033	991	1681	532	370	642	250	338	109	64	79	141	33	73	13	11	12	12	3	5	9	3	3	1	3	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north20_all	80	30508	19232	7491	3915	3628	1949	2737	1006	741	1009	489	551	224	124	152	190	82	133	25	27	21	28	11	4	16	10	14	2	3	3	1	0	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0
0.03	north20_active	80	14590	11292	3828	1931	1978	1001	1646	536	376	639	249	345	112	62	87	121	43	77	11	10	14	15	4	4	9	9	6	1	3	2	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
0.03	south21_all	80	28878	17439	7030	3840	3253	1830	2175	922	752	871	377	427	178	125	141	142	50	107	33	30	16	21	10	12	9	9	4	3	5	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1
0.03	south21_active	80	13107	9836	3442	1797	1718	865	1320	463	362	545	190	233	79	61	76	78	21	68	14	12	6	14	4	4	6	3	0	1	4	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1
0.03	south22_all	80	29486	18078	7282	3885	3327	1861	2186	927	744	947	380	478	176	137	142	156	47	94	33	26	21	22	13	17	9	8	3	4	4	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south22_active	80	13532	10170	3556	1823	1753	889	1342	437	373	614	211	260	89	64	79	74	20	53	15	10	8	14	5	9	4	3	0	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south23_all	80	29722	18645	7435	4015	3407	1948	2381	922	742	958	411	538	180	149	158	238	46	107	31	33	18	28	10	17	8	6	9	5	2	2	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south23_active	80	13892	10575	3685	1892	1838	917	1490	438	392	625	232	331	92	68	97	152	19	66	14	17	5	20	4	8	3	2	7	1	2	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south24_all	80	30429	19436	7566	4104	3529	2068	2570	946	744	952	421	546	188	162	169	270	46	141	31	31	18	31	12	14	7	5	8	3	3	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	14526	11121	3794	1933	1915	1009	1616	467	411	611	244	352	104	80	94	169	17	103	12	16	4	20	6	8	3	2	7	0	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	30341	19674	7506	4134	3530	1990	2625	958	748	935	484	588	203	156	155	257	55	165	27	27	18	28	12	16	4	7	8	2	3	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	14549	11242	3783	1981	1950	977	1677	494	416	594	267	374	117	79	94	177	25	132	11	17	7	18	8	8	2	5	7	0	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	30741	19603	7480	4148	3579	2011	2658	988	773	907	452	566	197	145	143	225	61	200	28	24	15	22	16	11	9	7	3	2	4	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south26_active	80	14759	11206	3784	1975	2035	1017	1679	514	427	571	241	347	112	82	84	122	28	151	11	11	6	13	7	6	5	7	1	0	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	30906	19549	7453	4135	3574	1983	2647	991	788	935	436	603	201	133	130	215	64	144	26	23	15	27	20	10	8	10	2	2	2	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	14770	11259	3724	2010	2031	1011	1704	520	422	607	234	395	113	69	80	128	29	98	14	11	7	16	7	6	5	9	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	30916	19617	7542	4071	3532	2042	2646	1006	777	913	395	625	202	130	138	226	61	137	38	20	16	32	21	7	8	13	3	2	3	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	14774	11325	3796	1981	1995	1064	1722	513	427	590	208	421	104	58	83	137	29	88	17	8	7	17	7	3	5	10	0	0	2	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	30759	19657	7565	4108	3578	2061	2654	965	752	939	408	579	195	130	137	193	59	104	38	18	13	29	17	9	8	8	5	3	1	4	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	14615	11429	3834	2020	1995	1087	1683	483	405	588	218	379	96	49	85	118	27	63	15	9	7	15	8	0	7	5	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30663	19337	7733	4087	3481	2048	2626	972	734	937	455	529	198	132	134	206	49	89	38	25	12	24	20	12	9	6	5	3	2	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	14694	11274	3934	2000	1936	1057	1628	497	390	575	256	343	97	58	81	127	24	58	13	9	5	12	11	3	8	3	1	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	28646	17525	6886	3750	3121	1773	2091	842	723	959	409	459	193	127	136	199	67	87	34	16	14	17	10	13	5	5	5	1	4	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12995	9799	3360	1712	1700	856	1224	435	387	557	219	281	102	65	72	135	28	58	15	5	6	6	6	5	1	2	3	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	28461	17398	6909	3714	3146	1808	2260	862	714	921	397	439	177	128	137	229	67	88	36	16	16	18	10	11	9	4	5	2	5	3	0	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12894	9817	3373	1691	1668	866	1369	434	372	521	208	250	95	65	69	139	28	52	19	3	6	7	6	3	4	2	3	0	4	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	28520	17085	6908	3740	3169	1817	2324	851	739	900	392	466	174	119	131	236	65	85	34	16	13	25	10	10	10	2	6	2	5	4	1	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	12943	9648	3375	1699	1678	887	1428	399	379	533	210	291	95	58	67	141	24	51	15	2	6	8	6	3	4	0	5	0	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	28743	17185	6965	3735	3228	1852	2402	901	731	815	403	500	168	104	127	253	60	91	31	21	15	25	9	10	9	5	5	7	5	3	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	13061	9738	3407	1725	1720	925	1457	413	353	496	225	309	88	47	71	143	30	61	12	8	7	11	5	2	4	2	5	3	4	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	29341	18036	7226	3886	3263	1916	2441	984	772	825	428	521	169	129	121	299	58	98	33	19	11	30	11	12	6	12	8	6	3	3	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	13532	10240	3559	1846	1814	982	1485	460	378	506	236	316	86	67	62	185	29	70	12	8	5	15	5	4	2	6	7	3	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	30130	18898	7296	4016	3422	1907	2513	976	751	902	450	550	198	134	125	270	55	95	32	24	21	29	12	13	7	14	9	6	4	3	1	2	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	14102	10854	3661	1924	1913	970	1482	478	368	558	251	329	99	74	66	185	30	70	13	13	6	20	3	7	3	9	8	4	2	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	30678	19818	7420	4013	3457	1979	2590	974	757	947	493	542	218	153	133	282	58	97	33	25	22	32	15	10	9	13	7	2	5	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	14612	11559	3703	1963	1947	999	1611	494	371	621	273	326	119	78	64	209	30	73	15	12	8	27	3	6	3	9	6	1	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30787	19926	7439	4011	3494	1946	2710	934	783	1027	467	552	213	154	125	275	59	76	31	30	23	28	11	8	7	10	4	4	5	3	0	1	0	2	4	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	14746	11678	3711	1967	1941	954	1706	482	385	679	263	356	118	84	67	173	28	55	14	14	12	24	3	5	1	9	4	3	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	30493	19752	7392	3985	3461	1964	2712	942	790	947	481	539	193	157	118	299	65	72	28	34	22	26	8	5	7	7	2	5	6	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	14509	11580	3669	1900	1921	1006	1742	470	401	620	278	335	96	78	65	198	32	52	13	18	13	20	1	2	2	5	2	4	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	30602	19711	7444	4052	3458	1905	2709	903	797	914	470	478	200	155	144	294	66	82	29	31	17	20	6	4	6	8	1	5	7	5	0	0	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0
0.03	south40_active	80	14423	11597	3728	1921	1931	967	1705	447	431	600	283	292	102	83	86	192	33	59	13	16	9	15	1	1	2	5	1	4	6	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
