label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137
0.03	south35_active	80	29751	15776	5750	1445	6956	991	547	557	1408	430	2473	438	683	387	652	856	487	538	426	455	304	343	438	310	84	158	184	350	158	91	71	44	33	88	104	16	63	44	45	83	30	11	11	14	53	5	15	17	24	10	74	8	21	28	3	1	43	0	33	2	2	4	4	16	10	0	3	2	4	2	2	5	10	0	1	3	2	10	2	3	0	3	3	0	0	0	0	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	40453	20678	9499	5199	8264	3221	2513	2033	2252	1454	2821	1113	1153	833	922	1125	706	698	659	618	480	505	503	443	231	246	284	400	211	166	141	128	97	106	137	65	114	78	66	118	56	41	47	49	56	26	35	25	27	29	85	22	34	25	16	10	24	8	18	12	7	7	11	14	8	4	6	5	5	5	4	5	13	3	2	6	3	6	2	3	9	2	4	0	0	4	0	4	1	1	1	3	2	0	0	0	3	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south36_active	80	29917	15994	5671	1450	6951	983	561	578	1413	418	2420	419	683	383	590	901	466	509	446	445	285	366	414	347	77	143	189	357	149	96	62	41	26	77	95	18	73	34	42	97	30	6	6	21	42	6	14	20	18	10	80	11	27	18	3	2	22	1	12	3	2	4	9	13	7	1	3	2	4	2	1	4	10	0	1	4	2	5	2	2	0	2	4	0	0	0	0	0	0	0	1	3	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	40600	20798	9517	5152	8041	3223	2469	2060	2220	1447	2893	1105	1182	851	933	1187	669	720	663	616	506	481	471	436	228	251	263	440	221	174	128	112	103	121	146	78	104	75	70	139	63	46	49	42	45	29	28	28	33	25	45	22	34	27	12	14	13	12	23	15	7	9	11	20	10	9	6	5	6	9	6	7	14	5	1	2	2	6	1	3	1	2	1	0	0	4	1	4	0	1	0	2	2	0	0	0	4	0	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south37_active	80	29907	16235	5723	1457	6709	999	567	588	1384	416	2473	430	713	381	585	943	404	523	435	440	311	350	387	344	75	137	172	400	158	109	55	41	42	83	108	22	64	31	42	118	37	5	7	20	31	9	9	22	25	8	39	11	28	22	3	4	11	2	15	3	1	7	11	18	8	1	4	1	4	5	2	4	11	1	1	1	1	5	0	2	0	2	1	0	0	1	0	0	0	0	0	2	2	0	0	0	4	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	40742	20531	9619	5206	8082	3179	2511	2119	2254	1456	2980	1116	1205	868	931	1173	675	743	661	605	469	486	529	416	247	268	235	507	229	158	141	108	94	132	174	82	102	74	69	132	55	36	42	57	61	45	29	31	36	26	32	20	55	20	16	13	16	11	22	12	9	12	17	17	5	7	4	9	8	6	6	4	8	4	2	3	1	1	1	1	3	0	2	1	0	4	1	1	0	1	0	2	2	0	1	0	2	0	2	0	2	4	0	0	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south38_active	80	30047	15935	5746	1495	6734	985	551	635	1407	447	2558	439	750	382	595	946	420	527	435	438	283	349	448	324	76	142	149	456	172	99	75	41	38	88	133	22	62	33	39	113	29	7	8	26	46	13	13	20	29	7	27	8	49	15	5	6	12	3	16	1	2	8	17	15	4	1	4	4	5	4	2	2	4	1	1	1	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	1	2	0	0	0	2	0	2	0	0	4	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	40493	20352	9649	5245	8379	3162	2502	2091	2340	1441	2821	1148	1243	850	944	1126	679	689	608	631	455	450	511	405	244	264	231	483	222	171	159	117	103	161	155	89	108	58	93	118	56	38	36	55	47	51	24	44	42	22	43	17	46	29	14	14	23	11	24	13	9	11	25	20	4	8	3	7	5	7	8	9	3	4	2	2	2	5	2	0	3	0	3	1	0	4	1	2	0	1	0	2	2	1	1	0	2	0	2	0	2	4	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	29710	15680	5874	1520	7032	987	547	632	1494	441	2414	470	786	395	596	895	416	487	405	467	263	325	432	313	77	140	160	421	178	104	82	39	46	113	125	23	60	26	57	101	32	10	7	26	33	15	8	30	33	5	37	8	40	25	3	8	17	2	20	0	3	7	24	17	3	0	3	3	3	3	3	7	1	1	1	0	1	4	1	0	2	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	4	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	39974	19790	9476	5261	8458	3059	2445	2053	2317	1454	2834	1150	1194	850	924	1231	671	680	570	597	430	440	498	446	229	237	254	463	227	169	167	133	104	156	147	90	106	57	82	104	45	39	36	66	49	55	25	44	48	20	45	18	63	40	13	13	27	7	23	13	8	10	41	8	5	8	1	8	6	7	6	11	4	3	1	4	1	5	2	0	3	1	3	1	1	3	0	2	0	0	0	2	3	1	1	0	2	0	0	0	2	2	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south40_active	80	29384	15178	5821	1533	7073	950	533	609	1473	465	2439	467	738	413	590	1021	420	496	379	453	271	318	411	348	76	128	172	399	177	93	85	41	46	109	114	25	65	26	48	84	25	14	4	31	36	15	9	26	37	6	39	8	56	36	2	8	20	2	20	0	3	4	39	6	4	0	1	6	3	5	2	8	3	0	0	2	1	4	1	0	2	0	3	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0
