label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138
0.03	south21_active	80	9189	14219	2754	6728	1854	1236	1916	2617	2508	1623	690	1011	541	336	742	319	382	580	349	581	138	135	188	285	394	185	76	162	107	128	59	41	104	56	78	62	66	44	44	31	85	19	22	18	27	21	11	13	11	11	11	17	11	7	11	4	8	5	10	4	7	2	6	12	17	6	4	1	4	0	5	11	0	13	1	1	3	0	5	9	2	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	21207	22630	6361	10593	3820	2780	3450	4128	4030	2627	1350	1743	1034	691	1331	702	752	973	664	941	286	290	364	433	626	362	165	281	179	187	121	111	175	91	137	114	99	78	62	56	114	37	46	42	60	36	24	37	26	27	74	25	17	26	12	5	13	9	12	9	14	11	11	13	21	5	12	9	5	1	4	7	5	5	3	8	5	1	3	7	3	0	2	4	2	4	0	1	1	0	1	2	0	1	0	1	2	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	9229	14086	2812	6715	1913	1277	1938	2654	2524	1604	687	1008	560	320	789	354	424	593	366	615	131	133	195	282	403	207	77	165	95	115	60	45	108	46	78	56	59	41	43	35	73	18	21	17	43	20	8	20	18	9	18	16	12	10	7	3	8	3	7	5	11	5	7	11	11	3	6	4	1	0	4	5	1	5	1	7	3	0	3	6	2	0	1	2	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	21171	22705	6362	10676	3876	2867	3411	4062	4054	2527	1416	1704	1063	724	1358	715	781	965	659	908	296	276	341	409	583	330	154	280	168	191	112	113	187	97	148	121	86	67	61	45	105	43	52	39	50	37	23	41	33	18	68	25	15	25	17	13	11	5	12	10	13	13	9	8	17	6	8	9	5	1	9	4	2	3	4	9	3	1	2	9	5	0	2	5	0	3	0	1	1	0	1	1	0	1	0	1	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	9195	14076	2868	6711	1938	1350	1973	2540	2502	1535	753	998	562	339	802	355	441	605	373	584	132	131	192	269	374	196	74	166	86	123	58	54	110	52	72	46	53	30	34	25	70	19	26	16	37	22	9	21	21	7	24	17	9	11	10	4	6	2	6	6	10	4	4	2	6	4	6	4	3	1	9	2	1	2	1	9	3	0	2	8	3	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	21253	22558	6311	10517	3933	2808	3368	3933	4006	2531	1389	1695	1042	714	1429	711	780	971	687	1001	292	268	314	384	501	321	157	276	202	176	105	118	194	92	151	115	82	64	54	46	92	45	43	42	63	38	28	44	33	25	52	27	18	22	24	15	19	10	9	17	13	13	10	8	26	9	9	12	6	2	8	5	2	3	2	10	3	1	2	9	3	0	2	3	0	1	0	1	1	0	0	1	0	1	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9278	13940	2854	6401	1939	1301	1986	2478	2536	1569	744	1015	534	332	871	365	431	629	389	653	130	136	184	254	346	192	70	161	106	105	56	54	117	46	70	41	45	28	30	23	61	17	24	19	50	21	16	21	21	10	23	20	9	10	17	6	9	3	4	13	9	4	6	2	15	6	6	6	5	1	8	1	1	0	0	9	3	0	1	8	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	21193	22379	6339	10282	3916	2807	3356	3873	3974	2472	1370	1677	1019	763	1365	672	784	897	673	978	307	272	327	399	468	315	167	284	194	171	91	114	176	95	148	139	103	62	53	49	91	43	46	40	56	37	25	34	30	29	52	36	18	17	22	22	19	12	11	19	14	10	12	7	21	12	7	6	6	4	8	4	1	4	2	4	5	0	5	9	3	0	1	1	0	0	0	1	2	0	0	1	0	0	0	0	1	1	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9343	13878	2903	6418	1905	1304	1970	2389	2534	1543	706	992	512	360	848	338	422	563	369	620	144	130	205	252	320	204	69	161	102	108	51	55	103	43	74	55	57	28	21	26	65	16	23	20	48	23	13	15	18	13	32	21	5	9	15	11	9	5	5	14	9	3	6	0	15	7	5	4	4	3	6	0	0	0	0	3	4	0	4	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	21645	21416	6342	9945	3847	2724	3213	3673	3708	2494	1326	1608	975	755	1319	626	739	882	654	923	313	274	324	403	450	326	166	269	201	185	95	101	179	95	134	127	113	62	59	50	93	41	49	42	54	34	30	27	25	34	39	33	22	19	18	15	18	12	7	22	10	7	14	10	16	14	5	6	4	6	5	5	0	7	3	4	4	6	5	13	3	0	0	1	0	0	1	0	3	0	0	0	1	0	1	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	9674	13181	2882	6085	1853	1240	1854	2218	2362	1536	696	962	499	348	838	323	399	526	341	563	142	116	189	242	290	208	70	156	116	117	45	47	105	45	64	55	63	33	24	24	69	18	27	23	39	22	15	12	12	16	25	18	9	9	9	10	7	5	5	17	7	2	7	2	13	9	4	4	2	5	3	2	0	0	0	3	3	6	4	10	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	21983	20805	6326	9519	3764	2655	3159	3571	3643	2508	1295	1541	970	749	1232	610	747	824	618	908	314	264	302	436	455	315	169	253	210	183	94	110	172	92	131	126	122	61	54	46	94	39	53	39	48	37	30	40	21	29	43	28	22	18	18	15	13	12	6	14	10	11	8	11	14	15	4	4	3	7	5	3	2	5	2	4	3	7	4	6	1	1	0	0	1	5	2	0	4	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	10001	12701	2911	5758	1780	1227	1766	2150	2244	1513	666	905	521	329	790	301	388	498	327	564	138	111	168	259	270	176	71	151	119	105	43	52	103	42	75	54	68	32	21	25	58	18	28	20	33	29	14	23	11	14	29	15	11	7	8	11	8	6	5	10	7	3	3	7	10	10	4	3	1	5	2	2	0	0	1	2	2	7	4	2	0	1	0	0	0	5	2	0	2	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	22148	19834	6422	9194	3669	2597	3102	3439	3507	2455	1317	1568	994	716	1177	632	739	808	560	835	296	268	281	400	482	279	164	283	186	175	96	105	164	90	119	128	113	68	56	46	97	41	46	44	52	34	33	43	20	27	41	21	19	19	17	11	7	11	7	12	7	12	6	11	14	7	3	3	4	6	5	2	3	5	3	13	2	8	1	6	1	1	1	0	2	6	2	0	3	0	1	1	1	0	1	0	1	1	5	1	1	0	2	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	10260	11967	2934	5532	1703	1177	1723	2094	2109	1440	673	914	545	302	715	322	404	474	310	509	130	107	150	221	307	157	75	158	111	92	36	48	92	43	59	61	63	35	27	26	60	22	27	23	30	24	15	22	11	14	26	11	12	8	10	6	3	7	6	9	5	5	3	8	9	5	2	2	2	3	3	2	1	0	2	12	1	8	1	3	0	1	0	0	0	6	2	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	22127	19882	6301	9047	3635	2577	3032	3454	3376	2450	1300	1561	1001	703	1209	655	731	786	574	796	287	266	266	400	500	258	163	262	197	179	98	104	166	95	122	131	102	73	48	51	98	36	46	39	53	35	30	45	28	23	41	19	14	24	16	15	9	9	5	13	7	12	11	11	21	5	4	7	5	10	6	3	3	2	3	11	3	2	1	4	0	3	1	0	2	7	2	0	1	0	1	2	1	1	1	0	2	0	5	0	1	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	10190	11836	2924	5511	1673	1143	1701	2170	2072	1434	660	948	532	293	714	341	389	460	314	492	126	125	150	226	296	132	76	145	111	97	42	50	93	39	66	62	57	37	25	33	56	19	29	22	29	24	18	23	16	13	26	10	9	12	10	10	4	6	4	6	2	5	4	8	15	4	2	5	3	6	3	2	1	0	2	10	2	2	1	3	0	1	0	0	0	6	2	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	21664	19789	6256	9213	3560	2547	2854	3451	3337	2392	1310	1523	985	678	1282	659	685	768	533	820	277	267	274	390	486	269	153	255	172	173	101	109	163	91	125	125	91	69	55	50	91	39	37	39	46	30	28	34	32	23	45	30	11	21	16	12	10	11	7	14	12	10	14	5	21	2	8	10	8	11	7	2	3	3	6	10	2	3	0	2	0	3	2	1	3	5	0	0	1	0	1	3	1	2	1	0	3	1	5	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	9879	11736	2880	5676	1657	1129	1592	2120	2110	1431	671	924	523	292	781	342	370	447	293	495	121	130	163	238	295	158	64	147	91	104	43	52	88	41	74	65	57	32	31	27	50	22	21	21	26	18	14	14	18	12	32	19	7	11	9	9	5	4	3	7	6	3	7	3	12	2	4	8	5	8	5	1	1	0	4	10	1	1	0	1	0	1	0	0	0	4	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	20466	21446	5962	10102	3647	2718	3179	3722	3842	2633	1341	1656	1014	632	1346	687	687	816	635	953	310	265	328	388	607	312	152	284	181	173	130	115	169	97	130	117	119	65	54	56	133	46	49	33	46	44	30	44	25	28	33	34	16	28	13	19	20	6	14	22	15	11	17	10	5	7	12	11	15	3	7	10	6	2	1	4	5	1	1	4	3	3	0	1	4	4	0	1	2	0	0	1	1	5	0	1	0	0	2	1	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	8943	13156	2624	6433	1787	1272	1811	2333	2489	1673	719	916	559	278	869	371	394	466	349	593	154	124	177	232	418	181	70	156	118	96	63	58	108	58	82	62	66	36	32	33	96	20	25	10	19	26	19	27	9	18	22	15	8	16	5	8	12	2	11	19	7	6	12	6	4	5	7	5	4	1	3	7	4	1	0	4	3	0	1	3	2	1	0	0	2	3	0	1	2	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	20552	21455	6032	10005	3640	2720	3230	3689	3898	2589	1340	1667	986	658	1411	647	710	851	637	893	309	288	353	373	598	326	151	263	179	171	110	120	163	90	132	105	109	60	53	49	118	47	41	34	40	42	32	53	32	28	46	33	13	29	16	17	20	6	11	24	13	11	6	18	9	3	12	10	8	9	7	8	6	2	1	7	8	2	1	4	2	4	0	1	4	8	2	1	1	3	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south32_active	80	8975	13328	2684	6305	1771	1293	1858	2258	2565	1619	731	931	531	303	881	349	398	488	344	560	145	145	190	230	406	189	62	140	117	98	45	59	111	53	68	45	59	32	35	29	79	19	18	14	16	26	19	34	14	11	19	16	6	14	9	9	12	4	7	19	6	6	2	14	7	3	8	6	3	6	2	5	3	0	0	6	6	1	1	3	2	2	0	0	2	7	2	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	20436	21588	6040	9994	3638	2769	3161	3712	3880	2561	1328	1667	970	668	1361	669	710	877	609	851	296	260	336	340	624	325	149	254	209	157	99	93	139	84	130	106	103	64	37	41	107	46	42	39	41	43	31	53	29	32	48	27	15	32	22	19	16	7	13	25	16	8	5	13	12	2	10	10	5	12	7	13	7	2	1	8	7	4	1	3	2	3	2	1	3	7	3	2	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south33_active	80	8998	13334	2700	6284	1758	1346	1796	2222	2593	1542	742	949	546	316	840	359	405	516	326	569	146	146	181	202	403	199	66	158	133	87	43	48	91	51	61	52	58	33	21	21	70	21	19	17	19	31	16	33	14	14	20	14	9	18	8	10	7	5	5	20	10	4	2	11	9	2	5	6	3	9	2	9	4	0	0	6	6	3	1	3	1	1	1	0	2	7	2	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	20430	21344	6155	9910	3666	2755	3215	3750	3834	2605	1319	1722	941	688	1412	669	732	867	599	843	299	240	345	384	579	319	142	243	202	148	110	87	138	87	130	131	90	62	49	46	102	44	45	37	46	42	27	58	32	37	46	22	17	29	21	20	16	9	15	23	12	5	12	14	12	3	7	12	6	10	7	10	4	2	2	8	5	4	2	3	1	1	2	1	2	5	4	2	0	6	1	0	0	0	0	0	4	0	0	1	4	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
0.03	south34_active	80	8994	13318	2741	6209	1748	1304	1857	2248	2520	1570	715	1062	520	315	861	354	425	490	330	592	138	129	177	223	372	189	64	142	116	79	51	46	77	53	64	72	51	32	28	18	67	18	24	23	22	28	14	38	16	15	22	11	10	15	6	12	7	4	6	18	7	3	9	11	9	3	4	7	4	8	4	6	1	0	1	6	4	4	2	3	0	1	1	0	2	5	3	1	0	3	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	20518	21078	6085	9865	3666	2754	3221	3751	3989	2646	1354	1721	981	685	1259	679	745	845	606	820	304	234	329	379	549	313	145	243	186	136	108	82	161	73	136	130	99	65	60	51	112	45	43	37	44	45	31	29	24	36	25	14	19	22	18	16	11	10	19	22	11	5	17	10	13	4	10	8	10	5	5	12	4	1	4	8	1	4	1	1	1	1	2	0	1	5	4	1	0	4	0	1	0	0	0	1	4	0	0	1	4	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	9052	13101	2672	6166	1787	1289	1832	2310	2653	1629	743	1070	542	312	749	345	416	478	342	546	146	119	179	219	293	186	70	140	101	77	44	38	92	41	78	84	57	35	34	23	66	24	26	24	23	28	15	17	13	15	15	10	12	18	5	11	2	3	7	11	6	1	11	6	9	4	7	5	7	4	3	8	1	0	2	6	1	4	1	1	0	1	1	0	1	5	3	0	0	2	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	20805	20195	6082	9442	3637	2669	3144	3687	3787	2501	1332	1667	996	662	1231	651	755	751	617	787	303	221	318	393	491	281	142	272	164	148	103	70	173	84	136	132	113	55	64	57	102	36	40	29	45	44	23	29	22	31	31	15	17	22	15	15	9	13	18	23	8	5	19	6	11	8	10	7	10	6	13	11	5	1	5	7	2	2	2	2	0	1	0	0	2	1	1	0	0	2	0	1	0	0	0	1	4	0	0	2	7	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	9275	12363	2641	5892	1747	1182	1786	2277	2389	1524	715	1024	536	286	722	325	411	420	354	543	149	100	165	222	272	153	69	163	77	88	43	34	93	48	93	85	63	27	36	28	59	19	24	16	23	26	10	19	13	14	14	10	7	19	6	11	2	5	10	8	2	2	11	0	7	4	6	5	6	3	11	7	1	1	4	6	2	2	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	4	0	0	0	3	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	21233	19752	6026	9322	3661	2662	3102	3594	3537	2308	1309	1583	950	641	1175	620	787	670	576	829	304	263	292	359	528	258	149	268	154	167	95	68	178	84	147	111	97	53	63	54	120	37	48	30	45	37	25	27	23	23	37	21	20	21	18	14	7	15	15	22	7	8	18	9	9	7	13	5	9	5	11	11	6	2	6	8	1	5	1	4	0	2	0	0	2	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	9642	11964	2644	5705	1728	1133	1725	2263	2218	1346	692	898	497	279	678	307	435	385	332	542	142	128	143	210	294	137	76	168	82	99	43	24	96	44	101	69	53	26	33	29	60	20	25	16	26	22	11	21	14	10	15	15	9	17	11	9	4	9	9	7	2	2	10	3	6	3	8	2	4	3	9	7	1	2	3	7	1	4	0	3	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	21364	19100	6208	9077	3590	2592	2928	3387	3349	2187	1255	1506	900	620	1104	605	740	678	544	793	274	278	286	324	475	230	164	276	151	177	96	73	158	74	131	112	96	47	55	45	101	37	55	27	48	39	26	23	22	15	38	22	22	18	18	18	6	15	18	12	8	6	16	10	11	7	7	6	6	6	11	13	6	4	7	6	2	4	1	5	1	2	2	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9842	11401	2782	5548	1672	1080	1584	2154	2082	1272	632	819	463	270	677	310	420	377	305	530	127	138	134	184	299	115	86	193	78	99	47	23	75	37	83	63	54	20	23	22	52	14	29	14	25	18	12	14	13	7	18	14	8	12	11	7	4	10	9	7	2	2	11	4	10	3	3	2	0	4	9	10	1	2	3	5	1	3	0	3	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	21217	19128	6273	9030	3690	2616	2946	3447	3399	2218	1230	1495	894	645	1129	621	718	678	536	869	256	282	287	324	490	228	156	276	149	177	102	91	165	83	130	111	87	57	49	48	112	43	60	31	49	39	24	27	29	20	33	23	18	19	20	23	13	16	13	5	6	9	15	8	10	7	9	7	7	6	2	10	5	5	5	8	3	9	1	8	2	3	2	0	1	2	0	0	1	0	1	0	0	0	3	1	8	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9655	11454	2827	5543	1746	1107	1580	2179	2105	1283	627	833	482	282	684	320	444	389	302	577	111	144	143	192	306	121	81	190	89	101	51	36	87	39	82	60	54	27	24	21	65	13	34	16	30	19	9	19	17	13	17	15	7	12	11	8	9	10	7	3	3	5	10	4	7	5	4	2	1	6	1	8	2	3	2	7	1	7	1	4	2	2	1	0	1	1	0	0	1	0	0	0	0	0	0	1	8	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	20653	19462	6231	9043	3644	2614	2959	3457	3512	2330	1250	1557	909	631	1165	645	699	745	569	785	274	277	300	298	468	242	143	262	179	178	117	95	165	87	120	110	90	61	51	48	95	39	58	26	58	37	27	22	34	21	47	23	22	18	15	24	20	12	14	1	9	4	11	6	11	8	5	5	3	4	4	7	2	4	3	3	3	7	4	6	3	2	2	0	2	2	0	0	1	0	2	1	0	0	2	1	8	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9350	11835	2848	5637	1739	1145	1564	2159	2257	1395	641	927	516	280	727	332	415	420	336	504	124	140	151	182	311	146	75	168	108	101	61	42	90	39	72	64	57	28	26	22	64	14	32	11	35	19	12	13	19	12	27	12	9	11	7	5	11	9	9	1	3	3	8	3	7	5	2	1	1	4	3	5	1	2	1	3	1	5	2	1	3	0	1	0	1	1	0	0	0	0	2	0	0	0	0	1	8	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
