label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58
0.03	north12_active	80	295	162	116	57	68	29	19	41	56	72	40	26	20	19	7	2	8	3	12	5	1	0	3	1	10	1	3	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	690	352	214	142	135	65	53	63	94	109	68	49	29	28	16	9	11	6	19	9	3	2	5	1	7	3	3	3	1	2	0	1	0	0	3	2	0	1	1	0	2	0	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	307	176	108	67	80	34	21	37	69	86	41	29	20	18	9	2	6	2	12	3	1	1	3	0	5	1	3	0	0	0	0	1	0	0	1	2	0	1	0	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	684	343	218	148	154	57	61	52	92	113	99	69	29	37	11	6	10	7	19	9	2	3	3	1	10	2	5	2	1	3	1	3	0	0	3	0	1	0	1	0	0	0	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	313	174	106	71	89	26	30	28	67	88	56	43	17	22	5	1	5	4	9	3	1	1	1	1	5	1	5	2	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	707	347	206	126	169	54	57	46	99	144	99	85	26	32	11	8	10	11	22	14	2	3	3	1	10	4	3	4	1	2	1	3	0	0	2	0	1	0	1	0	0	1	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	320	173	99	60	97	24	31	23	65	100	58	57	17	15	4	3	5	7	12	7	1	1	0	1	5	3	3	4	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	715	363	220	125	146	62	57	48	104	121	97	85	29	33	16	9	13	9	23	11	1	4	4	1	7	4	6	13	1	2	1	3	0	1	1	1	5	0	0	0	0	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	340	183	122	56	84	25	31	22	73	77	62	52	20	20	9	3	9	7	15	7	0	1	1	1	4	3	6	13	1	0	0	3	0	0	1	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	705	376	226	112	137	71	55	57	89	130	70	71	30	31	17	9	17	12	23	17	3	1	5	2	10	4	13	11	1	2	1	1	0	2	0	1	4	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	348	192	130	49	83	29	28	24	53	74	40	39	19	18	10	4	10	8	17	8	1	0	2	1	10	4	6	11	1	2	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	714	385	229	119	128	73	67	65	88	142	66	74	33	23	14	12	18	12	18	16	4	1	4	2	7	4	17	11	0	2	0	1	1	2	0	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	363	195	139	44	75	32	37	30	50	92	42	40	19	18	9	5	13	6	13	5	2	0	2	1	7	3	4	11	0	2	0	0	0	1	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	704	392	221	115	140	62	65	69	83	141	58	65	29	31	15	16	18	15	22	16	3	2	6	3	7	3	14	10	0	4	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	340	198	121	42	87	31	35	36	40	98	38	42	15	26	9	9	14	7	16	6	2	0	5	1	7	2	0	8	0	4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	714	381	213	122	142	40	71	60	80	153	80	67	29	31	8	16	9	16	13	15	2	1	8	4	0	3	8	10	0	4	1	5	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	348	203	106	44	90	22	36	36	39	117	57	39	20	24	5	10	7	7	10	10	2	0	6	2	0	2	0	8	0	4	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	910	676	672	139	92	77	94	53	47	156	23	11	22	19	12	20	24	6	23	6	4	6	8	9	14	6	3	3	7	0	2	1	3	5	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	491	429	462	78	48	34	53	32	20	115	14	4	12	12	6	13	15	4	13	3	1	5	4	6	8	3	2	3	6	0	1	1	3	3	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	928	657	741	127	82	77	101	59	39	138	28	14	23	18	16	11	20	11	24	5	5	6	2	10	12	9	4	4	4	0	1	1	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	488	427	518	69	45	37	55	38	15	104	18	4	13	13	9	8	11	5	13	3	0	5	0	7	10	5	3	3	3	0	0	1	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	947	639	703	130	81	80	100	64	42	122	30	17	27	19	14	13	23	15	21	6	6	6	2	8	27	8	2	1	3	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	524	397	500	66	41	40	55	41	14	91	15	9	15	14	9	8	14	6	14	3	2	4	1	6	23	7	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_all	80	946	681	768	120	71	80	90	77	42	108	22	17	29	15	16	10	16	15	16	8	6	6	3	7	24	17	2	4	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	514	435	526	60	32	41	54	53	19	69	12	8	16	11	10	4	8	6	11	4	2	2	1	6	20	11	1	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_all	80	881	635	651	115	74	78	84	76	49	106	16	20	28	12	15	16	19	10	15	10	5	5	6	3	23	17	1	4	1	2	3	1	0	3	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	467	388	412	52	35	38	50	51	25	68	7	10	11	9	8	8	12	5	11	5	3	1	3	3	20	9	0	3	1	0	2	1	0	3	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	830	581	562	127	80	64	78	66	35	88	12	18	29	16	13	17	14	6	12	11	4	7	5	3	13	17	2	3	1	1	3	1	0	3	8	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	440	357	347	61	37	30	46	42	16	59	7	7	13	10	8	8	10	4	8	6	2	1	2	2	12	9	0	3	1	0	2	1	0	3	8	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	794	539	451	123	82	66	71	51	36	75	17	16	21	19	16	15	13	5	11	9	3	6	3	3	8	12	1	0	2	1	4	1	0	0	8	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	402	318	271	48	39	32	39	27	16	49	10	7	8	9	7	7	9	3	7	7	2	1	2	2	6	3	0	0	2	0	2	1	0	0	8	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	743	503	356	126	83	66	67	32	25	44	19	16	18	19	10	19	9	3	11	9	3	5	2	3	5	2	1	1	4	1	1	0	1	0	2	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	368	278	227	41	41	31	38	13	11	29	12	8	9	8	4	7	6	1	7	7	2	1	1	2	4	1	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	742	519	347	119	86	68	67	37	31	51	22	18	21	23	10	14	3	3	10	11	5	5	1	4	3	2	1	2	4	1	1	0	1	0	1	0	1	1	0	4	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	357	272	232	43	45	30	34	16	15	34	11	7	10	13	4	4	1	3	7	8	4	2	0	3	1	1	0	1	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	735	521	362	123	101	71	70	37	40	54	24	18	20	15	7	16	9	2	11	17	6	4	1	4	1	4	2	2	4	1	0	0	2	1	1	0	1	1	0	4	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	345	281	248	48	50	30	37	18	19	34	10	6	10	9	3	6	5	2	7	9	3	1	0	2	0	2	0	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	874	737	751	151	89	77	76	55	36	100	22	21	22	29	9	14	13	7	24	8	6	1	0	2	16	16	2	10	3	0	2	1	1	1	3	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
0.03	south31_active	80	491	465	468	79	33	39	52	22	24	61	8	9	10	23	7	7	10	3	15	4	2	1	0	1	3	4	1	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	869	761	811	134	90	71	82	44	34	129	25	15	22	21	9	16	18	9	19	10	3	2	2	2	17	7	1	0	2	0	0	0	1	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
0.03	south32_active	80	490	478	525	73	34	37	50	17	22	92	10	7	11	15	7	10	14	2	10	6	0	2	0	1	4	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	896	721	808	134	96	63	79	51	37	128	23	12	22	22	12	20	17	8	14	9	3	2	5	3	21	15	0	1	3	2	2	0	1	1	3	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0
0.03	south33_active	80	484	455	548	78	38	33	47	20	24	102	8	7	11	17	10	15	11	3	10	7	1	2	1	2	8	3	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	891	695	896	141	91	55	87	56	39	164	21	16	20	29	14	17	15	10	8	8	4	4	5	4	18	19	0	2	4	2	2	0	0	1	5	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south34_active	80	482	444	632	77	32	23	48	31	24	138	10	9	11	20	10	13	9	6	6	6	2	3	1	3	7	7	0	0	2	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	887	727	854	140	86	62	70	61	39	131	27	16	22	23	12	12	14	7	4	9	4	2	5	5	9	16	0	7	5	2	2	0	1	1	3	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	462	467	587	63	32	22	37	34	22	104	8	8	10	15	9	9	10	5	4	6	2	1	3	3	9	4	0	2	2	2	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	915	696	760	154	87	64	62	63	40	141	23	16	24	29	13	12	13	6	4	7	5	2	2	6	7	5	1	8	4	2	0	0	1	1	5	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	491	444	511	70	33	21	30	36	21	102	5	9	13	18	10	7	10	4	3	4	4	1	2	3	7	4	1	2	1	2	0	0	1	1	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	911	699	669	147	86	59	60	56	41	124	24	13	24	18	12	8	16	7	4	6	5	3	3	4	9	7	1	8	1	0	0	0	1	2	5	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	480	456	445	57	41	22	32	33	21	73	7	7	11	9	10	3	11	5	2	4	3	3	2	2	8	6	1	3	0	0	0	0	1	1	4	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	946	640	633	143	99	58	74	55	42	131	22	16	24	18	15	9	19	6	16	2	4	3	5	5	8	6	2	8	0	0	0	0	1	1	2	0	5	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	502	421	439	63	47	28	47	37	25	82	9	6	12	10	12	4	13	4	7	1	2	2	2	2	5	3	2	3	0	0	0	0	1	0	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	928	653	693	146	97	63	79	52	44	139	16	16	21	19	17	10	15	9	23	3	1	4	6	4	10	7	3	5	0	0	2	0	0	1	3	0	4	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south39_active	80	478	446	503	77	46	36	51	36	28	98	10	7	10	8	11	4	11	6	10	2	0	2	3	2	6	4	2	4	0	0	1	0	0	0	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	931	653	744	134	91	72	81	42	41	154	15	18	20	20	18	10	16	9	32	2	2	3	6	4	14	9	3	4	0	0	2	0	0	1	1	0	4	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south40_active	80	469	437	515	70	37	46	48	30	23	109	10	11	10	12	10	5	10	4	13	2	0	0	3	2	6	6	1	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
