label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	north6_all	80	10711	4581	1870	1325	1018	859	690	649	494	392	305	269	208	128	210	123	106	107	166	114	134	79	62	45	43	38	19	40	36	31	20	13	22	19	18	9	18	8	7	11	8	10	5	8	5	7	3	10	1	3	1	2	2	2	4	1	1	1	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	5466	2347	784	556	443	398	327	308	231	181	153	125	97	57	113	47	53	52	108	62	67	36	38	24	19	16	8	17	17	12	7	3	10	12	13	6	9	6	1	5	2	6	4	6	2	5	0	3	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	10169	4351	1880	1326	976	822	660	613	475	357	318	269	182	139	207	134	103	101	149	106	139	76	62	41	50	30	24	41	28	40	13	12	20	12	13	8	12	10	9	11	7	7	5	8	5	4	2	13	2	2	2	1	2	1	4	0	1	1	1	0	1	1	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_active	80	5150	2167	796	570	411	368	325	292	225	166	161	128	84	58	100	49	49	44	93	56	68	32	34	21	17	13	8	16	12	12	4	3	7	7	9	6	9	5	2	3	2	5	5	6	1	3	0	3	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	9659	4210	1859	1306	918	797	626	566	403	353	312	272	190	133	204	136	93	90	141	79	110	82	62	39	48	29	28	29	27	35	15	14	18	11	12	9	11	8	8	7	6	9	8	6	5	5	2	12	7	2	1	1	0	1	1	1	2	1	2	0	1	1	1	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	north8_active	80	4699	2061	780	560	373	353	277	267	178	154	149	119	77	57	96	47	43	33	82	45	57	40	28	14	12	11	9	9	12	14	5	3	5	7	7	6	8	5	1	1	3	3	7	3	2	3	0	3	5	0	1	0	0	0	1	0	1	0	2	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_all	80	9337	4168	1872	1276	900	783	639	568	385	346	299	278	179	148	186	132	99	87	139	83	126	70	68	45	47	39	29	25	24	31	20	12	21	10	18	8	12	8	12	9	11	11	6	7	6	5	3	5	8	0	1	1	0	2	4	1	1	0	2	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	4442	2025	795	562	369	345	273	269	166	154	146	121	73	62	78	54	39	30	81	44	67	40	26	16	11	17	7	10	11	14	8	2	5	7	5	4	7	5	4	3	6	5	5	3	3	2	1	1	7	0	1	0	0	1	3	0	0	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	9285	4250	1861	1258	895	742	617	577	369	339	280	288	185	141	181	124	92	81	129	88	108	79	70	43	46	33	29	22	25	34	24	9	21	13	19	11	13	9	11	6	14	12	6	5	4	6	2	0	10	0	0	0	0	3	3	1	1	1	2	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	4372	2045	784	540	354	324	261	277	146	147	137	128	82	57	82	50	35	30	68	46	59	48	28	15	13	16	9	10	8	20	9	1	8	10	5	5	6	6	4	3	8	7	5	2	3	3	1	0	9	0	0	0	0	1	2	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	10719	4752	1847	1247	1020	810	712	674	442	399	336	301	223	159	222	121	94	94	162	104	135	89	84	57	48	47	30	34	31	44	12	9	18	15	25	8	13	11	11	10	5	5	9	10	7	3	1	3	2	5	1	3	1	1	0	0	1	2	2	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	5445	2411	796	534	427	360	353	352	206	184	150	143	88	58	108	54	36	35	81	56	81	46	34	23	19	28	10	18	17	29	4	2	4	10	17	4	6	5	2	2	3	3	8	8	1	2	0	1	1	2	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	10816	4673	1857	1231	1042	803	715	673	439	384	344	304	202	145	229	115	84	101	173	98	141	93	96	49	40	36	30	37	26	55	17	11	22	19	19	7	15	12	9	10	6	7	11	15	1	2	1	2	4	4	2	2	1	1	0	0	0	2	1	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	5499	2307	768	524	445	375	343	334	192	185	156	148	76	56	116	57	32	42	91	53	89	50	44	25	15	19	7	19	14	26	8	2	9	10	14	2	10	6	2	1	3	3	8	11	1	1	0	1	2	2	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11182	4761	1888	1251	1017	857	700	649	458	385	331	312	184	129	242	110	81	89	173	107	150	87	106	62	36	29	31	33	25	42	21	16	23	30	14	7	14	9	6	7	7	8	7	14	2	8	4	2	6	3	3	0	2	0	1	1	1	2	1	1	0	0	1	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	5737	2381	801	534	454	396	340	301	198	175	152	156	75	60	108	53	36	38	91	55	91	47	58	30	16	11	6	16	12	17	8	5	12	19	8	4	9	4	1	1	3	3	3	9	1	3	3	1	4	2	0	0	0	0	1	0	1	1	1	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11382	4906	1917	1242	1005	855	713	648	469	390	347	307	170	125	225	98	92	94	157	99	139	96	109	54	34	48	29	35	26	37	16	21	17	33	15	9	14	9	6	4	7	11	9	11	4	7	6	2	5	2	2	0	2	1	1	1	1	3	0	0	0	0	1	2	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	5882	2488	825	552	466	389	338	301	190	166	161	153	72	56	99	44	47	38	83	52	73	58	66	22	14	22	9	19	9	16	7	6	10	20	10	4	7	4	1	0	2	5	3	8	2	2	5	0	3	2	0	0	1	1	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11242	5019	1971	1245	992	843	710	672	472	387	361	282	170	121	225	93	99	94	161	90	137	112	106	50	33	49	29	34	25	27	17	19	14	29	23	7	9	6	6	8	7	5	7	8	3	8	7	3	5	2	2	0	3	1	1	1	2	3	2	1	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	5853	2540	862	538	445	384	345	298	211	177	174	147	64	53	94	37	49	40	94	43	71	65	59	19	14	23	12	23	11	13	10	7	9	17	11	4	4	1	2	6	3	2	2	6	1	2	5	1	2	1	0	0	1	1	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11205	4995	1972	1248	1031	837	715	666	478	388	371	298	180	137	201	101	121	89	139	90	124	119	88	44	28	47	28	23	29	26	12	20	20	21	17	7	7	7	5	12	4	6	6	6	3	5	9	6	4	2	0	1	3	1	1	0	3	1	3	2	1	0	1	2	0	0	2	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	5835	2531	860	506	439	381	359	307	212	181	180	164	73	55	83	42	53	34	76	39	67	68	47	17	10	25	14	15	13	15	9	7	14	14	7	4	2	2	1	8	1	3	1	6	1	0	6	4	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11160	5016	1926	1276	1030	845	674	647	515	375	361	297	199	137	190	105	117	99	144	105	137	118	73	33	31	36	25	29	30	36	17	16	28	18	17	7	9	8	3	14	2	8	5	8	2	3	8	5	3	1	0	2	2	1	3	0	2	1	3	2	1	0	1	0	1	0	2	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	5816	2524	836	524	448	399	329	301	256	178	176	163	88	58	96	40	49	39	75	45	83	60	31	10	9	22	11	15	15	21	10	7	15	11	9	4	4	4	1	8	1	5	1	4	0	2	4	4	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11190	4966	1930	1247	1031	865	664	602	523	339	333	314	198	148	196	110	103	88	154	116	146	120	77	38	32	38	24	34	25	42	17	14	40	17	14	7	9	7	3	14	1	10	6	9	6	6	9	4	0	0	1	2	1	1	3	2	1	0	4	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	5850	2538	833	499	460	402	312	291	257	155	166	171	87	64	108	39	40	35	91	49	86	62	34	13	11	26	12	18	10	21	7	7	22	10	5	3	3	6	1	7	0	6	0	5	5	4	4	3	0	0	1	0	0	1	2	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11436	4906	1920	1271	1006	858	668	641	518	350	301	307	186	140	205	103	99	99	166	120	151	113	74	35	52	38	29	43	25	49	18	14	38	23	10	6	16	7	3	10	1	11	4	9	11	7	6	1	1	0	2	2	1	1	3	3	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	5975	2516	825	534	446	407	296	331	249	156	149	160	78	62	118	35	44	38	90	58	81	55	32	12	23	24	13	21	10	22	3	7	20	11	5	1	7	4	1	4	0	7	0	3	8	4	3	1	0	0	2	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11427	4834	1979	1300	1005	878	699	669	500	349	324	290	188	139	189	117	108	91	174	111	151	109	92	40	50	40	28	52	24	42	15	17	38	20	10	6	17	10	5	6	3	8	5	11	10	8	4	1	4	0	3	1	0	1	3	3	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
0.03	north20_active	80	5934	2522	851	551	448	397	318	344	228	158	167	138	73	62	113	43	51	48	93	56	79	54	46	14	24	23	12	28	8	19	2	7	25	9	3	0	9	3	1	3	0	3	0	4	8	2	3	1	2	0	3	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9996	3721	2673	1438	1005	814	1043	703	456	315	521	262	168	221	122	201	134	132	89	86	57	52	63	41	41	30	31	23	28	19	24	21	23	18	11	9	10	7	11	13	6	10	5	7	11	3	3	2	2	1	4	1	1	3	2	6	1	2	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	4993	1715	1317	651	472	364	521	359	206	124	294	111	78	106	41	99	54	70	51	45	31	20	31	25	16	16	11	10	13	7	16	11	12	9	6	2	3	4	6	9	1	2	2	6	3	1	1	1	2	0	1	0	1	3	2	4	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	10551	3857	2815	1486	1078	807	1136	739	463	304	541	268	159	213	117	220	125	142	78	83	59	57	79	47	44	32	28	27	34	18	25	29	37	16	9	9	15	7	14	12	5	8	8	4	12	7	3	4	2	1	4	1	3	3	1	5	4	2	1	0	0	4	1	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5327	1788	1391	678	521	361	600	377	213	122	309	126	69	105	41	114	55	77	41	40	33	30	36	31	21	18	9	12	13	8	15	19	22	6	4	3	4	4	7	9	1	3	4	3	3	2	0	1	2	0	0	0	3	3	1	4	1	1	1	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10809	3940	2813	1510	1039	790	1194	758	473	296	501	275	170	236	135	239	119	146	86	90	66	59	86	42	34	31	24	34	44	23	33	30	39	15	12	10	15	11	10	11	4	11	8	6	11	6	3	4	3	2	3	0	3	1	1	6	4	2	1	2	1	4	1	1	0	1	1	1	5	1	0	0	1	1	2	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south23_active	80	5555	1837	1377	680	489	357	614	390	215	132	285	131	75	115	43	128	62	90	42	43	33	30	40	24	16	15	11	14	18	8	23	18	30	7	6	4	5	6	3	4	2	7	4	3	2	1	0	1	2	2	0	0	3	1	1	3	0	1	1	0	1	4	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10749	3910	2817	1503	1090	864	1176	760	479	281	464	267	178	227	142	202	102	138	85	105	63	55	78	37	39	32	28	33	48	25	33	28	47	18	11	15	15	13	14	15	5	9	6	6	8	7	4	6	4	2	3	0	5	1	0	2	5	1	1	2	1	5	0	1	0	1	1	3	5	1	0	0	1	1	2	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south24_active	80	5555	1882	1397	686	526	405	599	375	219	121	262	116	74	107	56	100	56	79	44	50	25	26	38	20	18	15	14	15	21	7	18	14	32	9	6	8	4	8	5	8	2	6	5	3	1	2	2	2	2	2	0	0	4	1	0	0	0	1	1	0	1	5	0	0	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10742	3987	2766	1514	1051	886	1166	692	461	290	466	271	167	225	152	213	103	139	90	94	68	52	76	38	31	41	34	29	42	25	29	29	38	30	10	15	15	13	10	13	4	9	7	8	8	5	7	5	3	2	2	0	3	0	0	2	4	1	0	2	1	2	0	1	0	1	1	3	0	0	0	0	1	1	3	0	0	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south25_active	80	5587	1904	1400	712	490	420	592	335	205	121	254	119	61	96	59	124	56	71	43	48	25	20	39	19	15	16	20	12	22	10	15	13	22	13	6	6	5	8	4	6	2	7	5	4	1	2	5	1	1	2	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10745	4003	2772	1483	1077	896	1199	696	451	283	507	247	156	208	145	217	113	143	100	101	68	52	77	32	32	46	33	28	42	19	23	19	32	27	11	15	20	8	11	8	5	6	5	7	5	3	9	4	2	3	2	1	4	1	0	3	4	1	0	0	2	3	0	0	2	1	1	2	1	0	0	1	0	0	1	0	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south26_active	80	5664	1951	1397	695	493	423	653	350	193	112	257	102	61	86	66	116	54	68	49	53	21	21	43	16	17	18	18	11	22	7	13	7	13	15	7	6	4	6	6	5	2	2	2	4	0	2	7	1	0	2	0	1	2	1	0	0	2	0	0	0	1	2	0	0	2	0	0	2	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10712	3936	2737	1517	1087	855	1143	700	424	283	506	265	161	213	139	236	118	163	91	89	87	45	99	37	29	51	33	22	44	14	13	17	31	21	15	14	29	5	8	4	3	6	3	4	3	5	9	3	3	1	3	3	3	1	0	1	3	1	0	0	1	2	0	1	2	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5594	1909	1388	701	497	390	614	369	190	113	227	118	55	93	58	145	61	85	41	48	33	19	48	14	16	21	16	8	27	7	6	8	10	11	11	6	12	2	5	2	1	1	0	2	0	3	6	0	1	0	1	1	2	1	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10847	3860	2740	1467	1097	877	1106	723	426	287	534	256	165	224	129	229	129	153	90	93	93	39	96	37	24	51	26	26	35	13	21	24	31	18	17	10	26	6	9	7	3	4	4	3	2	4	7	2	3	2	2	3	4	1	0	1	4	0	0	1	1	1	0	2	3	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	5590	1856	1381	669	504	421	601	388	186	121	237	108	62	115	50	133	73	79	46	53	42	15	42	18	13	22	10	11	22	4	11	10	16	13	9	6	9	2	7	5	1	0	1	0	0	3	6	1	1	1	1	1	2	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	10860	3847	2693	1494	1100	875	1041	753	422	301	509	257	174	242	121	223	115	154	87	88	108	40	95	38	35	41	29	32	29	18	24	27	31	24	14	15	20	10	8	7	2	5	5	6	3	3	8	3	4	2	2	2	3	0	0	1	3	1	0	2	0	0	0	2	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south29_active	80	5461	1846	1362	700	516	420	565	397	175	129	251	116	74	131	43	126	62	89	42	43	51	11	36	19	17	18	14	13	16	6	9	12	14	15	8	7	11	2	7	5	1	0	2	0	2	2	7	1	2	1	2	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	10821	3901	2813	1488	1104	867	1119	766	428	304	499	269	177	247	119	198	124	145	84	106	99	40	78	37	43	39	30	33	22	24	27	28	34	26	11	15	22	10	15	11	3	3	6	9	6	3	13	5	2	2	1	5	2	0	0	0	1	2	0	2	0	0	0	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south30_active	80	5348	1863	1386	693	525	397	615	400	164	132	256	127	68	125	47	118	57	89	37	51	48	10	30	20	22	16	15	13	10	9	10	12	19	15	3	8	10	3	10	5	1	0	3	3	2	2	8	2	1	1	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	10669	3967	2730	1516	1091	816	1070	738	404	291	534	244	178	228	149	233	133	167	85	94	54	54	69	53	44	39	30	24	25	20	24	26	38	18	12	15	18	7	8	8	6	2	4	7	4	1	5	8	4	5	2	0	2	2	1	0	0	0	0	1	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	5558	1928	1375	706	516	411	595	386	187	139	284	107	78	110	58	117	64	90	34	52	31	21	32	29	17	19	11	9	13	8	13	9	25	9	6	8	12	2	4	6	4	1	1	5	2	0	0	5	2	3	2	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10604	4082	2771	1544	1121	822	1115	755	429	277	522	233	176	241	151	235	141	162	77	97	47	60	73	42	44	39	29	22	29	20	26	26	30	12	17	16	26	9	8	10	4	4	3	8	5	2	3	5	2	2	2	0	3	2	0	0	1	0	0	1	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5447	1952	1385	741	535	417	598	415	204	132	278	113	78	126	58	126	71	95	37	51	22	23	34	28	17	19	12	10	18	10	14	7	19	6	11	7	17	2	4	6	3	2	0	5	3	1	0	2	1	1	2	0	3	2	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
