label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	north6_all	80	11549	3407	2300	1785	1667	913	1277	903	414	284	285	352	231	160	154	137	221	127	122	69	55	51	93	63	36	46	41	24	16	43	26	11	22	20	16	4	5	11	4	19	12	3	15	4	8	6	7	10	1	6	3	3	6	4	2	4	1	2	1	1	1	0	2	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	6111	1503	1095	866	861	436	687	500	176	108	121	186	109	70	68	66	93	74	54	22	18	18	42	38	12	24	25	10	6	23	14	4	9	5	13	2	2	4	1	11	6	1	7	3	4	3	3	7	1	6	1	2	5	4	1	1	1	1	1	0	0	0	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	11510	3415	2266	1766	1609	889	1268	886	390	310	279	330	222	177	158	149	194	129	111	71	49	52	86	68	40	48	44	32	17	38	29	7	18	35	12	9	7	14	8	19	10	2	13	5	8	10	6	10	1	7	2	3	6	4	2	3	1	1	0	1	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	6111	1480	1059	872	837	426	655	485	158	117	106	179	112	68	67	73	85	67	51	27	18	21	37	44	13	28	25	13	5	19	13	3	9	15	8	5	4	6	1	7	3	2	8	3	4	9	2	7	1	7	2	2	5	4	1	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	11515	3471	2278	1740	1657	866	1277	838	377	299	283	329	219	164	180	131	190	129	115	58	40	52	86	69	43	44	40	35	21	34	27	8	17	32	15	8	8	14	10	19	9	3	8	5	5	11	6	12	2	6	3	3	4	4	2	2	1	1	0	1	1	0	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	6096	1551	1062	875	829	410	682	442	150	117	105	179	105	65	88	61	96	65	63	25	16	23	29	41	15	24	23	15	8	17	16	5	9	16	9	4	4	7	1	7	5	3	4	2	4	10	0	7	1	6	1	2	4	4	1	1	1	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	11630	3466	2230	1690	1607	849	1259	843	389	299	293	329	193	172	186	142	181	126	111	63	53	63	79	64	38	46	37	35	22	27	34	9	19	25	17	14	8	16	12	17	10	5	7	7	3	12	9	6	1	6	4	0	0	2	2	3	1	1	1	1	0	0	1	2	1	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	6199	1572	1052	858	822	396	673	436	152	128	116	183	89	65	92	58	107	64	54	23	24	27	30	42	16	26	18	17	10	14	17	4	9	16	8	5	5	8	4	5	6	4	5	4	3	9	5	1	0	6	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	11319	3439	2257	1659	1700	839	1244	846	388	286	296	320	197	168	205	155	208	135	108	67	53	67	71	64	32	47	41	28	23	27	36	12	20	16	22	12	8	19	8	14	9	7	7	10	7	14	8	5	2	3	3	2	0	2	1	2	1	2	1	1	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north10_active	80	6001	1539	1072	812	887	383	661	433	155	118	128	179	94	71	113	69	114	77	54	27	19	32	37	39	14	26	15	15	11	13	20	5	8	9	12	4	5	11	4	5	6	4	5	4	3	10	5	3	0	3	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11333	3434	2251	1763	1623	906	1241	849	376	311	282	326	208	214	158	141	215	125	107	85	71	43	76	38	34	80	40	48	18	35	29	14	20	29	13	10	5	12	10	19	10	4	4	3	5	11	1	4	4	5	0	2	4	3	0	1	1	2	2	2	0	0	0	0	0	3	2	0	0	0	0	4	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north11_active	80	5852	1580	1052	874	798	412	622	450	154	114	113	171	97	93	75	66	120	62	55	28	23	25	30	15	9	40	26	26	11	13	12	5	10	11	5	9	2	8	3	14	5	3	3	1	1	7	0	4	2	4	0	2	2	1	0	1	0	0	2	1	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north12_all	80	11364	3384	2232	1737	1579	939	1262	847	389	308	295	281	196	195	156	155	253	116	102	78	74	44	82	44	36	75	40	46	14	35	36	15	25	26	14	10	5	11	11	12	9	3	5	4	2	12	1	5	4	4	2	1	3	3	0	2	0	3	3	3	0	0	0	0	1	3	1	0	0	0	0	6	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0
0.03	north12_active	80	5930	1560	1053	838	800	448	658	418	161	112	131	142	99	77	77	69	150	51	54	31	28	30	38	22	9	32	27	29	12	12	20	7	10	10	4	8	1	8	3	6	5	1	3	1	1	8	0	5	2	3	1	1	2	1	0	2	0	0	2	2	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north13_all	80	11381	3341	2246	1726	1558	974	1254	861	431	292	315	284	192	177	171	135	259	125	94	67	61	47	79	47	41	70	41	33	20	33	32	18	24	21	11	9	10	9	8	8	8	2	6	10	2	5	1	4	3	4	2	0	6	2	0	4	1	3	3	2	0	0	3	0	2	3	1	0	0	0	0	6	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	5904	1520	1040	824	777	462	669	446	197	111	142	142	100	75	85	67	160	63	52	24	30	26	43	23	13	33	23	21	13	12	17	8	9	9	4	5	2	6	2	1	3	0	2	4	1	2	0	4	1	3	1	0	5	0	0	4	1	0	2	1	0	0	3	0	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11357	3314	2307	1711	1584	968	1200	883	448	291	301	281	194	167	168	132	250	147	87	67	66	58	86	48	44	60	37	27	26	37	31	18	20	19	11	4	11	3	5	11	4	3	8	12	4	5	2	2	1	1	3	1	5	1	1	3	2	2	2	1	0	1	4	0	3	1	0	0	0	0	0	6	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	5867	1472	1066	811	813	463	631	462	217	109	137	141	91	70	84	67	153	76	55	26	36	26	53	21	17	31	15	15	18	16	16	6	5	10	3	1	1	0	1	6	2	0	2	7	1	2	1	2	0	0	2	0	4	0	1	3	2	0	1	1	0	1	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11431	3313	2324	1683	1601	930	1169	807	433	294	332	309	202	164	167	139	230	133	85	60	59	58	98	49	45	46	32	25	34	29	22	11	11	24	11	8	10	8	6	13	5	3	8	11	7	5	5	1	2	5	1	2	6	1	1	5	2	2	0	1	0	1	4	0	3	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	5865	1453	1069	819	787	434	612	411	206	118	139	151	92	77	81	67	127	70	45	26	33	21	54	17	15	23	11	16	22	14	12	2	2	15	6	3	2	3	1	7	3	2	3	6	2	0	4	1	1	1	1	1	3	0	1	5	2	0	0	1	0	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_all	80	11345	3380	2326	1704	1591	860	1182	780	429	301	331	298	230	180	187	145	210	122	83	73	51	56	109	41	30	46	28	25	36	34	31	9	14	27	11	10	7	13	6	16	7	5	9	9	9	3	6	2	1	4	2	3	8	0	2	3	3	1	0	3	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	5800	1485	1089	822	795	394	610	391	205	120	140	143	106	94	89	74	114	63	48	35	23	20	60	18	10	25	13	17	19	19	12	2	5	16	5	5	1	6	1	8	4	3	4	7	2	0	4	1	1	1	1	1	4	0	2	3	3	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	11321	3405	2319	1687	1633	864	1247	756	441	308	338	299	240	165	169	150	201	109	97	75	55	54	115	50	23	51	28	24	27	29	36	16	14	23	12	14	7	18	6	17	7	6	8	8	6	2	9	3	1	4	4	6	6	1	1	3	1	4	1	4	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	5789	1526	1133	811	805	389	651	364	193	134	136	144	114	82	75	79	100	54	52	34	21	21	69	23	6	28	19	15	12	16	14	6	6	10	6	7	2	8	0	9	3	4	4	5	2	0	8	1	1	1	1	1	1	1	1	3	1	2	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	11372	3409	2257	1680	1670	867	1280	791	397	294	338	292	252	172	178	141	184	105	93	83	62	58	90	51	17	55	36	27	25	22	43	20	15	21	18	10	8	18	3	11	9	8	9	6	7	4	6	2	0	0	6	5	4	1	1	3	1	4	2	4	1	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	5880	1547	1094	846	846	391	682	395	178	119	136	135	115	81	80	75	93	51	45	45	19	21	52	28	6	25	26	16	9	15	17	7	6	7	8	6	4	6	0	4	1	4	4	3	3	0	4	0	0	0	1	0	1	1	1	3	1	2	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	11375	3348	2233	1695	1625	899	1273	809	401	310	316	301	231	178	160	145	217	120	93	87	67	53	73	53	25	57	37	33	22	19	38	18	14	17	23	7	7	20	2	17	12	9	10	8	4	4	7	4	0	2	6	5	3	1	1	0	0	5	2	3	2	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north19_active	80	5854	1579	1064	838	818	408	693	432	189	123	122	157	85	76	65	72	108	60	41	46	21	18	40	25	15	29	25	16	9	15	15	6	7	4	9	4	4	8	1	5	1	4	5	3	2	2	6	0	0	0	1	0	1	1	1	0	0	4	2	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	11577	3309	2206	1740	1681	903	1281	798	408	305	327	309	227	166	151	149	223	125	108	73	59	51	82	59	28	44	43	43	18	20	36	21	14	19	22	9	8	23	1	10	21	8	13	9	3	6	6	8	1	2	2	0	3	3	2	0	1	3	2	1	3	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north20_active	80	5956	1541	1001	875	882	434	694	446	194	113	149	157	88	76	68	66	109	58	50	43	17	20	51	29	16	20	25	20	7	16	19	10	5	8	11	5	5	9	1	2	4	3	6	1	2	3	3	5	0	0	0	0	2	2	1	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	9690	3075	2065	1469	1378	764	1004	701	353	307	286	248	185	156	157	120	166	127	100	74	57	62	65	64	32	55	42	29	18	23	33	16	13	20	11	9	6	12	6	9	8	7	6	8	11	4	8	4	2	5	1	2	4	2	1	4	0	2	1	2	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	4746	1318	934	666	676	355	556	361	151	137	129	114	84	72	76	52	92	61	38	28	28	21	36	33	15	22	14	15	6	6	20	6	3	12	7	2	4	1	1	6	4	5	2	3	5	1	6	3	1	5	0	0	4	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9666	3075	2057	1455	1377	755	1008	696	383	302	293	245	190	158	166	118	167	105	93	65	63	61	70	65	36	56	50	32	14	24	30	17	14	16	13	6	5	13	6	11	5	3	7	5	13	4	2	5	1	9	1	1	3	3	0	3	0	2	1	3	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4733	1309	931	666	685	361	550	360	161	118	123	107	79	82	84	51	96	54	38	22	23	21	34	34	20	21	16	17	3	5	17	7	5	7	9	3	4	2	2	7	3	2	3	2	7	3	1	3	0	6	0	0	3	2	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10198	3185	2143	1550	1444	799	1023	761	371	299	290	261	193	159	181	125	165	101	92	72	50	63	80	63	36	63	51	35	17	17	29	20	18	14	18	6	5	15	5	9	3	3	11	7	10	6	4	4	3	6	2	0	1	1	0	3	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5143	1372	958	716	707	402	532	394	166	116	127	115	73	80	92	56	105	53	45	24	17	26	44	33	21	32	19	18	4	5	16	5	5	7	13	2	3	3	1	5	2	2	5	0	4	5	2	3	1	2	1	0	1	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10596	3297	2143	1603	1564	872	1063	778	399	286	289	256	214	170	185	131	180	96	99	71	57	53	86	65	34	59	42	44	21	20	39	28	16	11	20	6	5	14	6	12	4	8	12	7	10	4	6	5	5	6	2	0	0	1	0	2	0	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	5509	1460	950	754	760	425	573	395	183	112	137	115	83	73	88	59	101	51	56	30	19	28	52	34	21	34	20	25	5	8	21	9	6	6	11	1	2	7	2	6	4	3	6	0	7	4	1	3	1	2	1	0	0	1	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	11252	3374	2169	1717	1607	906	1088	804	416	292	285	261	212	183	168	150	194	100	97	72	47	57	85	52	33	55	41	43	22	27	38	24	18	9	23	5	4	15	8	13	14	7	11	5	7	4	9	5	8	3	2	0	0	0	0	2	0	2	0	4	0	2	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	5920	1563	960	817	770	438	569	413	188	118	139	111	82	66	78	63	104	51	54	30	18	30	53	30	20	38	23	27	5	17	18	7	6	5	13	1	1	10	4	5	4	1	5	0	6	3	4	1	1	1	1	0	0	0	0	0	0	1	0	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11727	3425	2218	1747	1631	940	1186	762	442	278	308	281	222	194	182	159	206	116	95	74	49	59	78	55	31	52	37	37	23	25	32	21	12	8	18	6	5	16	9	12	14	6	7	2	8	3	6	5	6	2	1	0	1	0	1	2	1	1	0	3	0	2	4	0	2	3	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6184	1583	1027	844	793	440	652	381	204	108	157	117	92	66	79	73	112	63	46	32	19	28	50	35	19	31	19	22	6	16	14	6	6	4	9	1	1	11	6	4	4	1	3	0	6	2	3	1	1	1	0	0	0	0	1	0	0	1	0	3	0	0	3	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11717	3441	2241	1741	1642	930	1155	802	420	273	308	279	217	201	186	166	214	118	98	74	61	58	67	57	28	58	42	19	22	22	38	16	11	19	14	7	4	15	7	10	18	6	5	1	6	6	6	7	4	3	1	1	1	4	1	2	2	2	0	2	0	1	4	0	3	3	1	1	1	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	6041	1604	1069	853	819	430	620	419	193	102	146	111	99	78	83	74	114	50	51	32	30	24	38	37	13	32	19	11	8	12	18	4	5	2	9	1	1	11	5	4	7	2	2	0	5	4	4	1	0	2	1	0	0	1	1	0	0	1	0	2	0	0	3	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11823	3356	2240	1751	1602	882	1151	782	383	285	317	302	227	208	185	150	226	124	103	77	57	54	67	72	27	67	42	21	26	24	30	16	13	22	11	7	6	13	5	5	8	6	8	0	2	7	5	7	4	2	4	1	2	5	2	2	2	1	1	0	0	0	3	0	2	2	1	1	2	1	0	2	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	6124	1547	1046	822	832	418	612	408	168	110	151	142	101	86	81	75	126	55	51	29	28	23	29	35	14	39	19	12	9	11	11	2	8	5	9	1	4	7	2	3	4	3	4	0	1	6	3	4	0	1	3	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	1	1	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11696	3400	2227	1731	1578	868	1158	809	362	285	304	289	207	186	177	146	214	121	95	78	64	46	78	68	31	68	38	22	22	22	37	19	13	25	8	8	6	16	7	7	6	6	6	2	0	8	5	6	2	4	4	1	3	6	2	2	2	5	1	0	1	0	1	0	3	2	1	0	2	0	0	3	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	6044	1550	993	810	816	420	605	446	146	118	143	141	96	88	79	68	115	49	42	31	29	22	36	30	13	46	14	9	9	10	12	3	10	9	8	3	5	9	3	3	3	3	3	1	0	6	3	3	0	3	3	0	1	1	1	0	0	2	0	0	1	0	0	0	2	0	1	0	1	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11580	3446	2190	1730	1559	855	1173	833	382	297	286	295	199	172	165	134	184	115	85	60	65	50	75	60	28	65	40	30	20	31	34	17	15	18	13	10	7	14	12	7	7	4	7	4	3	8	4	5	3	5	4	0	3	5	2	2	1	4	3	0	1	1	0	0	4	0	0	0	1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south30_active	80	5917	1575	982	772	810	413	610	445	148	125	142	145	105	87	76	56	91	56	33	25	27	24	40	25	11	45	17	11	7	17	14	3	8	10	8	4	6	7	6	3	2	1	4	2	3	6	2	3	0	4	3	0	1	2	0	1	0	2	2	0	1	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south31_all	80	10433	3134	2145	1628	1384	874	1045	717	375	305	285	283	200	166	186	165	190	101	97	83	52	46	53	54	28	52	45	29	17	14	26	23	17	11	20	10	10	9	6	9	4	4	12	8	7	1	5	2	5	5	1	1	2	1	1	1	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south31_active	80	5410	1383	917	778	681	391	514	373	156	132	121	138	84	67	89	63	90	45	46	43	25	17	32	24	17	23	29	13	7	6	20	6	10	6	11	5	5	4	3	3	0	2	7	6	3	0	3	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9981	3124	2084	1614	1354	825	1042	681	365	294	267	273	207	159	158	146	190	102	89	75	58	48	60	55	33	56	36	20	12	16	28	19	13	13	19	9	7	11	6	14	4	7	12	6	4	3	3	3	4	4	3	1	3	0	0	1	0	2	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south32_active	80	5130	1351	914	775	675	347	536	350	145	130	107	130	87	71	71	57	94	47	40	38	26	20	35	30	19	20	20	6	2	5	18	7	9	5	10	3	4	4	3	4	2	3	5	5	0	2	1	0	1	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10414	3153	2075	1658	1373	833	1087	746	377	303	293	279	228	159	151	143	212	100	103	73	55	46	72	53	29	51	37	22	18	28	23	15	10	13	14	5	4	10	8	11	12	8	13	5	4	3	1	5	3	2	8	0	2	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	5388	1369	927	790	705	330	561	383	151	136	115	127	102	68	73	61	108	51	46	39	24	23	40	27	17	18	22	6	4	16	16	5	7	6	9	2	3	3	6	4	12	5	5	2	0	2	0	2	0	0	7	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
