label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	north6_all	80	12408	5474	2138	1461	1170	937	722	732	502	408	398	363	208	175	222	141	121	132	212	122	150	97	76	47	47	32	32	47	14	38	18	19	36	21	37	6	28	9	6	7	4	3	4	12	4	8	2	11	6	4	2	6	1	1	2	1	2	1	6	2	2	1	3	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	7237	3038	750	512	456	398	337	416	255	155	213	185	83	51	121	35	41	62	134	64	92	60	43	14	24	19	9	35	5	23	7	5	28	12	12	1	16	3	1	3	1	1	1	2	3	5	1	7	0	0	1	2	0	0	0	0	1	0	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	12534	5381	2130	1437	1137	981	727	719	496	414	392	333	221	183	232	141	130	138	171	117	158	95	76	55	46	31	28	46	14	44	18	17	27	11	32	12	12	9	6	9	5	6	5	9	7	8	2	11	8	2	3	3	0	0	0	1	2	1	2	0	2	1	2	2	2	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7320	2990	749	512	433	423	333	377	241	158	196	175	83	59	135	33	47	57	118	56	88	64	44	20	24	17	7	27	7	31	5	5	21	8	11	6	7	3	1	3	1	2	1	1	2	5	1	4	1	0	2	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	12367	5493	2114	1432	1147	954	729	707	494	408	371	330	242	167	223	143	121	140	157	105	175	92	90	57	47	33	25	57	22	45	16	19	31	19	22	12	14	6	8	7	7	5	5	9	6	9	2	8	9	2	3	2	0	0	1	2	2	2	1	0	1	1	2	3	2	0	1	0	3	1	0	0	0	0	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0
0.03	north8_active	80	7225	3093	746	514	475	423	344	358	251	156	189	169	90	46	132	37	41	52	103	50	102	61	55	20	25	13	5	34	8	31	4	7	21	12	11	7	10	1	1	3	2	2	0	1	1	5	1	3	2	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	12243	5397	2120	1427	1163	934	762	706	505	393	375	296	231	173	245	140	115	129	164	119	165	102	71	59	36	44	30	53	31	56	13	19	37	21	18	16	16	8	9	9	6	8	6	7	6	7	3	10	3	0	3	1	0	0	3	2	2	1	1	0	1	0	0	2	2	0	1	0	3	0	0	0	0	0	1	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0
0.03	north9_active	80	7175	3061	722	492	481	427	353	356	252	160	181	141	92	41	146	39	40	49	111	57	97	68	46	21	24	16	9	29	14	42	2	8	22	16	9	9	13	3	1	3	2	2	2	3	0	4	3	2	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	12318	5354	2180	1448	1192	908	765	674	493	382	378	288	209	169	243	145	103	130	194	115	150	98	69	56	42	45	42	54	33	46	12	16	34	27	13	15	17	7	9	5	8	5	6	7	4	6	2	7	2	2	2	1	0	0	3	2	2	4	0	0	0	0	0	2	1	0	1	0	3	0	0	0	1	0	0	1	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0
0.03	north10_active	80	7201	3066	722	495	506	405	360	341	251	178	185	133	85	43	134	46	33	52	124	61	95	58	52	20	25	20	13	32	15	36	3	7	19	19	8	6	13	4	3	1	1	2	3	2	1	3	2	1	2	2	0	1	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_all	80	12602	5505	2175	1398	1198	983	686	738	554	392	397	350	215	170	255	133	126	104	200	113	140	101	94	49	47	46	31	45	40	47	16	14	31	16	17	8	57	11	5	22	4	6	6	11	7	3	12	3	5	0	2	2	2	0	1	3	1	1	8	2	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	7401	3144	738	477	458	454	343	385	270	172	220	181	84	55	133	25	46	43	135	66	86	66	57	15	18	23	11	27	15	25	3	5	20	8	9	4	46	5	2	15	1	4	3	9	1	0	5	1	0	0	1	0	1	0	1	1	0	0	3	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	12622	5621	2168	1404	1164	964	713	734	546	399	401	336	201	161	257	138	124	108	178	141	160	108	98	40	46	39	29	39	39	41	14	14	46	23	22	10	41	10	6	25	6	9	4	10	5	5	12	3	8	0	3	2	2	0	0	4	2	1	7	3	0	0	0	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	7429	3181	753	471	450	430	329	392	257	175	209	171	72	54	140	29	43	41	114	83	98	68	57	15	17	17	10	20	16	23	3	5	31	14	15	4	31	4	1	17	1	7	3	6	1	4	7	1	2	0	1	0	1	0	0	2	0	0	3	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	12550	5583	2179	1405	1094	953	743	711	534	357	415	345	213	160	272	137	123	109	158	142	153	103	101	35	36	37	30	37	30	35	16	15	45	29	24	13	33	7	6	16	7	7	3	7	6	7	7	5	5	0	3	1	1	0	0	2	1	1	4	2	0	0	0	3	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	7386	3136	740	457	423	439	330	369	263	142	219	168	79	53	151	31	44	44	87	87	95	67	57	13	12	13	11	19	13	18	4	6	28	15	15	4	28	3	2	11	2	6	2	2	1	5	2	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	12500	5490	2142	1417	1091	973	745	726	552	355	412	353	214	157	255	133	98	112	168	140	137	106	120	41	33	40	27	39	28	41	19	16	37	33	29	7	8	8	7	13	8	7	8	6	6	8	4	4	4	2	3	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7398	3062	733	480	451	444	329	378	273	134	215	167	76	51	150	34	35	39	97	87	80	70	62	13	11	18	7	21	13	24	5	5	23	21	18	1	6	2	2	7	3	6	3	1	3	6	2	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12214	5456	2108	1390	1080	944	761	735	515	359	394	369	210	147	247	131	109	113	173	135	133	106	107	46	30	52	27	43	30	29	20	16	19	25	34	9	8	9	8	9	8	6	9	7	4	5	2	7	5	3	4	1	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7122	3040	733	463	433	447	340	391	256	134	199	174	75	47	140	32	36	45	92	78	80	65	59	17	12	25	8	26	13	19	3	5	8	14	20	3	6	3	3	4	3	5	4	2	2	3	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11573	5172	2054	1402	1101	913	712	717	482	377	397	348	214	148	240	125	112	123	161	109	110	88	97	53	35	60	27	48	31	44	19	13	14	32	36	9	13	12	8	10	8	2	10	3	6	8	2	8	6	3	3	1	2	1	0	1	1	0	0	0	2	0	0	3	1	3	0	0	0	0	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	6614	2781	703	455	447	401	294	363	229	138	206	168	75	44	134	32	37	51	93	58	63	55	54	19	13	29	7	30	13	30	3	5	9	18	20	5	7	4	3	3	2	0	4	2	3	5	1	2	3	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11085	4936	2052	1405	1062	853	695	681	468	384	367	314	202	158	229	140	113	106	149	102	109	95	73	46	35	52	29	47	32	48	20	18	22	25	33	8	18	11	10	8	6	3	12	7	3	8	4	9	6	2	3	3	1	2	2	1	2	0	0	0	2	1	0	3	1	4	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6137	2549	681	421	404	369	292	338	213	145	190	152	69	49	118	39	39	47	76	56	64	54	38	19	15	25	6	29	13	32	3	5	14	12	23	6	9	4	5	1	2	1	6	6	1	4	1	2	3	0	1	1	0	2	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11210	4882	2076	1396	1082	861	720	665	460	375	370	294	201	168	227	149	118	96	171	96	106	85	75	37	42	55	27	49	36	52	16	26	21	30	22	4	25	8	10	10	6	5	13	9	6	8	3	5	2	2	3	3	2	4	2	1	2	0	0	1	1	1	1	3	2	4	0	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	6228	2513	694	418	432	363	304	321	200	138	194	151	69	48	119	34	42	42	85	56	57	44	45	15	16	22	4	33	14	32	4	8	12	15	12	3	12	3	4	3	1	2	7	7	2	4	0	3	1	0	1	1	0	4	2	1	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11572	5011	2047	1394	1108	864	733	692	486	384	396	319	196	177	239	136	116	99	182	106	135	93	89	30	49	33	23	47	38	52	18	25	28	33	28	6	28	3	7	11	6	9	9	9	6	5	5	6	1	2	3	3	1	4	3	2	1	0	0	1	1	1	1	1	1	3	0	2	1	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	6566	2690	669	439	457	388	324	348	226	154	202	168	75	55	123	32	42	40	101	60	80	38	61	9	20	12	5	27	14	31	3	9	16	21	20	4	13	1	2	4	2	6	4	7	1	4	3	4	1	1	1	1	0	4	3	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	12108	5211	2105	1461	1136	956	761	711	496	377	385	329	209	166	244	133	122	107	200	111	169	109	95	30	51	35	25	41	30	51	16	22	37	27	24	8	32	3	7	10	5	11	8	9	5	4	4	4	5	3	4	2	3	2	3	4	2	0	0	2	0	1	1	0	1	1	0	2	1	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	6927	2894	748	457	486	428	343	370	234	160	205	174	78	46	121	32	37	49	117	64	113	53	65	9	25	13	6	25	11	32	3	9	21	19	17	4	20	1	2	4	1	8	2	7	1	4	3	3	3	1	1	1	2	2	3	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	11852	4218	3179	1677	1180	917	1327	874	465	367	603	296	200	262	179	306	126	183	83	104	77	64	77	48	50	30	25	25	31	30	36	32	19	26	14	14	10	7	9	10	5	8	6	14	3	8	14	4	0	3	0	0	2	9	3	2	1	3	2	1	1	0	0	0	0	2	4	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south21_active	80	6820	2104	1831	725	544	401	800	508	209	118	374	134	53	139	46	204	58	110	42	56	27	20	37	20	17	13	13	5	15	8	21	24	9	16	7	3	7	0	2	3	2	6	1	7	3	2	6	2	0	2	0	0	1	7	3	2	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south22_all	80	11805	4235	3218	1678	1166	931	1354	872	460	352	600	294	207	256	148	284	124	183	89	108	71	54	74	54	49	32	27	25	33	28	33	30	25	28	21	18	8	9	11	10	5	5	7	10	4	8	8	7	1	4	0	0	2	4	8	3	1	1	3	0	1	0	0	0	0	2	4	2	0	0	0	1	3	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south22_active	80	6740	2064	1803	723	524	413	865	501	202	112	374	128	61	148	43	191	51	106	45	58	24	19	31	25	16	15	16	7	23	7	20	22	12	19	8	7	6	0	4	3	2	2	1	6	3	2	6	6	0	2	0	0	1	2	8	3	1	0	1	0	0	0	0	0	0	0	4	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south23_all	80	12005	4193	3243	1722	1097	954	1352	844	466	341	604	296	197	243	144	292	118	164	101	101	62	54	88	49	39	33	32	26	35	23	31	33	30	26	28	17	10	14	17	8	4	6	5	7	5	5	5	6	1	4	2	1	3	4	5	3	0	2	3	0	1	0	0	0	1	2	0	4	0	0	0	3	5	5	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	6832	2005	1838	738	479	410	841	490	200	109	362	129	59	145	49	192	51	99	51	54	22	21	48	25	13	16	15	7	25	7	11	24	18	16	11	8	7	2	6	1	2	2	2	2	4	1	3	5	0	2	0	0	1	2	5	3	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	5	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	12020	4271	3180	1681	1149	956	1364	847	461	314	648	312	219	237	147	264	121	132	100	109	59	45	95	49	50	38	39	33	36	23	33	32	26	27	25	18	14	14	19	8	4	11	8	6	6	2	3	7	3	3	4	1	4	2	5	3	1	3	3	0	2	0	1	1	4	1	1	4	0	0	0	3	4	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6804	2057	1802	714	488	432	866	493	212	96	406	137	60	139	51	161	58	76	49	53	18	17	50	27	15	16	16	11	25	8	12	18	17	14	11	8	8	3	5	2	1	3	4	1	4	1	1	6	0	1	1	0	1	1	5	2	0	1	1	0	2	0	0	0	3	0	1	4	0	0	0	0	4	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	12057	4396	3205	1650	1148	980	1315	878	493	320	645	322	215	239	158	255	125	140	100	103	62	44	105	56	56	45	40	34	36	26	34	26	30	24	17	13	15	13	16	7	4	14	8	4	6	2	10	5	4	3	5	1	3	1	5	1	1	2	1	2	2	0	2	2	4	1	1	4	2	0	0	3	2	4	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6844	2104	1806	689	479	448	820	511	213	99	396	148	60	128	54	152	55	92	47	54	22	17	64	27	18	18	16	10	16	12	17	15	22	12	9	4	6	4	5	2	2	6	4	0	3	1	10	2	0	3	2	0	1	1	5	0	0	1	0	0	2	0	0	1	3	0	1	4	2	0	0	0	2	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11993	4359	3167	1626	1179	982	1359	854	468	357	614	338	214	242	167	249	124	164	97	110	70	42	104	57	61	49	37	34	43	23	32	22	37	31	10	10	16	11	14	5	4	11	7	3	11	2	12	9	3	3	3	1	6	1	0	1	1	1	0	2	2	0	4	2	3	1	1	0	2	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6743	2129	1814	700	491	443	866	482	216	119	371	159	57	120	56	153	53	94	47	57	20	14	73	26	24	21	13	14	22	12	18	9	29	16	6	2	7	3	4	2	1	4	3	0	6	1	11	4	0	3	2	1	1	1	0	0	0	1	0	0	2	0	1	1	3	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11864	4352	3185	1640	1171	966	1289	837	485	358	665	326	217	251	154	265	130	170	95	104	84	45	99	47	53	44	39	22	53	27	26	14	41	30	8	6	12	9	9	4	10	7	4	3	8	6	12	11	3	4	1	2	5	1	0	1	1	0	0	3	2	0	4	1	2	1	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	6696	2150	1781	711	500	455	826	461	205	117	392	145	66	120	44	158	62	109	46	57	27	15	72	19	21	20	10	8	30	11	16	6	32	20	4	3	4	3	3	2	4	3	1	1	4	3	11	5	1	4	1	2	1	1	0	0	1	0	0	1	2	0	1	1	2	0	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11828	4148	3304	1593	1178	973	1317	782	481	374	655	303	200	264	145	232	118	166	95	95	76	52	94	40	43	28	33	21	49	32	20	20	45	37	17	9	10	10	10	11	13	10	3	3	11	6	4	7	5	1	2	2	4	0	0	1	1	0	1	1	0	0	2	1	2	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	6776	2032	1830	711	496	452	829	420	185	126	383	131	59	133	36	139	52	100	45	51	24	19	68	18	19	14	12	7	31	9	11	10	29	19	11	3	4	3	4	3	4	5	1	1	8	3	3	4	3	1	1	2	1	0	0	0	1	0	0	1	0	0	1	1	2	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11730	4041	3239	1513	1150	961	1267	774	481	347	699	294	199	276	147	230	127	152	94	73	75	62	93	39	35	26	38	29	40	33	20	20	43	33	22	10	10	12	14	12	13	14	5	3	15	6	11	8	6	3	2	3	2	0	0	3	3	0	1	2	0	0	1	0	2	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	6732	1975	1828	669	495	456	804	411	197	121	417	126	59	143	40	133	57	88	44	42	25	22	59	16	15	14	15	8	28	9	10	11	25	13	13	4	5	5	7	5	5	6	2	1	11	3	4	3	5	2	1	1	0	0	0	2	3	0	0	2	0	0	1	0	2	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11875	4054	3142	1544	1157	982	1282	779	462	343	657	295	192	271	150	222	137	153	91	77	71	60	78	54	34	25	37	28	40	33	21	24	37	39	22	10	16	16	15	17	9	13	4	5	12	4	11	5	5	2	2	2	1	1	2	3	2	0	1	1	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	6781	1928	1738	690	498	475	807	423	187	125	418	136	57	140	43	131	62	81	43	43	25	23	43	24	14	11	19	6	26	9	9	12	21	16	12	5	8	7	9	7	2	6	1	2	8	2	4	0	5	1	1	0	0	1	0	2	2	0	0	1	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	12241	4246	3209	1592	1161	965	1270	810	532	362	703	313	201	229	138	256	138	174	90	96	79	50	72	48	53	49	53	32	47	26	31	25	39	25	17	6	20	7	10	13	10	7	8	8	9	3	11	5	2	1	3	6	0	2	3	1	7	0	0	1	0	0	2	4	1	0	0	1	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	7060	2089	1856	663	489	448	747	468	231	111	471	149	55	114	41	164	52	94	60	47	34	22	35	25	18	18	33	12	25	12	19	14	25	22	13	2	15	1	4	8	2	4	5	4	5	0	7	3	1	1	2	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12128	4311	3176	1573	1158	956	1328	876	507	352	720	305	202	244	134	265	138	182	91	100	78	46	68	48	55	48	49	29	44	23	35	25	35	22	13	10	30	8	14	15	10	9	10	8	4	2	12	9	1	3	3	3	3	2	3	0	7	0	1	1	1	1	1	4	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	6863	2105	1791	663	489	449	793	491	208	111	476	141	54	118	45	171	50	99	54	50	32	19	36	28	25	16	26	12	18	9	18	14	25	14	8	3	18	1	6	9	2	6	7	5	3	0	9	6	0	3	2	2	1	2	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	12034	4390	3136	1597	1184	952	1334	859	508	350	722	320	211	255	163	266	136	160	92	93	68	46	60	52	55	45	44	24	48	24	29	28	35	18	21	9	17	9	11	10	8	12	9	6	2	2	10	6	0	4	1	3	4	2	2	3	7	1	2	1	1	1	0	4	0	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6728	2142	1736	676	505	445	824	477	220	115	477	145	64	126	47	175	50	81	44	49	28	19	36	29	27	16	26	9	23	10	12	15	26	9	16	3	7	1	7	7	3	7	8	4	0	0	8	4	0	4	1	2	1	2	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
