label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north6_all	80	679	205	133	97	61	50	38	53	22	19	19	15	9	14	13	9	4	9	9	3	4	1	1	3	1	8	3	6	0	1	2	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	376	126	71	46	29	21	18	39	12	10	11	6	4	9	5	8	2	3	8	1	3	0	0	1	0	5	1	4	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	629	183	141	97	62	43	43	49	28	15	17	16	11	12	10	9	8	9	8	3	4	1	1	2	2	5	1	12	0	1	3	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	348	107	71	44	31	18	23	36	10	8	8	8	6	6	4	5	4	3	7	1	3	1	0	0	0	3	1	10	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_all	80	617	162	133	108	65	46	31	40	32	14	16	14	7	13	11	10	7	7	12	3	2	1	0	2	6	7	1	9	0	1	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	340	87	68	53	36	23	16	26	13	8	6	6	4	8	5	4	4	3	9	1	1	1	0	0	2	3	1	7	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	572	169	140	103	72	43	31	31	33	15	15	10	5	9	9	8	8	4	11	3	0	1	2	0	7	5	0	7	0	3	3	0	0	1	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north9_active	80	324	89	68	52	40	21	13	15	13	7	5	3	2	6	5	2	5	4	7	1	0	1	0	0	2	1	0	7	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_all	80	594	166	126	104	56	47	28	36	30	18	21	11	6	6	8	8	4	4	12	2	0	0	3	4	8	6	0	1	0	2	1	2	0	1	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	323	82	62	55	29	22	12	17	12	6	6	3	2	4	4	2	3	3	5	1	0	0	0	0	3	1	0	1	0	1	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	678	222	143	92	54	59	42	46	21	19	18	21	11	8	5	8	4	1	3	3	7	8	3	5	1	13	2	12	0	1	0	1	0	1	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	397	112	80	52	19	32	20	25	11	8	9	19	7	7	2	3	4	0	1	2	7	8	2	5	1	12	2	11	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	699	210	138	108	57	60	38	55	20	16	14	18	13	8	5	11	5	1	5	2	6	6	3	5	4	9	2	1	0	0	2	1	0	0	1	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north12_active	80	415	106	72	68	21	29	20	30	11	5	5	16	7	8	0	4	4	0	2	1	6	6	2	4	1	8	2	0	0	0	2	1	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north13_all	80	724	210	135	124	59	67	43	47	24	17	15	15	9	8	7	12	3	2	5	1	5	1	1	7	5	9	0	0	1	0	3	0	0	1	2	1	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north13_active	80	427	111	65	77	22	36	24	28	13	6	4	12	6	6	0	5	2	0	2	0	5	1	1	5	2	8	0	0	1	0	2	0	0	1	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north14_all	80	732	215	144	126	54	60	36	44	24	15	11	11	7	7	9	15	5	3	5	0	0	2	1	9	5	4	1	1	1	1	3	0	1	4	2	1	1	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north14_active	80	448	119	68	77	19	33	19	26	14	5	4	6	3	4	1	11	2	0	3	0	0	0	1	5	2	4	1	0	1	1	2	0	0	1	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north15_all	80	718	214	139	120	39	67	40	42	23	21	13	14	8	8	9	16	5	4	4	1	0	5	1	7	5	4	1	5	1	1	2	0	1	4	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	433	112	76	71	17	35	23	23	14	8	6	8	3	4	3	12	2	0	3	1	0	2	1	4	2	4	1	4	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	700	210	122	103	42	54	38	44	27	23	13	16	6	6	10	16	10	4	4	1	2	6	1	4	1	11	1	5	0	1	2	0	1	3	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	430	120	66	55	14	31	19	32	14	11	5	8	1	2	4	13	6	1	3	1	1	2	1	2	1	10	1	4	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	651	196	114	85	53	53	38	34	20	24	11	17	5	6	10	16	10	4	5	1	2	4	1	4	0	10	0	5	0	1	2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	395	107	68	42	20	29	19	23	10	14	5	9	2	4	4	13	5	1	3	1	1	2	1	2	0	9	0	4	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	649	184	115	81	58	44	38	40	23	20	10	20	8	7	6	15	10	4	9	1	2	5	0	3	0	9	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	362	95	66	39	20	26	19	30	9	12	4	9	4	3	3	13	7	2	4	1	1	3	0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	617	176	126	78	66	45	30	45	19	21	10	20	11	10	2	11	8	5	8	2	1	3	1	5	3	4	0	4	0	1	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	339	83	70	40	26	28	15	32	7	13	3	10	6	3	2	9	4	3	3	1	0	1	1	3	3	3	0	3	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	614	172	120	76	58	42	35	41	23	17	11	13	12	9	3	10	4	4	7	2	1	4	3	6	4	4	0	4	0	1	3	1	0	0	4	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0
0.03	north20_active	80	341	75	66	42	23	25	22	29	9	11	5	7	8	2	0	9	2	3	2	1	0	3	2	4	4	3	0	4	0	0	3	0	0	0	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0
0.03	south21_all	80	719	203	127	91	44	59	35	44	26	20	18	9	13	6	2	9	4	6	5	2	2	2	2	1	5	15	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	431	103	74	49	19	29	19	23	13	7	10	3	6	3	1	7	2	5	3	2	1	1	0	0	2	11	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_all	80	711	186	145	94	45	59	44	42	26	18	15	12	11	7	5	8	5	6	5	5	4	2	4	3	1	17	0	1	2	0	1	1	2	0	0	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	422	90	78	51	18	22	24	21	16	6	7	4	5	2	1	5	3	5	3	4	3	1	0	3	1	13	0	1	2	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	709	196	137	102	39	60	52	45	35	24	17	14	7	9	5	9	9	4	3	5	3	4	5	4	1	4	0	1	0	0	1	1	1	0	0	12	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	421	88	78	62	16	20	32	24	21	13	8	5	3	2	1	6	7	3	2	3	2	2	0	4	1	3	0	1	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	695	183	146	121	42	65	55	31	30	23	15	14	6	9	6	9	10	2	2	7	4	4	4	5	8	3	1	1	0	0	0	1	1	1	1	12	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	419	87	75	68	20	22	37	18	16	12	6	6	3	2	3	5	6	1	2	5	2	2	0	4	8	2	0	1	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	706	190	137	116	38	63	60	48	27	22	13	19	6	10	4	14	15	3	3	10	2	4	2	3	8	1	1	0	1	0	0	1	1	2	3	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	421	95	68	58	19	28	38	31	12	13	7	8	4	3	2	6	7	2	1	9	0	2	0	2	8	0	0	0	0	0	0	1	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	726	194	136	110	48	63	44	50	20	14	18	22	12	9	4	13	15	7	5	6	3	3	2	2	8	1	2	0	1	0	5	1	0	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south26_active	80	437	107	66	42	28	30	28	34	9	6	9	10	6	3	2	5	7	5	3	6	2	2	0	1	7	0	0	0	0	0	0	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	711	176	142	102	55	67	43	52	21	16	17	24	11	9	4	12	9	9	5	6	4	1	2	2	2	1	1	0	1	0	5	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south27_active	80	426	102	75	44	25	34	26	36	11	11	7	14	6	2	1	5	4	5	2	5	2	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south28_all	80	727	190	148	109	63	67	48	39	25	14	22	21	11	5	4	9	10	7	6	5	4	2	2	1	3	2	1	0	1	0	6	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south28_active	80	453	102	83	57	28	31	28	25	14	9	8	10	4	2	1	4	8	3	4	4	2	2	2	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south29_all	80	708	187	146	100	60	72	43	35	25	15	15	19	8	8	6	5	12	3	6	8	4	4	2	1	4	1	0	0	0	0	6	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south29_active	80	427	101	75	61	23	33	22	23	14	10	3	8	2	2	1	4	10	0	4	4	0	4	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south30_all	80	707	200	136	110	57	68	43	42	18	14	12	20	6	9	7	1	12	1	6	7	4	5	2	2	5	1	1	4	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	413	101	77	65	27	31	23	30	9	9	6	7	0	5	2	0	11	0	4	3	0	4	2	0	2	0	1	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	708	198	120	96	58	74	45	44	20	14	13	17	6	7	6	11	9	1	4	5	2	3	0	4	9	9	2	5	4	0	2	0	0	1	5	2	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0
0.03	south31_active	80	430	89	55	52	28	46	17	26	11	8	11	11	5	4	4	9	6	0	3	4	2	2	0	3	4	7	1	0	3	0	2	0	0	1	5	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	735	200	121	101	52	76	41	48	11	17	12	17	8	5	3	10	4	5	4	5	3	3	2	3	9	11	1	1	3	1	1	0	0	1	3	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	429	97	58	52	25	49	15	31	5	10	9	9	5	1	2	10	1	3	3	5	2	2	2	2	4	9	0	0	1	1	1	0	0	1	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	706	197	124	100	44	63	40	41	12	15	14	16	9	7	3	6	6	7	2	8	2	2	2	1	7	11	0	1	3	1	1	0	0	2	0	1	0	2	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	420	97	61	54	22	37	18	29	6	8	10	6	6	4	1	5	3	4	2	8	1	1	2	1	4	8	0	0	1	1	1	0	0	1	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	722	214	133	96	38	61	33	34	14	15	18	19	9	9	4	3	7	8	2	5	2	1	3	1	5	4	0	1	4	1	0	0	0	1	3	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	428	110	75	48	21	35	20	23	5	8	14	9	7	6	2	2	6	4	2	4	1	0	2	1	5	2	0	0	2	1	0	0	0	0	3	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	712	222	145	97	59	55	36	46	19	15	14	14	8	10	4	3	9	6	4	5	1	3	2	1	2	4	1	1	3	0	0	0	0	1	3	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
0.03	south35_active	80	412	116	82	41	28	36	22	27	8	6	9	10	6	7	1	2	9	3	1	4	0	2	0	1	2	2	0	0	2	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
0.03	south36_all	80	706	217	152	106	61	56	44	47	20	15	16	18	11	7	4	7	13	6	11	1	1	5	3	3	3	4	2	2	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south36_active	80	395	114	93	55	27	38	21	29	8	7	9	12	6	5	2	3	8	2	8	0	0	2	0	3	2	2	1	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south37_all	80	739	218	157	104	69	64	46	55	23	17	13	16	11	6	7	10	13	7	14	3	2	7	4	3	4	3	2	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
0.03	south37_active	80	422	114	98	51	28	43	20	30	14	7	5	11	6	5	4	5	8	3	9	3	0	3	1	3	2	2	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south38_all	80	737	204	160	111	64	64	48	43	24	17	10	17	16	7	4	12	13	7	13	7	1	5	3	4	2	2	2	3	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
0.03	south38_active	80	445	108	100	55	28	41	21	22	15	8	4	9	8	4	3	4	8	3	9	7	0	2	1	4	0	2	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south39_all	80	747	211	161	109	59	63	43	40	22	22	12	18	14	7	4	17	8	5	14	9	1	7	3	2	3	3	0	3	0	1	0	1	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	470	104	101	60	27	35	18	18	15	8	4	10	8	5	3	8	7	3	10	8	0	3	2	2	1	2	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	769	202	168	106	58	58	45	35	18	19	13	16	13	9	4	15	6	3	11	6	1	3	1	1	3	13	0	2	0	1	1	1	0	0	0	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	486	97	92	57	32	30	23	15	10	7	6	8	7	7	3	9	3	2	6	5	0	2	1	1	2	12	0	2	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
