label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179
0.03	north17_all	80	4644	1489	1125	694	500	511	807	313	269	215	166	279	145	223	122	119	144	180	109	208	132	233	104	51	150	110	51	104	41	26	33	96	51	31	57	21	26	66	40	38	30	22	17	24	12	19	39	26	8	15	20	5	11	6	17	9	21	20	10	12	7	12	8	7	20	7	2	2	21	2	4	3	13	1	9	2	1	3	5	6	4	5	5	0	5	2	2	2	2	4	2	3	2	3	3	1	3	1	5	0	3	2	0	2	2	3	1	0	0	0	2	3	3	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	2743	743	631	343	235	295	534	169	130	96	82	175	57	125	55	64	94	108	53	144	79	145	65	26	112	59	24	74	24	12	12	68	25	17	41	12	14	53	28	25	15	12	9	15	3	10	25	12	8	8	10	0	3	2	7	5	18	17	7	3	1	7	4	4	12	3	2	2	9	1	2	0	10	0	8	1	0	2	4	2	2	2	4	0	4	1	1	1	2	2	2	1	1	2	1	0	3	1	5	0	2	1	0	1	2	3	0	0	0	0	2	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	4628	1489	1092	680	502	481	768	302	279	216	161	278	165	239	120	110	146	168	127	216	121	224	132	51	176	101	52	108	37	26	32	90	48	31	54	24	31	67	41	32	26	23	16	34	15	14	33	28	10	19	23	6	15	4	20	17	23	14	8	14	6	10	11	8	13	7	2	2	16	2	4	3	8	1	12	0	1	3	2	7	4	5	7	3	5	3	3	0	2	2	1	1	2	1	3	1	3	1	6	0	1	2	0	1	1	0	2	0	1	1	2	3	5	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	5	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	2696	729	607	360	240	288	503	156	131	99	80	178	71	133	46	60	86	103	63	158	75	136	78	23	111	58	24	76	17	13	10	59	25	21	40	14	19	51	24	18	12	12	9	28	4	6	18	22	8	10	13	2	8	2	10	8	19	10	6	5	1	5	9	5	7	4	2	2	12	0	2	1	7	0	11	0	0	3	1	2	2	1	1	2	4	1	1	0	2	1	1	0	1	0	1	1	3	1	6	0	0	1	0	1	1	0	0	0	0	1	1	3	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	4607	1473	1100	719	521	475	778	321	270	221	159	275	148	242	108	127	129	165	119	227	122	191	143	55	174	87	44	105	43	34	26	83	43	30	64	21	35	71	34	32	23	24	12	36	17	14	29	31	12	35	17	9	20	6	15	18	23	15	11	8	5	12	15	7	7	8	3	5	17	3	2	1	10	3	11	0	0	5	2	4	6	8	10	3	4	4	2	2	3	0	0	1	1	0	2	2	2	1	6	1	0	2	0	1	0	0	1	0	1	2	2	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	2640	727	608	392	240	278	523	165	130	113	68	167	62	136	40	63	78	101	60	166	63	122	89	29	109	47	19	67	20	15	12	61	28	19	47	13	22	44	19	21	11	13	7	29	3	6	19	27	8	24	9	3	11	3	9	6	17	11	7	5	2	6	10	3	3	4	2	4	13	0	0	1	7	0	8	0	0	3	1	1	4	3	4	2	3	1	0	1	2	0	0	0	1	0	1	1	2	1	6	0	0	1	0	1	0	0	0	0	0	2	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	4418	1449	1065	667	509	489	720	308	262	222	156	239	151	220	124	105	130	150	121	249	114	180	139	58	162	97	47	112	48	41	26	75	35	30	59	21	33	68	30	26	34	23	7	33	17	13	23	33	17	34	15	13	18	8	15	18	17	15	6	8	5	13	18	9	5	7	1	4	15	2	4	3	8	3	10	0	1	4	3	4	7	7	9	3	5	5	2	2	5	1	1	1	0	1	2	4	2	1	5	1	0	2	1	2	1	0	1	1	1	2	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2528	718	572	358	242	280	460	146	126	99	64	141	57	128	56	45	65	88	64	184	55	111	87	30	97	52	18	74	24	17	12	53	23	17	41	14	21	39	12	16	20	10	3	28	4	6	11	28	9	24	9	4	12	4	10	7	12	10	2	5	2	5	12	5	5	4	0	3	13	0	2	2	3	1	5	0	0	2	1	3	4	2	3	2	3	2	0	1	4	1	0	0	0	1	1	1	2	1	5	0	0	1	1	1	0	0	0	1	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4006	1776	874	1047	1529	1122	487	402	330	291	318	157	159	298	145	101	203	88	186	76	274	87	157	68	94	105	42	44	29	50	52	36	51	38	124	43	32	31	42	45	19	21	15	45	21	16	20	18	19	15	23	10	15	40	33	17	3	4	6	6	21	4	8	2	19	4	6	6	20	2	5	4	4	8	5	3	3	4	13	4	5	4	2	3	2	1	2	6	5	5	2	1	0	5	0	2	2	0	2	1	3	1	1	6	2	1	3	2	0	0	0	6	6	0	2	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2389	1009	381	626	1001	732	307	226	202	152	195	85	80	195	81	56	125	46	121	34	180	50	112	38	56	80	16	21	16	25	26	16	31	16	86	23	19	20	25	30	8	16	7	34	9	8	11	15	9	8	14	6	6	28	13	11	2	2	2	4	10	1	3	0	6	4	2	4	16	1	3	2	1	6	2	2	2	0	6	1	3	1	0	1	2	0	0	6	5	2	0	1	0	3	0	1	1	0	2	1	0	0	1	3	2	0	1	2	0	0	0	5	4	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4113	1753	835	1076	1474	1142	520	386	336	265	284	155	151	328	154	104	214	92	182	89	255	82	161	65	79	88	56	43	28	54	48	34	65	33	109	33	30	29	35	39	17	24	14	40	26	13	19	24	17	12	18	11	15	38	37	20	7	5	8	9	19	5	9	3	12	2	7	5	19	2	7	5	2	12	5	6	4	2	9	3	3	10	3	1	3	1	2	10	4	3	1	1	0	4	0	2	1	0	3	0	1	1	0	6	2	1	3	1	0	0	0	2	6	2	1	0	0	1	1	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	2	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2416	969	350	642	963	751	331	215	184	149	170	88	74	215	79	61	117	48	116	43	192	47	110	37	49	59	26	24	18	27	22	15	37	16	72	18	15	20	19	28	7	14	6	27	16	7	9	18	9	6	12	7	5	28	20	17	3	3	4	5	12	2	2	0	6	2	3	4	16	1	5	3	1	9	3	4	2	0	6	1	1	6	0	1	2	0	1	10	2	1	0	1	0	3	0	1	1	0	3	0	0	0	0	3	2	0	0	1	0	0	0	1	5	2	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4173	1775	861	1131	1415	1101	536	410	328	256	275	170	161	352	155	127	208	83	192	96	239	76	191	66	69	93	62	57	32	46	39	39	68	25	119	35	32	23	34	36	20	20	20	32	27	9	17	24	15	13	15	11	14	35	32	17	6	6	10	7	18	7	7	5	20	2	4	5	22	0	13	4	3	17	6	7	4	2	9	4	2	13	2	0	2	1	1	12	4	1	1	2	0	1	0	1	1	0	3	0	3	1	0	3	2	1	2	2	0	0	0	2	5	2	1	0	0	1	1	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2450	991	367	683	886	700	342	240	172	152	175	85	79	218	74	74	115	38	122	47	173	45	125	35	38	61	32	35	18	25	20	21	44	15	83	20	19	15	20	26	8	12	11	16	13	4	11	16	8	7	9	6	3	26	23	15	3	3	5	4	10	4	1	0	13	2	2	4	20	0	6	2	1	13	5	6	2	0	6	3	2	10	0	0	1	0	1	12	2	0	0	1	0	0	0	0	1	0	3	0	1	0	0	3	2	0	0	2	0	0	0	1	5	2	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4184	1735	819	1144	1361	1124	528	407	343	260	288	167	154	364	158	131	213	80	188	93	227	74	220	68	82	98	61	60	44	52	39	30	78	25	97	34	30	24	22	42	12	12	22	31	24	12	22	21	11	9	8	11	13	43	40	19	9	7	9	5	17	4	6	4	23	1	2	5	14	3	14	5	5	17	8	9	3	3	6	2	3	17	3	0	1	1	2	20	5	0	1	3	0	1	0	1	1	0	3	0	2	1	0	2	1	1	1	1	0	0	0	1	1	2	0	0	1	2	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	2398	942	370	701	903	731	315	235	182	160	178	77	74	223	86	78	120	40	117	43	149	45	143	35	46	60	39	36	22	21	18	14	49	18	65	21	17	16	9	26	6	4	11	11	14	5	12	12	5	6	3	6	3	22	31	17	5	3	5	3	13	3	2	0	16	1	2	4	14	2	6	2	4	12	4	6	1	0	6	2	3	9	1	0	0	0	2	14	2	0	1	2	0	0	0	0	1	0	2	0	1	1	0	2	0	0	0	1	0	0	0	0	1	2	0	0	1	1	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	4176	1831	828	1139	1368	1058	519	407	368	272	289	165	154	373	158	140	199	78	189	81	217	72	231	64	76	102	55	57	41	53	39	29	70	28	85	38	27	34	22	46	16	16	28	27	16	12	25	26	10	13	14	9	11	56	22	32	7	7	7	6	13	5	8	3	28	1	3	4	11	3	13	6	8	11	9	10	3	2	0	2	3	11	3	1	2	2	3	14	5	0	1	2	0	1	0	1	1	0	1	3	3	2	0	2	1	1	2	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south25_active	80	2383	1027	383	721	902	684	303	248	204	158	177	80	77	245	90	79	122	37	119	33	139	41	161	35	49	61	36	36	17	22	20	15	47	20	59	29	15	24	10	34	7	7	17	9	6	6	16	16	2	11	11	5	3	28	18	28	4	2	4	3	10	4	3	0	21	0	2	3	10	2	4	3	5	9	5	7	2	0	0	2	3	4	2	1	1	1	1	8	2	0	1	1	0	0	0	0	1	0	0	0	2	2	0	2	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south26_all	80	4221	1837	834	1188	1352	1057	500	395	356	261	301	172	151	361	196	133	181	84	179	80	251	75	220	66	75	99	55	59	40	53	39	34	46	36	81	38	25	39	24	55	20	17	25	31	18	13	19	21	11	15	17	9	11	58	21	28	9	6	7	9	9	3	7	3	25	3	2	1	3	9	8	6	6	14	19	5	8	4	0	2	2	7	3	3	3	3	3	15	4	0	3	4	0	0	0	0	0	0	2	3	2	2	1	7	2	4	1	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south26_active	80	2324	1021	391	734	900	676	278	233	201	142	182	88	73	233	117	75	123	39	113	33	166	35	152	37	43	64	36	36	17	25	20	14	26	21	55	28	11	29	14	37	9	8	15	12	8	5	11	13	2	10	10	4	2	30	17	23	4	2	4	5	6	2	3	0	20	1	0	0	1	7	1	3	4	11	13	3	7	1	0	2	2	0	2	1	2	1	1	9	3	0	2	2	0	0	0	0	0	0	1	0	1	2	1	7	1	4	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south27_all	80	4241	1819	824	1166	1414	1064	485	390	346	277	292	166	142	351	188	138	170	97	159	80	269	72	225	59	71	114	55	60	36	49	39	34	44	36	105	34	28	43	29	53	20	18	29	44	16	17	17	29	9	22	23	9	10	42	26	33	8	3	6	11	6	4	6	5	30	5	4	3	3	13	5	17	8	6	20	4	8	3	0	4	0	3	2	3	4	3	2	8	5	1	2	3	0	0	2	0	0	0	1	3	2	1	1	6	1	4	1	0	0	0	0	0	0	0	0	1	1	0	0	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south27_active	80	2371	994	381	710	932	711	269	229	200	155	168	86	66	234	117	79	111	47	102	35	173	33	155	37	40	80	32	36	17	21	21	15	28	21	86	25	12	31	17	35	9	9	18	25	10	4	10	19	1	12	12	6	2	30	20	27	3	1	4	6	2	3	1	2	20	2	0	0	1	11	1	16	2	5	17	3	7	1	0	3	0	1	1	1	2	1	0	6	4	0	1	1	0	0	1	0	0	0	1	0	1	1	1	5	1	4	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south28_all	80	4087	1794	811	1146	1420	1119	457	406	355	285	278	169	166	325	208	135	165	98	139	82	266	72	196	58	81	117	49	57	35	49	35	29	47	40	114	36	28	37	37	47	23	10	35	61	17	14	11	21	8	20	23	12	9	42	26	22	8	6	5	10	7	4	4	6	37	4	6	5	4	10	6	14	7	5	19	3	11	4	2	5	0	3	2	3	5	1	0	8	5	1	3	4	1	4	2	0	0	1	2	0	2	2	1	6	1	4	2	0	1	0	1	0	0	0	0	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	2284	972	360	672	893	736	255	224	204	177	153	91	80	197	132	78	111	45	85	38	164	31	128	35	45	84	26	32	17	22	20	16	33	21	93	20	12	22	24	28	11	4	19	35	12	4	5	14	3	8	12	9	4	30	20	15	2	4	4	7	3	3	0	2	28	2	0	2	1	9	2	13	2	4	16	3	10	2	2	4	0	1	0	0	2	0	0	7	5	0	1	2	0	0	1	0	0	1	1	0	1	2	1	5	1	4	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	3996	1821	808	1142	1471	1191	492	392	363	302	288	154	171	279	196	122	184	100	161	93	205	72	199	54	78	119	50	60	40	47	30	25	62	35	123	28	25	34	35	40	20	13	26	65	17	12	15	16	8	16	19	15	7	30	41	28	8	5	3	8	8	3	6	6	26	3	6	6	8	10	5	18	6	16	8	6	7	2	5	6	1	11	1	3	4	3	0	4	4	1	3	6	1	6	2	0	0	2	1	0	3	2	0	6	3	4	2	0	2	1	1	1	1	0	1	1	0	1	0	2	1	0	0	0	4	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2237	1010	344	656	933	790	280	204	224	185	163	70	88	168	128	70	117	48	98	41	121	37	119	28	44	84	28	31	20	23	16	15	47	21	105	14	11	19	21	23	9	7	11	37	11	4	9	9	3	5	12	11	4	26	33	19	2	3	2	5	4	2	2	3	16	2	0	3	3	9	1	16	1	12	5	4	6	2	2	5	0	9	0	1	0	1	0	3	4	0	2	3	0	2	1	0	0	1	0	0	1	2	0	5	1	4	2	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3953	1871	805	1154	1447	1188	527	385	359	302	273	145	176	276	164	120	193	88	179	91	203	67	182	57	85	107	50	51	35	44	40	20	59	25	89	33	23	29	38	42	19	18	27	63	11	10	20	13	10	14	23	12	7	34	34	23	11	6	4	8	9	3	4	4	26	2	4	8	8	7	7	5	2	14	4	8	5	2	6	5	1	13	1	4	2	3	0	4	2	1	3	4	2	7	1	0	3	3	1	0	2	3	0	6	2	0	2	1	3	2	2	2	2	0	1	1	0	1	0	0	1	0	0	1	4	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2201	1093	348	678	910	781	311	201	225	170	152	71	95	167	107	63	129	47	113	44	113	34	110	28	53	73	28	28	16	23	26	11	34	15	56	20	12	15	22	21	8	8	10	38	7	4	12	7	5	6	18	7	5	30	25	15	4	4	3	5	5	2	2	2	16	2	0	4	3	6	3	3	1	9	1	5	3	2	3	3	0	11	0	2	0	1	0	3	1	0	1	3	0	2	0	0	3	1	0	0	1	3	0	5	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4054	1778	837	1101	1355	1122	502	405	345	253	322	166	171	341	142	125	172	73	164	70	196	101	180	51	82	93	57	45	39	49	61	32	60	45	74	30	30	32	37	43	22	21	22	25	19	21	18	27	15	22	21	4	12	45	28	43	8	2	11	7	3	7	5	5	13	9	8	3	6	14	4	4	11	12	5	3	4	6	2	6	3	5	0	1	1	4	3	5	2	4	3	2	1	4	2	1	5	1	0	0	4	1	1	1	3	0	2	1	2	5	0	4	4	3	1	0	0	2	3	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2259	986	378	659	902	690	322	216	201	132	167	87	84	212	85	59	104	28	107	38	120	61	129	28	56	55	31	21	15	27	36	13	33	31	54	20	18	18	27	18	9	14	13	11	11	9	12	18	7	10	15	2	6	39	17	36	3	2	8	6	1	4	4	3	9	6	7	1	5	5	2	3	7	5	0	2	2	3	2	4	1	4	0	0	1	4	0	3	0	0	2	1	0	3	2	1	3	0	0	0	4	1	0	0	2	0	0	0	1	4	0	4	4	3	0	0	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4021	1749	845	1171	1388	1088	487	401	366	254	314	188	165	309	136	112	195	68	171	66	206	99	164	54	91	98	50	45	37	51	49	37	69	36	72	30	34	34	41	47	22	19	23	24	18	19	16	29	14	25	22	7	11	42	23	60	13	2	10	7	6	5	3	7	9	6	6	4	4	19	5	10	8	10	7	7	4	9	2	2	3	4	0	2	1	2	4	5	1	5	0	0	0	1	2	4	6	1	0	0	4	2	1	4	3	0	2	0	0	2	1	4	4	3	1	0	0	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2297	954	375	706	919	662	296	206	213	133	167	100	78	187	80	51	110	35	110	37	125	59	119	29	66	61	28	17	13	23	23	14	39	23	52	17	17	20	24	25	12	12	16	15	12	12	11	18	7	9	17	3	6	38	10	53	5	2	9	6	2	3	2	3	4	4	6	3	2	10	3	6	5	3	3	3	1	4	2	1	2	2	0	1	1	2	1	3	1	0	0	0	0	1	2	2	3	0	0	0	4	2	0	2	2	0	0	0	0	1	1	4	4	3	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4116	1818	817	1186	1384	1126	510	384	364	274	301	169	169	286	142	109	220	80	160	73	198	75	184	58	83	100	44	54	33	44	45	36	70	35	74	32	28	33	44	51	15	13	29	28	15	18	22	26	12	24	24	9	8	28	23	59	12	5	13	4	7	4	6	8	16	7	4	5	8	13	7	7	8	6	7	8	4	5	9	2	3	3	2	2	0	4	4	5	5	3	1	0	1	3	9	4	4	1	0	0	2	2	1	12	1	0	2	0	0	2	1	3	1	3	1	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2374	1044	349	714	902	705	280	192	215	162	168	85	78	185	79	57	132	40	95	36	113	41	136	26	61	60	28	23	12	21	15	15	35	17	57	17	13	18	23	33	8	8	21	19	10	14	13	16	6	8	20	5	3	24	10	51	4	4	10	3	3	2	3	4	12	6	4	3	5	9	4	3	4	3	3	4	1	1	8	1	2	1	0	1	0	2	2	4	4	0	1	0	0	3	3	2	2	1	0	0	2	1	0	11	1	0	0	0	0	1	1	3	1	3	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
