label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142
0.03	north7_all	80	5015	2582	1504	1035	2363	619	588	774	419	444	243	230	578	188	689	230	116	216	99	244	110	81	58	177	240	222	45	125	65	43	101	64	22	55	26	27	37	18	25	51	18	8	17	58	16	16	12	4	64	53	6	8	9	2	12	20	18	6	1	5	1	3	7	5	4	3	2	20	1	9	10	2	2	19	0	1	2	1	1	2	2	0	12	1	0	0	0	1	7	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north7_active	80	1633	1202	333	307	2112	143	299	573	169	299	76	36	498	81	636	159	45	171	46	216	66	22	14	151	215	207	11	107	31	25	87	48	4	44	14	15	33	8	10	45	8	2	5	54	10	7	2	2	60	50	3	7	5	1	10	18	18	1	1	2	1	2	5	1	4	0	2	19	1	8	9	1	1	19	0	1	2	0	1	1	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north8_all	80	4906	2579	1535	1043	2112	614	543	739	425	422	236	222	559	178	660	190	125	214	104	240	125	84	57	175	239	233	38	114	53	40	93	51	26	35	25	25	44	23	22	50	17	10	11	32	14	16	10	5	48	50	6	6	7	1	12	9	18	7	1	3	2	5	9	3	2	2	2	20	0	8	11	2	3	20	0	1	0	1	1	3	2	0	3	0	0	0	1	1	5	0	0	0	1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north8_active	80	1526	1142	340	278	1829	134	262	535	154	280	73	40	482	84	604	117	49	173	52	199	73	18	14	150	212	213	10	100	23	27	80	36	6	26	14	13	34	10	7	44	9	3	2	28	8	8	3	1	46	47	2	5	5	0	11	7	16	2	0	0	1	2	6	1	2	0	2	19	0	8	10	1	1	20	0	1	0	0	1	1	0	0	3	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north9_all	80	4864	2462	1528	1055	1899	618	529	710	401	396	258	200	520	181	572	176	128	185	115	224	123	84	63	146	177	183	37	93	49	49	78	55	29	37	20	26	37	21	17	32	21	10	14	28	14	13	6	6	22	30	7	8	7	4	9	10	17	8	1	4	1	5	8	2	5	2	1	20	0	10	12	2	4	14	2	1	0	0	1	4	2	0	1	0	1	0	1	1	4	0	0	0	0	0	2	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0
0.03	north9_active	80	1406	1008	355	257	1623	150	249	503	127	245	83	43	445	75	519	104	52	137	58	168	72	22	16	127	155	160	14	79	27	33	71	41	10	28	13	10	26	8	6	28	11	3	4	21	7	5	3	0	21	28	2	7	4	1	9	7	14	2	0	0	0	2	6	1	5	0	1	19	0	10	11	0	1	14	1	0	0	0	1	2	0	0	1	0	1	0	0	0	4	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0
0.03	north10_all	80	4842	2431	1521	999	1691	620	531	672	402	370	264	205	479	188	507	162	138	162	122	194	124	80	63	147	141	173	41	70	48	50	82	44	35	51	17	24	43	17	15	16	21	12	12	20	16	9	8	8	7	11	4	8	10	6	12	4	15	9	3	8	2	4	8	2	5	3	2	5	0	5	8	2	4	8	3	1	0	0	0	2	1	0	0	1	3	0	1	1	2	0	0	0	0	0	2	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north10_active	80	1321	921	361	227	1401	154	226	474	125	216	78	44	403	77	447	104	51	105	54	140	72	19	14	130	113	147	17	56	28	37	68	36	10	39	8	7	32	5	4	14	11	3	5	13	9	5	1	2	6	11	0	7	5	2	12	2	12	2	1	4	1	2	5	1	5	0	2	3	0	5	8	0	1	7	2	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north11_all	80	5062	2541	1499	1067	2277	607	587	822	406	481	261	264	576	171	645	197	120	189	137	231	97	70	63	217	209	253	48	80	35	58	99	100	33	40	28	18	60	20	16	51	17	14	13	45	10	14	5	16	33	20	7	16	12	5	18	6	18	3	2	2	4	1	3	2	19	6	16	6	3	1	4	2	2	2	2	2	3	1	0	1	0	0	1	0	7	3	1	0	0	1	1	2	3	1	1	5	2	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1599	1150	310	296	2009	149	294	632	168	333	94	61	492	71	593	137	53	138	69	202	58	20	16	198	193	233	18	61	20	39	90	89	6	34	18	11	50	4	9	45	5	3	4	43	4	8	3	10	30	16	2	8	1	4	17	4	16	1	0	1	1	1	0	0	17	2	16	4	3	1	3	1	0	0	2	1	0	1	0	1	0	0	1	0	6	1	1	0	0	1	0	1	3	0	0	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5089	2481	1462	1050	2342	636	572	850	395	498	261	243	532	170	708	211	116	182	130	237	105	76	62	196	177	236	43	100	51	58	123	88	38	50	32	28	63	18	19	54	18	11	16	35	13	10	7	14	27	21	8	13	8	4	19	8	26	2	5	3	2	1	3	2	17	5	14	5	5	3	16	2	2	3	2	1	2	2	0	3	0	0	1	0	3	2	1	0	2	2	1	1	0	1	1	5	2	0	2	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1577	1118	315	278	2069	165	289	666	155	345	105	58	439	76	660	147	47	137	62	212	71	26	13	174	164	221	15	83	30	43	112	76	11	38	18	14	54	4	8	46	8	1	5	32	4	5	3	10	24	17	2	8	6	2	18	6	24	0	0	1	0	0	0	1	17	2	14	4	4	1	14	1	0	1	2	0	0	1	0	3	0	0	1	0	2	0	1	0	0	2	0	0	0	0	0	5	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4941	2424	1511	1059	2096	647	533	772	391	443	260	216	477	173	651	208	115	174	114	220	100	75	61	186	157	198	42	94	52	49	101	75	29	46	32	27	49	20	21	52	16	13	14	33	20	10	7	10	17	18	9	14	9	3	20	8	19	2	5	3	2	3	5	3	1	3	12	3	3	4	15	2	2	5	0	0	2	1	0	3	1	0	1	0	2	1	1	0	2	3	2	1	0	1	2	5	0	0	2	0	0	0	3	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1508	1038	344	252	1808	166	257	588	156	299	93	50	395	67	602	135	42	127	52	193	68	27	15	164	141	181	13	76	29	35	90	64	10	33	20	8	39	5	7	45	7	1	3	32	10	5	2	7	13	13	2	8	7	1	19	5	16	0	0	1	1	1	2	1	1	1	12	2	2	1	14	1	0	4	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	3	1	0	0	0	0	5	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4908	2415	1519	1090	2007	685	525	740	343	392	258	217	409	171	523	220	128	167	112	186	94	81	74	158	124	185	39	87	64	52	93	72	28	42	31	28	39	18	19	53	15	10	22	32	21	9	7	10	13	17	8	10	9	5	9	6	11	2	3	4	4	4	5	3	1	2	3	2	3	7	12	3	2	4	1	0	1	1	0	3	2	2	0	0	1	1	1	0	2	2	2	2	0	0	1	0	1	0	2	0	0	0	4	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1404	1028	385	241	1711	162	250	555	124	252	85	50	324	65	466	140	36	117	47	158	57	29	15	133	106	173	11	72	39	36	79	62	10	33	20	13	27	3	5	42	8	0	7	27	13	5	2	7	10	14	3	7	7	2	7	4	8	0	0	2	2	1	2	1	1	0	2	2	2	4	11	1	0	4	1	0	0	0	0	3	1	2	0	0	1	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4782	2463	1517	1096	1847	685	547	632	365	373	256	212	393	184	399	193	139	169	110	189	100	86	82	126	153	145	32	64	47	49	83	47	23	35	34	21	28	20	19	47	14	16	19	30	21	10	6	9	10	16	11	5	5	5	7	9	6	4	1	5	3	6	4	3	1	1	3	1	3	7	2	3	1	5	1	0	0	1	0	2	3	5	0	0	2	1	1	0	0	1	1	1	1	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1268	994	421	229	1529	155	249	447	116	223	74	53	310	73	328	119	37	109	51	155	51	27	22	106	118	131	8	49	26	30	68	37	7	28	20	11	16	2	4	40	4	0	5	23	14	6	0	5	7	14	3	2	3	3	4	7	0	0	0	3	2	1	3	0	0	0	2	1	3	3	1	1	0	4	1	0	0	0	0	1	1	5	0	0	2	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4845	2444	1491	1104	1878	706	544	627	399	425	261	231	423	192	441	180	129	165	109	189	85	80	88	107	163	150	38	58	46	48	74	41	23	35	29	21	30	21	17	36	17	17	24	25	12	14	7	14	18	12	11	6	6	5	11	8	11	4	2	4	6	5	1	2	2	0	2	8	2	7	3	4	3	5	1	2	0	1	1	1	2	5	1	0	2	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	1293	961	422	237	1552	156	242	421	137	263	78	56	331	79	367	108	37	107	52	148	41	25	22	88	132	137	12	44	21	32	60	33	6	29	16	13	17	2	3	29	5	1	7	19	10	8	0	8	16	12	3	4	4	3	9	4	6	1	0	3	2	0	1	0	1	0	1	8	2	5	3	1	0	4	1	0	0	0	1	0	1	5	1	0	2	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	4900	2438	1503	1115	2090	657	516	692	428	447	271	231	500	214	540	167	121	170	115	226	101	72	81	104	186	145	42	65	37	49	85	53	28	40	20	28	42	23	16	31	16	17	20	37	8	17	9	18	36	14	8	3	5	5	13	11	19	5	2	3	5	5	1	3	4	0	2	8	2	5	5	4	4	6	0	2	1	3	1	2	1	3	1	0	1	0	0	2	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	1414	972	386	265	1764	157	230	488	147	278	85	55	413	96	465	99	43	111	48	184	54	24	17	89	154	131	16	49	18	32	71	47	7	26	12	11	33	2	4	28	6	2	6	32	5	7	1	11	34	14	3	3	4	3	12	7	13	1	0	2	2	0	1	1	3	0	1	8	1	3	4	0	0	4	0	0	1	0	1	1	0	3	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	5035	2417	1516	1100	2392	642	513	764	422	488	271	233	538	205	570	173	113	179	100	243	91	67	77	128	184	176	45	81	42	44	78	81	30	46	26	24	51	23	14	38	15	16	19	34	12	11	12	13	38	22	7	6	12	7	17	8	18	5	1	1	7	4	0	4	3	2	11	8	1	4	4	2	3	5	1	2	1	3	5	2	0	0	1	1	0	0	0	2	0	5	0	1	0	1	0	4	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	north18_active	80	1542	1015	355	270	2085	155	244	571	168	315	102	54	453	96	502	100	41	132	45	207	54	24	13	109	157	159	18	62	23	26	68	66	6	29	18	7	43	5	2	32	7	3	9	31	9	3	4	9	37	22	1	5	11	1	16	3	15	2	0	0	2	0	0	1	3	1	10	8	0	4	3	0	0	4	1	0	1	0	2	1	0	0	1	1	0	0	0	1	0	5	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	north19_all	80	4957	2481	1487	1091	2599	634	531	862	436	479	274	244	619	205	549	201	118	189	120	236	97	67	64	171	187	203	51	89	47	54	88	81	27	56	37	27	48	26	13	55	16	12	16	32	11	13	12	9	61	24	4	7	21	6	21	11	31	2	6	0	7	1	0	3	5	5	11	16	1	5	2	1	1	5	3	3	1	2	4	2	0	0	0	1	1	0	0	1	0	5	1	1	0	2	0	4	5	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	1565	1123	316	289	2330	149	262	666	174	304	98	47	542	95	489	121	53	140	63	197	58	27	13	151	174	181	13	74	27	35	76	69	6	35	30	8	44	8	2	48	9	3	8	29	9	4	5	6	59	22	0	6	20	1	20	5	29	1	1	0	2	0	0	1	3	2	10	16	0	4	1	0	0	4	2	1	1	0	1	1	0	0	0	1	0	0	0	0	0	5	1	1	0	0	0	4	5	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	4837	2477	1469	1058	2551	619	568	873	403	460	292	263	566	185	535	208	121	210	132	249	117	69	63	197	203	224	47	97	39	53	101	71	22	64	46	35	49	21	13	69	16	10	17	41	12	7	14	4	59	23	6	7	19	9	16	8	25	3	8	2	8	2	2	3	5	7	11	16	1	6	1	2	2	1	3	1	0	1	5	1	0	2	0	2	1	0	0	1	0	6	1	1	1	1	0	4	7	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	1533	1112	309	273	2279	154	276	684	159	294	111	53	492	89	488	122	54	155	78	212	77	26	16	175	186	201	11	81	20	37	92	56	6	44	36	15	45	10	2	60	7	2	9	39	9	5	6	0	58	21	0	6	19	4	14	6	24	1	3	2	2	0	2	0	2	4	10	16	0	5	0	0	1	1	2	1	0	0	1	0	0	2	0	2	0	0	0	0	0	5	1	1	0	0	0	4	7	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	6036	2269	1454	2004	1221	754	554	441	597	313	257	409	269	225	388	143	243	84	102	195	84	90	85	53	79	66	51	38	45	41	85	24	22	20	22	20	33	10	34	24	20	10	16	12	15	15	17	9	16	9	7	4	11	7	8	10	4	6	6	5	2	3	10	1	1	1	3	1	4	4	1	1	3	3	3	2	1	2	1	1	4	1	1	1	1	1	0	1	1	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3515	735	391	1563	850	429	235	110	447	139	61	317	158	139	328	56	173	40	32	161	17	38	43	28	46	33	22	23	14	15	64	2	9	5	3	7	22	1	13	14	13	3	5	4	3	4	10	4	13	4	6	1	6	2	0	2	1	2	0	0	1	1	6	1	1	0	2	0	2	3	1	0	3	2	0	0	1	0	0	1	4	1	0	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5887	2329	1453	1914	1241	772	541	450	590	331	239	391	262	235	437	146	240	94	96	185	90	96	92	64	82	65	55	44	41	40	92	20	19	23	26	19	32	13	42	18	17	6	20	10	17	15	16	11	12	9	8	4	11	5	10	5	6	4	4	8	4	2	10	2	2	4	3	0	2	4	1	1	3	3	3	1	1	1	1	0	4	2	1	0	0	1	0	4	4	0	0	0	1	0	0	1	0	2	1	0	1	0	0	0	0	1	0	2	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south22_active	80	3464	727	390	1493	865	440	241	118	435	146	50	308	158	146	383	61	162	39	30	158	24	34	46	34	44	33	25	26	13	13	76	3	8	6	3	6	20	1	24	11	11	1	5	2	3	5	6	3	8	1	8	2	7	1	1	0	1	2	0	3	2	2	5	1	2	0	2	0	2	3	1	0	2	1	0	0	1	0	0	0	4	1	0	0	0	0	0	4	3	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south23_all	80	5947	2353	1486	1961	1291	799	535	450	594	353	245	391	272	240	429	149	243	104	91	217	85	96	78	63	89	64	59	58	36	32	93	20	22	25	23	26	31	11	46	16	15	7	15	11	14	11	17	11	13	10	8	4	12	3	7	4	6	2	6	9	6	3	8	2	1	5	0	0	1	3	2	2	1	3	3	1	1	0	0	0	1	1	1	2	0	1	0	5	3	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	south23_active	80	3500	758	398	1523	907	472	247	123	438	160	52	311	167	143	381	59	163	39	33	184	21	37	34	32	48	31	30	34	13	9	77	4	9	8	3	5	14	0	25	8	6	2	4	1	3	4	4	2	11	1	7	1	8	0	1	0	0	1	0	4	3	2	4	1	1	0	0	0	1	2	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	5	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south24_all	80	6362	2367	1493	2301	1385	788	560	465	672	362	259	421	302	254	503	159	252	121	94	314	91	100	89	65	84	59	58	61	31	38	91	22	33	30	25	24	19	11	43	12	24	13	17	10	12	11	19	13	11	11	8	4	4	4	7	2	5	3	5	9	5	4	10	1	7	4	8	2	1	3	2	1	2	2	2	2	1	0	0	0	0	1	1	3	0	0	0	6	3	0	1	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	south24_active	80	3932	823	384	1857	1018	461	279	135	518	174	59	347	195	170	459	65	178	42	28	287	20	42	47	26	48	28	33	38	12	14	79	6	17	8	1	6	8	1	29	5	12	3	5	2	3	4	5	1	9	3	7	2	2	1	1	0	0	2	1	4	2	3	7	0	5	0	8	1	1	3	0	0	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	6	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south25_all	80	6913	2407	1470	2536	1501	825	608	457	767	387	265	534	321	246	556	171	284	131	101	335	81	88	90	60	79	49	71	61	34	38	85	24	42	29	25	25	22	13	39	12	33	15	13	13	11	6	18	11	16	10	6	7	5	4	5	6	4	7	5	6	4	4	6	0	7	2	8	3	1	3	3	1	3	1	2	1	1	0	0	0	0	2	1	3	1	1	1	2	2	0	2	0	0	0	0	0	0	3	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	2
0.03	south25_active	80	4490	907	346	2100	1165	487	320	140	613	191	63	452	218	161	506	65	206	46	33	306	22	41	52	29	45	24	39	44	10	16	74	6	22	6	3	5	8	3	26	4	19	2	2	2	2	2	5	1	11	6	5	3	2	2	1	0	0	5	1	3	2	3	5	0	5	0	8	1	0	3	1	0	1	1	1	0	0	0	0	0	0	1	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
0.03	south26_all	80	7346	2426	1415	2821	1563	914	653	438	868	383	267	594	351	259	583	179	298	123	104	448	80	79	105	72	95	53	87	66	41	41	137	25	48	26	26	24	26	16	29	12	43	21	15	14	6	7	17	9	12	10	7	7	4	4	4	6	4	7	4	5	4	6	8	2	7	1	8	5	1	1	2	1	3	1	3	1	1	0	0	0	0	4	1	1	2	2	1	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	1	0
0.03	south26_active	80	4936	989	325	2418	1245	561	357	132	728	191	76	506	240	180	537	77	239	46	23	418	21	42	72	35	66	31	48	50	13	15	125	9	25	6	4	7	16	5	21	2	30	3	3	5	2	3	9	1	8	6	5	3	2	2	0	0	0	5	2	1	2	6	8	0	4	0	8	2	0	1	1	0	1	0	1	0	0	0	0	0	0	4	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7453	2490	1407	2956	1604	950	649	436	936	373	247	638	358	270	646	176	275	122	91	426	83	88	101	89	98	65	91	59	51	40	142	28	37	24	28	22	26	19	28	15	34	14	13	15	8	11	15	7	11	15	7	8	6	5	4	6	6	6	4	5	5	8	6	4	4	3	8	5	2	0	1	1	2	2	2	0	2	0	0	0	0	5	2	0	2	4	1	1	1	0	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	1	0
0.03	south27_active	80	5083	1022	307	2609	1303	616	353	133	802	187	70	549	265	189	596	78	224	47	21	397	28	48	65	48	69	36	54	39	17	13	131	7	20	5	6	7	17	6	22	6	26	1	3	5	1	6	8	0	6	10	3	3	2	1	0	1	1	4	1	1	2	7	6	0	2	1	8	1	1	0	1	0	0	1	0	0	1	0	0	0	0	5	1	0	2	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
